
Spine Part Min Diameter Ground
 ==================== 
Spine Part Min Diameter Ground,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.527409,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002946,
0.234779,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002948,
0.327151,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000002951,
0.324661,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000002953,
0.414925,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000002955,
0.259874,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002960,
0.271458,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002965,
0.387096,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000002967,
0.440024,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002969,
0.257705,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002971,
0.306478,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000002973,
0.231233,µm,Spine,Spine Part Min Diameter,7,5,1,100000001,610000002976,
0.363085,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000002979,
0.382999,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000002984,
0.38152,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000002986,
0.376713,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000002993,
0.446907,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000002996,
0.289202,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003001,
0.263787,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003003,
0.309298,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003007,
0.448297,µm,Spine,Spine Part Min Diameter,1,1,1,100000003,610000003009,
0.271096,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003012,
0.37079,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003016,
0.356539,µm,Spine,Spine Part Min Diameter,5,2,1,100000003,610000003018,
0.582924,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003022,
0.317698,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003027,
0.42375,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000003030,
0.540954,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003033,
0.495018,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003035,
0.331585,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003038,
0.347311,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003041,
0.385101,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003043,
0.471774,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000003047,
0.324661,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003049,
0.405827,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000003052,
0.442316,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003055,
0.27439,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003061,
0.389829,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003063,
0.250015,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003068,
0.30027,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003070,
0.226434,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003073,
0.530795,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003076,
0.582924,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003080,
0.964586,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003085,
0.407021,µm,Spine,Spine Part Min Diameter,5,1,1,100000003,610000003088,
0.359236,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003091,
0.394616,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003094,
0.394009,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003096,
0.34794,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003098,
0.377629,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003100,
0.507427,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003109,
0.394278,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003111,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003113,
0.437676,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000003115,
0.263787,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003120,
0.515137,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003124,
0.268059,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003127,
0.323554,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003129,
0.324661,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003132,
0.285914,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003134,
0.228048,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003139,
0.369853,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003141,
0.187914,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003149,
0.377932,µm,Spine,Spine Part Min Diameter,0,1,1,100000000,610000003153,
0.36916,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003157,
0.278217,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003163,
0.42395,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000003166,
0.255511,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003168,
0.700841,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003171,
0.446907,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003174,
0.655979,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003182,
0.467776,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003185,
0.481919,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003193,
0.423739,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000003196,
0.308729,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003200,
0.331585,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003206,
0.568158,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003210,
0.275855,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003214,
0.41911,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003220,
0.426118,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003224,
0.22603,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003232,
0.187914,µm,Spine,Spine Part Min Diameter,2,1,1,100000001,610000003258,
0.162753,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003275,
0.186643,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003276,
0.201173,µm,Spine,Spine Part Min Diameter,4,4,1,100000000,610000003277,
0.292426,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000003278,
0.162331,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000003279,
0.278511,µm,Spine,Spine Part Min Diameter,4,3,1,100000000,610000003280,
0.317236,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003281,
0.317236,µm,Spine,Spine Part Min Diameter,3,2,1,100000000,610000003282,
0.237436,µm,Spine,Spine Part Min Diameter,1,2,1,100000000,610000003283,
0.371929,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003284,
0.366531,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003285,
0.405827,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003286,
0.326802,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003287,
0.18946,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003288,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003289,
0.289786,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003290,
0.275855,µm,Spine,Spine Part Min Diameter,1,1,1,100000000,610000003291,
0.184669,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003292,
0.329604,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003293,
0.314516,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000003294,
0.228473,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003295,
0.374332,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003296,
0.308145,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003297,
0.26929,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003298,
0.206339,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003299,
0.239605,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003300,
0.256321,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003301,
0.265331,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003302,
0.34372,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003303,
0.189536,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003304,
0.289152,µm,Spine,Spine Part Min Diameter,5,2,1,100000001,610000003305,
0.162331,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003306,
0.162331,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003307,
0.418332,µm,Spine,Spine Part Min Diameter,3,1,1,100000001,610000003308,
0.275551,µm,Spine,Spine Part Min Diameter,7,5,1,100000001,610000003309,
0.355168,µm,Spine,Spine Part Min Diameter,7,5,1,100000001,610000003310,
0.315184,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000003311,
0.162331,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000003312,
0.196814,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003313,
0.193985,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003314,
0.177353,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003315,
0.202861,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003316,
0.342085,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003317,
0.372038,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003318,
0.347863,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003319,
0.395059,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003320,
0.395059,µm,Spine,Spine Part Min Diameter,5,3,1,100000001,610000003321,
0.243496,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003322,
0.280423,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003323,
0.285914,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003324,
0.250213,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003325,
0.384741,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003326,
0.387987,µm,Spine,Spine Part Min Diameter,4,2,1,100000001,610000003327,
0.28005,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003328,
0.416681,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003329,
0.411615,µm,Spine,Spine Part Min Diameter,3,2,1,100000001,610000003330,
0.246851,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000003331,
0.33022,µm,Spine,Spine Part Min Diameter,6,5,1,100000001,610000003332,
0.2909,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003333,
0.263774,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003334,
0.344953,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003335,
0.341753,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003336,
0.358846,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003337,
0.344726,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003338,
0.21108,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003339,
0.199287,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003340,
0.246336,µm,Spine,Spine Part Min Diameter,4,4,1,100000001,610000003341,
0.46288,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003342,
0.301012,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003343,
0.294859,µm,Spine,Spine Part Min Diameter,1,1,1,100000001,610000003344,
0.365355,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003345,
0.335834,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003347,
0.259372,µm,Spine,Spine Part Min Diameter,6,4,1,100000001,610000003348,
0.243496,µm,Spine,Spine Part Min Diameter,6,3,1,100000001,610000003349,
0.27721,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003350,
0.243496,µm,Spine,Spine Part Min Diameter,5,4,1,100000001,610000003351,
0.3511,µm,Spine,Spine Part Min Diameter,4,3,1,100000001,610000003352,
0.270128,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003353,
0.162331,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003354,
0.260335,µm,Spine,Spine Part Min Diameter,3,3,1,100000001,610000003355,
0.281271,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003356,
0.351236,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003357,
0.350496,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003358,
0.310719,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003359,
0.276318,µm,Spine,Spine Part Min Diameter,3,4,1,100000001,610000003360,
0.342701,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000003361,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000001,610000003362,
0.339401,µm,Spine,Spine Part Min Diameter,2,2,1,100000001,610000003363,
0.269755,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003364,
0.409731,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003365,
0.409731,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003366,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003367,
0.441254,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003368,
0.326958,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003369,
0.37539,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003370,
0.491116,µm,Spine,Spine Part Min Diameter,0,1,1,100000001,610000003371,
0.26063,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003377,
0.229936,µm,Spine,Spine Part Min Diameter,4,2,1,100000002,610000003378,
0.250904,µm,Spine,Spine Part Min Diameter,4,3,1,100000002,610000003379,
0.323674,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003380,
0.237155,µm,Spine,Spine Part Min Diameter,3,2,1,100000002,610000003381,
0.229147,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003382,
0.318045,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003383,
0.211532,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003384,
0.215453,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003385,
0.23335,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003386,
0.344482,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003387,
0.174399,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003388,
0.21163,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003389,
0.31645,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003390,
0.224481,µm,Spine,Spine Part Min Diameter,2,1,1,100000002,610000003391,
0.261959,µm,Spine,Spine Part Min Diameter,2,2,1,100000002,610000003392,
0.175218,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003393,
0.3014,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003394,
0.28951,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003395,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003396,
0.218132,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003397,
0.202913,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003398,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003400,
0.185624,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003401,
0.288044,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003402,
0.291161,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003403,
0.27929,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003404,
0.302417,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003405,
0.398733,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003406,
0.312079,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003407,
0.342949,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003408,
0.2982,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003409,
0.2982,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003410,
0.316266,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003411,
0.338809,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003412,
0.32015,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003413,
0.273258,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003414,
0.162331,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003415,
0.322164,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003416,
0.316864,µm,Spine,Spine Part Min Diameter,1,1,1,100000002,610000003417,
0.162331,µm,Spine,Spine Part Min Diameter,1,2,1,100000002,610000003418,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003419,
0.164233,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003420,
0.271458,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003421,
0.259874,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003422,
0.422499,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003423,
0.312071,µm,Spine,Spine Part Min Diameter,0,1,1,100000002,610000003424,
0.325424,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000003425,
0.334523,µm,Spine,Spine Part Min Diameter,8,3,1,100000003,610000003426,
0.349151,µm,Spine,Spine Part Min Diameter,7,2,1,100000003,610000003427,
0.324661,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003428,
0.344573,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003429,
0.356308,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003430,
0.367868,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003431,
0.258556,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003432,
0.446102,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003433,
0.347543,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003434,
0.177844,µm,Spine,Spine Part Min Diameter,7,2,1,100000003,610000003435,
0.283477,µm,Spine,Spine Part Min Diameter,7,1,1,100000003,610000003436,
0.162331,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000003437,
0.379558,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000003438,
0.382047,µm,Spine,Spine Part Min Diameter,6,1,1,100000003,610000003439,
0.271625,µm,Spine,Spine Part Min Diameter,6,2,1,100000003,610000003440,
0.412211,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000003441,
0.29197,µm,Spine,Spine Part Min Diameter,4,1,1,100000003,610000003442,
0.401202,µm,Spine,Spine Part Min Diameter,3,2,1,100000003,610000003443,
0.43342,µm,Spine,Spine Part Min Diameter,3,1,1,100000003,610000003444,
0.302942,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003445,
0.429283,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003446,
0.360171,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003447,
0.409936,µm,Spine,Spine Part Min Diameter,2,1,1,100000003,610000003448,
0.200159,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003449,
0.39346,µm,Spine,Spine Part Min Diameter,2,2,1,100000003,610000003450,
0.292094,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003451,
0.349508,µm,Spine,Spine Part Min Diameter,1,2,1,100000003,610000003452,
0.243496,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003453,
0.297934,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003454,
0.476271,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003455,
0.237413,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003459,
0.162331,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003460,
0.271725,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003461,
0.195304,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003462,
0.322212,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003463,
0.257615,µm,Spine,Spine Part Min Diameter,0,1,1,100000003,610000003464,
