
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21183.1,µm,Spine,Spine Position,6,3,1,100000001,610000002561,
21180.2,µm,Spine,Spine Position,0,1,1,100000001,610000002563,
21211.3,µm,Spine,Spine Position,4,4,1,100000000,610000002567,
21175.8,µm,Spine,Spine Position,2,2,1,100000003,610000002569,
21176.6,µm,Spine,Spine Position,4,1,1,100000003,610000002571,
21178.5,µm,Spine,Spine Position,0,1,1,100000001,610000002574,
21181.9,µm,Spine,Spine Position,0,1,1,100000001,610000002576,
21180.6,µm,Spine,Spine Position,0,1,1,100000001,610000002579,
21174,µm,Spine,Spine Position,3,2,1,100000001,610000002582,
21172.5,µm,Spine,Spine Position,0,1,1,100000003,610000002585,
21179,µm,Spine,Spine Position,6,2,1,100000003,610000002589,
21173.7,µm,Spine,Spine Position,5,4,1,100000001,610000002591,
21174.4,µm,Spine,Spine Position,2,1,1,100000003,610000002596,
21179.7,µm,Spine,Spine Position,4,2,1,100000002,610000002598,
21179.6,µm,Spine,Spine Position,0,1,1,100000001,610000002603,
21186.7,µm,Spine,Spine Position,0,1,1,100000002,610000002605,
21189.5,µm,Spine,Spine Position,0,1,1,100000002,610000002608,
21186.4,µm,Spine,Spine Position,0,1,1,100000002,610000002612,
21183.9,µm,Spine,Spine Position,0,1,1,100000002,610000002615,
21183,µm,Spine,Spine Position,1,1,1,100000002,610000002617,
21183.5,µm,Spine,Spine Position,2,1,1,100000001,610000002620,
21180.4,µm,Spine,Spine Position,0,1,1,100000001,610000002623,
21177.9,µm,Spine,Spine Position,5,1,1,100000003,610000002626,
21181.6,µm,Spine,Spine Position,7,1,1,100000003,610000002629,
21218,µm,Spine,Spine Position,1,1,1,100000000,610000002633,
21181.7,µm,Spine,Spine Position,0,1,1,100000001,610000002638,
21217.9,µm,Spine,Spine Position,1,1,1,100000000,610000002640,
21213.3,µm,Spine,Spine Position,4,4,1,100000000,610000002646,
21213.1,µm,Spine,Spine Position,4,4,1,100000000,610000002652,
21189.5,µm,Spine,Spine Position,0,1,1,100000002,610000002655,
21179.9,µm,Spine,Spine Position,1,2,1,100000001,610000002659,
21186.3,µm,Spine,Spine Position,0,1,1,100000002,610000002662,
21180.2,µm,Spine,Spine Position,0,1,1,100000001,610000002665,
21180.3,µm,Spine,Spine Position,0,1,1,100000001,610000002667,
21213.4,µm,Spine,Spine Position,0,1,1,100000000,610000002670,
21181.3,µm,Spine,Spine Position,0,1,1,100000001,610000002672,
21211.3,µm,Spine,Spine Position,4,4,1,100000000,610000002679,
21213.3,µm,Spine,Spine Position,4,4,1,100000000,610000002685,
21172.6,µm,Spine,Spine Position,0,1,1,100000003,610000002689,
21212.8,µm,Spine,Spine Position,4,4,1,100000000,610000002693,
21173,µm,Spine,Spine Position,1,2,1,100000003,610000002695,
21175.6,µm,Spine,Spine Position,3,1,1,100000003,610000002698,
21212.2,µm,Spine,Spine Position,4,4,1,100000000,610000002705,
21175.7,µm,Spine,Spine Position,6,4,1,100000001,610000002707,
21174.8,µm,Spine,Spine Position,2,1,1,100000003,610000002710,
21180.5,µm,Spine,Spine Position,0,1,1,100000001,610000002712,
21181.2,µm,Spine,Spine Position,2,2,1,100000002,610000002715,
21211.3,µm,Spine,Spine Position,4,4,1,100000000,610000002722,
21178.6,µm,Spine,Spine Position,0,1,1,100000001,610000002724,
21211.2,µm,Spine,Spine Position,4,4,1,100000000,610000002730,
21175.3,µm,Spine,Spine Position,4,2,1,100000001,610000002733,
21172.4,µm,Spine,Spine Position,0,1,1,100000003,610000002736,
21183.5,µm,Spine,Spine Position,2,1,1,100000001,610000002741,
21175.5,µm,Spine,Spine Position,1,1,1,100000001,610000002744,
21173.2,µm,Spine,Spine Position,4,3,1,100000001,610000002747,
21172.4,µm,Spine,Spine Position,0,1,1,100000003,610000002749,
21174.8,µm,Spine,Spine Position,2,1,1,100000003,610000002752,
21186.6,µm,Spine,Spine Position,0,1,1,100000002,610000002754,
21173,µm,Spine,Spine Position,5,4,1,100000001,610000002757,
21171.7,µm,Spine,Spine Position,0,1,1,100000003,610000002760,
21173,µm,Spine,Spine Position,0,1,1,100000003,610000002763,
21179.3,µm,Spine,Spine Position,6,2,1,100000003,610000002765,
21175.5,µm,Spine,Spine Position,6,4,1,100000001,610000002767,
21174.3,µm,Spine,Spine Position,2,1,1,100000003,610000002769,
21174.5,µm,Spine,Spine Position,4,4,1,100000001,610000002773,
21213.4,µm,Spine,Spine Position,0,1,1,100000000,610000002775,
21176.9,µm,Spine,Spine Position,4,1,1,100000003,610000002778,
21183.5,µm,Spine,Spine Position,3,3,1,100000001,610000002780,
21183.2,µm,Spine,Spine Position,3,3,1,100000001,610000002782,
21176.8,µm,Spine,Spine Position,1,1,1,100000001,610000002785,
21171.2,µm,Spine,Spine Position,0,1,1,100000003,610000002791,
21173.6,µm,Spine,Spine Position,5,3,1,100000001,610000002793,
21174.8,µm,Spine,Spine Position,2,1,1,100000003,610000002795,
21172.5,µm,Spine,Spine Position,0,1,1,100000003,610000002797,
21179.2,µm,Spine,Spine Position,6,2,1,100000003,610000002799,
21178.3,µm,Spine,Spine Position,6,2,1,100000003,610000002801,
21182.4,µm,Spine,Spine Position,0,1,1,100000001,610000002803,
21181.9,µm,Spine,Spine Position,0,1,1,100000001,610000002805,
21186.6,µm,Spine,Spine Position,0,1,1,100000002,610000002808,
21184.7,µm,Spine,Spine Position,0,1,1,100000002,610000002811,
21173.5,µm,Spine,Spine Position,5,4,1,100000001,610000002813,
21183.1,µm,Spine,Spine Position,6,3,1,100000001,610000002816,
21181.1,µm,Spine,Spine Position,3,2,1,100000002,610000002819,
21172.1,µm,Spine,Spine Position,0,1,1,100000003,610000002822,
21172,µm,Spine,Spine Position,0,1,1,100000003,610000002824,
21172.9,µm,Spine,Spine Position,5,4,1,100000001,610000002827,
21183.1,µm,Spine,Spine Position,6,3,1,100000001,610000002829,
21176.9,µm,Spine,Spine Position,4,1,1,100000003,610000002831,
21176.3,µm,Spine,Spine Position,1,1,1,100000001,610000002834,
21172.6,µm,Spine,Spine Position,0,1,1,100000003,610000002837,
21176.4,µm,Spine,Spine Position,5,2,1,100000001,610000002839,
21182,µm,Spine,Spine Position,1,1,1,100000002,610000002843,
21177.7,µm,Spine,Spine Position,5,1,1,100000003,610000002846,
21175.1,µm,Spine,Spine Position,2,1,1,100000003,610000002849,
21186.6,µm,Spine,Spine Position,0,1,1,100000002,610000002851,
21180.9,µm,Spine,Spine Position,0,1,1,100000001,610000002853,
21213.3,µm,Spine,Spine Position,4,4,1,100000000,610000002858,
21172.5,µm,Spine,Spine Position,0,1,1,100000003,610000002863,
21186.9,µm,Spine,Spine Position,0,1,1,100000002,610000002865,
21178.9,µm,Spine,Spine Position,4,2,1,100000002,610000002868,
21183.8,µm,Spine,Spine Position,1,1,1,100000002,610000002873,
21183.5,µm,Spine,Spine Position,1,1,1,100000001,610000002875,
21174.6,µm,Spine,Spine Position,2,2,1,100000003,610000002877,
21213.8,µm,Spine,Spine Position,0,1,1,100000000,610000002880,
21179.5,µm,Spine,Spine Position,0,1,1,100000001,610000002884,
21176.9,µm,Spine,Spine Position,1,1,1,100000001,610000002886,
21214.6,µm,Spine,Spine Position,0,1,1,100000000,610000002889,
21187.2,µm,Spine,Spine Position,1,1,1,100000002,610000002893,
21178.3,µm,Spine,Spine Position,0,1,1,100000001,610000002895,
21212.8,µm,Spine,Spine Position,4,4,1,100000000,610000002901,
21173.6,µm,Spine,Spine Position,4,3,1,100000001,610000002903,
21185.5,µm,Spine,Spine Position,3,4,1,100000001,610000002906,
21183.1,µm,Spine,Spine Position,4,3,1,100000001,610000002908,
21185.2,µm,Spine,Spine Position,0,1,1,100000002,610000002913,
21176.1,µm,Spine,Spine Position,4,1,1,100000003,610000002915,
21180.6,µm,Spine,Spine Position,0,1,1,100000001,610000002917,
21188.1,µm,Spine,Spine Position,1,1,1,100000002,610000002921,
21181.3,µm,Spine,Spine Position,7,1,1,100000003,610000002924,
21181.9,µm,Spine,Spine Position,0,1,1,100000001,610000002928,
21172.5,µm,Spine,Spine Position,0,1,1,100000003,610000002932,
21173.3,µm,Spine,Spine Position,5,4,1,100000001,610000002935,
21181.2,µm,Spine,Spine Position,0,1,1,100000001,610000002937,
21175.6,µm,Spine,Spine Position,2,2,1,100000003,610000002939,
21180.3,µm,Spine,Spine Position,1,2,1,100000001,610000002941,
21173.2,µm,Spine,Spine Position,5,4,1,100000001,610000002943,
21181.6,µm,Spine,Spine Position,0,1,1,100000001,610000002946,
21180.1,µm,Spine,Spine Position,0,1,1,100000001,610000002948,
21173.4,µm,Spine,Spine Position,5,4,1,100000001,610000002951,
21180.3,µm,Spine,Spine Position,1,2,1,100000001,610000002953,
21177.4,µm,Spine,Spine Position,1,1,1,100000001,610000002955,
21186.6,µm,Spine,Spine Position,0,1,1,100000002,610000002960,
21186.4,µm,Spine,Spine Position,0,1,1,100000002,610000002965,
21173.4,µm,Spine,Spine Position,5,3,1,100000001,610000002967,
21182.9,µm,Spine,Spine Position,6,4,1,100000001,610000002969,
21180.8,µm,Spine,Spine Position,0,1,1,100000001,610000002971,
21173.7,µm,Spine,Spine Position,6,4,1,100000001,610000002973,
21172.5,µm,Spine,Spine Position,7,5,1,100000001,610000002976,
21182.4,µm,Spine,Spine Position,1,1,1,100000002,610000002979,
21180.6,µm,Spine,Spine Position,0,1,1,100000001,610000002984,
21187.2,µm,Spine,Spine Position,0,1,1,100000002,610000002986,
21212.9,µm,Spine,Spine Position,4,4,1,100000000,610000002993,
21172.7,µm,Spine,Spine Position,0,1,1,100000003,610000002996,
21172.8,µm,Spine,Spine Position,0,1,1,100000003,610000003001,
21178,µm,Spine,Spine Position,0,1,1,100000001,610000003003,
21173.8,µm,Spine,Spine Position,4,3,1,100000001,610000003007,
21173.6,µm,Spine,Spine Position,1,1,1,100000003,610000003009,
21186.6,µm,Spine,Spine Position,1,2,1,100000002,610000003012,
21172.4,µm,Spine,Spine Position,4,2,1,100000001,610000003016,
21177.5,µm,Spine,Spine Position,5,2,1,100000003,610000003018,
21181.2,µm,Spine,Spine Position,7,1,1,100000003,610000003022,
21173.9,µm,Spine,Spine Position,3,2,1,100000001,610000003027,
21175.1,µm,Spine,Spine Position,3,2,1,100000003,610000003030,
21172.2,µm,Spine,Spine Position,0,1,1,100000003,610000003033,
21180.3,µm,Spine,Spine Position,0,1,1,100000001,610000003035,
21174.5,µm,Spine,Spine Position,2,1,1,100000001,610000003038,
21173.5,µm,Spine,Spine Position,5,4,1,100000001,610000003041,
21178.5,µm,Spine,Spine Position,6,2,1,100000003,610000003043,
21175.5,µm,Spine,Spine Position,3,1,1,100000003,610000003047,
21172.8,µm,Spine,Spine Position,5,4,1,100000001,610000003049,
21175.4,µm,Spine,Spine Position,3,1,1,100000003,610000003052,
21178.6,µm,Spine,Spine Position,0,1,1,100000001,610000003055,
21212.9,µm,Spine,Spine Position,4,4,1,100000000,610000003061,
21174.6,µm,Spine,Spine Position,1,1,1,100000001,610000003063,
21174.5,µm,Spine,Spine Position,5,4,1,100000001,610000003068,
21172.3,µm,Spine,Spine Position,0,1,1,100000003,610000003070,
21179,µm,Spine,Spine Position,4,2,1,100000002,610000003073,
21181.6,µm,Spine,Spine Position,0,1,1,100000001,610000003076,
21181.2,µm,Spine,Spine Position,7,1,1,100000003,610000003080,
21181.5,µm,Spine,Spine Position,0,1,1,100000001,610000003085,
21177.9,µm,Spine,Spine Position,5,1,1,100000003,610000003088,
21213.7,µm,Spine,Spine Position,0,1,1,100000000,610000003091,
21174.3,µm,Spine,Spine Position,2,1,1,100000003,610000003094,
21183.3,µm,Spine,Spine Position,1,2,1,100000001,610000003096,
21184.5,µm,Spine,Spine Position,3,4,1,100000001,610000003098,
21174.4,µm,Spine,Spine Position,2,1,1,100000003,610000003100,
21181.1,µm,Spine,Spine Position,7,1,1,100000003,610000003109,
21179.1,µm,Spine,Spine Position,0,1,1,100000001,610000003111,
21179.1,µm,Spine,Spine Position,6,2,1,100000003,610000003113,
21176.9,µm,Spine,Spine Position,4,1,1,100000003,610000003115,
21186.5,µm,Spine,Spine Position,0,1,1,100000002,610000003120,
21181,µm,Spine,Spine Position,7,1,1,100000003,610000003124,
21175.2,µm,Spine,Spine Position,4,2,1,100000001,610000003127,
21172,µm,Spine,Spine Position,0,1,1,100000003,610000003129,
21174.4,µm,Spine,Spine Position,2,1,1,100000003,610000003132,
21173.3,µm,Spine,Spine Position,4,3,1,100000001,610000003134,
21186.8,µm,Spine,Spine Position,1,2,1,100000002,610000003139,
21176.3,µm,Spine,Spine Position,1,1,1,100000001,610000003141,
21174.5,µm,Spine,Spine Position,2,1,1,100000001,610000003149,
21213.4,µm,Spine,Spine Position,0,1,1,100000000,610000003153,
