
Spine Branchings
 ==================== 
Spine Branchings,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,,Spine,17,5,1,100000000,610000007771,
0,,Spine,9,2,1,100000001,610000007774,
0,,Spine,0,1,1,100000003,610000007779,
0,,Spine,4,3,1,100000002,610000007784,
0,,Spine,7,5,1,100000002,610000007787,
0,,Spine,4,2,1,100000002,610000007790,
0,,Spine,8,2,1,100000001,610000007793,
0,,Spine,0,1,1,100000003,610000007796,
0,,Spine,5,4,1,100000001,610000007798,
0,,Spine,7,3,1,100000002,610000007802,
0,,Spine,0,1,1,100000002,610000007805,
0,,Spine,1,2,1,100000002,610000007807,
0,,Spine,3,3,1,100000002,610000007809,
0,,Spine,0,1,1,100000002,610000007815,
0,,Spine,2,1,1,100000002,610000007819,
0,,Spine,2,2,1,100000000,610000007823,
0,,Spine,0,1,1,100000003,610000007827,
0,,Spine,2,2,1,100000000,610000007833,
0,,Spine,7,3,1,100000001,610000007837,
0,,Spine,9,5,1,100000001,610000007841,
0,,Spine,15,3,1,100000000,610000007843,
0,,Spine,8,2,1,100000001,610000007846,
0,,Spine,1,1,1,100000002,610000007849,
0,,Spine,12,3,1,100000000,610000007851,
0,,Spine,3,1,1,100000001,610000007854,
0,,Spine,7,2,1,100000003,610000007858,
0,,Spine,7,6,1,100000002,610000007860,
0,,Spine,14,4,1,100000001,610000007863,
0,,Spine,1,2,1,100000001,610000007865,
0,,Spine,0,1,1,100000001,610000007868,
0,,Spine,5,4,1,100000003,610000007871,
0,,Spine,9,5,1,100000001,610000007873,
0,,Spine,0,1,1,100000002,610000007876,
0,,Spine,1,1,1,100000002,610000007879,
0,,Spine,13,4,1,100000000,610000007882,
0,,Spine,9,3,1,100000003,610000007884,
0,,Spine,9,2,1,100000003,610000007887,
0,,Spine,0,1,1,100000001,610000007889,
0,,Spine,3,3,1,100000001,610000007891,
0,,Spine,2,2,1,100000002,610000007893,
0,,Spine,0,1,1,100000002,610000007896,
0,,Spine,7,4,1,100000001,610000007899,
0,,Spine,11,3,1,100000003,610000007901,
0,,Spine,0,1,1,100000001,610000007904,
0,,Spine,4,3,1,100000000,610000007906,
0,,Spine,5,3,1,100000002,610000007910,
0,,Spine,5,2,1,100000001,610000007913,
0,,Spine,5,2,1,100000001,610000007916,
0,,Spine,3,2,1,100000000,610000007918,
0,,Spine,0,1,1,100000002,610000007923,
0,,Spine,0,1,1,100000001,610000007928,
0,,Spine,4,1,1,100000001,610000007932,
0,,Spine,0,1,1,100000003,610000007935,
0,,Spine,13,4,1,100000003,610000007938,
0,,Spine,14,6,1,100000000,610000007942,
0,,Spine,5,2,1,100000001,610000007945,
0,,Spine,8,2,1,100000001,610000007947,
0,,Spine,0,1,1,100000002,610000007951,
0,,Spine,4,2,1,100000002,610000007953,
0,,Spine,6,1,1,100000003,610000007956,
0,,Spine,3,1,1,100000000,610000007958,
0,,Spine,4,2,1,100000002,610000007961,
0,,Spine,14,4,1,100000001,610000007963,
0,,Spine,5,3,1,100000003,610000007966,
0,,Spine,2,2,1,100000003,610000007969,
0,,Spine,0,1,1,100000003,610000007972,
0,,Spine,0,1,1,100000002,610000007974,
0,,Spine,1,1,1,100000001,610000007979,
0,,Spine,3,2,1,100000001,610000007981,
0,,Spine,6,2,1,100000001,610000007985,
0,,Spine,0,1,1,100000001,610000007988,
0,,Spine,5,2,1,100000000,610000007991,
0,,Spine,3,2,1,100000000,610000007993,
0,,Spine,5,2,1,100000001,610000007995,
0,,Spine,0,1,1,100000001,610000007997,
0,,Spine,3,2,1,100000001,610000008000,
0,,Spine,0,1,1,100000002,610000008003,
0,,Spine,1,1,1,100000002,610000008006,
0,,Spine,0,1,1,100000003,610000008012,
0,,Spine,4,2,1,100000003,610000008015,
0,,Spine,0,1,1,100000003,610000008020,
0,,Spine,2,2,1,100000002,610000008024,
0,,Spine,17,6,1,100000000,610000008029,
0,,Spine,6,2,1,100000001,610000008031,
0,,Spine,3,2,1,100000001,610000008034,
0,,Spine,7,3,1,100000001,610000008038,
0,,Spine,0,1,1,100000002,610000008040,
0,,Spine,0,1,1,100000002,610000008046,
0,,Spine,11,3,1,100000003,610000008049,
0,,Spine,2,2,1,100000000,610000008051,
0,,Spine,7,4,1,100000001,610000008054,
0,,Spine,17,6,1,100000000,610000008058,
0,,Spine,0,1,1,100000001,610000008060,
0,,Spine,6,2,1,100000001,610000008064,
0,,Spine,3,1,1,100000001,610000008066,
0,,Spine,10,6,1,100000002,610000008068,
0,,Spine,2,2,1,100000003,610000008072,
0,,Spine,10,3,1,100000001,610000008076,
0,,Spine,4,2,1,100000003,610000008078,
0,,Spine,7,2,1,100000001,610000008080,
0,,Spine,0,1,1,100000003,610000008086,
0,,Spine,2,1,1,100000000,610000008089,
0,,Spine,0,1,1,100000003,610000008092,
0,,Spine,3,3,1,100000001,610000008094,
0,,Spine,0,1,1,100000003,610000008096,
0,,Spine,0,1,1,100000001,610000008100,
0,,Spine,0,1,1,100000001,610000008102,
0,,Spine,0,1,1,100000002,610000008105,
0,,Spine,0,1,1,100000001,610000008110,
0,,Spine,9,2,1,100000003,610000008113,
0,,Spine,3,1,1,100000001,610000008115,
0,,Spine,1,2,1,100000003,610000008117,
0,,Spine,0,1,1,100000001,610000008120,
0,,Spine,6,3,1,100000003,610000008123,
0,,Spine,7,3,1,100000002,610000008128,
0,,Spine,0,1,1,100000002,610000008130,
0,,Spine,0,1,1,100000003,610000008132,
0,,Spine,0,1,1,100000001,610000008137,
0,,Spine,0,1,1,100000001,610000008141,
0,,Spine,4,2,1,100000003,610000008143,
0,,Spine,5,3,1,100000003,610000008145,
0,,Spine,7,5,1,100000002,610000008147,
0,,Spine,0,1,1,100000001,610000008149,
0,,Spine,2,2,1,100000000,610000008152,
0,,Spine,12,3,1,100000000,610000008155,
0,,Spine,8,5,1,100000001,610000008157,
0,,Spine,0,1,1,100000003,610000008161,
0,,Spine,3,2,1,100000000,610000008164,
0,,Spine,7,3,1,100000001,610000008166,
0,,Spine,6,3,1,100000002,610000008168,
0,,Spine,17,5,1,100000000,610000008172,
0,,Spine,4,2,1,100000002,610000008175,
0,,Spine,7,4,1,100000001,610000008177,
0,,Spine,2,2,1,100000003,610000008179,
0,,Spine,3,2,1,100000002,610000008181,
0,,Spine,2,1,1,100000001,610000008188,
0,,Spine,13,4,1,100000001,610000008194,
0,,Spine,0,1,1,100000002,610000008197,
0,,Spine,0,1,1,100000003,610000008199,
0,,Spine,13,3,1,100000000,610000008203,
0,,Spine,7,2,1,100000003,610000008205,
0,,Spine,5,3,1,100000002,610000008207,
0,,Spine,3,2,1,100000003,610000008209,
0,,Spine,2,2,1,100000002,610000008211,
0,,Spine,5,2,1,100000001,610000008214,
0,,Spine,9,2,1,100000003,610000008218,
0,,Spine,2,2,1,100000003,610000008221,
0,,Spine,3,2,1,100000001,610000008223,
0,,Spine,0,1,1,100000001,610000008226,
0,,Spine,13,4,1,100000001,610000008228,
0,,Spine,0,1,1,100000003,610000008231,
0,,Spine,1,1,1,100000001,610000008238,
0,,Spine,0,1,1,100000001,610000008242,
0,,Spine,10,2,1,100000003,610000008245,
0,,Spine,3,2,1,100000003,610000008248,
0,,Spine,0,1,1,100000003,610000008250,
0,,Spine,1,1,1,100000003,610000008256,
0,,Spine,0,1,1,100000003,610000008259,
0,,Spine,2,2,1,100000002,610000008261,
0,,Spine,0,1,1,100000002,610000008267,
0,,Spine,0,1,1,100000003,610000008277,
0,,Spine,0,1,1,100000003,610000008285,
0,,Spine,0,1,1,100000002,610000008308,
0,,Spine,0,1,1,100000003,610000008311,
0,,Spine,2,3,1,100000001,610000008314,
0,,Spine,0,1,1,100000002,610000008325,
0,,Spine,2,1,1,100000001,610000008369,
0,,Spine,13,4,1,100000000,610000008412,
0,,Spine,12,4,1,100000000,610000008413,
0,,Spine,12,4,1,100000000,610000008414,
0,,Spine,10,3,1,100000000,610000008415,
0,,Spine,7,2,1,100000000,610000008416,
0,,Spine,7,2,1,100000000,610000008417,
0,,Spine,5,3,1,100000000,610000008418,
0,,Spine,16,5,1,100000000,610000008419,
0,,Spine,15,4,1,100000000,610000008420,
0,,Spine,15,3,1,100000000,610000008421,
0,,Spine,15,3,1,100000000,610000008422,
0,,Spine,11,2,1,100000000,610000008423,
0,,Spine,12,4,1,100000000,610000008425,
0,,Spine,11,4,1,100000000,610000008426,
0,,Spine,17,6,1,100000000,610000008427,
0,,Spine,17,6,1,100000000,610000008428,
0,,Spine,15,5,1,100000000,610000008429,
0,,Spine,13,4,1,100000000,610000008430,
0,,Spine,14,6,1,100000000,610000008431,
0,,Spine,12,4,1,100000000,610000008432,
0,,Spine,11,4,1,100000000,610000008433,
0,,Spine,11,4,1,100000000,610000008434,
0,,Spine,10,3,1,100000000,610000008435,
0,,Spine,7,3,1,100000000,610000008436,
0,,Spine,5,1,1,100000000,610000008437,
0,,Spine,5,2,1,100000000,610000008438,
0,,Spine,3,1,1,100000000,610000008439,
0,,Spine,3,2,1,100000000,610000008440,
0,,Spine,2,1,1,100000000,610000008441,
0,,Spine,4,3,1,100000000,610000008442,
0,,Spine,3,2,1,100000000,610000008443,
0,,Spine,3,3,1,100000000,610000008444,
0,,Spine,2,2,1,100000000,610000008445,
0,,Spine,1,1,1,100000000,610000008446,
0,,Spine,18,6,1,100000001,610000008447,
0,,Spine,15,4,1,100000001,610000008448,
0,,Spine,15,3,1,100000001,610000008449,
0,,Spine,11,3,1,100000001,610000008450,
0,,Spine,9,3,1,100000001,610000008451,
0,,Spine,8,2,1,100000001,610000008452,
0,,Spine,8,2,1,100000001,610000008453,
0,,Spine,8,2,1,100000001,610000008454,
0,,Spine,6,3,1,100000001,610000008455,
0,,Spine,6,3,1,100000001,610000008456,
0,,Spine,5,2,1,100000001,610000008457,
0,,Spine,5,2,1,100000001,610000008458,
0,,Spine,5,3,1,100000001,610000008459,
0,,Spine,3,1,1,100000001,610000008460,
0,,Spine,2,1,1,100000001,610000008461,
0,,Spine,10,4,1,100000001,610000008462,
0,,Spine,9,5,1,100000001,610000008463,
0,,Spine,7,3,1,100000001,610000008464,
0,,Spine,7,2,1,100000001,610000008465,
0,,Spine,10,6,1,100000001,610000008466,
0,,Spine,8,6,1,100000001,610000008467,
0,,Spine,7,4,1,100000001,610000008468,
0,,Spine,7,4,1,100000001,610000008469,
0,,Spine,6,3,1,100000001,610000008470,
0,,Spine,2,2,1,100000001,610000008471,
0,,Spine,2,2,1,100000001,610000008472,
0,,Spine,2,2,1,100000001,610000008473,
0,,Spine,1,1,1,100000001,610000008474,
0,,Spine,3,2,1,100000001,610000008475,
0,,Spine,2,2,1,100000001,610000008476,
0,,Spine,0,1,1,100000001,610000008477,
0,,Spine,6,2,1,100000001,610000008478,
0,,Spine,6,2,1,100000001,610000008479,
0,,Spine,7,2,1,100000001,610000008480,
0,,Spine,6,2,1,100000001,610000008481,
0,,Spine,7,5,1,100000001,610000008482,
0,,Spine,7,5,1,100000001,610000008483,
0,,Spine,7,4,1,100000001,610000008484,
0,,Spine,6,3,1,100000001,610000008485,
0,,Spine,7,3,1,100000001,610000008486,
0,,Spine,6,2,1,100000001,610000008487,
0,,Spine,4,2,1,100000001,610000008488,
0,,Spine,4,2,1,100000001,610000008489,
0,,Spine,4,3,1,100000001,610000008490,
0,,Spine,3,3,1,100000001,610000008491,
0,,Spine,1,2,1,100000001,610000008492,
0,,Spine,0,1,1,100000001,610000008493,
0,,Spine,0,1,1,100000001,610000008494,
0,,Spine,0,1,1,100000001,610000008495,
0,,Spine,0,1,1,100000001,610000008496,
0,,Spine,0,1,1,100000001,610000008497,
0,,Spine,3,2,1,100000001,610000008498,
0,,Spine,2,2,1,100000001,610000008499,
0,,Spine,2,2,1,100000001,610000008500,
0,,Spine,0,1,1,100000001,610000008501,
0,,Spine,0,1,1,100000001,610000008502,
0,,Spine,3,2,1,100000001,610000008505,
0,,Spine,3,2,1,100000001,610000008506,
0,,Spine,1,1,1,100000001,610000008507,
0,,Spine,1,1,1,100000001,610000008508,
0,,Spine,1,1,1,100000001,610000008509,
0,,Spine,1,1,1,100000001,610000008510,
0,,Spine,0,1,1,100000001,610000008511,
0,,Spine,3,1,1,100000001,610000008512,
0,,Spine,9,4,1,100000001,610000008513,
0,,Spine,7,3,1,100000001,610000008514,
0,,Spine,7,3,1,100000001,610000008515,
0,,Spine,7,3,1,100000001,610000008516,
0,,Spine,7,3,1,100000001,610000008517,
0,,Spine,8,5,1,100000001,610000008518,
0,,Spine,7,4,1,100000001,610000008519,
0,,Spine,6,4,1,100000001,610000008520,
0,,Spine,5,4,1,100000001,610000008521,
0,,Spine,4,3,1,100000001,610000008522,
0,,Spine,4,3,1,100000001,610000008523,
0,,Spine,5,3,1,100000001,610000008524,
0,,Spine,5,3,1,100000001,610000008525,
0,,Spine,5,3,1,100000001,610000008526,
0,,Spine,3,2,1,100000001,610000008527,
0,,Spine,2,2,1,100000001,610000008528,
0,,Spine,0,1,1,100000001,610000008529,
0,,Spine,0,1,1,100000001,610000008530,
0,,Spine,0,1,1,100000001,610000008534,
0,,Spine,7,6,1,100000002,610000008535,
0,,Spine,7,5,1,100000002,610000008536,
0,,Spine,7,5,1,100000002,610000008537,
0,,Spine,6,6,1,100000002,610000008538,
0,,Spine,6,6,1,100000002,610000008539,
0,,Spine,5,5,1,100000002,610000008540,
0,,Spine,5,5,1,100000002,610000008541,
0,,Spine,5,5,1,100000002,610000008542,
0,,Spine,11,6,1,100000002,610000008543,
0,,Spine,10,6,1,100000002,610000008544,
0,,Spine,8,3,1,100000002,610000008545,
0,,Spine,4,3,1,100000002,610000008546,
0,,Spine,4,3,1,100000002,610000008547,
0,,Spine,3,3,1,100000002,610000008548,
0,,Spine,4,3,1,100000002,610000008549,
0,,Spine,2,2,1,100000002,610000008550,
0,,Spine,2,2,1,100000002,610000008551,
0,,Spine,2,2,1,100000002,610000008552,
0,,Spine,0,1,1,100000002,610000008553,
0,,Spine,4,2,1,100000002,610000008554,
0,,Spine,4,2,1,100000002,610000008555,
0,,Spine,3,3,1,100000002,610000008556,
0,,Spine,3,3,1,100000002,610000008557,
0,,Spine,2,2,1,100000002,610000008558,
0,,Spine,2,2,1,100000002,610000008559,
0,,Spine,2,3,1,100000002,610000008560,
0,,Spine,2,3,1,100000002,610000008561,
0,,Spine,2,1,1,100000002,610000008562,
0,,Spine,0,1,1,100000002,610000008563,
0,,Spine,4,2,1,100000002,610000008565,
0,,Spine,4,2,1,100000002,610000008566,
0,,Spine,3,2,1,100000002,610000008567,
0,,Spine,3,2,1,100000002,610000008568,
0,,Spine,3,2,1,100000002,610000008569,
0,,Spine,3,2,1,100000002,610000008570,
0,,Spine,3,1,1,100000002,610000008571,
0,,Spine,0,1,1,100000002,610000008573,
0,,Spine,0,1,1,100000002,610000008574,
0,,Spine,3,2,1,100000002,610000008576,
0,,Spine,2,2,1,100000002,610000008577,
0,,Spine,1,1,1,100000002,610000008578,
0,,Spine,0,1,1,100000002,610000008579,
0,,Spine,13,4,1,100000003,610000008586,
0,,Spine,13,3,1,100000003,610000008587,
0,,Spine,12,3,1,100000003,610000008588,
0,,Spine,11,3,1,100000003,610000008589,
0,,Spine,11,2,1,100000003,610000008590,
0,,Spine,11,2,1,100000003,610000008591,
0,,Spine,9,2,1,100000003,610000008592,
0,,Spine,9,2,1,100000003,610000008593,
0,,Spine,13,4,1,100000003,610000008594,
0,,Spine,12,3,1,100000003,610000008595,
0,,Spine,11,4,1,100000003,610000008596,
0,,Spine,11,4,1,100000003,610000008597,
0,,Spine,11,3,1,100000003,610000008598,
0,,Spine,10,3,1,100000003,610000008599,
0,,Spine,9,3,1,100000003,610000008600,
0,,Spine,8,3,1,100000003,610000008601,
0,,Spine,8,3,1,100000003,610000008602,
0,,Spine,17,6,1,100000003,610000008603,
0,,Spine,10,2,1,100000003,610000008604,
0,,Spine,11,3,1,100000003,610000008605,
0,,Spine,9,2,1,100000003,610000008606,
0,,Spine,9,3,1,100000003,610000008607,
0,,Spine,6,1,1,100000003,610000008608,
0,,Spine,6,1,1,100000003,610000008609,
0,,Spine,6,2,1,100000003,610000008610,
0,,Spine,6,3,1,100000003,610000008611,
0,,Spine,5,2,1,100000003,610000008612,
0,,Spine,5,2,1,100000003,610000008613,
0,,Spine,4,2,1,100000003,610000008614,
0,,Spine,3,2,1,100000003,610000008615,
0,,Spine,1,1,1,100000003,610000008616,
0,,Spine,1,1,1,100000003,610000008617,
0,,Spine,0,1,1,100000003,610000008618,
0,,Spine,0,1,1,100000003,610000008619,
0,,Spine,4,1,1,100000003,610000008621,
0,,Spine,2,1,1,100000003,610000008622,
0,,Spine,2,2,1,100000003,610000008623,
0,,Spine,1,2,1,100000003,610000008624,
0,,Spine,0,1,1,100000003,610000008625,
0,,Spine,0,1,1,100000003,610000008626,
0,,Spine,5,4,1,100000003,610000008628,
0,,Spine,4,2,1,100000003,610000008629,
0,,Spine,4,2,1,100000003,610000008630,
0,,Spine,1,2,1,100000003,610000008631,
0,,Spine,0,1,1,100000003,610000008632,
