
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
163.837,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008662,
170.662,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008662,
186.587,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000008662,
160.393,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008662,
164.097,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008663,
169.368,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008663,
184.254,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008663,
158.897,µm,Spine,Spine Terminal Pt Position,18,6,1,,610000008663,
165.238,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008664,
159.879,µm,Spine,Spine Terminal Pt Position,15,4,1,,610000008664,
168.563,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008664,
185.742,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008664,
168.1,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008665,
166.827,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008665,
159.807,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008665,
185.482,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008665,
168.706,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008666,
185.482,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008666,
167.818,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000008666,
158.442,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008667,
164.812,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008667,
185.395,µm,Spine,Spine Terminal Pt Position,13,3,1,,610000008667,
169.102,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000008667,
185.157,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008668,
158.572,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008668,
164.812,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008668,
158.378,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008669,
193.997,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008669,
170.207,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008669,
156.167,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008670,
170.272,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008670,
194.062,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008670,
157.923,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008671,
193.282,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008671,
157.337,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008672,
193.087,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008672,
157.598,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008673,
195.232,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008673,
196.199,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000008674,
157.911,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008674,
168.842,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008674,
158.182,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008675,
171.702,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008675,
158.802,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008676,
192.502,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000008676,
171.869,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008676,
195.102,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008677,
167.012,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008677,
195.037,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008678,
166.727,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008678,
168.712,µm,Spine,Spine Terminal Pt Position,,,1,,610000008679,
166.242,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008679,
196.017,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008679,
195.037,µm,Spine,Spine Terminal Pt Position,,,1,,610000008680,
163.317,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008680,
161.822,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008681,
193.997,µm,Spine,Spine Terminal Pt Position,,,1,,610000008682,
169.088,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000008682,
192.892,µm,Spine,Spine Terminal Pt Position,,,1,,610000008683,
168.257,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008683,
165.917,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000008684,
165.438,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000008685,
165.46,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008686,
164.357,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008687,
164.812,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008688,
165.202,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008689,
165.332,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008690,
165.584,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008691,
165.722,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000008692,
148.887,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008693,
149.082,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008694,
149.927,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008695,
148.748,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008696,
150.317,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008697,
149.992,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008698,
150.447,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008699,
158.182,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008701,
160.217,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008702,
161.417,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008703,
162.833,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008704,
152.658,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008705,
158.572,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008706,
158.637,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008707,
159.158,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008708,
158.768,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008709,
158.897,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008710,
159.223,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008711,
158.897,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008712,
158.768,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008713,
158.768,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008714,
159.092,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008715,
159.223,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008716,
157.792,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008717,
157.57,µm,Spine,Spine Terminal Pt Position,,,1,,610000008718,
