
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20844.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000008686,
20845.5,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000008687,
20849.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000008688,
20849,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000008689,
20849,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000008690,
20848.8,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000008691,
20849.8,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,,610000008692,
20848,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,,610000008693,
20848.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,5,1,,610000008694,
20848.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000008695,
20851.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000008696,
20851,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000008697,
20851.9,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000008698,
20852.2,µm,Spine,Spine Attachment Pt Distance from Origin,6,2,1,,610000008699,
20844.3,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008701,
20843.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000008702,
20843.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000008703,
20843.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008704,
20847.3,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,,610000008705,
20845,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008706,
20845.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008709,
20845.5,µm,Spine,Spine Attachment Pt Distance from Origin,1,1,1,,610000008710,
20847.5,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008711,
20847.4,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000008712,
20844.6,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008714,
20844.8,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008716,
20845,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000008717,
