
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.44021,µm^2,Segment,7,2,1,100000003,510000005502,
0.438288,µm^2,Segment,6,3,1,100000001,510000005505,
1.02747,µm^2,Segment,5,3,1,100000000,510000005516,
0.912747,µm^2,Segment,3,1,1,100000002,510000005524,
0.708947,µm^2,Segment,6,1,1,100000001,510000005527,
1.1162,µm^2,Segment,5,2,1,100000001,510000005535,
0.952121,µm^2,Segment,8,2,1,100000000,510000005541,
1.8673,µm^2,Segment,4,4,1,100000003,510000005566,
0.858024,µm^2,Segment,3,3,1,100000003,510000005572,
3.51261,µm^2,Segment,2,2,1,100000003,510000005606,
0.824716,µm^2,Segment,2,2,1,100000002,510000005613,
1.51612,µm^2,Segment,4,2,1,100000002,510000005626,
3.64482,µm^2,Segment,4,1,1,100000001,510000005661,
1.33372,µm^2,Segment,3,1,1,100000001,510000005669,
0.380301,µm^2,Segment,10,4,1,100000000,510000005671,
1.2019,µm^2,Segment,3,2,1,100000003,510000005685,
1.42644,µm^2,Segment,2,2,1,100000003,510000005696,
0.799146,µm^2,Segment,4,3,1,100000000,510000005704,
0.755217,µm^2,Segment,3,2,1,100000001,510000005708,
0.689147,µm^2,Segment,5,4,1,100000001,510000005717,
1.87873,µm^2,Segment,4,3,1,100000001,510000005736,
1.6155,µm^2,Segment,3,2,1,100000001,510000005749,
0.352004,µm^2,Segment,2,2,1,100000001,510000005751,
1.34167,µm^2,Segment,4,2,1,100000003,510000005765,
4.93496,µm^2,Segment,3,1,1,100000003,510000005809,
1.57544,µm^2,Segment,2,2,1,100000002,510000005825,
1.95209,µm^2,Segment,1,1,1,100000002,510000005838,
0.581672,µm^2,Segment,4,1,1,100000003,510000005840,
0.502505,µm^2,Segment,2,3,1,100000003,510000005847,
2.23895,µm^2,Segment,1,2,1,100000003,510000005863,
0.733742,µm^2,Segment,5,3,1,100000001,510000005871,
2.24909,µm^2,Segment,3,2,1,100000001,510000005897,
1.50627,µm^2,Segment,3,3,1,100000003,510000005915,
1.00063,µm^2,Segment,2,2,1,100000003,510000005919,
0.715797,µm^2,Segment,4,3,1,100000002,510000005923,
0.743117,µm^2,Segment,3,3,1,100000001,510000005926,
1.45419,µm^2,Segment,5,3,1,100000003,510000005936,
0.592126,µm^2,Segment,4,3,1,100000003,510000005939,
2.7978,µm^2,Segment,4,2,1,100000002,510000005958,
0.373494,µm^2,Segment,5,4,1,100000003,510000005961,
2.31237,µm^2,Segment,5,2,1,100000000,510000005976,
0.398631,µm^2,Segment,4,2,1,100000000,510000005979,
2.70433,µm^2,Segment,3,2,1,100000000,510000005998,
1.44942,µm^2,Segment,2,2,1,100000003,510000006008,
0.850683,µm^2,Segment,3,2,1,100000003,510000006012,
0.801392,µm^2,Segment,7,3,1,100000000,510000006019,
0.347422,µm^2,Segment,3,2,1,100000001,510000006021,
2.16545,µm^2,Segment,3,3,1,100000001,510000006038,
1.87073,µm^2,Segment,3,2,1,100000003,510000006051,
0.684013,µm^2,Segment,4,3,1,100000002,510000006053,
0.267624,µm^2,Segment,3,3,1,100000003,510000006055,
0.769764,µm^2,Segment,4,3,1,100000000,510000006061,
0.519084,µm^2,Segment,3,2,1,100000001,510000006063,
1.11547,µm^2,Segment,2,3,1,100000001,510000006074,
0.451498,µm^2,Segment,5,3,1,100000003,510000006077,
1.69132,µm^2,Segment,4,2,1,100000000,510000006095,
4.11131,µm^2,Segment,2,1,1,100000002,510000006120,
0.653141,µm^2,Segment,6,1,1,100000000,510000006122,
1.18395,µm^2,Segment,2,2,1,100000000,510000006133,
0.256499,µm^2,Segment,1,1,1,100000000,510000006135,
0.748576,µm^2,Segment,0,1,1,100000000,510000006156,
0.885005,µm^2,Segment,2,3,1,100000001,510000006160,
2.03289,µm^2,Segment,2,2,1,100000002,510000006172,
1.08231,µm^2,Segment,2,2,1,100000001,510000006178,
0.535463,µm^2,Segment,1,2,1,100000001,510000006184,
1.92132,µm^2,Segment,4,2,1,100000003,510000006198,
1.58328,µm^2,Segment,2,2,1,100000003,510000006210,
1.16686,µm^2,Segment,3,2,1,100000003,510000006217,
1.20411,µm^2,Segment,2,1,1,100000002,510000006220,
1.08545,µm^2,Segment,4,1,1,100000002,510000006224,
0.686029,µm^2,Segment,4,2,1,100000001,510000006229,
1.0163,µm^2,Segment,3,3,1,100000000,510000006235,
1.48817,µm^2,Segment,1,2,1,100000000,510000006247,
0.807757,µm^2,Segment,1,2,1,100000001,510000006252,
0.773093,µm^2,Segment,1,2,1,100000002,510000006258,
0.593546,µm^2,Segment,1,2,1,100000001,510000006260,
0.390472,µm^2,Segment,4,2,1,100000001,510000006262,
0.557581,µm^2,Segment,4,1,1,100000001,510000006264,
0.397047,µm^2,Segment,3,2,1,100000001,510000006266,
1.33361,µm^2,Segment,0,1,1,100000001,510000006282,
0.928418,µm^2,Segment,0,1,1,100000002,510000006316,
1.27824,µm^2,Segment,0,1,1,100000002,510000006327,
1.0868,µm^2,Segment,1,2,1,100000001,510000006334,
0.694206,µm^2,Segment,1,1,1,100000001,510000006338,
0.755766,µm^2,Segment,2,1,1,100000000,510000006341,
0.709356,µm^2,Segment,2,2,1,100000000,510000006343,
1.26278,µm^2,Segment,1,2,1,100000002,510000006346,
0.627995,µm^2,Segment,0,1,1,100000002,510000006357,
0.61456,µm^2,Segment,2,3,1,100000000,510000006366,
0.490915,µm^2,Segment,1,2,1,100000000,510000006368,
2.0653,µm^2,Segment,1,2,1,100000003,510000006383,
1.1815,µm^2,Segment,1,2,1,100000001,510000006390,
0.411925,µm^2,Segment,0,1,1,100000001,510000006395,
1.36208,µm^2,Segment,0,1,1,100000003,510000006408,
0.613158,µm^2,Segment,2,2,1,100000000,510000006414,
2.20393,µm^2,Segment,0,1,1,100000002,510000006430,
0.852647,µm^2,Segment,0,1,1,100000001,510000006448,
1.17965,µm^2,Segment,0,1,1,100000002,510000006465,
1.26912,µm^2,Segment,0,1,1,100000001,510000006481,
0.227089,µm^2,Segment,0,1,1,100000001,510000006488,
0.24792,µm^2,Segment,0,1,1,100000002,510000006500,
0.165998,µm^2,Segment,11,3,1,100000000,510000006552,
0.302636,µm^2,Segment,8,2,1,100000000,510000006553,
0.452545,µm^2,Segment,4,1,1,100000000,510000006554,
0.230881,µm^2,Segment,12,3,1,100000000,510000006555,
0.326536,µm^2,Segment,16,4,1,100000000,510000006556,
0.313842,µm^2,Segment,17,3,1,100000000,510000006557,
0.0727502,µm^2,Segment,13,3,1,100000000,510000006558,
0.450251,µm^2,Segment,6,1,1,100000000,510000006559,
0.117336,µm^2,Segment,4,2,1,100000000,510000006561,
0.387927,µm^2,Segment,1,2,1,100000000,510000006562,
0.225571,µm^2,Segment,1,1,1,100000000,510000006563,
0.154012,µm^2,Segment,4,1,1,100000000,510000006564,
0.259286,µm^2,Segment,17,9,1,100000000,510000006565,
0.16638,µm^2,Segment,14,5,1,100000000,510000006567,
0.351626,µm^2,Segment,16,5,1,100000000,510000006568,
0.241568,µm^2,Segment,4,1,1,100000001,510000006569,
0.335351,µm^2,Segment,17,5,1,100000001,510000006570,
0.262105,µm^2,Segment,10,2,1,100000001,510000006571,
0.404645,µm^2,Segment,4,2,1,100000001,510000006572,
0.241408,µm^2,Segment,8,3,1,100000001,510000006573,
0.119286,µm^2,Segment,6,4,1,100000001,510000006574,
0.44584,µm^2,Segment,7,1,1,100000001,510000006576,
0.401961,µm^2,Segment,7,2,1,100000001,510000006577,
0.143325,µm^2,Segment,1,1,1,100000001,510000006580,
0.444833,µm^2,Segment,8,3,1,100000001,510000006581,
0.187425,µm^2,Segment,1,2,1,100000001,510000006582,
0.210816,µm^2,Segment,2,1,1,100000001,510000006583,
0.213288,µm^2,Segment,6,3,1,100000002,510000006587,
0.459399,µm^2,Segment,3,2,1,100000002,510000006588,
0.486227,µm^2,Segment,3,1,1,100000002,510000006592,
0.390506,µm^2,Segment,10,4,1,100000003,510000006595,
0.108394,µm^2,Segment,8,2,1,100000003,510000006596,
0.207395,µm^2,Segment,11,2,1,100000003,510000006597,
0.153495,µm^2,Segment,15,5,1,100000003,510000006598,
0.243183,µm^2,Segment,17,5,1,100000003,510000006599,
0.300554,µm^2,Segment,16,6,1,100000003,510000006600,
0.19111,µm^2,Segment,8,2,1,100000003,510000006601,
0.434842,µm^2,Segment,3,2,1,100000003,510000006603,
0.412735,µm^2,Segment,3,2,1,100000003,510000006604,
