
Spine Terminal Pt Position Y
 ==================== 
Spine Terminal Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20819.8,µm,Spine,Spine Terminal Pt Position,7,6,1,100000002,610000007860,
20812.6,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007863,
20797,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000007865,
20799.3,µm,Spine,Spine Terminal Pt Position,,,1,,610000007867,
20807,µm,Spine,Spine Terminal Pt Position,5,4,1,100000003,610000007871,
20808.5,µm,Spine,Spine Terminal Pt Position,9,5,1,100000001,610000007873,
20813.9,µm,Spine,Spine Terminal Pt Position,,,1,,610000007875,
20813.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000007879,
20787.1,µm,Spine,Spine Terminal Pt Position,13,4,1,100000000,610000007882,
20809.8,µm,Spine,Spine Terminal Pt Position,9,3,1,100000003,610000007884,
20813.9,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000007887,
20797.9,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007889,
20794.9,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000007891,
20817.6,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000007893,
20815.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007896,
20808.7,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000007899,
20812.8,µm,Spine,Spine Terminal Pt Position,11,3,1,100000003,610000007901,
20798.5,µm,Spine,Spine Terminal Pt Position,,,1,,610000007903,
20786.1,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000007906,
20813.4,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000007910,
20802.9,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007913,
20806.3,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007916,
20786.9,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000007918,
20814.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000007920,
20805.2,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000007932,
20812.5,µm,Spine,Spine Terminal Pt Position,13,4,1,100000003,610000007938,
20792.6,µm,Spine,Spine Terminal Pt Position,14,6,1,100000000,610000007942,
20803.5,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007945,
20809.3,µm,Spine,Spine Terminal Pt Position,8,2,1,100000001,610000007947,
20814.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000007949,
20804.3,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007953,
20809.6,µm,Spine,Spine Terminal Pt Position,6,1,1,100000003,610000007956,
20784,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000007958,
20819.4,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000007961,
20813.7,µm,Spine,Spine Terminal Pt Position,14,4,1,100000001,610000007963,
20802.2,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007966,
20798.1,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000007969,
20803.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000007972,
20814.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000007974,
20798.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000007979,
20797.2,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000007981,
20793.5,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000007985,
20799.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000007987,
20785.6,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007991,
20784.2,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000007993,
20805.7,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000007995,
20794.5,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008000,
20815.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008003,
20812.2,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000008006,
20806.7,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008015,
20811.3,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008024,
20792.4,µm,Spine,Spine Terminal Pt Position,17,6,1,100000000,610000008029,
20794.4,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008031,
20804.9,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008034,
20802.4,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000008038,
20813.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000008044,
20813,µm,Spine,Spine Terminal Pt Position,11,3,1,100000003,610000008049,
20782,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000008051,
20808.5,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008054,
20792,µm,Spine,Spine Terminal Pt Position,17,6,1,100000000,610000008058,
20801.7,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008060,
20793.4,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008064,
20800.7,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000008066,
20825.6,µm,Spine,Spine Terminal Pt Position,10,6,1,100000002,610000008068,
20803.7,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008072,
20809.6,µm,Spine,Spine Terminal Pt Position,10,3,1,100000001,610000008076,
20806.3,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008078,
20793.1,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000008080,
20783.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008089,
20796.7,µm,Spine,Spine Terminal Pt Position,3,3,1,100000001,610000008094,
20802.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008096,
20797.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000008099,
20797.5,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008102,
20814.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008105,
20813.5,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000008113,
20804.6,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000008115,
20803.3,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008117,
20798.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008120,
20806.2,µm,Spine,Spine Terminal Pt Position,6,3,1,100000003,610000008123,
20824.2,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008128,
20815.5,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000008130,
20797.4,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008141,
20805.9,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008143,
20796.3,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000008145,
20821.6,µm,Spine,Spine Terminal Pt Position,7,5,1,100000002,610000008147,
20797.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008149,
20786,µm,Spine,Spine Terminal Pt Position,12,3,1,100000000,610000008155,
20808,µm,Spine,Spine Terminal Pt Position,8,5,1,100000001,610000008157,
20801,µm,Spine,Spine Terminal Pt Position,,,1,,610000008160,
20786.7,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000008164,
20802.4,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000008166,
20823,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000008168,
20791.8,µm,Spine,Spine Terminal Pt Position,17,5,1,100000000,610000008172,
20808.9,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000008175,
20808.6,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008177,
20803.1,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008179,
20808.8,µm,Spine,Spine Terminal Pt Position,3,2,1,100000002,610000008181,
20804.1,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008188,
20811.5,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000008194,
20787.2,µm,Spine,Spine Terminal Pt Position,13,3,1,100000000,610000008203,
20809.3,µm,Spine,Spine Terminal Pt Position,7,2,1,100000003,610000008205,
20813.6,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000008207,
20804.8,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000008209,
20818.4,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008211,
20806.6,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008214,
20813.3,µm,Spine,Spine Terminal Pt Position,9,2,1,100000003,610000008218,
20798.1,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008221,
20797.1,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008223,
20811.5,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000008228,
20800.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000008230,
20798.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008238,
20815,µm,Spine,Spine Terminal Pt Position,10,2,1,100000003,610000008245,
20804.7,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000008248,
20803.3,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008250,
20804,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000008256,
20801.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008259,
20811.5,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000008261,
20801.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008311,
20803.2,µm,Spine,Spine Terminal Pt Position,2,3,1,100000001,610000008314,
20797.5,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008369,
20790.2,µm,Spine,Spine Terminal Pt Position,16,5,1,,610000008635,
20802.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008635,
20818.1,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008635,
20788.6,µm,Spine,Spine Terminal Pt Position,15,4,1,,610000008636,
20803.4,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008636,
20804,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008636,
20819.2,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008636,
20803.4,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008637,
20803.9,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008637,
20787.8,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008637,
20819.5,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008638,
20803.1,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000008638,
20787.5,µm,Spine,Spine Terminal Pt Position,15,3,1,,610000008638,
20819.6,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008639,
20804.6,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008639,
20785.7,µm,Spine,Spine Terminal Pt Position,11,2,1,,610000008639,
20811.5,µm,Spine,Spine Terminal Pt Position,10,4,1,,610000008639,
20806.1,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008640,
20809.5,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000008640,
20781.6,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008640,
20826.3,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000008640,
20825.1,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000008641,
20805.6,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008641,
20807.6,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008641,
20782.1,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008641,
20824.9,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008642,
20805.2,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008642,
20782.6,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000008642,
20808.9,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000008643,
20822.6,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008643,
20789.8,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008643,
20805.7,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000008643,
20822.2,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008644,
20806.2,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008644,
20785.6,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008644,
20808.2,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000008644,
20785.1,µm,Spine,Spine Terminal Pt Position,12,4,1,,610000008645,
20808.5,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008645,
20816.6,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008645,
20822.4,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008645,
20784.9,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008646,
20815.1,µm,Spine,Spine Terminal Pt Position,10,2,1,,610000008646,
20808.3,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000008646,
20822.4,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008646,
20786.8,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000008647,
20807.4,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008647,
20815.4,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008647,
20822.8,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000008647,
20787,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008648,
20804.1,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008648,
20813.4,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000008648,
20823.7,µm,Spine,Spine Terminal Pt Position,6,6,1,,610000008648,
20785.6,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000008649,
20803.9,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008649,
20812.4,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008649,
20823.1,µm,Spine,Spine Terminal Pt Position,6,6,1,,610000008649,
20803.6,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000008650,
20783.6,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008650,
20821.4,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008650,
20809.5,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000008650,
20785.3,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008651,
20803.6,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000008651,
20821.3,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000008651,
20809.3,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000008651,
20784.5,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008652,
20805.9,µm,Spine,Spine Terminal Pt Position,11,3,1,,610000008652,
20820.4,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000008652,
20806.5,µm,Spine,Spine Terminal Pt Position,10,3,1,,610000008653,
20785.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008653,
20816.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000008653,
20809.2,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008653,
20785.3,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000008654,
20811.6,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000008654,
20809.1,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000008654,
20807.1,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000008654,
20807.9,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008655,
20806.5,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008655,
20805.8,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008655,
20786.6,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000008655,
20807.8,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000008656,
20806.3,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000008656,
20806.5,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000008656,
20792.4,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008656,
20814.8,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008657,
20806.3,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008657,
20807.4,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008657,
20792.2,µm,Spine,Spine Terminal Pt Position,17,6,1,,610000008657,
20805.7,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000008658,
20808.2,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008658,
20814.2,µm,Spine,Spine Terminal Pt Position,12,3,1,,610000008658,
20792.2,µm,Spine,Spine Terminal Pt Position,15,5,1,,610000008658,
20792.1,µm,Spine,Spine Terminal Pt Position,13,4,1,,610000008659,
20812.8,µm,Spine,Spine Terminal Pt Position,11,4,1,,610000008659,
20810.4,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000008659,
20805.5,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000008659,
