
Spine Part Volume Head
 ==================== 
Spine Part Volume Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.0265195,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008486,
0.0215532,µm^3,Spine,Spine Part Volume,6,2,1,100000001,610000008487,
0.00344697,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000008488,
0.00873779,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000008489,
0.0116459,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008490,
0.0113593,µm^3,Spine,Spine Part Volume,3,3,1,100000001,610000008491,
0.0147043,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000008492,
0.0055248,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008493,
0.00358318,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008494,
0.00334778,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008495,
0.019018,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008496,
0.0150123,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008497,
0.0170643,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008498,
0.0468331,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008499,
0.0190344,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008500,
0.0024258,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008501,
0.00875219,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008502,
0.00112339,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008505,
0.00725937,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008506,
0.013696,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000008507,
0.00547366,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000008508,
0.0116526,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000008509,
0.0281391,µm^3,Spine,Spine Part Volume,1,1,1,100000001,610000008510,
0.0172258,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008511,
0.0418998,µm^3,Spine,Spine Part Volume,3,1,1,100000001,610000008512,
0.00379142,µm^3,Spine,Spine Part Volume,9,4,1,100000001,610000008513,
0.00541987,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008514,
0.00719552,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008515,
0.01013,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008516,
0.00744722,µm^3,Spine,Spine Part Volume,7,3,1,100000001,610000008517,
0.0145648,µm^3,Spine,Spine Part Volume,8,5,1,100000001,610000008518,
0.00112339,µm^3,Spine,Spine Part Volume,7,4,1,100000001,610000008519,
0.00947792,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000008520,
0.00458034,µm^3,Spine,Spine Part Volume,5,4,1,100000001,610000008521,
0.0413857,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008522,
0.00353587,µm^3,Spine,Spine Part Volume,4,3,1,100000001,610000008523,
0.00470234,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008524,
0.0114219,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008525,
0.00802387,µm^3,Spine,Spine Part Volume,5,3,1,100000001,610000008526,
0.00480563,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000008527,
0.00200384,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000008528,
0.00573469,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008529,
0.00824076,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008530,
0.00704101,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000008534,
0.0141879,µm^3,Spine,Spine Part Volume,7,6,1,100000002,610000008535,
0.0129688,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000008536,
0.0216994,µm^3,Spine,Spine Part Volume,7,5,1,100000002,610000008537,
0.00199236,µm^3,Spine,Spine Part Volume,6,6,1,100000002,610000008538,
0.00172589,µm^3,Spine,Spine Part Volume,6,6,1,100000002,610000008539,
0.00668903,µm^3,Spine,Spine Part Volume,5,5,1,100000002,610000008540,
0.0120374,µm^3,Spine,Spine Part Volume,5,5,1,100000002,610000008541,
0.00445909,µm^3,Spine,Spine Part Volume,5,5,1,100000002,610000008542,
0.00539591,µm^3,Spine,Spine Part Volume,11,6,1,100000002,610000008543,
0.00767806,µm^3,Spine,Spine Part Volume,10,6,1,100000002,610000008544,
0.00997435,µm^3,Spine,Spine Part Volume,8,3,1,100000002,610000008545,
0.0214171,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000008546,
0.00491932,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000008547,
0.0126374,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000008548,
0.00379142,µm^3,Spine,Spine Part Volume,4,3,1,100000002,610000008549,
0.0222861,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008550,
0.0122523,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008551,
0.024292,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008552,
0.0175529,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008553,
0.0288148,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000008554,
0.0140612,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000008555,
0.00416504,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000008556,
0.00959991,µm^3,Spine,Spine Part Volume,3,3,1,100000002,610000008557,
0.00163428,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008558,
0.00273395,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008559,
0.00629389,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000008560,
0.00740592,µm^3,Spine,Spine Part Volume,2,3,1,100000002,610000008561,
0.0142551,µm^3,Spine,Spine Part Volume,2,1,1,100000002,610000008562,
0.0174801,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008563,
0.00340161,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000008565,
0.0127126,µm^3,Spine,Spine Part Volume,4,2,1,100000002,610000008566,
0.00112339,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008567,
0.00746549,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008568,
0.0279431,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008569,
0.00478653,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008570,
0.0128884,µm^3,Spine,Spine Part Volume,3,1,1,100000002,610000008571,
0.0163403,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008573,
0.00112339,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008574,
0.021054,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000008576,
0.0127402,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000008577,
0.0261681,µm^3,Spine,Spine Part Volume,1,1,1,100000002,610000008578,
0.0214278,µm^3,Spine,Spine Part Volume,0,1,1,100000002,610000008579,
0.00756021,µm^3,Spine,Spine Part Volume,13,4,1,100000003,610000008586,
0.00984091,µm^3,Spine,Spine Part Volume,13,3,1,100000003,610000008587,
0.0152276,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000008588,
0.00232198,µm^3,Spine,Spine Part Volume,11,3,1,100000003,610000008589,
0.00239122,µm^3,Spine,Spine Part Volume,11,2,1,100000003,610000008590,
0.00148737,µm^3,Spine,Spine Part Volume,11,2,1,100000003,610000008591,
0.00591807,µm^3,Spine,Spine Part Volume,9,2,1,100000003,610000008592,
0.00580984,µm^3,Spine,Spine Part Volume,9,2,1,100000003,610000008593,
0.00112339,µm^3,Spine,Spine Part Volume,13,4,1,100000003,610000008594,
0.00191149,µm^3,Spine,Spine Part Volume,12,3,1,100000003,610000008595,
0.00207299,µm^3,Spine,Spine Part Volume,11,4,1,100000003,610000008596,
0.00112339,µm^3,Spine,Spine Part Volume,11,4,1,100000003,610000008597,
0.0146092,µm^3,Spine,Spine Part Volume,11,3,1,100000003,610000008598,
0.0411397,µm^3,Spine,Spine Part Volume,10,3,1,100000003,610000008599,
0.0224644,µm^3,Spine,Spine Part Volume,9,3,1,100000003,610000008600,
0.0149756,µm^3,Spine,Spine Part Volume,8,3,1,100000003,610000008601,
0.01046,µm^3,Spine,Spine Part Volume,8,3,1,100000003,610000008602,
0.0108667,µm^3,Spine,Spine Part Volume,17,6,1,100000003,610000008603,
0.0158738,µm^3,Spine,Spine Part Volume,10,2,1,100000003,610000008604,
0.00510722,µm^3,Spine,Spine Part Volume,11,3,1,100000003,610000008605,
0.00898708,µm^3,Spine,Spine Part Volume,9,2,1,100000003,610000008606,
0.00379142,µm^3,Spine,Spine Part Volume,9,3,1,100000003,610000008607,
0.0127961,µm^3,Spine,Spine Part Volume,6,1,1,100000003,610000008608,
0.00656975,µm^3,Spine,Spine Part Volume,6,1,1,100000003,610000008609,
0.00112339,µm^3,Spine,Spine Part Volume,6,2,1,100000003,610000008610,
0.0117322,µm^3,Spine,Spine Part Volume,6,3,1,100000003,610000008611,
0.0175176,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008612,
0.0099107,µm^3,Spine,Spine Part Volume,5,2,1,100000003,610000008613,
0.00938097,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008614,
0.0182748,µm^3,Spine,Spine Part Volume,3,2,1,100000003,610000008615,
0.00306882,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008616,
0.0193494,µm^3,Spine,Spine Part Volume,1,1,1,100000003,610000008617,
0.103036,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008618,
0.102059,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008619,
0.0165244,µm^3,Spine,Spine Part Volume,4,1,1,100000003,610000008621,
0.0328211,µm^3,Spine,Spine Part Volume,2,1,1,100000003,610000008622,
0.0124376,µm^3,Spine,Spine Part Volume,2,2,1,100000003,610000008623,
0.00701481,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008624,
0.020063,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008625,
0.076908,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008626,
0.00379142,µm^3,Spine,Spine Part Volume,5,4,1,100000003,610000008628,
0.00237297,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008629,
0.00898708,µm^3,Spine,Spine Part Volume,4,2,1,100000003,610000008630,
0.00649939,µm^3,Spine,Spine Part Volume,1,2,1,100000003,610000008631,
0.00379142,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000008632,
