
Spine Terminal Pt Position Z
 ==================== 
Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1433.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000007903,
1432.9,µm,Spine,Spine Terminal Pt Position,14,6,1,100000001,610000007905,
1434,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000007907,
1432.9,µm,Spine,Spine Terminal Pt Position,21,9,1,100000001,610000007911,
1431.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000007913,
1435,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000007916,
1432.55,µm,Spine,Spine Terminal Pt Position,6,3,1,100000003,610000007918,
1435.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000007922,
1434.3,µm,Spine,Spine Terminal Pt Position,7,2,1,100000000,610000007929,
1434.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000007935,
1433.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000007940,
1433,µm,Spine,Spine Terminal Pt Position,13,6,1,100000001,610000007944,
1434.4,µm,Spine,Spine Terminal Pt Position,12,4,1,100000003,610000007946,
1432.7,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000007948,
1433.4,µm,Spine,Spine Terminal Pt Position,10,5,1,100000001,610000007950,
1431,µm,Spine,Spine Terminal Pt Position,5,3,1,100000003,610000007954,
1432.49,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000007958,
1434.47,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000007960,
1431.2,µm,Spine,Spine Terminal Pt Position,6,2,1,100000003,610000007962,
1431.6,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000007965,
1431.8,µm,Spine,Spine Terminal Pt Position,13,3,1,100000001,610000007968,
1431.3,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000007972,
1431.1,µm,Spine,Spine Terminal Pt Position,8,4,1,100000000,610000007975,
1432.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000007977,
1432.7,µm,Spine,Spine Terminal Pt Position,13,4,1,100000001,610000007980,
1431.5,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000007982,
1432.9,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000007985,
1433.3,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000007991,
1434.43,µm,Spine,Spine Terminal Pt Position,5,1,1,100000001,610000007994,
1434.32,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000007997,
1432.5,µm,Spine,Spine Terminal Pt Position,10,4,1,100000000,610000007999,
1433.56,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008001,
1431.7,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008004,
1434.26,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000008006,
1431.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008009,
1432.66,µm,Spine,Spine Terminal Pt Position,8,3,1,100000000,610000008011,
1433,µm,Spine,Spine Terminal Pt Position,4,1,1,100000000,610000008015,
1434.3,µm,Spine,Spine Terminal Pt Position,7,1,1,100000000,610000008018,
1431,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008020,
1432.6,µm,Spine,Spine Terminal Pt Position,9,7,1,100000001,610000008023,
1431.5,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008025,
1433.3,µm,Spine,Spine Terminal Pt Position,18,7,1,100000001,610000008027,
1432.4,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008031,
1432.4,µm,Spine,Spine Terminal Pt Position,9,3,1,100000000,610000008034,
1434.8,µm,Spine,Spine Terminal Pt Position,23,8,1,100000001,610000008036,
1435.1,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000008038,
1430.8,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000008042,
1431.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008045,
1432.9,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000008047,
1431,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008049,
1432.5,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000008053,
1431.9,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000008056,
1433.21,µm,Spine,Spine Terminal Pt Position,14,6,1,100000001,610000008058,
1434.2,µm,Spine,Spine Terminal Pt Position,15,7,1,100000001,610000008060,
1431.7,µm,Spine,Spine Terminal Pt Position,18,7,1,100000000,610000008063,
1432.7,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008066,
1432,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008069,
1433.6,µm,Spine,Spine Terminal Pt Position,12,4,1,100000003,610000008071,
1433,µm,Spine,Spine Terminal Pt Position,11,4,1,100000003,610000008074,
1434.1,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000008076,
1430.9,µm,Spine,Spine Terminal Pt Position,12,3,1,100000001,610000008079,
1432.8,µm,Spine,Spine Terminal Pt Position,18,7,1,100000001,610000008081,
1433.9,µm,Spine,Spine Terminal Pt Position,3,2,1,100000003,610000008083,
1432.9,µm,Spine,Spine Terminal Pt Position,28,11,1,100000001,610000008085,
1434.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008088,
1431,µm,Spine,Spine Terminal Pt Position,18,8,1,100000001,610000008091,
1435,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000008097,
1434.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008099,
1434.4,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000008103,
1433,µm,Spine,Spine Terminal Pt Position,16,6,1,100000001,610000008105,
1434.9,µm,Spine,Spine Terminal Pt Position,5,4,1,100000001,610000008107,
1432.8,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008110,
1432.7,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008116,
1431.9,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008118,
1434.4,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000008121,
1434.59,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000008123,
1434.4,µm,Spine,Spine Terminal Pt Position,9,3,1,100000000,610000008125,
1433.16,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008129,
1432.6,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008131,
1431.3,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000008133,
1433.8,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008135,
1431.92,µm,Spine,Spine Terminal Pt Position,20,7,1,100000001,610000008137,
1432.4,µm,Spine,Spine Terminal Pt Position,9,6,1,100000001,610000008140,
1431.5,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000008142,
1433.5,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008144,
1432.8,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008148,
1431.65,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000008150,
1431.9,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008155,
1432.3,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008158,
1434.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008161,
1432.5,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008164,
1434.4,µm,Spine,Spine Terminal Pt Position,23,8,1,100000001,610000008167,
1431.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008170,
1433,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008173,
1434.1,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008177,
1434.4,µm,Spine,Spine Terminal Pt Position,4,1,1,100000003,610000008179,
1431.7,µm,Spine,Spine Terminal Pt Position,13,2,1,100000001,610000008182,
1431.5,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008185,
1433.66,µm,Spine,Spine Terminal Pt Position,22,8,1,100000001,610000008189,
1434.3,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000008197,
1434.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000008199,
1432.6,µm,Spine,Spine Terminal Pt Position,4,1,1,100000000,610000008204,
1431.4,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008210,
1434.9,µm,Spine,Spine Terminal Pt Position,7,1,1,100000000,610000008212,
1432,µm,Spine,Spine Terminal Pt Position,8,3,1,100000003,610000008215,
1432.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008218,
1432.8,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000008221,
1433.7,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008224,
1433.6,µm,Spine,Spine Terminal Pt Position,28,11,1,100000001,610000008226,
1430.9,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008240,
1432,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008247,
1431.5,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000008250,
1433.6,µm,Spine,Spine Terminal Pt Position,11,5,1,100000001,610000008258,
1434.61,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000008262,
1433.8,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000008268,
1432.2,µm,Spine,Spine Terminal Pt Position,19,7,1,100000001,610000008270,
1431,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008279,
1434.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008283,
1432.3,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008286,
1431.85,µm,Spine,Spine Terminal Pt Position,16,7,1,100000001,610000008288,
1432.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008292,
1431.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008296,
1433,µm,Spine,Spine Terminal Pt Position,12,4,1,100000003,610000008298,
1432.8,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008300,
1431.2,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008303,
1432.5,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008308,
1431.1,µm,Spine,Spine Terminal Pt Position,12,3,1,100000001,610000008310,
1431,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000008314,
1430.9,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000008316,
1431.3,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000008320,
1434.6,µm,Spine,Spine Terminal Pt Position,4,2,1,100000001,610000008324,
1431.4,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000008327,
1431.2,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000008330,
1432.4,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000008335,
1432.9,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008338,
1431.4,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008341,
1431.6,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000008343,
1432.2,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008347,
1432.7,µm,Spine,Spine Terminal Pt Position,7,1,1,100000000,610000008349,
1433.9,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000008358,
1432.8,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008361,
1432.1,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008364,
1431.2,µm,Spine,Spine Terminal Pt Position,1,1,1,100000003,610000008367,
1432.1,µm,Spine,Spine Terminal Pt Position,2,3,1,100000001,610000008371,
1432,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000008373,
1432.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008377,
1431.3,µm,Spine,Spine Terminal Pt Position,2,1,1,100000003,610000008380,
1431.2,µm,Spine,Spine Terminal Pt Position,13,2,1,100000001,610000008383,
1433.5,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008386,
1433.5,µm,Spine,Spine Terminal Pt Position,21,8,1,100000001,610000008388,
1431.6,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008390,
1432.6,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008396,
1431,µm,Spine,Spine Terminal Pt Position,,,1,,610000008398,
1430.9,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008402,
1431.1,µm,Spine,Spine Terminal Pt Position,9,2,1,100000001,610000008408,
1431.5,µm,Spine,Spine Terminal Pt Position,13,2,1,100000001,610000008410,
1432.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000003,610000008414,
1432.66,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000008425,
1431.83,µm,Spine,Spine Terminal Pt Position,1,2,1,100000003,610000008429,
1431.6,µm,Spine,Spine Terminal Pt Position,,,1,,610000008431,
1432.7,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008445,
1432.9,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000008448,
1430.9,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000008459,
1434.7,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000008470,
1431.3,µm,Spine,Spine Terminal Pt Position,9,3,1,100000003,610000008472,
1433.8,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008474,
1433.3,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008486,
1431.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000008489,
1431.91,µm,Spine,Spine Terminal Pt Position,2,2,1,100000003,610000008496,
1433,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008500,
1432.1,µm,Spine,Spine Terminal Pt Position,,,1,100000004,610000008504,
1431.4,µm,Spine,Spine Terminal Pt Position,12,3,1,100000001,610000008508,
1433.3,µm,Spine,Spine Terminal Pt Position,,,1,,610000008516,
