
Spine Neck Mean Diameter
 ==================== 
Spine Neck Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,0,1,1,100000000,610000008990,
0,µm,Spine,21,9,1,100000001,610000008992,
0,µm,Spine,21,8,1,100000001,610000008993,
0,µm,Spine,19,8,1,100000001,610000008994,
0,µm,Spine,18,8,1,100000001,610000008995,
0,µm,Spine,18,8,1,100000001,610000008996,
0,µm,Spine,18,8,1,100000001,610000008997,
0,µm,Spine,18,8,1,100000001,610000008998,
0,µm,Spine,16,7,1,100000001,610000008999,
0,µm,Spine,16,7,1,100000001,610000009000,
0,µm,Spine,16,7,1,100000001,610000009001,
0,µm,Spine,16,7,1,100000001,610000009002,
0,µm,Spine,27,11,1,100000001,610000009003,
0,µm,Spine,28,10,1,100000001,610000009004,
0,µm,Spine,28,10,1,100000001,610000009005,
0,µm,Spine,26,10,1,100000001,610000009006,
0,µm,Spine,26,10,1,100000001,610000009007,
0,µm,Spine,24,9,1,100000001,610000009008,
0,µm,Spine,24,9,1,100000001,610000009009,
0,µm,Spine,22,8,1,100000001,610000009010,
0,µm,Spine,22,8,1,100000001,610000009011,
0,µm,Spine,22,8,1,100000001,610000009012,
0,µm,Spine,21,8,1,100000001,610000009013,
0,µm,Spine,21,8,1,100000001,610000009014,
0,µm,Spine,19,7,1,100000001,610000009015,
0,µm,Spine,19,7,1,100000001,610000009016,
0,µm,Spine,18,7,1,100000001,610000009017,
0,µm,Spine,18,7,1,100000001,610000009018,
0,µm,Spine,19,9,1,100000001,610000009019,
0,µm,Spine,19,8,1,100000001,610000009020,
0,µm,Spine,18,8,1,100000001,610000009021,
0,µm,Spine,18,7,1,100000001,610000009022,
0,µm,Spine,15,7,1,100000001,610000009023,
0,µm,Spine,15,7,1,100000001,610000009024,
0,µm,Spine,15,7,1,100000001,610000009025,
0,µm,Spine,14,6,1,100000001,610000009026,
0,µm,Spine,14,6,1,100000001,610000009027,
0,µm,Spine,13,6,1,100000001,610000009028,
0,µm,Spine,13,6,1,100000001,610000009029,
0,µm,Spine,13,6,1,100000001,610000009030,
0,µm,Spine,13,6,1,100000001,610000009031,
0,µm,Spine,15,6,1,100000001,610000009032,
0,µm,Spine,15,6,1,100000001,610000009033,
0,µm,Spine,15,6,1,100000001,610000009034,
0,µm,Spine,16,5,1,100000001,610000009035,
0,µm,Spine,14,6,1,100000001,610000009036,
0,µm,Spine,14,6,1,100000001,610000009037,
0,µm,Spine,13,5,1,100000001,610000009038,
0,µm,Spine,13,5,1,100000001,610000009039,
0,µm,Spine,12,5,1,100000001,610000009040,
0,µm,Spine,12,5,1,100000001,610000009041,
0,µm,Spine,12,5,1,100000001,610000009042,
0,µm,Spine,12,6,1,100000001,610000009043,
0,µm,Spine,12,6,1,100000001,610000009044,
0,µm,Spine,12,6,1,100000001,610000009045,
0,µm,Spine,12,6,1,100000001,610000009046,
0,µm,Spine,12,6,1,100000001,610000009047,
0,µm,Spine,12,6,1,100000001,610000009048,
0,µm,Spine,11,5,1,100000001,610000009049,
0,µm,Spine,11,6,1,100000001,610000009050,
0,µm,Spine,10,5,1,100000001,610000009051,
0,µm,Spine,10,5,1,100000001,610000009052,
0,µm,Spine,10,6,1,100000001,610000009053,
0,µm,Spine,9,6,1,100000001,610000009054,
0,µm,Spine,9,6,1,100000001,610000009055,
0,µm,Spine,9,6,1,100000001,610000009056,
0,µm,Spine,9,6,1,100000001,610000009057,
0,µm,Spine,9,6,1,100000001,610000009058,
0,µm,Spine,9,6,1,100000001,610000009059,
0,µm,Spine,8,5,1,100000001,610000009060,
0,µm,Spine,8,5,1,100000001,610000009061,
0,µm,Spine,10,8,1,100000001,610000009062,
0,µm,Spine,10,8,1,100000001,610000009063,
0,µm,Spine,11,7,1,100000001,610000009064,
0,µm,Spine,9,7,1,100000001,610000009065,
0,µm,Spine,9,7,1,100000001,610000009066,
0,µm,Spine,9,6,1,100000001,610000009067,
0,µm,Spine,7,4,1,100000001,610000009068,
0,µm,Spine,6,4,1,100000001,610000009069,
0,µm,Spine,6,4,1,100000001,610000009070,
0,µm,Spine,14,3,1,100000001,610000009071,
0,µm,Spine,14,3,1,100000001,610000009072,
0,µm,Spine,14,3,1,100000001,610000009073,
0,µm,Spine,13,2,1,100000001,610000009074,
0,µm,Spine,13,2,1,100000001,610000009075,
0,µm,Spine,13,2,1,100000001,610000009076,
0,µm,Spine,13,2,1,100000001,610000009077,
0,µm,Spine,13,2,1,100000001,610000009078,
0,µm,Spine,13,3,1,100000001,610000009079,
0,µm,Spine,12,2,1,100000001,610000009080,
0,µm,Spine,12,3,1,100000001,610000009081,
0,µm,Spine,11,2,1,100000001,610000009082,
0,µm,Spine,11,2,1,100000001,610000009083,
0,µm,Spine,11,2,1,100000001,610000009084,
0,µm,Spine,13,4,1,100000001,610000009085,
0,µm,Spine,13,4,1,100000001,610000009086,
0,µm,Spine,12,3,1,100000001,610000009087,
0,µm,Spine,11,3,1,100000001,610000009088,
0,µm,Spine,9,2,1,100000001,610000009089,
0,µm,Spine,9,2,1,100000001,610000009090,
0,µm,Spine,9,2,1,100000001,610000009091,
0,µm,Spine,9,2,1,100000001,610000009092,
0,µm,Spine,9,2,1,100000001,610000009093,
0,µm,Spine,8,3,1,100000001,610000009094,
0,µm,Spine,6,2,1,100000001,610000009095,
0,µm,Spine,5,2,1,100000001,610000009096,
0,µm,Spine,10,4,1,100000001,610000009097,
0,µm,Spine,10,3,1,100000001,610000009098,
0,µm,Spine,9,4,1,100000001,610000009099,
0,µm,Spine,9,4,1,100000001,610000009100,
0,µm,Spine,9,3,1,100000001,610000009101,
0,µm,Spine,6,3,1,100000001,610000009102,
0,µm,Spine,4,2,1,100000001,610000009103,
0,µm,Spine,2,1,1,100000001,610000009104,
0,µm,Spine,2,1,1,100000001,610000009105,
0,µm,Spine,1,1,1,100000001,610000009106,
0,µm,Spine,1,1,1,100000001,610000009107,
0,µm,Spine,6,5,1,100000001,610000009108,
0,µm,Spine,6,5,1,100000001,610000009109,
0,µm,Spine,5,4,1,100000001,610000009110,
0,µm,Spine,5,4,1,100000001,610000009111,
0,µm,Spine,5,4,1,100000001,610000009112,
0,µm,Spine,5,3,1,100000001,610000009113,
0,µm,Spine,2,3,1,100000001,610000009114,
0,µm,Spine,2,3,1,100000001,610000009115,
0,µm,Spine,2,3,1,100000001,610000009116,
0,µm,Spine,1,2,1,100000001,610000009117,
0,µm,Spine,1,2,1,100000001,610000009118,
0,µm,Spine,0,1,1,100000001,610000009119,
0,µm,Spine,0,1,1,100000001,610000009120,
0,µm,Spine,2,2,1,100000001,610000009121,
0,µm,Spine,0,1,1,100000001,610000009122,
0,µm,Spine,0,1,1,100000001,610000009123,
0,µm,Spine,8,3,1,100000001,610000009127,
0,µm,Spine,7,2,1,100000001,610000009128,
0,µm,Spine,5,2,1,100000001,610000009129,
0,µm,Spine,5,2,1,100000001,610000009130,
0,µm,Spine,5,3,1,100000001,610000009131,
0,µm,Spine,2,2,1,100000001,610000009132,
0,µm,Spine,2,1,1,100000001,610000009133,
0,µm,Spine,1,1,1,100000001,610000009134,
0,µm,Spine,0,1,1,100000001,610000009135,
0,µm,Spine,0,1,1,100000001,610000009136,
0,µm,Spine,0,1,1,100000001,610000009137,
0,µm,Spine,6,3,1,100000001,610000009138,
0,µm,Spine,6,3,1,100000001,610000009139,
0,µm,Spine,6,2,1,100000001,610000009140,
0,µm,Spine,5,2,1,100000001,610000009141,
0,µm,Spine,5,2,1,100000001,610000009142,
0,µm,Spine,5,2,1,100000001,610000009143,
0,µm,Spine,5,1,1,100000001,610000009144,
0,µm,Spine,5,1,1,100000001,610000009145,
0,µm,Spine,1,1,1,100000001,610000009146,
0,µm,Spine,8,4,1,100000003,610000009674,
0,µm,Spine,9,5,1,100000003,610000009675,
0,µm,Spine,8,5,1,100000003,610000009676,
0,µm,Spine,6,3,1,100000003,610000009677,
0,µm,Spine,6,3,1,100000003,610000009678,
0,µm,Spine,6,3,1,100000003,610000009679,
0,µm,Spine,6,4,1,100000003,610000009680,
0,µm,Spine,6,4,1,100000003,610000009681,
0,µm,Spine,5,3,1,100000003,610000009682,
0,µm,Spine,3,2,1,100000003,610000009683,
0,µm,Spine,3,2,1,100000003,610000009684,
0,µm,Spine,3,2,1,100000003,610000009685,
0,µm,Spine,3,2,1,100000003,610000009686,
0,µm,Spine,7,4,1,100000003,610000009687,
0,µm,Spine,7,3,1,100000003,610000009688,
0,µm,Spine,6,3,1,100000003,610000009689,
0,µm,Spine,4,3,1,100000003,610000009690,
0,µm,Spine,4,4,1,100000003,610000009691,
0,µm,Spine,3,3,1,100000003,610000009692,
0,µm,Spine,2,2,1,100000003,610000009693,
0,µm,Spine,2,2,1,100000003,610000009694,
0,µm,Spine,1,2,1,100000003,610000009695,
0,µm,Spine,1,2,1,100000003,610000009696,
0,µm,Spine,1,2,1,100000003,610000009697,
0,µm,Spine,1,2,1,100000003,610000009698,
0,µm,Spine,1,1,1,100000003,610000009699,
0,µm,Spine,1,1,1,100000003,610000009700,
0,µm,Spine,10,2,1,100000003,610000009701,
0,µm,Spine,10,2,1,100000003,610000009702,
0,µm,Spine,12,4,1,100000003,610000009703,
0,µm,Spine,12,5,1,100000003,610000009704,
0,µm,Spine,11,4,1,100000003,610000009705,
0,µm,Spine,11,4,1,100000003,610000009706,
0,µm,Spine,11,4,1,100000003,610000009707,
0,µm,Spine,10,3,1,100000003,610000009708,
0,µm,Spine,10,3,1,100000003,610000009709,
0,µm,Spine,10,2,1,100000003,610000009710,
0,µm,Spine,9,2,1,100000003,610000009711,
0,µm,Spine,9,2,1,100000003,610000009712,
0,µm,Spine,9,2,1,100000003,610000009713,
0,µm,Spine,9,3,1,100000003,610000009714,
0,µm,Spine,8,3,1,100000003,610000009715,
0,µm,Spine,7,2,1,100000003,610000009716,
0,µm,Spine,5,2,1,100000003,610000009717,
0,µm,Spine,5,2,1,100000003,610000009718,
0,µm,Spine,4,2,1,100000003,610000009719,
0,µm,Spine,5,3,1,100000003,610000009720,
0,µm,Spine,3,2,1,100000003,610000009721,
0,µm,Spine,2,2,1,100000003,610000009722,
0,µm,Spine,2,3,1,100000003,610000009723,
0,µm,Spine,1,2,1,100000003,610000009724,
0,µm,Spine,6,3,1,100000003,610000009725,
0,µm,Spine,6,3,1,100000003,610000009726,
0,µm,Spine,6,3,1,100000003,610000009727,
0,µm,Spine,6,3,1,100000003,610000009728,
0,µm,Spine,7,2,1,100000003,610000009729,
0,µm,Spine,6,2,1,100000003,610000009730,
0,µm,Spine,6,2,1,100000003,610000009731,
0,µm,Spine,6,2,1,100000003,610000009732,
0,µm,Spine,6,2,1,100000003,610000009733,
0,µm,Spine,5,2,1,100000003,610000009734,
0,µm,Spine,6,1,1,100000003,610000009735,
0,µm,Spine,6,1,1,100000003,610000009736,
0,µm,Spine,6,2,1,100000003,610000009737,
0,µm,Spine,5,1,1,100000003,610000009738,
0,µm,Spine,4,1,1,100000003,610000009739,
0,µm,Spine,5,2,1,100000003,610000009740,
0,µm,Spine,4,2,1,100000003,610000009743,
0,µm,Spine,4,2,1,100000003,610000009744,
0,µm,Spine,4,2,1,100000003,610000009745,
0,µm,Spine,2,1,1,100000003,610000009746,
0,µm,Spine,5,2,1,100000003,610000009747,
0,µm,Spine,5,2,1,100000003,610000009748,
0,µm,Spine,3,2,1,100000003,610000009749,
0,µm,Spine,3,2,1,100000003,610000009750,
0,µm,Spine,1,1,1,100000003,610000009751,
0,µm,Spine,0,1,1,100000003,610000009752,
0,µm,Spine,2,1,1,100000003,610000009753,
0,µm,Spine,2,2,1,100000003,610000009754,
0,µm,Spine,1,1,1,100000003,610000009755,
0,µm,Spine,1,2,1,100000003,610000009756,
0,µm,Spine,0,1,1,100000003,610000009757,
0,µm,Spine,0,1,1,100000003,610000009758,
0,µm,Spine,8,4,1,100000003,610000009766,
0,µm,Spine,8,4,1,100000003,610000009767,
0,µm,Spine,7,3,1,100000003,610000009768,
0,µm,Spine,7,3,1,100000003,610000009769,
0,µm,Spine,9,3,1,100000003,610000009770,
0,µm,Spine,9,3,1,100000003,610000009771,
0,µm,Spine,9,3,1,100000003,610000009772,
0,µm,Spine,9,3,1,100000003,610000009773,
0,µm,Spine,9,3,1,100000003,610000009774,
0,µm,Spine,7,2,1,100000003,610000009775,
0,µm,Spine,7,2,1,100000003,610000009776,
0,µm,Spine,7,2,1,100000003,610000009777,
0,µm,Spine,3,3,1,100000003,610000009778,
0,µm,Spine,2,2,1,100000003,610000009779,
0,µm,Spine,2,2,1,100000003,610000009780,
0,µm,Spine,2,2,1,100000003,610000009781,
0,µm,Spine,1,1,1,100000003,610000009782,
0,µm,Spine,1,1,1,100000003,610000009783,
0,µm,Spine,5,3,1,100000003,610000009784,
0,µm,Spine,5,3,1,100000003,610000009785,
0,µm,Spine,4,3,1,100000003,610000009786,
0,µm,Spine,4,3,1,100000003,610000009787,
0,µm,Spine,4,3,1,100000003,610000009788,
0,µm,Spine,3,2,1,100000003,610000009789,
0,µm,Spine,2,2,1,100000003,610000009790,
0,µm,Spine,2,2,1,100000003,610000009791,
0,µm,Spine,0,1,1,100000003,610000009792,
0,µm,Spine,0,1,1,100000003,610000009797,
0,µm,Spine,0,1,1,100000003,610000009798,
0,µm,Spine,0,1,1,100000003,610000009800,
0,µm,Spine,0,1,1,100000003,610000009801,
0,µm,Spine,0,1,1,100000003,610000009802,
0,µm,Spine,0,1,1,100000003,610000009803,
0,µm,Spine,,,1,100000004,610000009810,
0,µm,Spine,,,1,100000004,610000009811,
0,µm,Spine,,,1,100000004,610000009812,
0,µm,Spine,,,1,100000004,610000009813,
0,µm,Spine,,,1,100000004,610000009814,
0,µm,Spine,,,1,100000004,610000009815,
0,µm,Spine,,,1,100000004,610000009816,
0,µm,Spine,,,1,100000004,610000009817,
0,µm,Spine,,,1,100000004,610000009818,
0,µm,Spine,,,1,100000004,610000009819,
0,µm,Spine,,,1,100000004,610000009820,
0,µm,Spine,,,1,100000004,610000009821,
0,µm,Spine,,,1,100000004,610000009822,
0,µm,Spine,,,1,100000004,610000009823,
0,µm,Spine,,,1,100000004,610000009824,
0,µm,Spine,,,1,100000004,610000009825,
0,µm,Spine,,,1,100000004,610000009826,
0,µm,Spine,,,1,100000004,610000009827,
0,µm,Spine,,,1,100000004,610000009828,
0,µm,Spine,,,1,100000004,610000009829,
0,µm,Spine,,,1,100000004,610000009830,
0,µm,Spine,,,1,100000004,610000009831,
0,µm,Spine,,,1,100000004,610000009832,
0,µm,Spine,,,1,100000004,610000009833,
0,µm,Spine,,,1,100000004,610000009834,
0,µm,Spine,,,1,100000004,610000009835,
0,µm,Spine,,,1,100000004,610000009836,
0,µm,Spine,,,1,100000004,610000009837,
0,µm,Spine,,,1,100000004,610000009838,
0,µm,Spine,,,1,100000004,610000009839,
0,µm,Spine,,,1,100000004,610000009840,
0,µm,Spine,,,1,100000004,610000009841,
0,µm,Spine,,,1,100000004,610000009842,
0,µm,Spine,,,1,100000004,610000009843,
0,µm,Spine,,,1,100000004,610000009844,
0,µm,Spine,,,1,100000004,610000009845,
0,µm,Spine,,,1,100000004,610000009846,
0,µm,Spine,,,1,100000004,610000009847,
0,µm,Spine,,,1,100000004,610000009848,
0,µm,Spine,,,1,100000004,610000009849,
0,µm,Spine,,,1,100000004,610000009850,
0,µm,Spine,,,1,100000004,610000009851,
0,µm,Spine,,,1,100000004,610000009852,
0,µm,Spine,,,1,100000004,610000009853,
0,µm,Spine,,,1,100000004,610000009854,
0,µm,Spine,,,1,100000004,610000009855,
0,µm,Spine,,,1,100000004,610000009856,
0,µm,Spine,,,1,100000004,610000009857,
0,µm,Spine,,,1,100000004,610000009858,
0,µm,Spine,,,1,100000004,610000009859,
0,µm,Spine,,,1,100000004,610000009860,
0,µm,Spine,,,1,100000004,610000009861,
0,µm,Spine,,,1,100000004,610000009862,
0,µm,Spine,,,1,100000004,610000009863,
0,µm,Spine,,,1,100000004,610000009864,
0,µm,Spine,,,1,100000004,610000009865,
0,µm,Spine,,,1,100000004,610000009866,
0,µm,Spine,,,1,100000004,610000009867,
0,µm,Spine,,,1,100000004,610000009868,
0,µm,Spine,,,1,100000004,610000009869,
0,µm,Spine,,,1,100000004,610000009870,
0,µm,Spine,,,1,100000004,610000009871,
0,µm,Spine,,,1,100000004,610000009872,
0,µm,Spine,,,1,100000004,610000009873,
0,µm,Spine,,,1,100000004,610000009874,
0,µm,Spine,,,1,100000007,610000009875,
0,µm,Spine,,,1,100000008,610000009876,
0,µm,Spine,,,1,100000009,610000009877,
0,µm,Spine,,,1,100000010,610000009878,
