
Spine Attachment Pt Position Z
 ==================== 
Spine Attachment Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
1431.26,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009899,
1430.99,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000009899,
1431.25,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009900,
1431.1,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009900,
1431.57,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009901,
1431.15,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000009901,
1431.51,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009901,
1431.59,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009902,
1431.23,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000009902,
1431.55,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009902,
1431.18,µm,Spine,Spine Attachment Pt Position,13,2,1,,610000009903,
1433.23,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009903,
1431.61,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009903,
1432.25,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000009904,
1431.65,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009904,
1430.96,µm,Spine,Spine Attachment Pt Position,13,3,1,,610000009904,
1432.06,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009905,
1432.13,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000009905,
1431.27,µm,Spine,Spine Attachment Pt Position,12,2,1,,610000009905,
1431.6,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000009906,
1432,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009906,
1431.59,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000009907,
1432.85,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009907,
1433.74,µm,Spine,Spine Attachment Pt Position,17,7,1,,610000009907,
1431.62,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000009908,
1431.28,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009908,
1433.75,µm,Spine,Spine Attachment Pt Position,17,7,1,,610000009908,
1431.62,µm,Spine,Spine Attachment Pt Position,11,2,1,,610000009909,
1431.75,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009909,
1433.57,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009909,
1431.84,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009910,
1432.78,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000009910,
1431.9,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009911,
1432.37,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000009911,
1432.21,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000009911,
1431.97,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009912,
1431.7,µm,Spine,Spine Attachment Pt Position,12,3,1,,610000009912,
1432.24,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000009912,
1431.97,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009913,
1431.53,µm,Spine,Spine Attachment Pt Position,11,3,1,,610000009913,
1432.48,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000009913,
1432.16,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009914,
1431.28,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009915,
1432.15,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009915,
1432.03,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009916,
1432.28,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009916,
1431.28,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009916,
1432.16,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009917,
1431.27,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009917,
1431.91,µm,Spine,Spine Attachment Pt Position,18,6,1,,610000009917,
1432.15,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009918,
1431.25,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009918,
1432.21,µm,Spine,Spine Attachment Pt Position,18,6,1,,610000009918,
1432.17,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009919,
1431.12,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009919,
1432.54,µm,Spine,Spine Attachment Pt Position,17,5,1,,610000009919,
1431.57,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009920,
1431.3,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009920,
1432.97,µm,Spine,Spine Attachment Pt Position,17,7,1,,610000009920,
1431.06,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009921,
1431.97,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009921,
1430.99,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009922,
1433.82,µm,Spine,Spine Attachment Pt Position,10,4,1,,610000009922,
1432.07,µm,Spine,Spine Attachment Pt Position,14,5,1,,610000009922,
1432.07,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000009923,
1431.11,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009924,
1432.2,µm,Spine,Spine Attachment Pt Position,13,4,1,,610000009924,
1431.09,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009925,
1433.87,µm,Spine,Spine Attachment Pt Position,9,4,1,,610000009925,
1431.64,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009925,
1431.61,µm,Spine,Spine Attachment Pt Position,9,5,1,,610000009926,
1431.13,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009927,
1432.72,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009927,
1431.63,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000009927,
1433.4,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009928,
1431.49,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000009928,
1431.18,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009929,
1435.09,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009929,
1431.6,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000009929,
1430.99,µm,Spine,Spine Attachment Pt Position,7,3,1,,610000009930,
1431.27,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000009930,
1435.04,µm,Spine,Spine Attachment Pt Position,6,4,1,,610000009930,
1433.93,µm,Spine,Spine Attachment Pt Position,7,4,1,,610000009931,
1431.24,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000009931,
1431.41,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009932,
1431.15,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009932,
1431.09,µm,Spine,Spine Attachment Pt Position,10,8,1,,610000009932,
1433.57,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009933,
1431.08,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009933,
1432.28,µm,Spine,Spine Attachment Pt Position,10,8,1,,610000009933,
1433.12,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009934,
1433.41,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009934,
1432.25,µm,Spine,Spine Attachment Pt Position,11,7,1,,610000009934,
1433.29,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009935,
1433.26,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009935,
1432.58,µm,Spine,Spine Attachment Pt Position,9,7,1,,610000009935,
1433.33,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009936,
1433.29,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000009936,
1432.87,µm,Spine,Spine Attachment Pt Position,9,7,1,,610000009936,
1433.37,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009937,
1433.25,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009937,
1433.95,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009938,
1433.41,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009938,
1433.97,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009939,
1434.46,µm,Spine,Spine Attachment Pt Position,4,3,1,,610000009939,
1433.7,µm,Spine,Spine Attachment Pt Position,8,5,1,,610000009939,
1433.84,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009940,
1434.34,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009940,
1432.55,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009940,
1433.61,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009941,
1434.45,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009941,
1432.61,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009941,
1433.79,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009942,
1434.45,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000009942,
1432.79,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009942,
1434.2,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009943,
1434.78,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000009943,
1432.83,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009943,
1434.21,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009944,
1434.69,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000009944,
1433.21,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009944,
1435.03,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000009945,
1433.36,µm,Spine,Spine Attachment Pt Position,9,6,1,,610000009945,
1434.21,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009946,
1434.44,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000009946,
1433.42,µm,Spine,Spine Attachment Pt Position,10,6,1,,610000009946,
1434.24,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009947,
1433.42,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000009947,
1434.43,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009948,
1434.62,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009948,
1433.33,µm,Spine,Spine Attachment Pt Position,10,5,1,,610000009948,
1433.47,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009949,
1434.55,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009949,
1433.26,µm,Spine,Spine Attachment Pt Position,11,6,1,,610000009949,
1433.31,µm,Spine,Spine Attachment Pt Position,11,5,1,,610000009950,
1434.5,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009950,
1434.01,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009950,
1433.26,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009951,
1434.4,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009951,
1432.91,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000009951,
1434.44,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009952,
1432.93,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000009952,
1432.51,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009953,
1434.01,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009953,
1432.43,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009954,
1434.18,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009954,
1434.27,µm,Spine,Spine Attachment Pt Position,7,1,1,,610000009955,
1433.22,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000009955,
1433.14,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009956,
1432.11,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009956,
1433.2,µm,Spine,Spine Attachment Pt Position,12,6,1,,610000009956,
1433.09,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000009957,
1432.97,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009957,
1432.76,µm,Spine,Spine Attachment Pt Position,7,2,1,,610000009957,
1433.05,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000009958,
1432.81,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009958,
1432.43,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000009958,
1433.04,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000009959,
1432.84,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009959,
1432.78,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009959,
1432.87,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009960,
1431.13,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009960,
1432.74,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009961,
1432.99,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009961,
1432.59,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009961,
1432.55,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009962,
1433,µm,Spine,Spine Attachment Pt Position,9,2,1,,610000009962,
1432.94,µm,Spine,Spine Attachment Pt Position,15,6,1,,610000009962,
1432.3,µm,Spine,Spine Attachment Pt Position,9,3,1,,610000009963,
1433.54,µm,Spine,Spine Attachment Pt Position,12,4,1,,610000009963,
1433.68,µm,Spine,Spine Attachment Pt Position,16,5,1,,610000009963,
1433.31,µm,Spine,Spine Attachment Pt Position,12,5,1,,610000009964,
1431.16,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009964,
1432.98,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000009964,
1431.23,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009965,
1433.07,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000009965,
1433.24,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000009966,
1433.04,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000009966,
1431.3,µm,Spine,Spine Attachment Pt Position,8,4,1,,610000009966,
1433.22,µm,Spine,Spine Attachment Pt Position,11,4,1,,610000009967,
1433.05,µm,Spine,Spine Attachment Pt Position,13,5,1,,610000009967,
1433.25,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000009968,
1432.46,µm,Spine,Spine Attachment Pt Position,6,1,1,,610000009968,
1433.08,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009968,
1433.17,µm,Spine,Spine Attachment Pt Position,10,3,1,,610000009969,
1432.13,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000009969,
1433.12,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009969,
1432.71,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009970,
1433.12,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009970,
1433.5,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000009971,
1432.63,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009971,
1433.17,µm,Spine,Spine Attachment Pt Position,13,6,1,,610000009971,
1433.55,µm,Spine,Spine Attachment Pt Position,10,2,1,,610000009972,
1432.21,µm,Spine,Spine Attachment Pt Position,4,1,1,,610000009972,
1432.29,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009973,
1432.59,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009973,
1433.47,µm,Spine,Spine Attachment Pt Position,14,6,1,,610000009973,
1433.01,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009974,
1432.68,µm,Spine,Spine Attachment Pt Position,3,1,1,,610000009974,
1435.13,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000009974,
1434.43,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000009975,
1434.66,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000009975,
1434.08,µm,Spine,Spine Attachment Pt Position,15,7,1,,610000009976,
1433.53,µm,Spine,Spine Attachment Pt Position,3,2,1,,610000009977,
1432.86,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009977,
1433.72,µm,Spine,Spine Attachment Pt Position,27,11,1,,610000009977,
1432.97,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009978,
1434.68,µm,Spine,Spine Attachment Pt Position,28,10,1,,610000009978,
1433.41,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009979,
1433.03,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009979,
1434.49,µm,Spine,Spine Attachment Pt Position,28,10,1,,610000009979,
1433.42,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009980,
1432.57,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009980,
1433.92,µm,Spine,Spine Attachment Pt Position,26,10,1,,610000009980,
1433.62,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009981,
1433.85,µm,Spine,Spine Attachment Pt Position,26,10,1,,610000009981,
1433.81,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009982,
1432.04,µm,Spine,Spine Attachment Pt Position,4,2,1,,610000009982,
1433.82,µm,Spine,Spine Attachment Pt Position,24,9,1,,610000009982,
1433.99,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009983,
1432.68,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009983,
1434.47,µm,Spine,Spine Attachment Pt Position,24,9,1,,610000009983,
1433.97,µm,Spine,Spine Attachment Pt Position,3,3,1,,610000009984,
1433.73,µm,Spine,Spine Attachment Pt Position,22,8,1,,610000009984,
1432.77,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009985,
1434.26,µm,Spine,Spine Attachment Pt Position,2,3,1,,610000009985,
1433.63,µm,Spine,Spine Attachment Pt Position,22,8,1,,610000009985,
1432.98,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009986,
1434.81,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009986,
1433.56,µm,Spine,Spine Attachment Pt Position,22,8,1,,610000009986,
1431.72,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009987,
1434.35,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009987,
1432.97,µm,Spine,Spine Attachment Pt Position,21,8,1,,610000009987,
1431.62,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009988,
1434.32,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000009988,
1432.22,µm,Spine,Spine Attachment Pt Position,21,8,1,,610000009988,
1431.64,µm,Spine,Spine Attachment Pt Position,1,2,1,,610000009989,
1433.73,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009989,
1432.51,µm,Spine,Spine Attachment Pt Position,19,7,1,,610000009989,
1433.84,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009990,
1431.51,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009990,
1431.23,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009991,
1432.73,µm,Spine,Spine Attachment Pt Position,18,7,1,,610000009991,
1431.61,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009992,
1432.88,µm,Spine,Spine Attachment Pt Position,18,7,1,,610000009992,
1433.63,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009993,
1433.75,µm,Spine,Spine Attachment Pt Position,19,9,1,,610000009993,
1431.03,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009994,
1433.86,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009994,
1434.37,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000009995,
1433.36,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000009995,
1431.61,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000009996,
1432.02,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000009997,
1431.52,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000009997,
1431.86,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000009998,
1430.94,µm,Spine,Spine Attachment Pt Position,2,1,1,,610000009998,
1431.8,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000009999,
1431.59,µm,Spine,Spine Attachment Pt Position,16,7,1,,610000010000,
1431.44,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000010001,
1431.37,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000010002,
1431.44,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000010003,
1431.65,µm,Spine,Spine Attachment Pt Position,18,8,1,,610000010004,
1432.33,µm,Spine,Spine Attachment Pt Position,19,8,1,,610000010005,
1432.4,µm,Spine,Spine Attachment Pt Position,21,8,1,,610000010006,
1433.13,µm,Spine,Spine Attachment Pt Position,21,9,1,,610000010007,
1433.43,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000010009,
1433.44,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000010010,
1433.66,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000010012,
1431.24,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010013,
1431.6,µm,Spine,Spine Attachment Pt Position,5,3,1,,610000010014,
1431.27,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010015,
1431.43,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010016,
1431.22,µm,Spine,Spine Attachment Pt Position,8,3,1,,610000010018,
1434.71,µm,Spine,Spine Attachment Pt Position,1,1,1,,610000010019,
1434.6,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010020,
1434.46,µm,Spine,Spine Attachment Pt Position,5,1,1,,610000010021,
1433.69,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010022,
1433.54,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010023,
1433.47,µm,Spine,Spine Attachment Pt Position,5,2,1,,610000010024,
1432.45,µm,Spine,Spine Attachment Pt Position,6,2,1,,610000010025,
1432.01,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000010026,
1431.57,µm,Spine,Spine Attachment Pt Position,6,3,1,,610000010027,
1434.64,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000010028,
1434.66,µm,Spine,Spine Attachment Pt Position,0,1,1,,610000010029,
1434.42,µm,Spine,Spine Attachment Pt Position,2,2,1,,610000010030,
