
Segment Spine Density
 ==================== 
Segment Spine Density,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,1/10µm,Segment,5,4,1,100000000,510000005820,
62.6441,1/10µm,Segment,4,3,1,100000000,510000005823,
0,1/10µm,Segment,3,2,1,100000000,510000005827,
0,1/10µm,Segment,2,2,1,100000000,510000005842,
22.7424,1/10µm,Segment,6,4,1,100000003,510000005848,
0,1/10µm,Segment,5,3,1,100000000,510000005858,
0,1/10µm,Segment,7,2,1,100000000,510000005860,
0,1/10µm,Segment,5,3,1,100000000,510000005864,
0,1/10µm,Segment,3,4,1,100000000,510000005869,
21.7865,1/10µm,Segment,10,6,1,100000000,510000005872,
0,1/10µm,Segment,4,3,1,100000003,510000005881,
0,1/10µm,Segment,10,5,1,100000000,510000005883,
0,1/10µm,Segment,3,2,1,100000001,510000005907,
0,1/10µm,Segment,8,3,1,100000000,510000005911,
0,1/10µm,Segment,5,3,1,100000003,510000005913,
0,1/10µm,Segment,2,2,1,100000001,510000005917,
17.4828,1/10µm,Segment,1,1,1,100000001,510000005926,
20.8855,1/10µm,Segment,3,3,1,100000000,510000005929,
0,1/10µm,Segment,8,2,1,100000000,510000005936,
22.5483,1/10µm,Segment,7,1,1,100000000,510000005948,
0,1/10µm,Segment,2,2,1,100000003,510000005954,
9.97927,1/10µm,Segment,4,2,1,100000000,510000005966,
0,1/10µm,Segment,7,4,1,100000000,510000005969,
0,1/10µm,Segment,8,1,1,100000000,510000005971,
0,1/10µm,Segment,4,3,1,100000003,510000005976,
0,1/10µm,Segment,9,3,1,100000000,510000005979,
0,1/10µm,Segment,8,3,1,100000000,510000005982,
16.7884,1/10µm,Segment,3,1,1,100000001,510000005987,
0,1/10µm,Segment,2,2,1,100000000,510000005990,
8.38651,1/10µm,Segment,6,2,1,100000003,510000006000,
0,1/10µm,Segment,6,2,1,100000000,510000006006,
0,1/10µm,Segment,5,3,1,100000003,510000006011,
0,1/10µm,Segment,2,2,1,100000001,510000006034,
10.2872,1/10µm,Segment,4,4,1,100000003,510000006043,
0,1/10µm,Segment,4,2,1,100000000,510000006050,
44.6873,1/10µm,Segment,4,3,1,100000000,510000006061,
0,1/10µm,Segment,3,3,1,100000003,510000006064,
0,1/10µm,Segment,2,1,1,100000003,510000006066,
0,1/10µm,Segment,2,2,1,100000001,510000006071,
0,1/10µm,Segment,4,2,1,100000003,510000006073,
0,1/10µm,Segment,3,2,1,100000003,510000006083,
11.392,1/10µm,Segment,2,3,1,100000003,510000006103,
0,1/10µm,Segment,1,1,1,100000001,510000006114,
61.178,1/10µm,Segment,0,1,1,100000003,510000006137,
15.743,1/10µm,Segment,3,3,1,100000000,510000006141,
12.8482,1/10µm,Segment,2,2,1,100000000,510000006147,
0,1/10µm,Segment,3,1,1,100000003,510000006150,
9.31266,1/10µm,Segment,0,1,1,100000000,510000006178,
0,1/10µm,Segment,5,2,1,100000003,510000006180,
7.7247,1/10µm,Segment,2,2,1,100000000,510000006213,
12.2721,1/10µm,Segment,0,1,1,100000000,510000006225,
0,1/10µm,Segment,6,3,1,100000003,510000006230,
12.7721,1/10µm,Segment,4,2,1,100000003,510000006235,
20.4544,1/10µm,Segment,1,2,1,100000000,510000006251,
0,1/10µm,Segment,2,3,1,100000003,510000006253,
21.7173,1/10µm,Segment,2,1,1,100000000,510000006258,
8.80642,1/10µm,Segment,1,1,1,100000000,510000006267,
5.62938,1/10µm,Segment,0,1,1,100000000,510000006289,
21.47,1/10µm,Segment,5,2,1,100000003,510000006304,
24.6411,1/10µm,Segment,2,1,1,100000003,510000006316,
30.4224,1/10µm,Segment,1,1,1,100000003,510000006323,
44.0622,1/10µm,Segment,0,1,1,100000003,510000006332,
14.8486,1/10µm,Segment,3,2,1,100000000,510000006335,
0,1/10µm,Segment,2,2,1,100000000,510000006338,
11.5571,1/10µm,Segment,0,1,1,100000003,510000006380,
0,1/10µm,Segment,1,2,1,100000003,510000006385,
0,1/10µm,Segment,2,2,1,100000000,510000006387,
18.2825,1/10µm,Segment,2,2,1,100000003,510000006390,
0,1/10µm,Segment,2,3,1,100000003,510000006393,
25.5082,1/10µm,Segment,1,2,1,100000003,510000006399,
8.77816,1/10µm,Segment,2,1,1,100000000,510000006411,
0,1/10µm,Segment,1,2,1,100000000,510000006420,
0,1/10µm,Segment,1,2,1,100000000,510000006422,
0,1/10µm,Segment,2,2,1,100000003,510000006424,
12.7604,1/10µm,Segment,1,2,1,100000000,510000006429,
0,1/10µm,Segment,0,1,1,100000003,510000006437,
0,1/10µm,Segment,0,1,1,100000003,510000006441,
13.433,1/10µm,Segment,1,2,1,100000003,510000006444,
0,1/10µm,Segment,0,1,1,100000000,510000006469,
38.4821,1/10µm,Segment,1,1,1,100000003,510000006472,
0,1/10µm,Segment,0,1,1,100000001,510000006481,
0,1/10µm,Segment,0,1,1,100000000,510000006496,
0,1/10µm,Segment,0,1,1,100000000,510000006515,
0,1/10µm,Segment,9,5,1,100000000,510000006530,
0,1/10µm,Segment,12,5,1,100000000,510000006531,
0,1/10µm,Segment,16,6,1,100000000,510000006533,
0,1/10µm,Segment,14,6,1,100000000,510000006534,
0,1/10µm,Segment,12,4,1,100000000,510000006535,
0,1/10µm,Segment,11,4,1,100000000,510000006536,
0,1/10µm,Segment,16,5,1,100000000,510000006537,
0,1/10µm,Segment,16,6,1,100000000,510000006538,
0,1/10µm,Segment,8,2,1,100000000,510000006539,
0,1/10µm,Segment,7,2,1,100000000,510000006540,
0,1/10µm,Segment,9,4,1,100000000,510000006541,
0,1/10µm,Segment,8,2,1,100000000,510000006542,
0,1/10µm,Segment,8,3,1,100000000,510000006543,
0,1/10µm,Segment,4,2,1,100000000,510000006546,
0,1/10µm,Segment,1,1,1,100000000,510000006547,
0,1/10µm,Segment,7,3,1,100000000,510000006548,
0,1/10µm,Segment,1,1,1,100000000,510000006549,
0,1/10µm,Segment,9,5,1,100000001,510000006550,
0,1/10µm,Segment,15,6,1,100000001,510000006551,
41.7894,1/10µm,Segment,27,10,1,100000001,510000006553,
0,1/10µm,Segment,21,7,1,100000001,510000006554,
0,1/10µm,Segment,14,5,1,100000001,510000006556,
0,1/10µm,Segment,15,5,1,100000001,510000006557,
0,1/10µm,Segment,10,7,1,100000001,510000006558,
0,1/10µm,Segment,5,3,1,100000001,510000006560,
0,1/10µm,Segment,14,2,1,100000001,510000006561,
0,1/10µm,Segment,12,4,1,100000001,510000006562,
56.6767,1/10µm,Segment,8,3,1,100000001,510000006566,
0,1/10µm,Segment,5,3,1,100000001,510000006567,
0,1/10µm,Segment,2,3,1,100000001,510000006568,
0,1/10µm,Segment,7,2,1,100000001,510000006570,
0,1/10µm,Segment,2,1,1,100000001,510000006571,
0,1/10µm,Segment,1,2,1,100000001,510000006573,
0,1/10µm,Segment,8,3,1,100000003,510000009659,
0,1/10µm,Segment,3,2,1,100000003,510000009660,
0,1/10µm,Segment,5,4,1,100000003,510000009661,
0,1/10µm,Segment,1,1,1,100000003,510000009662,
0,1/10µm,Segment,3,1,1,100000003,510000009663,
0,1/10µm,Segment,5,3,1,100000003,510000009664,
0,1/10µm,Segment,6,4,1,100000003,510000009665,
0,1/10µm,Segment,3,3,1,100000003,510000009668,
0,1/10µm,Segment,8,3,1,100000003,510000009670,
0,1/10µm,Segment,9,4,1,100000003,510000009671,
41.9836,1/10µm,Segment,1,2,1,100000003,510000009672,
0,1/10µm,Segment,6,4,1,100000003,510000009673,
64.2729,1/10µm,Segment,,,1,100000004,510000009804,
0,1/10µm,Segment,,,1,100000004,510000009805,
0,1/10µm,Segment,,,1,100000004,510000009806,
0,1/10µm,Segment,,,1,100000004,510000009807,
0,1/10µm,Segment,,,1,100000004,510000009808,
0,1/10µm,Segment,,,1,100000004,510000009809,
