
Spine Terminal Pt Time
 ==================== 
Spine Terminal Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,4,2,1,100000001,610000007703,
0,s,Spine,4,3,1,100000003,610000007705,
0,s,Spine,5,2,1,100000003,610000007708,
0,s,Spine,11,3,1,100000003,610000007710,
0,s,Spine,3,1,1,100000001,610000007712,
0,s,Spine,4,2,1,100000000,610000007716,
0,s,Spine,,,1,100000004,610000007718,
0,s,Spine,9,3,1,100000000,610000007720,
0,s,Spine,,,1,100000004,610000007723,
0,s,Spine,,,1,100000005,610000007725,
0,s,Spine,22,8,1,100000001,610000007728,
0,s,Spine,9,3,1,100000003,610000007730,
0,s,Spine,0,1,1,100000000,610000007734,
0,s,Spine,12,4,1,100000003,610000007736,
0,s,Spine,,,1,100000004,610000007740,
0,s,Spine,2,1,1,100000001,610000007744,
0,s,Spine,8,4,1,100000001,610000007748,
0,s,Spine,3,2,1,100000003,610000007751,
0,s,Spine,,,1,100000006,610000007755,
0,s,Spine,9,2,1,100000000,610000007759,
0,s,Spine,,,1,100000004,610000007763,
0,s,Spine,6,3,1,100000001,610000007765,
0,s,Spine,17,7,1,100000000,610000007768,
0,s,Spine,5,1,1,100000003,610000007771,
0,s,Spine,,,1,100000004,610000007774,
0,s,Spine,18,7,1,100000001,610000007777,
0,s,Spine,0,1,1,100000003,610000007780,
0,s,Spine,9,6,1,100000001,610000007783,
0,s,Spine,,,1,100000004,610000007788,
0,s,Spine,3,3,1,100000000,610000007790,
0,s,Spine,0,1,1,100000003,610000007793,
0,s,Spine,4,2,1,100000003,610000007798,
0,s,Spine,4,2,1,100000001,610000007800,
0,s,Spine,5,2,1,100000003,610000007805,
0,s,Spine,2,1,1,100000000,610000007808,
0,s,Spine,4,2,1,100000001,610000007811,
0,s,Spine,,,1,100000004,610000007813,
0,s,Spine,9,4,1,100000001,610000007815,
0,s,Spine,1,1,1,100000000,610000007818,
0,s,Spine,2,2,1,100000003,610000007821,
0,s,Spine,10,2,1,100000003,610000007824,
0,s,Spine,4,2,1,100000000,610000007826,
0,s,Spine,6,3,1,100000001,610000007829,
0,s,Spine,,,1,,610000007831,
0,s,Spine,,,1,100000004,610000007838,
0,s,Spine,13,4,1,100000001,610000007842,
0,s,Spine,5,1,1,100000003,610000007848,
0,s,Spine,5,3,1,100000000,610000007850,
0,s,Spine,5,1,1,100000000,610000007852,
0,s,Spine,7,1,1,100000000,610000007855,
0,s,Spine,18,7,1,100000000,610000007857,
0,s,Spine,11,2,1,100000001,610000007859,
0,s,Spine,4,3,1,100000003,610000007862,
0,s,Spine,5,4,1,100000003,610000007865,
0,s,Spine,9,5,1,100000000,610000007868,
0,s,Spine,,,1,100000004,610000007870,
0,s,Spine,3,2,1,100000001,610000007875,
0,s,Spine,,,1,,610000007877,
0,s,Spine,,,1,,610000007883,
0,s,Spine,1,2,1,100000001,610000007888,
0,s,Spine,,,1,,610000007890,
0,s,Spine,,,1,,610000007898,
0,s,Spine,0,1,1,100000001,610000007903,
0,s,Spine,14,6,1,100000001,610000007905,
0,s,Spine,,,1,100000004,610000007907,
0,s,Spine,21,9,1,100000001,610000007911,
0,s,Spine,,,1,100000004,610000007913,
0,s,Spine,3,1,1,100000001,610000007916,
0,s,Spine,6,3,1,100000003,610000007918,
0,s,Spine,,,1,,610000007922,
0,s,Spine,7,2,1,100000000,610000007929,
0,s,Spine,1,1,1,100000001,610000007935,
0,s,Spine,0,1,1,100000003,610000007940,
0,s,Spine,13,6,1,100000001,610000007944,
0,s,Spine,12,4,1,100000003,610000007946,
0,s,Spine,0,1,1,100000000,610000007948,
0,s,Spine,10,5,1,100000001,610000007950,
0,s,Spine,5,3,1,100000003,610000007954,
0,s,Spine,,,1,100000004,610000007958,
0,s,Spine,2,1,1,100000000,610000007960,
0,s,Spine,6,2,1,100000003,610000007962,
0,s,Spine,7,3,1,100000000,610000007965,
0,s,Spine,13,3,1,100000001,610000007968,
0,s,Spine,6,3,1,100000001,610000007972,
0,s,Spine,8,4,1,100000000,610000007975,
0,s,Spine,,,1,100000004,610000007977,
0,s,Spine,13,4,1,100000001,610000007980,
0,s,Spine,11,6,1,100000000,610000007982,
0,s,Spine,21,8,1,100000001,610000007985,
0,s,Spine,5,2,1,100000000,610000007991,
0,s,Spine,5,1,1,100000001,610000007994,
0,s,Spine,,,1,100000004,610000007997,
0,s,Spine,10,4,1,100000000,610000007999,
0,s,Spine,2,1,1,100000000,610000008001,
0,s,Spine,4,2,1,100000000,610000008004,
0,s,Spine,3,1,1,100000001,610000008006,
0,s,Spine,2,1,1,100000000,610000008009,
0,s,Spine,8,3,1,100000000,610000008011,
0,s,Spine,4,1,1,100000000,610000008015,
0,s,Spine,7,1,1,100000000,610000008018,
0,s,Spine,,,1,100000004,610000008020,
0,s,Spine,9,7,1,100000001,610000008023,
0,s,Spine,1,2,1,100000003,610000008025,
0,s,Spine,18,7,1,100000001,610000008027,
0,s,Spine,21,8,1,100000001,610000008031,
0,s,Spine,9,3,1,100000000,610000008034,
0,s,Spine,23,8,1,100000001,610000008036,
0,s,Spine,4,3,1,100000001,610000008038,
0,s,Spine,9,2,1,100000001,610000008042,
0,s,Spine,,,1,100000004,610000008045,
0,s,Spine,1,2,1,100000000,610000008047,
0,s,Spine,4,2,1,100000000,610000008049,
0,s,Spine,4,3,1,100000003,610000008053,
0,s,Spine,4,3,1,100000003,610000008056,
0,s,Spine,14,6,1,100000001,610000008058,
0,s,Spine,15,7,1,100000001,610000008060,
0,s,Spine,18,7,1,100000000,610000008063,
0,s,Spine,,,1,100000004,610000008066,
0,s,Spine,,,1,100000004,610000008069,
0,s,Spine,12,4,1,100000003,610000008071,
0,s,Spine,11,4,1,100000003,610000008074,
0,s,Spine,4,2,1,100000001,610000008076,
0,s,Spine,12,3,1,100000001,610000008079,
0,s,Spine,18,7,1,100000001,610000008081,
0,s,Spine,3,2,1,100000003,610000008083,
0,s,Spine,28,11,1,100000001,610000008085,
0,s,Spine,1,1,1,100000001,610000008088,
0,s,Spine,18,8,1,100000001,610000008091,
0,s,Spine,2,1,1,100000001,610000008097,
0,s,Spine,1,1,1,100000001,610000008099,
0,s,Spine,7,3,1,100000000,610000008103,
0,s,Spine,16,6,1,100000001,610000008105,
0,s,Spine,5,4,1,100000001,610000008107,
0,s,Spine,,,1,100000004,610000008110,
0,s,Spine,0,1,1,100000000,610000008116,
0,s,Spine,1,2,1,100000003,610000008118,
0,s,Spine,4,2,1,100000001,610000008121,
0,s,Spine,6,4,1,100000001,610000008123,
0,s,Spine,9,3,1,100000000,610000008125,
0,s,Spine,,,1,100000004,610000008129,
0,s,Spine,4,2,1,100000000,610000008131,
0,s,Spine,3,2,1,100000000,610000008133,
0,s,Spine,,,1,100000004,610000008135,
0,s,Spine,20,7,1,100000001,610000008137,
0,s,Spine,9,6,1,100000001,610000008140,
0,s,Spine,3,2,1,100000000,610000008142,
0,s,Spine,2,2,1,100000003,610000008144,
0,s,Spine,2,1,1,100000000,610000008148,
0,s,Spine,1,1,1,100000000,610000008150,
0,s,Spine,,,1,100000004,610000008155,
0,s,Spine,2,2,1,100000003,610000008158,
0,s,Spine,0,1,1,100000001,610000008161,
0,s,Spine,21,8,1,100000001,610000008164,
0,s,Spine,23,8,1,100000001,610000008167,
0,s,Spine,0,1,1,100000000,610000008170,
0,s,Spine,,,1,100000004,610000008173,
0,s,Spine,5,2,1,100000001,610000008177,
0,s,Spine,4,1,1,100000003,610000008179,
0,s,Spine,13,2,1,100000001,610000008182,
0,s,Spine,0,1,1,100000003,610000008185,
0,s,Spine,22,8,1,100000001,610000008189,
0,s,Spine,5,2,1,100000003,610000008197,
0,s,Spine,0,1,1,100000001,610000008199,
0,s,Spine,4,1,1,100000000,610000008204,
0,s,Spine,1,2,1,100000003,610000008210,
0,s,Spine,7,1,1,100000000,610000008212,
0,s,Spine,8,3,1,100000003,610000008215,
0,s,Spine,,,1,100000004,610000008218,
0,s,Spine,6,3,1,100000001,610000008221,
0,s,Spine,,,1,100000004,610000008224,
0,s,Spine,28,11,1,100000001,610000008226,
0,s,Spine,21,8,1,100000001,610000008240,
0,s,Spine,21,8,1,100000001,610000008247,
0,s,Spine,4,3,1,100000003,610000008250,
0,s,Spine,11,5,1,100000001,610000008258,
0,s,Spine,2,2,1,100000000,610000008262,
0,s,Spine,3,2,1,100000001,610000008268,
0,s,Spine,19,7,1,100000001,610000008270,
0,s,Spine,0,1,1,100000000,610000008279,
0,s,Spine,1,1,1,100000001,610000008283,
0,s,Spine,,,1,100000004,610000008286,
0,s,Spine,16,7,1,100000001,610000008288,
0,s,Spine,,,1,100000004,610000008292,
0,s,Spine,0,1,1,100000000,610000008296,
0,s,Spine,12,4,1,100000003,610000008298,
0,s,Spine,21,8,1,100000001,610000008300,
0,s,Spine,6,2,1,100000001,610000008303,
0,s,Spine,,,1,100000004,610000008308,
0,s,Spine,12,3,1,100000001,610000008310,
0,s,Spine,1,1,1,100000000,610000008314,
0,s,Spine,9,2,1,100000001,610000008316,
0,s,Spine,3,2,1,100000000,610000008320,
0,s,Spine,4,2,1,100000001,610000008324,
0,s,Spine,4,3,1,100000000,610000008327,
0,s,Spine,6,3,1,100000001,610000008330,
0,s,Spine,5,2,1,100000003,610000008335,
0,s,Spine,2,1,1,100000000,610000008338,
0,s,Spine,,,1,100000004,610000008341,
0,s,Spine,4,3,1,100000000,610000008343,
0,s,Spine,,,1,100000004,610000008347,
0,s,Spine,7,1,1,100000000,610000008349,
0,s,Spine,1,1,1,100000000,610000008358,
0,s,Spine,21,8,1,100000001,610000008361,
0,s,Spine,2,1,1,100000000,610000008364,
0,s,Spine,1,1,1,100000003,610000008367,
0,s,Spine,2,3,1,100000001,610000008371,
0,s,Spine,2,1,1,100000000,610000008373,
0,s,Spine,,,1,100000004,610000008377,
0,s,Spine,2,1,1,100000003,610000008380,
0,s,Spine,13,2,1,100000001,610000008383,
0,s,Spine,0,1,1,100000000,610000008386,
0,s,Spine,21,8,1,100000001,610000008388,
0,s,Spine,,,1,100000004,610000008390,
0,s,Spine,4,2,1,100000000,610000008396,
0,s,Spine,,,1,,610000008398,
0,s,Spine,0,1,1,100000000,610000008402,
0,s,Spine,9,2,1,100000001,610000008408,
0,s,Spine,13,2,1,100000001,610000008410,
0,s,Spine,0,1,1,100000003,610000008414,
0,s,Spine,5,1,1,100000000,610000008425,
0,s,Spine,1,2,1,100000003,610000008429,
0,s,Spine,,,1,,610000008431,
0,s,Spine,,,1,100000004,610000008445,
0,s,Spine,3,1,1,100000000,610000008448,
0,s,Spine,4,2,1,100000000,610000008459,
0,s,Spine,1,1,1,100000001,610000008470,
0,s,Spine,9,3,1,100000003,610000008472,
0,s,Spine,5,2,1,100000001,610000008474,
0,s,Spine,5,2,1,100000001,610000008486,
0,s,Spine,0,1,1,100000000,610000008489,
0,s,Spine,2,2,1,100000003,610000008496,
0,s,Spine,,,1,100000004,610000008500,
0,s,Spine,,,1,100000004,610000008504,
0,s,Spine,12,3,1,100000001,610000008508,
0,s,Spine,,,1,,610000008516,
0,s,Spine,5,2,1,100000003,610000008520,
0,s,Spine,7,2,1,100000000,610000008524,
0,s,Spine,,,1,100000004,610000008529,
0,s,Spine,6,2,1,100000001,610000008534,
0,s,Spine,4,3,1,100000003,610000008538,
0,s,Spine,12,4,1,100000003,610000008558,
0,s,Spine,7,4,1,100000001,610000008566,
0,s,Spine,0,1,1,100000001,610000008569,
0,s,Spine,,,1,100000004,610000008575,
0,s,Spine,28,10,1,100000001,610000008582,
0,s,Spine,4,2,1,100000000,610000008584,
0,s,Spine,2,3,1,100000001,610000008594,
0,s,Spine,12,4,1,100000000,610000008596,
0,s,Spine,,,1,100000004,610000008607,
0,s,Spine,0,1,1,100000000,610000008609,
0,s,Spine,,,1,100000004,610000008637,
0,s,Spine,18,7,1,100000001,610000008643,
0,s,Spine,21,8,1,100000001,610000008645,
0,s,Spine,0,1,1,100000003,610000008647,
0,s,Spine,0,1,1,100000003,610000008652,
0,s,Spine,6,2,1,100000000,610000008658,
0,s,Spine,28,10,1,100000001,610000008663,
0,s,Spine,9,5,1,100000000,610000008666,
0,s,Spine,9,4,1,100000000,610000008673,
0,s,Spine,1,1,1,100000001,610000008678,
0,s,Spine,17,7,1,100000001,610000008682,
0,s,Spine,4,2,1,100000001,610000008687,
0,s,Spine,6,2,1,100000000,610000008700,
0,s,Spine,,,1,100000004,610000008710,
0,s,Spine,5,2,1,100000001,610000008714,
0,s,Spine,2,1,1,100000001,610000008741,
0,s,Spine,7,3,1,100000000,610000008773,
0,s,Spine,,,1,100000004,610000008799,
0,s,Spine,17,7,1,100000001,610000008822,
0,s,Spine,,,1,100000004,610000009810,
0,s,Spine,,,1,100000004,610000009811,
0,s,Spine,,,1,100000004,610000009812,
0,s,Spine,,,1,100000004,610000009813,
0,s,Spine,,,1,100000004,610000009814,
0,s,Spine,,,1,100000004,610000009815,
0,s,Spine,,,1,100000004,610000009816,
0,s,Spine,,,1,100000004,610000009817,
0,s,Spine,,,1,100000004,610000009818,
0,s,Spine,,,1,100000004,610000009819,
0,s,Spine,,,1,100000004,610000009820,
0,s,Spine,,,1,100000004,610000009821,
0,s,Spine,,,1,100000004,610000009822,
0,s,Spine,,,1,100000004,610000009823,
0,s,Spine,,,1,100000004,610000009824,
0,s,Spine,,,1,100000004,610000009825,
0,s,Spine,,,1,100000004,610000009826,
0,s,Spine,,,1,100000004,610000009827,
0,s,Spine,,,1,100000004,610000009828,
0,s,Spine,,,1,100000004,610000009829,
0,s,Spine,,,1,100000004,610000009830,
0,s,Spine,,,1,100000004,610000009831,
0,s,Spine,,,1,100000004,610000009832,
0,s,Spine,,,1,100000004,610000009833,
0,s,Spine,,,1,100000004,610000009834,
0,s,Spine,,,1,100000004,610000009835,
0,s,Spine,,,1,100000004,610000009836,
0,s,Spine,,,1,100000004,610000009837,
0,s,Spine,,,1,100000004,610000009838,
0,s,Spine,,,1,100000004,610000009839,
0,s,Spine,,,1,100000004,610000009840,
0,s,Spine,,,1,100000004,610000009841,
0,s,Spine,,,1,100000004,610000009842,
0,s,Spine,,,1,100000004,610000009843,
0,s,Spine,,,1,100000004,610000009844,
0,s,Spine,,,1,100000004,610000009845,
0,s,Spine,,,1,100000004,610000009846,
0,s,Spine,,,1,100000004,610000009847,
0,s,Spine,,,1,100000004,610000009848,
0,s,Spine,,,1,100000004,610000009849,
0,s,Spine,,,1,100000004,610000009850,
0,s,Spine,,,1,100000004,610000009851,
0,s,Spine,,,1,100000004,610000009852,
0,s,Spine,,,1,100000004,610000009853,
0,s,Spine,,,1,100000004,610000009854,
0,s,Spine,,,1,100000004,610000009855,
0,s,Spine,,,1,100000004,610000009856,
0,s,Spine,,,1,100000004,610000009857,
0,s,Spine,,,1,100000004,610000009858,
0,s,Spine,,,1,100000004,610000009859,
0,s,Spine,,,1,100000004,610000009860,
0,s,Spine,,,1,100000004,610000009861,
0,s,Spine,,,1,100000004,610000009862,
0,s,Spine,,,1,100000004,610000009863,
0,s,Spine,,,1,100000004,610000009864,
0,s,Spine,,,1,100000004,610000009865,
0,s,Spine,,,1,100000004,610000009866,
0,s,Spine,,,1,100000004,610000009867,
0,s,Spine,,,1,100000004,610000009868,
0,s,Spine,,,1,100000004,610000009869,
0,s,Spine,,,1,100000004,610000009870,
0,s,Spine,,,1,100000004,610000009871,
0,s,Spine,,,1,100000004,610000009872,
0,s,Spine,,,1,100000004,610000009873,
0,s,Spine,,,1,100000004,610000009874,
0,s,Spine,,,1,100000007,610000009875,
0,s,Spine,,,1,100000008,610000009876,
0,s,Spine,,,1,100000009,610000009877,
0,s,Spine,,,1,100000010,610000009878,
0,s,Spine,0,1,1,,610000009879,
0,s,Spine,8,4,1,,610000009879,
0,s,Spine,0,1,1,,610000009880,
0,s,Spine,1,1,1,,610000009880,
0,s,Spine,1,2,1,,610000009881,
0,s,Spine,1,1,1,,610000009881,
0,s,Spine,6,5,1,,610000009881,
0,s,Spine,2,2,1,,610000009882,
0,s,Spine,1,2,1,,610000009882,
0,s,Spine,6,5,1,,610000009882,
0,s,Spine,1,2,1,,610000009883,
0,s,Spine,5,4,1,,610000009883,
0,s,Spine,11,6,1,,610000009883,
0,s,Spine,1,2,1,,610000009884,
0,s,Spine,5,4,1,,610000009884,
0,s,Spine,11,6,1,,610000009884,
0,s,Spine,1,2,1,,610000009885,
0,s,Spine,5,4,1,,610000009885,
0,s,Spine,11,6,1,,610000009885,
0,s,Spine,2,2,1,,610000009886,
0,s,Spine,11,5,1,,610000009886,
0,s,Spine,5,3,1,,610000009886,
0,s,Spine,2,2,1,,610000009887,
0,s,Spine,8,3,1,,610000009887,
0,s,Spine,2,3,1,,610000009887,
0,s,Spine,9,3,1,,610000009888,
0,s,Spine,7,4,1,,610000009888,
0,s,Spine,2,3,1,,610000009888,
0,s,Spine,7,3,1,,610000009889,
0,s,Spine,9,3,1,,610000009889,
0,s,Spine,2,3,1,,610000009889,
0,s,Spine,1,2,1,,610000009890,
0,s,Spine,9,4,1,,610000009890,
0,s,Spine,6,3,1,,610000009890,
0,s,Spine,1,2,1,,610000009891,
0,s,Spine,4,3,1,,610000009891,
0,s,Spine,7,3,1,,610000009891,
0,s,Spine,1,1,1,,610000009892,
0,s,Spine,4,4,1,,610000009892,
0,s,Spine,6,3,1,,610000009892,
0,s,Spine,1,1,1,,610000009893,
0,s,Spine,5,2,1,,610000009893,
0,s,Spine,3,3,1,,610000009893,
0,s,Spine,3,2,1,,610000009894,
0,s,Spine,2,1,1,,610000009894,
0,s,Spine,4,2,1,,610000009894,
0,s,Spine,3,2,1,,610000009895,
0,s,Spine,2,1,1,,610000009895,
0,s,Spine,4,2,1,,610000009895,
0,s,Spine,3,2,1,,610000009896,
0,s,Spine,4,2,1,,610000009896,
0,s,Spine,14,3,1,,610000009896,
0,s,Spine,3,2,1,,610000009897,
0,s,Spine,4,2,1,,610000009897,
0,s,Spine,14,3,1,,610000009897,
0,s,Spine,4,3,1,,610000009898,
0,s,Spine,5,3,1,,610000009898,
0,s,Spine,14,3,1,,610000009898,
0,s,Spine,4,3,1,,610000009899,
0,s,Spine,13,2,1,,610000009899,
0,s,Spine,6,4,1,,610000009899,
0,s,Spine,4,3,1,,610000009900,
0,s,Spine,13,2,1,,610000009900,
0,s,Spine,6,4,1,,610000009900,
0,s,Spine,3,2,1,,610000009901,
0,s,Spine,13,2,1,,610000009901,
0,s,Spine,6,3,1,,610000009901,
0,s,Spine,3,2,1,,610000009902,
0,s,Spine,13,2,1,,610000009902,
0,s,Spine,6,3,1,,610000009902,
0,s,Spine,9,2,1,,610000009903,
0,s,Spine,13,2,1,,610000009903,
0,s,Spine,6,3,1,,610000009903,
0,s,Spine,5,1,1,,610000009904,
0,s,Spine,9,5,1,,610000009904,
0,s,Spine,13,3,1,,610000009904,
0,s,Spine,5,2,1,,610000009905,
0,s,Spine,8,5,1,,610000009905,
0,s,Spine,12,2,1,,610000009905,
0,s,Spine,0,1,1,,610000009906,
0,s,Spine,12,3,1,,610000009906,
0,s,Spine,5,2,1,,610000009906,
0,s,Spine,11,2,1,,610000009907,
0,s,Spine,5,3,1,,610000009907,
0,s,Spine,17,7,1,,610000009907,
0,s,Spine,11,2,1,,610000009908,
0,s,Spine,5,3,1,,610000009908,
0,s,Spine,17,7,1,,610000009908,
0,s,Spine,4,3,1,,610000009909,
0,s,Spine,11,2,1,,610000009909,
0,s,Spine,15,6,1,,610000009909,
0,s,Spine,4,3,1,,610000009910,
0,s,Spine,13,4,1,,610000009910,
0,s,Spine,4,3,1,,610000009911,
0,s,Spine,12,4,1,,610000009911,
0,s,Spine,13,4,1,,610000009911,
0,s,Spine,3,2,1,,610000009912,
0,s,Spine,12,3,1,,610000009912,
0,s,Spine,10,4,1,,610000009912,
0,s,Spine,2,2,1,,610000009913,
0,s,Spine,11,3,1,,610000009913,
0,s,Spine,10,5,1,,610000009913,
0,s,Spine,2,2,1,,610000009914,
0,s,Spine,9,2,1,,610000009914,
0,s,Spine,8,3,1,,610000009914,
0,s,Spine,1,1,1,,610000009915,
0,s,Spine,9,2,1,,610000009915,
0,s,Spine,8,3,1,,610000009915,
0,s,Spine,1,1,1,,610000009916,
0,s,Spine,9,2,1,,610000009916,
0,s,Spine,7,3,1,,610000009916,
0,s,Spine,2,2,1,,610000009917,
0,s,Spine,9,2,1,,610000009917,
0,s,Spine,18,6,1,,610000009917,
0,s,Spine,2,2,1,,610000009918,
0,s,Spine,9,2,1,,610000009918,
0,s,Spine,18,6,1,,610000009918,
0,s,Spine,2,2,1,,610000009919,
0,s,Spine,8,3,1,,610000009919,
0,s,Spine,17,5,1,,610000009919,
0,s,Spine,6,2,1,,610000009920,
0,s,Spine,3,3,1,,610000009920,
0,s,Spine,17,7,1,,610000009920,
0,s,Spine,5,2,1,,610000009921,
0,s,Spine,9,3,1,,610000009921,
0,s,Spine,15,5,1,,610000009921,
0,s,Spine,9,3,1,,610000009922,
0,s,Spine,10,4,1,,610000009922,
0,s,Spine,14,5,1,,610000009922,
0,s,Spine,9,3,1,,610000009923,
0,s,Spine,10,3,1,,610000009923,
0,s,Spine,13,5,1,,610000009923,
0,s,Spine,9,3,1,,610000009924,
0,s,Spine,9,4,1,,610000009924,
0,s,Spine,13,4,1,,610000009924,
0,s,Spine,9,3,1,,610000009925,
0,s,Spine,9,4,1,,610000009925,
0,s,Spine,9,5,1,,610000009925,
0,s,Spine,9,3,1,,610000009926,
0,s,Spine,7,2,1,,610000009926,
0,s,Spine,9,5,1,,610000009926,
0,s,Spine,7,2,1,,610000009927,
0,s,Spine,6,3,1,,610000009927,
0,s,Spine,10,6,1,,610000009927,
0,s,Spine,4,2,1,,610000009928,
0,s,Spine,7,2,1,,610000009928,
0,s,Spine,10,5,1,,610000009928,
0,s,Spine,7,3,1,,610000009929,
0,s,Spine,6,4,1,,610000009929,
0,s,Spine,11,6,1,,610000009929,
0,s,Spine,7,3,1,,610000009930,
0,s,Spine,11,5,1,,610000009930,
0,s,Spine,6,4,1,,610000009930,
0,s,Spine,7,4,1,,610000009931,
0,s,Spine,8,4,1,,610000009931,
0,s,Spine,11,5,1,,610000009931,
0,s,Spine,8,4,1,,610000009932,
0,s,Spine,13,6,1,,610000009932,
0,s,Spine,10,8,1,,610000009932,
0,s,Spine,6,3,1,,610000009933,
0,s,Spine,13,6,1,,610000009933,
0,s,Spine,10,8,1,,610000009933,
0,s,Spine,0,1,1,,610000009934,
0,s,Spine,6,3,1,,610000009934,
0,s,Spine,11,7,1,,610000009934,
