
Spine Attachment Pt Diameter
 ==================== 
Spine Attachment Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
1.26174,µm,Spine,5,2,1,100000001,610000009062,
1.04156,µm,Spine,4,2,1,100000001,610000009063,
0.977613,µm,Spine,4,2,1,100000001,610000009064,
1.08898,µm,Spine,8,5,1,100000001,610000009065,
0.953652,µm,Spine,6,4,1,100000001,610000009066,
1.23007,µm,Spine,9,5,1,100000001,610000009067,
1.23314,µm,Spine,9,4,1,100000001,610000009068,
1.40292,µm,Spine,5,2,1,100000001,610000009069,
0.859265,µm,Spine,5,2,1,100000001,610000009070,
1.10171,µm,Spine,4,2,1,100000001,610000009071,
1.16005,µm,Spine,4,2,1,100000001,610000009072,
1.44035,µm,Spine,3,2,1,100000001,610000009073,
0.991256,µm,Spine,2,2,1,100000001,610000009074,
1.17298,µm,Spine,2,2,1,100000001,610000009075,
1.08995,µm,Spine,4,3,1,100000001,610000009076,
0.956196,µm,Spine,3,3,1,100000001,610000009077,
0.895021,µm,Spine,2,2,1,100000001,610000009078,
1.15167,µm,Spine,4,2,1,100000001,610000009079,
1.15278,µm,Spine,3,1,1,100000001,610000009080,
1.15278,µm,Spine,3,1,1,100000001,610000009081,
1.34616,µm,Spine,4,2,1,100000001,610000009082,
1.84898,µm,Spine,4,2,1,100000001,610000009083,
1.4567,µm,Spine,3,2,1,100000001,610000009084,
0.992178,µm,Spine,4,2,1,100000001,610000009085,
1.0507,µm,Spine,14,6,1,100000002,610000009089,
0.927895,µm,Spine,14,7,1,100000002,610000009090,
1.29244,µm,Spine,14,7,1,100000002,610000009091,
0.809853,µm,Spine,11,7,1,100000002,610000009092,
1.13505,µm,Spine,9,5,1,100000002,610000009093,
1.27706,µm,Spine,9,5,1,100000002,610000009094,
0.761288,µm,Spine,15,6,1,100000002,610000009095,
1.27249,µm,Spine,14,6,1,100000002,610000009096,
1.20484,µm,Spine,15,7,1,100000002,610000009097,
1.77378,µm,Spine,12,6,1,100000002,610000009098,
1.0126,µm,Spine,11,5,1,100000002,610000009099,
1.0126,µm,Spine,11,5,1,100000002,610000009100,
0.971274,µm,Spine,4,3,1,100000002,610000009101,
1.36944,µm,Spine,1,2,1,100000002,610000009102,
1.21564,µm,Spine,4,3,1,100000002,610000009103,
1.42976,µm,Spine,1,1,1,100000002,610000009104,
1.78186,µm,Spine,1,1,1,100000002,610000009105,
1.0539,µm,Spine,3,3,1,100000002,610000009106,
0.810802,µm,Spine,3,2,1,100000002,610000009107,
1.23894,µm,Spine,4,1,1,100000002,610000009108,
1.13007,µm,Spine,2,2,1,100000002,610000009109,
0.711301,µm,Spine,12,7,1,100000002,610000009110,
1.14283,µm,Spine,12,7,1,100000002,610000009111,
1.14283,µm,Spine,12,7,1,100000002,610000009112,
1.14283,µm,Spine,12,7,1,100000002,610000009113,
0.835779,µm,Spine,12,7,1,100000002,610000009114,
1.14577,µm,Spine,12,6,1,100000002,610000009115,
0.837973,µm,Spine,11,5,1,100000002,610000009116,
0.919336,µm,Spine,8,3,1,100000002,610000009117,
1.32928,µm,Spine,7,3,1,100000002,610000009118,
1.25693,µm,Spine,5,2,1,100000002,610000009119,
1.07646,µm,Spine,11,3,1,100000002,610000009120,
0.829129,µm,Spine,9,2,1,100000002,610000009121,
0.742537,µm,Spine,13,2,1,100000002,610000009122,
0.916188,µm,Spine,11,2,1,100000002,610000009123,
1.47004,µm,Spine,12,2,1,100000002,610000009124,
1.04335,µm,Spine,7,2,1,100000002,610000009125,
1.62032,µm,Spine,7,2,1,100000002,610000009126,
0.625,µm,Spine,6,4,1,100000002,610000009127,
0.902784,µm,Spine,6,4,1,100000002,610000009128,
1.10178,µm,Spine,6,4,1,100000002,610000009129,
1.10881,µm,Spine,4,2,1,100000002,610000009130,
1.70108,µm,Spine,8,4,1,100000003,610000009131,
0.993049,µm,Spine,7,3,1,100000003,610000009132,
1.53871,µm,Spine,6,3,1,100000003,610000009133,
0.890977,µm,Spine,3,3,1,100000003,610000009134,
1.25,µm,Spine,2,2,1,100000003,610000009135,
1.35429,µm,Spine,0,1,1,100000003,610000009136,
1.34255,µm,Spine,0,1,1,100000003,610000009137,
1.20029,µm,Spine,7,3,1,100000003,610000009139,
0.812923,µm,Spine,7,3,1,100000003,610000009140,
1.12972,µm,Spine,9,3,1,100000003,610000009141,
1.444,µm,Spine,8,1,1,100000003,610000009142,
1.23208,µm,Spine,7,1,1,100000003,610000009143,
1.23208,µm,Spine,7,1,1,100000003,610000009144,
1.51973,µm,Spine,5,1,1,100000003,610000009145,
0.813106,µm,Spine,5,2,1,100000003,610000009146,
0.818495,µm,Spine,5,3,1,100000003,610000009147,
1.17448,µm,Spine,2,2,1,100000003,610000009148,
1.28024,µm,Spine,1,1,1,100000003,610000009149,
1.01615,µm,Spine,1,1,1,100000003,610000009150,
0.875269,µm,Spine,3,3,1,100000003,610000009151,
1.2464,µm,Spine,9,7,1,100000003,610000009152,
0.98594,µm,Spine,6,5,1,100000003,610000009153,
1.16883,µm,Spine,3,2,1,100000003,610000009154,
1.55117,µm,Spine,3,2,1,100000003,610000009155,
1.37166,µm,Spine,3,2,1,100000003,610000009156,
1.10008,µm,Spine,0,1,1,100000003,610000009157,
2.38011,µm,Spine,0,1,1,100000003,610000009158,
0.616037,µm,Spine,0,1,1,100000003,610000009159,
0.616037,µm,Spine,0,1,1,100000003,610000009160,
1.55404,µm,Spine,0,1,1,100000003,610000009161,
1.51602,µm,Spine,2,2,1,100000003,610000009162,
1.71795,µm,Spine,2,2,1,100000003,610000009163,
1.17391,µm,Spine,2,2,1,100000003,610000009164,
1.76088,µm,Spine,2,1,1,100000003,610000009165,
1.47603,µm,Spine,0,1,1,100000003,610000009166,
1.2117,µm,Spine,0,1,1,100000003,610000009167,
1.9548,µm,Spine,0,1,1,100000003,610000009168,
0.416667,µm,Spine,0,1,1,100000003,610000009169,
