
Spine Terminal Pt Position
 ==================== 
Spine Terminal Pt Position X,Spine Terminal Pt Position Y,Spine Terminal Pt Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
331.559,20752.4,1408.37,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000009198,
282.393,20714.3,1401.97,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000009203,
295.483,20703.2,1397.58,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000008522,
393.65,20719.5,1402.58,µm,Spine,Spine Terminal Pt Position,4,1,1,100000002,610000008859,
296.317,20703.5,1397.08,µm,Spine,Spine Terminal Pt Position,4,1,1,100000001,610000008877,
393.65,20720.7,1402.58,µm,Spine,Spine Terminal Pt Position,4,1,1,,610000009188,
329.65,20732.7,1405.58,µm,Spine,Spine Terminal Pt Position,4,2,1,100000003,610000008670,
380.983,20717.5,1411.08,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000008895,
382.15,20716.7,1409.58,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009191,
287.15,20721.3,1412.08,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009211,
288.83,20719.2,1411.36,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009212,
295.317,20718.3,1406.58,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009216,
294.914,20718.5,1404.6,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009217,
274.464,20708,1411.62,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009233,
276.077,20720.5,1414.93,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009234,
275.65,20716.8,1415.58,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009235,
278.65,20718.8,1407.58,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000009239,
383.317,20691.5,1405.08,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000008533,
382.983,20691.5,1404.58,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000008580,
381.15,20717.2,1413.08,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000008756,
283.317,20722.2,1396.58,µm,Spine,Spine Terminal Pt Position,4,3,1,100000001,610000008787,
326.483,20732.3,1408.08,µm,Spine,Spine Terminal Pt Position,4,3,1,100000003,610000008938,
397.734,20695.5,1411.1,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009170,
382.65,20691.5,1403.58,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009174,
295.474,20663.1,1403.54,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009179,
296.255,20661.1,1404.99,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009180,
283.317,20721.3,1400.58,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000009202,
352.15,20742.7,1401.58,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000008464,
352.15,20742.5,1400.58,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000008474,
351.483,20742.5,1401.08,µm,Spine,Spine Terminal Pt Position,4,4,1,100000003,610000008490,
326.983,20688.7,1401.08,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000009178,
299.15,20717.8,1405.58,µm,Spine,Spine Terminal Pt Position,5,1,1,100000001,610000008603,
311.65,20761.3,1409.08,µm,Spine,Spine Terminal Pt Position,5,1,1,,610000009182,
311.983,20754.3,1412.58,µm,Spine,Spine Terminal Pt Position,5,2,1,100000003,610000008596,
297.817,20720.8,1405.08,µm,Spine,Spine Terminal Pt Position,5,2,1,100000001,610000008867,
323.65,20685.8,1398.08,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009177,
294.15,20659.5,1405.08,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009178,
318.15,20759.7,1405.08,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009181,
383.233,20728.9,1410.57,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009202,
284.15,20725,1411.08,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009209,
284.317,20723.5,1409.08,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009210,
298.483,20719,1404.58,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000009221,
397.086,20713,1400.39,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000008684,
314.983,20754.7,1412.58,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000009180,
292.817,20668.7,1411.08,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000008507,
349.817,20742.3,1397.08,µm,Spine,Spine Terminal Pt Position,5,4,1,100000003,610000008719,
293.15,20667.8,1410.58,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000009186,
373.65,20728.5,1409.08,µm,Spine,Spine Terminal Pt Position,6,1,1,100000002,610000008673,
374.15,20728.5,1408.58,µm,Spine,Spine Terminal Pt Position,6,1,1,100000002,610000008796,
299.769,20721.9,1402.15,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000008588,
317.65,20711,1399.08,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000009172,
329.817,20727,1403.58,µm,Spine,Spine Terminal Pt Position,6,3,1,100000003,610000008577,
377.938,20717.6,1402.13,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000008583,
281.817,20725,1404.08,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000008700,
322.483,20685.7,1406.58,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000008746,
317.65,20708.2,1401.08,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009170,
330.249,20727.4,1403.44,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000009174,
323.15,20684.2,1408.08,µm,Spine,Spine Terminal Pt Position,6,4,1,100000001,610000008643,
324.484,20683.3,1407.48,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009180,
294.074,20667.8,1412.78,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009185,
383.145,20721.4,1399.27,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009193,
383.464,20721.6,1401.04,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009194,
384.451,20720.2,1401.85,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009195,
293.15,20723.3,1410.58,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000009206,
294.983,20668.8,1409.08,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000009184,
351.983,20742.5,1396.58,µm,Spine,Spine Terminal Pt Position,6,5,1,,610000009196,
310.15,20762.5,1409.58,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009185,
311.317,20762.3,1408.58,µm,Spine,Spine Terminal Pt Position,7,1,1,,610000009186,
295.983,20724,1405.08,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000008618,
290.15,20659.7,1403.58,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009176,
291.983,20658.7,1404.58,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009177,
385.254,20720,1401.68,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009192,
299.15,20694.2,1396.58,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009198,
374.817,20724.7,1405.08,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009201,
297.817,20728,1406.08,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009218,
297.817,20727.7,1404.58,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000009219,
324.483,20730,1397.08,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000008384,
324.557,20730.9,1396.63,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000008409,
322.65,20731,1396.58,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000008482,
322.15,20730.3,1396.58,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000008518,
300.983,20764.2,1404.08,µm,Spine,Spine Terminal Pt Position,7,3,1,100000003,610000008605,
380.65,20740,1411.58,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008703,
380.65,20739.5,1411.58,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008726,
382.483,20738.5,1408.58,µm,Spine,Spine Terminal Pt Position,7,3,1,100000002,610000008794,
316.266,20709.4,1396.71,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009171,
333.317,20724.3,1405.58,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009175,
300.317,20763.2,1404.58,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009187,
306.074,20754.7,1405.29,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009188,
381.817,20739,1408.58,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009203,
297.414,20725.7,1398.56,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000009220,
344.483,20743.7,1396.58,µm,Spine,Spine Terminal Pt Position,7,4,1,100000003,610000008367,
326.15,20684.2,1410.08,µm,Spine,Spine Terminal Pt Position,7,4,1,100000001,610000008782,
296.65,20667.8,1406.08,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000009183,
294.65,20671.3,1406.58,µm,Spine,Spine Terminal Pt Position,7,6,1,100000000,610000008555,
295.817,20672.2,1408.58,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000009182,
308.317,20766.5,1405.08,µm,Spine,Spine Terminal Pt Position,8,1,1,,610000009184,
323.317,20709.2,1397.08,µm,Spine,Spine Terminal Pt Position,8,3,1,100000001,610000008355,
382.983,20742.7,1406.08,µm,Spine,Spine Terminal Pt Position,8,3,1,100000002,610000008676,
383.317,20743,1407.58,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000009204,
323.15,20719.5,1405.08,µm,Spine,Spine Terminal Pt Position,8,4,1,100000003,610000008418,
332.817,20723.3,1404.58,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009176,
316.817,20674,1404.08,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000009182,
290.983,20726.5,1410.58,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000009205,
371.969,20721,1404.53,µm,Spine,Spine Terminal Pt Position,9,2,1,100000002,610000008637,
369.048,20729.2,1399.9,µm,Spine,Spine Terminal Pt Position,9,2,1,,610000009197,
284.983,20665.7,1400.58,µm,Spine,Spine Terminal Pt Position,9,3,1,100000000,610000008743,
303.396,20768.1,1411.36,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009183,
309.571,20722.5,1401.87,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000009222,
278.587,20727.5,1408.47,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000009208,
377.317,20688.8,1396.58,µm,Spine,Spine Terminal Pt Position,9,5,1,100000002,610000008494,
310.483,20675.7,1406.08,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009181,
378.721,20687.1,1396.6,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009182,
275.812,20726.3,1408.03,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000009207,
355.416,20750.6,1414.56,µm,Spine,Spine Terminal Pt Position,9,7,1,,610000009197,
