
Spine Center Number of Voxel Ch=4 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
12,,Spine,4,5,Image 1,3,1,100000000,610000001608,
15,,Spine,4,0,Image 1,1,1,100000000,610000001622,
24,,Spine,4,5,Image 1,3,1,100000000,610000001645,
18,,Spine,4,5,Image 1,3,1,100000000,610000001662,
16,,Spine,4,6,Image 1,2,1,100000000,610000001677,
17,,Spine,4,5,Image 1,3,1,100000000,610000001693,
16,,Spine,4,0,Image 1,1,1,100000000,610000001708,
11,,Spine,4,5,Image 1,3,1,100000000,610000001718,
26,,Spine,4,0,Image 1,1,1,100000000,610000001743,
21,,Spine,4,5,Image 1,3,1,100000000,610000001763,
12,,Spine,4,0,Image 1,1,1,100000000,610000001774,
22,,Spine,4,1,Image 1,1,1,100000000,610000001795,
7,,Spine,4,5,Image 1,3,1,100000000,610000001801,
16,,Spine,4,5,Image 1,3,1,100000000,610000001816,
15,,Spine,4,5,Image 1,3,1,100000000,610000001830,
16,,Spine,4,5,Image 1,3,1,100000000,610000001845,
23,,Spine,4,1,Image 1,1,1,100000000,610000001867,
22,,Spine,4,1,Image 1,1,1,100000000,610000001888,
16,,Spine,4,5,Image 1,3,1,100000000,610000001903,
22,,Spine,4,1,Image 1,1,1,100000000,610000001924,
19,,Spine,4,6,Image 1,1,1,100000000,610000001942,
19,,Spine,4,1,Image 1,1,1,100000000,610000001960,
25,,Spine,4,1,Image 1,1,1,100000000,610000001984,
23,,Spine,4,1,Image 1,1,1,100000000,610000002006,
19,,Spine,4,1,Image 1,1,1,100000000,610000002024,
22,,Spine,4,0,Image 1,1,1,100000000,610000002045,
23,,Spine,4,1,Image 1,1,1,100000000,610000002067,
20,,Spine,4,1,Image 1,1,1,100000000,610000002086,
15,,Spine,4,5,Image 1,3,1,100000000,610000002100,
10,,Spine,4,6,Image 1,3,1,100000000,610000002109,
15,,Spine,4,6,Image 1,2,1,100000000,610000002123,
19,,Spine,4,6,Image 1,3,1,100000000,610000002141,
17,,Spine,4,1,Image 1,1,1,100000000,610000002157,
14,,Spine,4,5,Image 1,3,1,100000000,610000002170,
22,,Spine,4,6,Image 1,2,1,100000000,610000002191,
18,,Spine,4,6,Image 1,1,1,100000000,610000002208,
16,,Spine,4,1,Image 1,1,1,100000000,610000002223,
12,,Spine,4,0,Image 1,1,1,100000000,610000002234,
17,,Spine,4,6,Image 1,1,1,100000000,610000002250,
19,,Spine,4,1,Image 1,1,1,100000000,610000002268,
24,,Spine,4,1,Image 1,1,1,100000000,610000002291,
23,,Spine,4,1,Image 1,1,1,100000000,610000002313,
19,,Spine,4,1,Image 1,1,1,100000000,610000002331,
23,,Spine,4,1,Image 1,1,1,100000000,610000002353,
19,,Spine,4,1,Image 1,1,1,100000000,610000002371,
20,,Spine,4,1,Image 1,1,1,100000000,610000002390,
12,,Spine,4,1,Image 1,1,1,100000000,610000002401,
14,,Spine,4,7,Image 1,3,1,100000000,610000002414,
11,,Spine,4,5,Image 1,3,1,100000000,610000002424,
17,,Spine,4,1,Image 1,1,1,100000000,610000002440,
20,,Spine,4,0,Image 1,1,1,100000000,610000002459,
18,,Spine,4,0,Image 1,1,1,100000000,610000002476,
19,,Spine,4,1,Image 1,1,1,100000000,610000002494,
21,,Spine,4,1,Image 1,1,1,100000000,610000002514,
17,,Spine,4,1,Image 1,1,1,100000000,610000002530,
11,,Spine,4,6,Image 1,2,1,100000000,610000002540,
13,,Spine,4,1,Image 1,1,1,100000000,610000002552,
22,,Spine,4,1,Image 1,1,1,100000000,610000002573,
16,,Spine,4,1,Image 1,1,1,100000000,610000002588,
9,,Spine,4,1,Image 1,1,1,100000000,610000002596,
20,,Spine,4,5,Image 1,2,1,100000000,610000002615,
22,,Spine,4,5,Image 1,3,1,100000000,610000002636,
10,,Spine,4,5,Image 1,3,1,100000000,610000002645,
14,,Spine,4,0,Image 1,1,1,100000000,610000002658,
19,,Spine,4,1,Image 1,1,1,100000000,610000002676,
16,,Spine,4,6,Image 1,3,1,100000000,610000002691,
17,,Spine,4,6,Image 1,3,1,100000000,610000002707,
15,,Spine,4,1,Image 1,1,1,100000000,610000002721,
14,,Spine,4,6,Image 1,2,1,100000000,610000002734,
19,,Spine,4,1,Image 1,1,1,100000000,610000002752,
6,,Spine,4,6,Image 1,3,1,100000000,610000002757,
19,,Spine,4,5,Image 1,3,1,100000000,610000002775,
15,,Spine,4,0,Image 1,1,1,100000000,610000002789,
17,,Spine,4,1,Image 1,1,1,100000000,610000002805,
17,,Spine,4,1,Image 1,1,1,100000000,610000002821,
6,,Spine,4,6,Image 1,3,1,100000000,610000002826,
7,,Spine,4,5,Image 1,3,1,100000000,610000002832,
16,,Spine,4,0,Image 1,1,1,100000000,610000002847,
19,,Spine,4,6,Image 1,2,1,100000000,610000002865,
21,,Spine,4,5,Image 1,2,1,100000000,610000002885,
5,,Spine,4,6,Image 1,3,1,100000000,610000002889,
20,,Spine,4,6,Image 1,3,1,100000000,610000002908,
17,,Spine,4,1,Image 1,1,1,100000000,610000002924,
18,,Spine,4,1,Image 1,1,1,100000000,610000002941,
8,,Spine,4,1,Image 1,1,1,100000000,610000002948,
7,,Spine,4,0,Image 1,1,1,100000000,610000002955,
12,,Spine,4,1,Image 1,1,1,100000000,610000002966,
21,,Spine,4,5,Image 1,3,1,100000000,610000002986,
8,,Spine,4,5,Image 1,3,1,100000000,610000002993,
19,,Spine,4,5,Image 1,2,1,100000000,610000003011,
7,,Spine,4,6,Image 1,3,1,100000000,610000003017,
18,,Spine,4,6,Image 1,3,1,100000000,610000003034,
6,,Spine,4,0,Image 1,1,1,100000000,610000003039,
12,,Spine,4,6,Image 1,3,1,100000000,610000003050,
11,,Spine,4,5,Image 1,3,1,100000000,610000003060,
12,,Spine,4,6,Image 1,3,1,100000000,610000003071,
7,,Spine,4,1,Image 1,1,1,100000000,610000003077,
17,,Spine,4,0,Image 1,1,1,100000000,610000003093,
15,,Spine,4,5,Image 1,3,1,100000000,610000003107,
18,,Spine,4,0,Image 1,1,1,100000000,610000003124,
15,,Spine,4,0,Image 1,1,1,100000000,610000003138,
11,,Spine,4,1,Image 1,1,1,100000000,610000003148,
21,,Spine,4,0,Image 1,1,1,100000000,610000003168,
16,,Spine,4,6,Image 1,3,1,100000000,610000003183,
7,,Spine,4,6,Image 1,3,1,100000000,610000003189,
19,,Spine,4,1,Image 1,1,1,100000000,610000003207,
18,,Spine,4,5,Image 1,3,1,100000000,610000003224,
9,,Spine,4,1,Image 1,1,1,100000000,610000003232,
18,,Spine,4,1,Image 1,1,1,100000000,610000003249,
18,,Spine,4,0,Image 1,1,1,100000000,610000003266,
17,,Spine,4,5,Image 1,3,1,100000000,610000003282,
17,,Spine,4,0,Image 1,1,1,100000000,610000003298,
16,,Spine,4,1,Image 1,1,1,100000000,610000003313,
14,,Spine,4,6,Image 1,2,1,100000000,610000003326,
16,,Spine,4,1,Image 1,1,1,100000000,610000003341,
8,,Spine,4,0,Image 1,1,1,100000000,610000003348,
17,,Spine,4,0,Image 1,1,1,100000000,610000003364,
23,,Spine,4,5,Image 1,3,1,100000000,610000003386,
16,,Spine,4,5,Image 1,3,1,100000000,610000003401,
8,,Spine,4,0,Image 1,1,1,100000000,610000003408,
7,,Spine,4,0,Image 1,1,1,100000000,610000003414,
16,,Spine,4,0,Image 1,1,1,100000000,610000003429,
18,,Spine,4,0,Image 1,1,1,100000000,610000003446,
16,,Spine,4,0,Image 1,1,1,100000000,610000003461,
21,,Spine,4,0,Image 1,1,1,100000000,610000003481,
10,,Spine,4,5,Image 1,3,1,100000000,610000003490,
12,,Spine,4,1,Image 1,1,1,100000000,610000003501,
14,,Spine,4,0,Image 1,1,1,100000000,610000003514,
8,,Spine,4,1,Image 1,2,1,100000000,610000003521,
11,,Spine,4,0,Image 1,1,1,100000000,610000003531,
14,,Spine,4,5,Image 1,2,1,100000000,610000003544,
11,,Spine,4,5,Image 1,2,1,100000000,610000003554,
7,,Spine,4,1,Image 1,1,1,100000000,610000003560,
13,,Spine,4,6,Image 1,1,1,100000000,610000003572,
13,,Spine,4,0,Image 1,1,1,100000000,610000003584,
6,,Spine,4,0,Image 1,1,1,100000000,610000003589,
16,,Spine,4,0,Image 1,1,1,100000000,610000003604,
11,,Spine,4,5,Image 1,2,1,100000000,610000003614,
6,,Spine,4,0,Image 1,1,1,100000000,610000003619,
17,,Spine,4,1,Image 1,1,1,100000000,610000003635,
13,,Spine,4,0,Image 1,1,1,100000000,610000003647,
7,,Spine,4,1,Image 1,1,1,100000000,610000003653,
11,,Spine,4,0,Image 1,1,1,100000000,610000003663,
5,,Spine,4,6,Image 1,3,1,100000000,610000003667,
18,,Spine,4,0,Image 1,1,1,100000000,610000003684,
12,,Spine,4,0,Image 1,1,1,100000000,610000003695,
10,,Spine,4,0,Image 1,1,1,100000000,610000003704,
18,,Spine,4,1,Image 1,1,1,100000000,610000003721,
13,,Spine,4,5,Image 1,3,1,100000000,610000003733,
12,,Spine,4,5,Image 1,2,1,100000000,610000003744,
10,,Spine,4,5,Image 1,3,1,100000000,610000003753,
16,,Spine,4,0,Image 1,1,1,100000000,610000003768,
13,,Spine,4,1,Image 1,1,1,100000000,610000003780,
17,,Spine,4,1,Image 1,1,1,100000000,610000003796,
9,,Spine,4,6,Image 1,1,1,100000000,610000003804,
12,,Spine,4,0,Image 1,1,1,100000000,610000003815,
11,,Spine,4,0,Image 1,1,1,100000000,610000003825,
5,,Spine,4,6,Image 1,2,1,100000000,610000003829,
18,,Spine,4,5,Image 1,3,1,100000000,610000003846,
15,,Spine,4,1,Image 1,1,1,100000000,610000003860,
6,,Spine,4,5,Image 1,3,1,100000000,610000003865,
18,,Spine,4,5,Image 1,3,1,100000000,610000003882,
22,,Spine,4,1,Image 1,1,1,100000000,610000003903,
10,,Spine,4,5,Image 1,3,1,100000000,610000003912,
8,,Spine,4,1,Image 1,1,1,100000000,610000003919,
17,,Spine,4,5,Image 1,3,1,100000000,610000003935,
11,,Spine,4,5,Image 1,2,1,100000000,610000003945,
21,,Spine,4,1,Image 1,1,1,100000000,610000003965,
11,,Spine,4,5,Image 1,2,1,100000000,610000003975,
9,,Spine,4,6,Image 1,1,1,100000000,610000003983,
9,,Spine,4,0,Image 1,1,1,100000000,610000003991,
16,,Spine,4,5,Image 1,3,1,100000000,610000004006,
8,,Spine,4,0,Image 1,1,1,100000000,610000004013,
14,,Spine,4,1,Image 1,1,1,100000000,610000004026,
5,,Spine,4,4,Image 1,2,1,100000000,610000004030,
20,,Spine,4,1,Image 1,1,1,100000000,610000004049,
7,,Spine,4,5,Image 1,3,1,100000000,610000004055,
11,,Spine,4,0,Image 1,1,1,100000000,610000004065,
10,,Spine,4,5,Image 1,2,1,100000000,610000004074,
12,,Spine,4,1,Image 1,1,1,100000000,610000004085,
6,,Spine,4,0,Image 1,1,1,100000000,610000004090,
5,,Spine,4,5,Image 1,3,1,100000000,610000004094,
13,,Spine,4,0,Image 1,1,1,100000000,610000004106,
5,,Spine,4,5,Image 1,3,1,100000000,610000004110,
10,,Spine,4,1,Image 1,1,1,100000000,610000004119,
8,,Spine,4,1,Image 1,1,1,100000000,610000004126,
6,,Spine,4,6,Image 1,3,1,100000000,610000004131,
9,,Spine,4,1,Image 1,1,1,100000000,610000004139,
9,,Spine,4,1,Image 1,1,1,100000000,610000004147,
8,,Spine,4,6,Image 1,2,1,100000000,610000004154,
9,,Spine,4,0,Image 1,1,1,100000000,610000004162,
13,,Spine,4,1,Image 1,1,1,100000000,610000004174,
7,,Spine,4,1,Image 1,1,1,100000000,610000004180,
11,,Spine,4,5,Image 1,3,1,100000000,610000004190,
7,,Spine,4,1,Image 1,1,1,100000000,610000004196,
4,,Spine,4,6,Image 1,3,1,100000000,610000004199,
8,,Spine,4,5,Image 1,3,1,100000000,610000004206,
10,,Spine,4,5,Image 1,3,1,100000000,610000004215,
10,,Spine,4,1,Image 1,1,1,100000000,610000004224,
10,,Spine,4,0,Image 1,1,1,100000000,610000004233,
9,,Spine,4,1,Image 1,1,1,100000000,610000004241,
7,,Spine,4,5,Image 1,3,1,100000000,610000004247,
8,,Spine,4,1,Image 1,1,1,100000000,610000004254,
10,,Spine,4,6,Image 1,2,1,100000000,610000004263,
6,,Spine,4,0,Image 1,1,1,100000000,610000004268,
4,,Spine,4,1,Image 1,1,1,100000000,610000004271,
6,,Spine,4,6,Image 1,2,1,100000000,610000004276,
8,,Spine,4,7,Image 1,3,1,100000000,610000004283,
11,,Spine,4,0,Image 1,1,1,100000000,610000004293,
8,,Spine,4,0,Image 1,1,1,100000000,610000004300,
8,,Spine,4,6,Image 1,2,1,100000000,610000004307,
7,,Spine,4,0,Image 1,1,1,100000000,610000004313,
9,,Spine,4,0,Image 1,1,1,100000000,610000004321,
8,,Spine,4,0,Image 1,1,1,100000000,610000004328,
4,,Spine,4,1,Image 1,1,1,100000000,610000004331,
5,,Spine,4,1,Image 1,1,1,100000000,610000004335,
5,,Spine,4,1,Image 1,1,1,100000000,610000004339,
3,,Spine,4,1,Image 1,1,1,100000000,610000004341,
3,,Spine,4,1,Image 1,1,1,100000000,610000004343,
7,,Spine,4,0,Image 1,1,1,100000000,610000004349,
3,,Spine,4,0,Image 1,1,1,100000000,610000004351,
4,,Spine,4,1,Image 1,1,1,100000000,610000004354,
5,,Spine,4,1,Image 1,1,1,100000000,610000004358,
3,,Spine,4,5,Image 1,3,1,100000000,610000004360,
7,,Spine,4,0,Image 1,1,1,100000000,610000004366,
4,,Spine,4,5,Image 1,3,1,100000000,610000004369,
3,,Spine,4,3,Image 1,1,1,100000000,610000004371,
3,,Spine,4,1,Image 1,1,1,100000000,610000004373,
4,,Spine,4,0,Image 1,1,1,100000000,610000004377,
4,,Spine,4,5,Image 1,3,1,100000000,610000004380,
4,,Spine,4,1,Image 1,1,1,100000000,610000004383,
3,,Spine,4,1,Image 1,1,1,100000000,610000004385,
3,,Spine,4,0,Image 1,1,1,100000000,610000004387,
4,,Spine,4,0,Image 1,1,1,100000000,610000004390,
2,,Spine,4,5,Image 1,3,1,100000000,610000004395,
2,,Spine,4,6,Image 1,3,1,100000000,610000004396,
2,,Spine,4,6,Image 1,2,1,100000000,610000004397,
2,,Spine,4,1,Image 1,1,1,100000000,610000004398,
2,,Spine,4,1,Image 1,1,1,100000000,610000004399,
