
Spine Terminal Pt Position X
 ==================== 
Spine Terminal Pt Position X,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-18449.9,µm,Spine,Spine Terminal Pt Position,5,3,1,100000002,610000005104,
-18442.1,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000005107,
-18454.1,µm,Spine,Spine Terminal Pt Position,4,3,1,100000002,610000005111,
-18433.5,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000005115,
-18429.9,µm,Spine,Spine Terminal Pt Position,7,3,1,100000001,610000005127,
-18426.5,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000005135,
-18442.9,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000005142,
-18444.2,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000005144,
-18434.5,µm,Spine,Spine Terminal Pt Position,7,2,1,100000001,610000005151,
-18417.6,µm,Spine,Spine Terminal Pt Position,10,4,1,100000001,610000005153,
-18433.4,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000005158,
-18449.8,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000005160,
-18445.1,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000005162,
-18456.8,µm,Spine,Spine Terminal Pt Position,6,4,1,100000002,610000005164,
-18429,µm,Spine,Spine Terminal Pt Position,3,2,1,100000001,610000005190,
-18439.3,µm,Spine,Spine Terminal Pt Position,7,2,1,100000002,610000005196,
-18447.1,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000005211,
-18428,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000005214,
-18445.8,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000005216,
-18451.2,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000005220,
-18458.3,µm,Spine,Spine Terminal Pt Position,6,3,1,100000002,610000005227,
-18442,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000005233,
-18429.5,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000005235,
-18429.4,µm,Spine,Spine Terminal Pt Position,4,4,1,100000001,610000005240,
-18429.7,µm,Spine,Spine Terminal Pt Position,6,3,1,100000001,610000005243,
-18431.7,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000005257,
-18437.3,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000005261,
-18437.2,µm,Spine,Spine Terminal Pt Position,0,1,1,100000000,610000005264,
-18431.4,µm,Spine,Spine Terminal Pt Position,6,2,1,100000001,610000005280,
-18441,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005486,
-18426.1,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005486,
-18445.4,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005487,
-18442.7,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000005487,
-18424.7,µm,Spine,Spine Terminal Pt Position,6,1,1,,610000005487,
-18447.9,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005488,
-18441.6,µm,Spine,Spine Terminal Pt Position,2,1,1,,610000005488,
-18427.4,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005488,
-18441.4,µm,Spine,Spine Terminal Pt Position,3,1,1,,610000005489,
-18446.4,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005489,
-18427.6,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005489,
-18428.3,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005490,
-18441,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005490,
-18428.8,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005491,
-18435.2,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005491,
-18439.7,µm,Spine,Spine Terminal Pt Position,7,2,1,,610000005491,
-18430.6,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005492,
-18434.5,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005492,
-18446.8,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005492,
-18448.3,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005493,
-18418.9,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000005493,
-18434.5,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000005493,
-18443.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005494,
-18448.5,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005494,
-18419.1,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000005494,
-18443.2,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005495,
-18449,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005495,
-18421.3,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000005495,
-18450.6,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005496,
-18449.1,µm,Spine,Spine Terminal Pt Position,2,3,1,,610000005496,
-18424,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005496,
-18450.4,µm,Spine,Spine Terminal Pt Position,1,2,1,,610000005497,
-18450,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005497,
-18426,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005497,
-18426.5,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005498,
-18449.9,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005498,
-18455.8,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005498,
-18447,µm,Spine,Spine Terminal Pt Position,5,2,1,,610000005499,
-18452.9,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005499,
-18434.6,µm,Spine,Spine Terminal Pt Position,8,2,1,,610000005499,
-18444,µm,Spine,Spine Terminal Pt Position,3,2,1,,610000005500,
-18430.2,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005500,
-18450.5,µm,Spine,Spine Terminal Pt Position,9,7,1,,610000005500,
-18452.5,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005501,
-18429.1,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005501,
-18444.4,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005501,
-18451,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005502,
-18442.4,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005502,
-18427.8,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000005502,
-18441.4,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005503,
-18450.8,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005503,
-18429.1,µm,Spine,Spine Terminal Pt Position,10,6,1,,610000005503,
-18451.4,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005504,
-18442.6,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005504,
-18430.2,µm,Spine,Spine Terminal Pt Position,9,5,1,,610000005504,
-18451.6,µm,Spine,Spine Terminal Pt Position,2,2,1,,610000005505,
-18442.6,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005505,
-18429.3,µm,Spine,Spine Terminal Pt Position,7,5,1,,610000005505,
-18441.6,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005506,
-18430.7,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000005506,
-18441.2,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005507,
-18430.5,µm,Spine,Spine Terminal Pt Position,7,6,1,,610000005507,
-18452.5,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005507,
-18451.7,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005508,
-18440.7,µm,Spine,Spine Terminal Pt Position,,,1,,610000005508,
-18428.6,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000005508,
-18452.1,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005509,
-18442.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000005509,
-18428.8,µm,Spine,Spine Terminal Pt Position,5,5,1,,610000005509,
-18451.8,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005510,
-18429.3,µm,Spine,Spine Terminal Pt Position,5,4,1,,610000005510,
-18452.6,µm,Spine,Spine Terminal Pt Position,3,3,1,,610000005511,
-18428.7,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005511,
-18429.1,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005512,
-18455.2,µm,Spine,Spine Terminal Pt Position,8,6,1,,610000005512,
-18455.7,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005513,
-18429.1,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005513,
-18428.8,µm,Spine,Spine Terminal Pt Position,4,4,1,,610000005514,
-18453.8,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005514,
-18455.9,µm,Spine,Spine Terminal Pt Position,4,2,1,,610000005515,
-18428.6,µm,Spine,Spine Terminal Pt Position,4,3,1,,610000005515,
-18456.7,µm,Spine,Spine Terminal Pt Position,6,2,1,,610000005516,
-18429.5,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005516,
-18456.2,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005517,
-18429.7,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005517,
-18456.9,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005518,
-18429.2,µm,Spine,Spine Terminal Pt Position,6,3,1,,610000005518,
-18429.9,µm,Spine,Spine Terminal Pt Position,6,4,1,,610000005519,
-18458.1,µm,Spine,Spine Terminal Pt Position,9,4,1,,610000005519,
-18457.8,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005520,
-18432.4,µm,Spine,Spine Terminal Pt Position,8,4,1,,610000005520,
-18457.5,µm,Spine,Spine Terminal Pt Position,7,3,1,,610000005521,
-18433.1,µm,Spine,Spine Terminal Pt Position,8,5,1,,610000005521,
-18456.7,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000005522,
-18438.8,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000005522,
-18456.7,µm,Spine,Spine Terminal Pt Position,7,4,1,,610000005523,
-18439.3,µm,Spine,Spine Terminal Pt Position,10,5,1,,610000005523,
-18450.5,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005524,
-18440,µm,Spine,Spine Terminal Pt Position,11,6,1,,610000005524,
-18451.1,µm,Spine,Spine Terminal Pt Position,0,1,1,,610000005525,
-18423.2,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005525,
-18445,µm,Spine,Spine Terminal Pt Position,,,1,,610000005526,
-18422.7,µm,Spine,Spine Terminal Pt Position,1,1,1,,610000005526,
-18419.5,µm,Spine,Spine Terminal Pt Position,5,3,1,,610000005527,
-18422,µm,Spine,Spine Terminal Pt Position,8,3,1,,610000005528,
-18423.2,µm,Spine,Spine Terminal Pt Position,9,3,1,,610000005529,
