
Spine Attachment Pt Distance
 ==================== 
Spine Attachment Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.900445,µm,Spine,0,1,1,100000001,610000005034,
8.22347,µm,Spine,8,4,1,100000001,610000005041,
0,µm,Spine,0,1,1,100000000,610000005044,
6.64795,µm,Spine,5,4,1,100000002,610000005047,
0.715636,µm,Spine,0,1,1,100000001,610000005055,
1.2392,µm,Spine,0,1,1,100000002,610000005057,
0.245304,µm,Spine,0,1,1,100000002,610000005060,
5.31467,µm,Spine,4,2,1,100000001,610000005070,
3.75924,µm,Spine,2,2,1,100000001,610000005072,
1.1324,µm,Spine,0,1,1,100000000,610000005074,
0.715636,µm,Spine,0,1,1,100000001,610000005080,
7.95761,µm,Spine,6,4,1,100000002,610000005082,
12.04,µm,Spine,6,2,1,100000000,610000005085,
11.4898,µm,Spine,5,3,1,100000000,610000005087,
10.7213,µm,Spine,6,2,1,100000000,610000005089,
1.68725,µm,Spine,2,3,1,100000002,610000005097,
2.34247,µm,Spine,2,2,1,100000001,610000005101,
12.8591,µm,Spine,5,3,1,100000002,610000005104,
3.95805,µm,Spine,2,1,1,100000002,610000005107,
9.01466,µm,Spine,4,3,1,100000002,610000005111,
14.8071,µm,Spine,8,5,1,100000000,610000005115,
5.47815,µm,Spine,7,3,1,100000001,610000005127,
2.29345,µm,Spine,3,2,1,100000001,610000005135,
2.62498,µm,Spine,2,2,1,100000002,610000005142,
2.43791,µm,Spine,2,1,1,100000000,610000005144,
9.71831,µm,Spine,7,2,1,100000001,610000005151,
16.6412,µm,Spine,10,4,1,100000001,610000005153,
8.86609,µm,Spine,4,2,1,100000000,610000005158,
0.388504,µm,Spine,0,1,1,100000002,610000005160,
3.96085,µm,Spine,5,1,1,100000000,610000005162,
14.603,µm,Spine,6,4,1,100000002,610000005164,
0,µm,Spine,0,1,1,100000000,610000005176,
1.10703,µm,Spine,2,2,1,100000002,610000005181,
3.16593,µm,Spine,3,2,1,100000001,610000005190,
10.3516,µm,Spine,7,2,1,100000002,610000005196,
5.58586,µm,Spine,5,2,1,100000000,610000005211,
1.65218,µm,Spine,2,2,1,100000001,610000005214,
4.53818,µm,Spine,5,2,1,100000000,610000005216,
2.57588,µm,Spine,2,2,1,100000002,610000005220,
15.8508,µm,Spine,6,3,1,100000002,610000005227,
2.37134,µm,Spine,1,1,1,100000000,610000005233,
4.91,µm,Spine,6,3,1,100000001,610000005235,
0.0959929,µm,Spine,0,1,1,100000000,610000005237,
3.45929,µm,Spine,4,4,1,100000001,610000005240,
4.78086,µm,Spine,6,3,1,100000001,610000005243,
0,µm,Spine,0,1,1,100000001,610000005249,
6.95274,µm,Spine,6,2,1,100000001,610000005257,
0.365942,µm,Spine,0,1,1,100000000,610000005261,
0.365942,µm,Spine,0,1,1,100000000,610000005264,
6.71654,µm,Spine,6,2,1,100000001,610000005280,
0,µm,Spine,0,1,1,100000001,610000005342,
12.04,µm,Spine,6,2,1,100000000,610000005346,
12.7189,µm,Spine,6,3,1,100000000,610000005347,
6.75554,µm,Spine,5,2,1,100000000,610000005348,
1.62779,µm,Spine,0,1,1,100000000,610000005349,
10.2219,µm,Spine,4,3,1,100000000,610000005350,
3.16649,µm,Spine,3,2,1,100000000,610000005351,
10.4885,µm,Spine,5,3,1,100000000,610000005352,
9.4461,µm,Spine,5,3,1,100000000,610000005353,
9.24572,µm,Spine,5,3,1,100000000,610000005354,
5.95404,µm,Spine,5,2,1,100000000,610000005355,
1.23911,µm,Spine,0,1,1,100000000,610000005356,
1.18397,µm,Spine,0,1,1,100000000,610000005357,
9.52343,µm,Spine,5,3,1,100000000,610000005361,
9.40821,µm,Spine,5,3,1,100000000,610000005362,
9.99438,µm,Spine,5,4,1,100000000,610000005363,
9.99438,µm,Spine,5,4,1,100000000,610000005364,
6.92783,µm,Spine,3,3,1,100000000,610000005365,
2.37134,µm,Spine,1,1,1,100000000,610000005366,
10.9211,µm,Spine,8,5,1,100000000,610000005374,
10.5707,µm,Spine,6,4,1,100000000,610000005375,
4.04977,µm,Spine,1,1,1,100000000,610000005376,
0,µm,Spine,0,1,1,100000000,610000005377,
12.0542,µm,Spine,5,2,1,100000001,610000005391,
6.63015,µm,Spine,3,2,1,100000001,610000005392,
5.89461,µm,Spine,3,2,1,100000001,610000005393,
6.44538,µm,Spine,6,1,1,100000001,610000005394,
4.49676,µm,Spine,4,2,1,100000001,610000005395,
4.37783,µm,Spine,4,2,1,100000001,610000005396,
2.58302,µm,Spine,2,2,1,100000001,610000005397,
11.3312,µm,Spine,9,3,1,100000001,610000005399,
10.2172,µm,Spine,8,3,1,100000001,610000005400,
8.31284,µm,Spine,5,3,1,100000001,610000005401,
2.26681,µm,Spine,1,1,1,100000001,610000005402,
1.59735,µm,Spine,1,1,1,100000001,610000005403,
16.382,µm,Spine,11,6,1,100000001,610000005404,
15.3238,µm,Spine,10,5,1,100000001,610000005405,
14.8216,µm,Spine,10,5,1,100000001,610000005406,
8.80435,µm,Spine,8,5,1,100000001,610000005407,
8.22347,µm,Spine,8,4,1,100000001,610000005408,
5.25159,µm,Spine,6,4,1,100000001,610000005409,
5.58249,µm,Spine,7,3,1,100000001,610000005410,
4.78086,µm,Spine,6,3,1,100000001,610000005411,
4.27562,µm,Spine,5,3,1,100000001,610000005412,
17.0692,µm,Spine,11,6,1,100000001,610000005413,
14.4811,µm,Spine,10,6,1,100000001,610000005414,
12.7157,µm,Spine,9,5,1,100000001,610000005415,
10.9561,µm,Spine,7,5,1,100000001,610000005416,
9.20645,µm,Spine,7,6,1,100000001,610000005417,
8.66706,µm,Spine,7,6,1,100000001,610000005418,
5.42587,µm,Spine,5,5,1,100000001,610000005419,
4.98207,µm,Spine,5,5,1,100000001,610000005420,
4.35103,µm,Spine,5,4,1,100000001,610000005421,
3.60959,µm,Spine,4,4,1,100000001,610000005422,
3.45929,µm,Spine,4,4,1,100000001,610000005423,
3.45929,µm,Spine,4,4,1,100000001,610000005424,
3.31199,µm,Spine,4,4,1,100000001,610000005425,
2.97937,µm,Spine,4,3,1,100000001,610000005426,
11.1009,µm,Spine,8,2,1,100000001,610000005427,
6.63455,µm,Spine,5,3,1,100000001,610000005428,
3.84173,µm,Spine,4,2,1,100000001,610000005429,
14.2302,µm,Spine,9,3,1,100000001,610000005430,
13.974,µm,Spine,9,3,1,100000001,610000005431,
9.87346,µm,Spine,8,3,1,100000001,610000005432,
7.0154,µm,Spine,7,3,1,100000001,610000005433,
3.17734,µm,Spine,4,2,1,100000001,610000005434,
2.41673,µm,Spine,3,2,1,100000001,610000005435,
10.6688,µm,Spine,7,2,1,100000002,610000005439,
8.27116,µm,Spine,6,2,1,100000002,610000005440,
5.03638,µm,Spine,3,1,1,100000002,610000005441,
4.25451,µm,Spine,2,1,1,100000002,610000005442,
3.28512,µm,Spine,2,1,1,100000002,610000005443,
5.30709,µm,Spine,2,2,1,100000002,610000005444,
12.3364,µm,Spine,7,4,1,100000002,610000005447,
12.2447,µm,Spine,7,4,1,100000002,610000005448,
13.607,µm,Spine,9,4,1,100000002,610000005449,
12.3652,µm,Spine,7,3,1,100000002,610000005450,
11.9253,µm,Spine,7,3,1,100000002,610000005451,
9.85037,µm,Spine,5,3,1,100000002,610000005452,
9.2759,µm,Spine,5,3,1,100000002,610000005453,
10.429,µm,Spine,6,2,1,100000002,610000005454,
8.65543,µm,Spine,4,2,1,100000002,610000005455,
16.1256,µm,Spine,8,6,1,100000002,610000005456,
12.9891,µm,Spine,5,3,1,100000002,610000005457,
9.08401,µm,Spine,4,3,1,100000002,610000005458,
13.0423,µm,Spine,5,3,1,100000002,610000005459,
11.6159,µm,Spine,4,4,1,100000002,610000005460,
9.03811,µm,Spine,3,3,1,100000002,610000005461,
7.55981,µm,Spine,3,3,1,100000002,610000005462,
7.19653,µm,Spine,3,3,1,100000002,610000005463,
6.03203,µm,Spine,3,3,1,100000002,610000005464,
3.62866,µm,Spine,2,2,1,100000002,610000005465,
3.53275,µm,Spine,2,2,1,100000002,610000005466,
2.27108,µm,Spine,2,2,1,100000002,610000005467,
9.17989,µm,Spine,6,4,1,100000002,610000005468,
5.93541,µm,Spine,5,4,1,100000002,610000005469,
8.07604,µm,Spine,9,7,1,100000002,610000005470,
4.14186,µm,Spine,3,3,1,100000002,610000005471,
2.52324,µm,Spine,3,3,1,100000002,610000005472,
1.56988,µm,Spine,1,2,1,100000002,610000005473,
6.08534,µm,Spine,4,3,1,100000002,610000005474,
3.52465,µm,Spine,3,3,1,100000002,610000005475,
2.34051,µm,Spine,2,3,1,100000002,610000005476,
1.89386,µm,Spine,2,3,1,100000002,610000005477,
1.78983,µm,Spine,2,3,1,100000002,610000005478,
2.54359,µm,Spine,0,1,1,100000002,610000005480,
1.43863,µm,Spine,0,1,1,100000002,610000005481,
