
Segment Length
 ==================== 
Segment Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
3.16745,µm,Segment,0,1,1,100000002,510000004025,
0.914431,µm,Segment,5,1,1,100000000,510000004031,
4.40815,µm,Segment,1,2,1,100000002,510000004089,
0.430464,µm,Segment,3,3,1,100000001,510000004093,
1.91355,µm,Segment,1,2,1,100000000,510000004114,
1.12346,µm,Segment,4,3,1,100000001,510000004124,
0.742627,µm,Segment,5,4,1,100000001,510000004128,
0.492236,µm,Segment,3,2,1,100000000,510000004130,
0.678032,µm,Segment,5,3,1,100000001,510000004136,
0.627407,µm,Segment,5,1,1,100000000,510000004140,
0.591467,µm,Segment,3,2,1,100000000,510000004143,
1.18939,µm,Segment,2,2,1,100000000,510000004157,
0.53233,µm,Segment,2,2,1,100000002,510000004160,
1.62907,µm,Segment,2,1,1,100000001,510000004175,
0.962462,µm,Segment,1,2,1,100000000,510000004184,
3.29163,µm,Segment,0,1,1,100000000,510000004220,
1.21203,µm,Segment,1,2,1,100000000,510000004249,
2.42224,µm,Segment,0,1,1,100000000,510000004274,
0.606755,µm,Segment,4,2,1,100000001,510000004280,
0.516099,µm,Segment,4,1,1,100000001,510000004284,
0.502773,µm,Segment,1,2,1,100000000,510000004287,
0.487289,µm,Segment,1,1,1,100000000,510000004289,
0.470498,µm,Segment,0,1,1,100000001,510000004294,
0.368569,µm,Segment,1,2,1,100000001,510000004296,
0.96995,µm,Segment,0,1,1,100000001,510000004320,
1.00573,µm,Segment,0,1,1,100000001,510000004330,
0.69962,µm,Segment,0,1,1,100000001,510000004345,
0.275631,µm,Segment,8,6,1,100000000,510000004406,
0.207081,µm,Segment,4,1,1,100000000,510000004409,
0.279829,µm,Segment,4,2,1,100000000,510000004410,
0.113906,µm,Segment,4,3,1,100000000,510000004412,
0.0746963,µm,Segment,7,4,1,100000000,510000004413,
0.229394,µm,Segment,3,1,1,100000001,510000004414,
0.0977551,µm,Segment,3,3,1,100000001,510000004415,
0.141093,µm,Segment,9,5,1,100000001,510000004416,
0.214892,µm,Segment,5,4,1,100000001,510000004417,
0.344608,µm,Segment,10,5,1,100000001,510000004422,
0.314777,µm,Segment,4,3,1,100000001,510000004423,
0.286695,µm,Segment,2,1,1,100000001,510000004424,
0.282695,µm,Segment,10,3,1,100000001,510000004425,
0.214206,µm,Segment,3,1,1,100000001,510000004426,
0.296029,µm,Segment,1,2,1,100000001,510000004427,
0.32688,µm,Segment,8,4,1,100000002,510000004428,
0.129908,µm,Segment,5,1,1,100000002,510000004429,
0.285216,µm,Segment,6,1,1,100000002,510000004430,
0.354074,µm,Segment,7,4,1,100000002,510000004439,
0.321104,µm,Segment,8,5,1,100000002,510000004440,
0.304017,µm,Segment,6,5,1,100000002,510000004441,
0.0974523,µm,Segment,7,6,1,100000002,510000004442,
0.0936954,µm,Segment,8,6,1,100000002,510000004443,
0.36926,µm,Segment,1,2,1,100000002,510000004444,
0.310613,µm,Segment,1,1,1,100000002,510000004445,
1.39532,µm,Segment,0,1,1,,,
