
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.247098,µm,Spine,0,1,1,100000002,610000005060,
0.147209,µm,Spine,0,1,1,100000002,610000005064,
0.28453,µm,Spine,0,1,1,100000002,610000005067,
0.409599,µm,Spine,4,2,1,100000001,610000005070,
0.276333,µm,Spine,2,2,1,100000001,610000005072,
0.307719,µm,Spine,0,1,1,100000000,610000005074,
0.150933,µm,Spine,0,1,1,100000000,610000005077,
0.327503,µm,Spine,0,1,1,100000001,610000005080,
0.347387,µm,Spine,6,4,1,100000002,610000005082,
0.452844,µm,Spine,6,2,1,100000000,610000005085,
0.33362,µm,Spine,5,3,1,100000000,610000005087,
0.298664,µm,Spine,6,2,1,100000000,610000005089,
0.427109,µm,Spine,0,1,1,100000000,610000005094,
0.333026,µm,Spine,2,3,1,100000002,610000005097,
0.17528,µm,Spine,0,1,1,100000000,610000005099,
0.376468,µm,Spine,2,2,1,100000001,610000005101,
0.409399,µm,Spine,5,3,1,100000002,610000005104,
0.316569,µm,Spine,2,1,1,100000002,610000005107,
0.225789,µm,Spine,0,1,1,100000002,610000005109,
0.298722,µm,Spine,4,3,1,100000002,610000005111,
0.310675,µm,Spine,8,5,1,100000000,610000005115,
0.659078,µm,Spine,0,1,1,100000000,610000005121,
0.304624,µm,Spine,0,1,1,100000000,610000005125,
0.322138,µm,Spine,7,3,1,100000001,610000005127,
0.396487,µm,Spine,0,1,1,100000000,610000005130,
0.139112,µm,Spine,0,1,1,100000002,610000005133,
0.34751,µm,Spine,3,2,1,100000001,610000005135,
0.322824,µm,Spine,0,1,1,100000000,610000005139,
0.354237,µm,Spine,2,2,1,100000002,610000005142,
0.340088,µm,Spine,2,1,1,100000000,610000005144,
0.201085,µm,Spine,0,1,1,100000001,610000005148,
0.40134,µm,Spine,7,2,1,100000001,610000005151,
0.333056,µm,Spine,10,4,1,100000001,610000005153,
0.262114,µm,Spine,0,1,1,100000000,610000005156,
0.395136,µm,Spine,4,2,1,100000000,610000005158,
0.240879,µm,Spine,0,1,1,100000002,610000005160,
0.284151,µm,Spine,5,1,1,100000000,610000005162,
0.411473,µm,Spine,6,4,1,100000002,610000005164,
0.166401,µm,Spine,0,1,1,100000000,610000005167,
0.392328,µm,Spine,0,1,1,100000002,610000005173,
0.420797,µm,Spine,0,1,1,100000000,610000005176,
0.334205,µm,Spine,2,2,1,100000002,610000005181,
0.615747,µm,Spine,0,1,1,100000000,610000005185,
0.0237521,µm,Spine,0,1,1,100000001,610000005188,
0.36144,µm,Spine,3,2,1,100000001,610000005190,
0.136242,µm,Spine,0,1,1,100000000,610000005193,
0.371563,µm,Spine,7,2,1,100000002,610000005196,
0.380625,µm,Spine,0,1,1,100000000,610000005198,
0.217318,µm,Spine,0,1,1,100000001,610000005205,
0.149061,µm,Spine,0,1,1,100000000,610000005209,
0.351146,µm,Spine,5,2,1,100000000,610000005211,
0.272215,µm,Spine,2,2,1,100000001,610000005214,
0.261822,µm,Spine,5,2,1,100000000,610000005216,
0.15433,µm,Spine,0,1,1,100000000,610000005218,
0.255851,µm,Spine,2,2,1,100000002,610000005220,
0.260178,µm,Spine,0,1,1,100000000,610000005223,
0.394829,µm,Spine,0,1,1,100000000,610000005225,
0.275287,µm,Spine,6,3,1,100000002,610000005227,
0.133793,µm,Spine,0,1,1,100000000,610000005229,
0.362434,µm,Spine,1,1,1,100000000,610000005233,
0.322839,µm,Spine,6,3,1,100000001,610000005235,
0.253926,µm,Spine,0,1,1,100000000,610000005237,
0.410453,µm,Spine,4,4,1,100000001,610000005240,
0.428726,µm,Spine,6,3,1,100000001,610000005243,
0.222915,µm,Spine,0,1,1,100000000,610000005245,
0.518489,µm,Spine,0,1,1,100000001,610000005249,
0.301285,µm,Spine,6,2,1,100000001,610000005257,
0.321771,µm,Spine,0,1,1,100000000,610000005261,
0.288129,µm,Spine,0,1,1,100000000,610000005264,
0.276772,µm,Spine,6,2,1,100000001,610000005280,
0.163668,µm,Spine,0,1,1,100000002,610000005288,
0.403983,µm,Spine,0,1,1,100000001,610000005342,
0.233386,µm,Spine,6,2,1,100000000,610000005346,
0.282915,µm,Spine,6,3,1,100000000,610000005347,
0.227031,µm,Spine,5,2,1,100000000,610000005348,
0.213064,µm,Spine,0,1,1,100000000,610000005349,
0.173232,µm,Spine,4,3,1,100000000,610000005350,
0.293522,µm,Spine,3,2,1,100000000,610000005351,
0.254006,µm,Spine,5,3,1,100000000,610000005352,
0.196624,µm,Spine,5,3,1,100000000,610000005353,
0.32221,µm,Spine,5,3,1,100000000,610000005354,
0.260122,µm,Spine,5,2,1,100000000,610000005355,
0.334311,µm,Spine,0,1,1,100000000,610000005356,
0.355614,µm,Spine,0,1,1,100000000,610000005357,
0.215084,µm,Spine,5,3,1,100000000,610000005361,
0.302777,µm,Spine,5,3,1,100000000,610000005362,
0.28709,µm,Spine,5,4,1,100000000,610000005363,
0.273341,µm,Spine,5,4,1,100000000,610000005364,
0.264259,µm,Spine,3,3,1,100000000,610000005365,
0.262191,µm,Spine,1,1,1,100000000,610000005366,
0.266319,µm,Spine,8,5,1,100000000,610000005374,
0.330089,µm,Spine,6,4,1,100000000,610000005375,
0.254923,µm,Spine,1,1,1,100000000,610000005376,
0.392999,µm,Spine,0,1,1,100000000,610000005377,
0.3569,µm,Spine,5,2,1,100000001,610000005391,
0.233147,µm,Spine,3,2,1,100000001,610000005392,
0.270661,µm,Spine,3,2,1,100000001,610000005393,
0.319264,µm,Spine,6,1,1,100000001,610000005394,
0.240616,µm,Spine,4,2,1,100000001,610000005395,
0.230831,µm,Spine,4,2,1,100000001,610000005396,
0.276681,µm,Spine,2,2,1,100000001,610000005397,
0.336315,µm,Spine,9,3,1,100000001,610000005399,
0.268461,µm,Spine,8,3,1,100000001,610000005400,
0.183494,µm,Spine,5,3,1,100000001,610000005401,
0.231818,µm,Spine,1,1,1,100000001,610000005402,
0.382104,µm,Spine,1,1,1,100000001,610000005403,
0.291262,µm,Spine,11,6,1,100000001,610000005404,
0.273781,µm,Spine,10,5,1,100000001,610000005405,
0.188279,µm,Spine,10,5,1,100000001,610000005406,
0.328832,µm,Spine,8,5,1,100000001,610000005407,
0.287141,µm,Spine,8,4,1,100000001,610000005408,
0.340979,µm,Spine,6,4,1,100000001,610000005409,
0.212896,µm,Spine,7,3,1,100000001,610000005410,
0.337679,µm,Spine,6,3,1,100000001,610000005411,
0.235931,µm,Spine,5,3,1,100000001,610000005412,
0.412124,µm,Spine,11,6,1,100000001,610000005413,
0.248732,µm,Spine,10,6,1,100000001,610000005414,
0.280146,µm,Spine,9,5,1,100000001,610000005415,
0.398245,µm,Spine,7,5,1,100000001,610000005416,
0.310669,µm,Spine,7,6,1,100000001,610000005417,
0.235163,µm,Spine,7,6,1,100000001,610000005418,
0.251011,µm,Spine,5,5,1,100000001,610000005419,
0.259337,µm,Spine,5,5,1,100000001,610000005420,
0.209726,µm,Spine,5,4,1,100000001,610000005421,
0.230007,µm,Spine,4,4,1,100000001,610000005422,
0.330227,µm,Spine,4,4,1,100000001,610000005423,
0.320074,µm,Spine,4,4,1,100000001,610000005424,
0.224065,µm,Spine,4,4,1,100000001,610000005425,
0.452589,µm,Spine,4,3,1,100000001,610000005426,
0.289278,µm,Spine,8,2,1,100000001,610000005427,
0.209988,µm,Spine,5,3,1,100000001,610000005428,
0.162271,µm,Spine,4,2,1,100000001,610000005429,
0.265427,µm,Spine,9,3,1,100000001,610000005430,
0.277686,µm,Spine,9,3,1,100000001,610000005431,
0.259381,µm,Spine,8,3,1,100000001,610000005432,
0.246047,µm,Spine,7,3,1,100000001,610000005433,
0.328578,µm,Spine,4,2,1,100000001,610000005434,
0.295009,µm,Spine,3,2,1,100000001,610000005435,
0.204929,µm,Spine,7,2,1,100000002,610000005439,
0.290874,µm,Spine,6,2,1,100000002,610000005440,
0.259072,µm,Spine,3,1,1,100000002,610000005441,
0.304785,µm,Spine,2,1,1,100000002,610000005442,
0.243073,µm,Spine,2,1,1,100000002,610000005443,
0.307736,µm,Spine,2,2,1,100000002,610000005444,
0.260068,µm,Spine,7,4,1,100000002,610000005447,
0.289815,µm,Spine,7,4,1,100000002,610000005448,
0.33502,µm,Spine,9,4,1,100000002,610000005449,
0.230054,µm,Spine,7,3,1,100000002,610000005450,
0.238937,µm,Spine,7,3,1,100000002,610000005451,
0.279599,µm,Spine,5,3,1,100000002,610000005452,
0.352124,µm,Spine,5,3,1,100000002,610000005453,
0.28302,µm,Spine,6,2,1,100000002,610000005454,
0.245596,µm,Spine,4,2,1,100000002,610000005455,
0.271637,µm,Spine,8,6,1,100000002,610000005456,
0.295245,µm,Spine,5,3,1,100000002,610000005457,
0.22234,µm,Spine,4,3,1,100000002,610000005458,
0.253328,µm,Spine,5,3,1,100000002,610000005459,
0.272368,µm,Spine,4,4,1,100000002,610000005460,
0.217137,µm,Spine,3,3,1,100000002,610000005461,
0.270382,µm,Spine,3,3,1,100000002,610000005462,
0.272904,µm,Spine,3,3,1,100000002,610000005463,
0.224375,µm,Spine,3,3,1,100000002,610000005464,
0.291423,µm,Spine,2,2,1,100000002,610000005465,
0.313197,µm,Spine,2,2,1,100000002,610000005466,
0.265372,µm,Spine,2,2,1,100000002,610000005467,
0.274927,µm,Spine,6,4,1,100000002,610000005468,
0.236351,µm,Spine,5,4,1,100000002,610000005469,
0.318801,µm,Spine,9,7,1,100000002,610000005470,
0.173392,µm,Spine,3,3,1,100000002,610000005471,
0.30728,µm,Spine,3,3,1,100000002,610000005472,
0.338531,µm,Spine,1,2,1,100000002,610000005473,
0.260689,µm,Spine,4,3,1,100000002,610000005474,
0.25623,µm,Spine,3,3,1,100000002,610000005475,
0.232634,µm,Spine,2,3,1,100000002,610000005476,
0.288696,µm,Spine,2,3,1,100000002,610000005477,
0.204877,µm,Spine,2,3,1,100000002,610000005478,
0.3156,µm,Spine,0,1,1,100000002,610000005480,
0.225254,µm,Spine,0,1,1,100000002,610000005481,
