
Spine Number of Voxel Ch=4 Img=1
 ==================== 
Spine Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
68,,Spine,4,11,Image 1,6,1,100000001,610000005404,
158,,Spine,4,10,Image 1,5,1,100000001,610000005405,
106,,Spine,4,10,Image 1,5,1,100000001,610000005406,
119,,Spine,4,8,Image 1,5,1,100000001,610000005407,
327,,Spine,4,8,Image 1,4,1,100000001,610000005408,
332,,Spine,4,6,Image 1,4,1,100000001,610000005409,
76,,Spine,4,7,Image 1,3,1,100000001,610000005410,
417,,Spine,4,6,Image 1,3,1,100000001,610000005411,
494,,Spine,4,5,Image 1,3,1,100000001,610000005412,
39,,Spine,4,11,Image 1,6,1,100000001,610000005413,
46,,Spine,4,10,Image 1,6,1,100000001,610000005414,
41,,Spine,4,9,Image 1,5,1,100000001,610000005415,
197,,Spine,4,7,Image 1,5,1,100000001,610000005416,
154,,Spine,4,7,Image 1,6,1,100000001,610000005417,
83,,Spine,4,7,Image 1,6,1,100000001,610000005418,
125,,Spine,4,5,Image 1,5,1,100000001,610000005419,
107,,Spine,4,5,Image 1,5,1,100000001,610000005420,
93,,Spine,4,5,Image 1,4,1,100000001,610000005421,
93,,Spine,4,4,Image 1,4,1,100000001,610000005422,
254,,Spine,4,4,Image 1,4,1,100000001,610000005423,
162,,Spine,4,4,Image 1,4,1,100000001,610000005424,
131,,Spine,4,4,Image 1,4,1,100000001,610000005425,
559,,Spine,4,4,Image 1,3,1,100000001,610000005426,
133,,Spine,4,8,Image 1,2,1,100000001,610000005427,
37,,Spine,4,5,Image 1,3,1,100000001,610000005428,
255,,Spine,4,4,Image 1,2,1,100000001,610000005429,
140,,Spine,4,9,Image 1,3,1,100000001,610000005430,
135,,Spine,4,9,Image 1,3,1,100000001,610000005431,
59,,Spine,4,8,Image 1,3,1,100000001,610000005432,
63,,Spine,4,7,Image 1,3,1,100000001,610000005433,
92,,Spine,4,4,Image 1,2,1,100000001,610000005434,
76,,Spine,4,3,Image 1,2,1,100000001,610000005435,
106,,Spine,4,7,Image 1,2,1,100000002,610000005439,
97,,Spine,4,6,Image 1,2,1,100000002,610000005440,
73,,Spine,4,3,Image 1,1,1,100000002,610000005441,
83,,Spine,4,2,Image 1,1,1,100000002,610000005442,
82,,Spine,4,2,Image 1,1,1,100000002,610000005443,
74,,Spine,4,2,Image 1,2,1,100000002,610000005444,
74,,Spine,4,7,Image 1,4,1,100000002,610000005447,
79,,Spine,4,7,Image 1,4,1,100000002,610000005448,
71,,Spine,4,9,Image 1,4,1,100000002,610000005449,
57,,Spine,4,7,Image 1,3,1,100000002,610000005450,
72,,Spine,4,7,Image 1,3,1,100000002,610000005451,
88,,Spine,4,5,Image 1,3,1,100000002,610000005452,
152,,Spine,4,5,Image 1,3,1,100000002,610000005453,
84,,Spine,4,6,Image 1,2,1,100000002,610000005454,
90,,Spine,4,4,Image 1,2,1,100000002,610000005455,
33,,Spine,4,8,Image 1,6,1,100000002,610000005456,
84,,Spine,4,5,Image 1,3,1,100000002,610000005457,
78,,Spine,4,4,Image 1,3,1,100000002,610000005458,
125,,Spine,4,5,Image 1,3,1,100000002,610000005459,
65,,Spine,4,4,Image 1,4,1,100000002,610000005460,
87,,Spine,4,3,Image 1,3,1,100000002,610000005461,
71,,Spine,4,3,Image 1,3,1,100000002,610000005462,
73,,Spine,4,3,Image 1,3,1,100000002,610000005463,
40,,Spine,4,3,Image 1,3,1,100000002,610000005464,
159,,Spine,4,2,Image 1,2,1,100000002,610000005465,
165,,Spine,4,2,Image 1,2,1,100000002,610000005466,
158,,Spine,4,2,Image 1,2,1,100000002,610000005467,
108,,Spine,4,6,Image 1,4,1,100000002,610000005468,
92,,Spine,4,5,Image 1,4,1,100000002,610000005469,
60,,Spine,4,9,Image 1,7,1,100000002,610000005470,
131,,Spine,4,3,Image 1,3,1,100000002,610000005471,
233,,Spine,4,3,Image 1,3,1,100000002,610000005472,
283,,Spine,4,1,Image 1,2,1,100000002,610000005473,
162,,Spine,4,4,Image 1,3,1,100000002,610000005474,
138,,Spine,4,3,Image 1,3,1,100000002,610000005475,
158,,Spine,4,2,Image 1,3,1,100000002,610000005476,
150,,Spine,4,2,Image 1,3,1,100000002,610000005477,
137,,Spine,4,2,Image 1,3,1,100000002,610000005478,
60,,Spine,4,0,Image 1,1,1,100000002,610000005480,
46,,Spine,4,0,Image 1,1,1,100000002,610000005481,
