
Spine Attachment Pt Time Index
 ==================== 
Spine Attachment Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,7,2,1,,610000005491,
1,,Spine,1,1,1,,610000005491,
1,,Spine,6,4,1,,610000005492,
1,,Spine,5,2,1,,610000005492,
1,,Spine,4,3,1,,610000005492,
1,,Spine,3,3,1,,610000005493,
1,,Spine,9,3,1,,610000005493,
1,,Spine,8,5,1,,610000005493,
1,,Spine,2,3,1,,610000005494,
1,,Spine,0,1,1,,610000005494,
1,,Spine,9,3,1,,610000005494,
1,,Spine,2,3,1,,610000005495,
1,,Spine,0,1,1,,610000005495,
1,,Spine,8,3,1,,610000005495,
1,,Spine,2,3,1,,610000005496,
1,,Spine,7,3,1,,610000005496,
1,,Spine,5,3,1,,610000005496,
1,,Spine,1,2,1,,610000005497,
1,,Spine,5,3,1,,610000005497,
1,,Spine,4,2,1,,610000005497,
1,,Spine,3,2,1,,610000005498,
1,,Spine,6,4,1,,610000005498,
1,,Spine,5,3,1,,610000005498,
1,,Spine,5,4,1,,610000005499,
1,,Spine,5,2,1,,610000005499,
1,,Spine,8,2,1,,610000005499,
1,,Spine,5,3,1,,610000005500,
1,,Spine,9,7,1,,610000005500,
1,,Spine,3,3,1,,610000005501,
1,,Spine,4,3,1,,610000005501,
1,,Spine,4,2,1,,610000005501,
1,,Spine,1,1,1,,610000005502,
1,,Spine,11,6,1,,610000005502,
1,,Spine,3,3,1,,610000005503,
1,,Spine,2,2,1,,610000005503,
1,,Spine,10,6,1,,610000005503,
1,,Spine,2,2,1,,610000005504,
1,,Spine,9,5,1,,610000005504,
1,,Spine,2,2,1,,610000005505,
1,,Spine,5,4,1,,610000005505,
1,,Spine,7,5,1,,610000005505,
1,,Spine,7,6,1,,610000005506,
1,,Spine,5,3,1,,610000005506,
1,,Spine,7,6,1,,610000005507,
1,,Spine,5,3,1,,610000005507,
1,,Spine,4,4,1,,610000005507,
1,,Spine,3,3,1,,610000005508,
1,,Spine,5,5,1,,610000005508,
1,,Spine,3,3,1,,610000005509,
1,,Spine,5,5,1,,610000005509,
1,,Spine,3,3,1,,610000005510,
1,,Spine,5,4,1,,610000005510,
1,,Spine,3,3,1,,610000005511,
1,,Spine,4,4,1,,610000005511,
1,,Spine,8,6,1,,610000005512,
1,,Spine,5,3,1,,610000005513,
1,,Spine,4,4,1,,610000005513,
1,,Spine,4,3,1,,610000005514,
1,,Spine,4,4,1,,610000005514,
1,,Spine,4,2,1,,610000005515,
1,,Spine,6,2,1,,610000005516,
1,,Spine,5,3,1,,610000005516,
1,,Spine,7,3,1,,610000005517,
1,,Spine,5,3,1,,610000005517,
1,,Spine,6,3,1,,610000005518,
1,,Spine,5,3,1,,610000005518,
1,,Spine,6,4,1,,610000005519,
1,,Spine,9,4,1,,610000005519,
1,,Spine,7,3,1,,610000005520,
1,,Spine,8,4,1,,610000005520,
1,,Spine,7,3,1,,610000005521,
1,,Spine,8,5,1,,610000005521,
1,,Spine,7,4,1,,610000005522,
1,,Spine,10,5,1,,610000005522,
1,,Spine,7,4,1,,610000005523,
1,,Spine,10,5,1,,610000005523,
1,,Spine,0,1,1,,610000005524,
1,,Spine,11,6,1,,610000005524,
1,,Spine,0,1,1,,610000005525,
1,,Spine,1,1,1,,610000005525,
1,,Spine,1,1,1,,610000005526,
1,,Spine,5,3,1,,610000005527,
1,,Spine,8,3,1,,610000005528,
1,,Spine,9,3,1,,610000005529,
