
Spine Area
 ==================== 
Spine Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.252449,µm^2,Spine,9,4,1,100000000,610000005006,
1.66473,µm^2,Spine,0,1,1,100000000,610000005009,
0.293844,µm^2,Spine,5,3,1,100000000,610000005011,
0.240088,µm^2,Spine,0,1,1,100000002,610000005014,
0.316201,µm^2,Spine,0,1,1,100000001,610000005018,
0.35524,µm^2,Spine,2,2,1,100000002,610000005020,
0.818583,µm^2,Spine,0,1,1,100000001,610000005024,
0.152108,µm^2,Spine,0,1,1,100000002,610000005026,
0.473288,µm^2,Spine,4,4,1,100000001,610000005031,
0.619363,µm^2,Spine,0,1,1,100000001,610000005034,
0.562947,µm^2,Spine,0,1,1,100000000,610000005037,
0.411463,µm^2,Spine,8,4,1,100000001,610000005041,
0.314609,µm^2,Spine,0,1,1,100000000,610000005044,
0.430054,µm^2,Spine,5,4,1,100000002,610000005047,
1.08017,µm^2,Spine,0,1,1,100000000,610000005052,
0.524074,µm^2,Spine,0,1,1,100000001,610000005055,
0.238946,µm^2,Spine,0,1,1,100000002,610000005057,
0.261496,µm^2,Spine,0,1,1,100000002,610000005060,
0.0922886,µm^2,Spine,0,1,1,100000002,610000005064,
0.290201,µm^2,Spine,0,1,1,100000002,610000005067,
0.554158,µm^2,Spine,4,2,1,100000001,610000005070,
0.267958,µm^2,Spine,2,2,1,100000001,610000005072,
0.264763,µm^2,Spine,0,1,1,100000000,610000005074,
0.102425,µm^2,Spine,0,1,1,100000000,610000005077,
0.303469,µm^2,Spine,0,1,1,100000001,610000005080,
0.255564,µm^2,Spine,6,4,1,100000002,610000005082,
0.422337,µm^2,Spine,6,2,1,100000000,610000005085,
0.419039,µm^2,Spine,5,3,1,100000000,610000005087,
0.211378,µm^2,Spine,6,2,1,100000000,610000005089,
0.526983,µm^2,Spine,0,1,1,100000000,610000005094,
0.264081,µm^2,Spine,2,3,1,100000002,610000005097,
0.159564,µm^2,Spine,0,1,1,100000000,610000005099,
0.643793,µm^2,Spine,2,2,1,100000001,610000005101,
0.392857,µm^2,Spine,5,3,1,100000002,610000005104,
0.318184,µm^2,Spine,2,1,1,100000002,610000005107,
0.256317,µm^2,Spine,0,1,1,100000002,610000005109,
0.214818,µm^2,Spine,4,3,1,100000002,610000005111,
0.236918,µm^2,Spine,8,5,1,100000000,610000005115,
1.73241,µm^2,Spine,0,1,1,100000000,610000005121,
1.48745,µm^2,Spine,0,1,1,100000000,610000005125,
0.244419,µm^2,Spine,7,3,1,100000001,610000005127,
0.726981,µm^2,Spine,0,1,1,100000000,610000005130,
0.0710178,µm^2,Spine,0,1,1,100000002,610000005133,
0.38609,µm^2,Spine,3,2,1,100000001,610000005135,
0.410538,µm^2,Spine,0,1,1,100000000,610000005139,
0.235345,µm^2,Spine,2,2,1,100000002,610000005142,
0.392307,µm^2,Spine,2,1,1,100000000,610000005144,
0.244887,µm^2,Spine,0,1,1,100000001,610000005148,
0.270532,µm^2,Spine,7,2,1,100000001,610000005151,
0.236476,µm^2,Spine,10,4,1,100000001,610000005153,
0.333161,µm^2,Spine,0,1,1,100000000,610000005156,
0.33418,µm^2,Spine,4,2,1,100000000,610000005158,
0.214721,µm^2,Spine,0,1,1,100000002,610000005160,
0.274935,µm^2,Spine,5,1,1,100000000,610000005162,
0.438141,µm^2,Spine,6,4,1,100000002,610000005164,
0.47247,µm^2,Spine,0,1,1,100000000,610000005167,
0.686886,µm^2,Spine,0,1,1,100000002,610000005173,
0.518862,µm^2,Spine,0,1,1,100000000,610000005176,
0.379735,µm^2,Spine,2,2,1,100000002,610000005181,
1.46849,µm^2,Spine,0,1,1,100000000,610000005185,
0.138032,µm^2,Spine,0,1,1,100000001,610000005188,
0.619308,µm^2,Spine,3,2,1,100000001,610000005190,
0.287972,µm^2,Spine,0,1,1,100000000,610000005193,
0.414069,µm^2,Spine,7,2,1,100000002,610000005196,
1.24499,µm^2,Spine,0,1,1,100000000,610000005198,
0.396082,µm^2,Spine,0,1,1,100000001,610000005205,
0.257647,µm^2,Spine,0,1,1,100000000,610000005209,
0.311061,µm^2,Spine,5,2,1,100000000,610000005211,
0.37188,µm^2,Spine,2,2,1,100000001,610000005214,
0.220129,µm^2,Spine,5,2,1,100000000,610000005216,
1.35959,µm^2,Spine,0,1,1,100000000,610000005218,
0.279502,µm^2,Spine,2,2,1,100000002,610000005220,
0.369614,µm^2,Spine,0,1,1,100000000,610000005223,
1.74489,µm^2,Spine,0,1,1,100000000,610000005225,
0.284589,µm^2,Spine,6,3,1,100000002,610000005227,
0.290289,µm^2,Spine,0,1,1,100000000,610000005229,
0.342822,µm^2,Spine,1,1,1,100000000,610000005233,
0.530184,µm^2,Spine,6,3,1,100000001,610000005235,
0.338414,µm^2,Spine,0,1,1,100000000,610000005237,
0.531653,µm^2,Spine,4,4,1,100000001,610000005240,
0.874795,µm^2,Spine,6,3,1,100000001,610000005243,
0.600182,µm^2,Spine,0,1,1,100000000,610000005245,
1.04788,µm^2,Spine,0,1,1,100000001,610000005249,
0.406029,µm^2,Spine,6,2,1,100000001,610000005257,
0.293236,µm^2,Spine,0,1,1,100000000,610000005261,
0.271163,µm^2,Spine,0,1,1,100000000,610000005264,
0.380253,µm^2,Spine,6,2,1,100000001,610000005280,
0.490823,µm^2,Spine,0,1,1,100000002,610000005288,
0.938091,µm^2,Spine,0,1,1,100000001,610000005342,
0.295513,µm^2,Spine,6,2,1,100000000,610000005346,
0.309699,µm^2,Spine,6,3,1,100000000,610000005347,
0.195584,µm^2,Spine,5,2,1,100000000,610000005348,
0.178757,µm^2,Spine,0,1,1,100000000,610000005349,
0.155487,µm^2,Spine,4,3,1,100000000,610000005350,
0.243499,µm^2,Spine,3,2,1,100000000,610000005351,
0.249539,µm^2,Spine,5,3,1,100000000,610000005352,
0.239322,µm^2,Spine,5,3,1,100000000,610000005353,
0.353013,µm^2,Spine,5,3,1,100000000,610000005354,
0.343011,µm^2,Spine,5,2,1,100000000,610000005355,
0.522324,µm^2,Spine,0,1,1,100000000,610000005356,
0.552757,µm^2,Spine,0,1,1,100000000,610000005357,
0.240183,µm^2,Spine,5,3,1,100000000,610000005361,
0.29948,µm^2,Spine,5,3,1,100000000,610000005362,
0.219843,µm^2,Spine,5,4,1,100000000,610000005363,
0.196337,µm^2,Spine,5,4,1,100000000,610000005364,
0.143338,µm^2,Spine,3,3,1,100000000,610000005365,
0.295149,µm^2,Spine,1,1,1,100000000,610000005366,
0.234564,µm^2,Spine,8,5,1,100000000,610000005374,
0.257761,µm^2,Spine,6,4,1,100000000,610000005375,
0.13014,µm^2,Spine,1,1,1,100000000,610000005376,
0.865044,µm^2,Spine,0,1,1,100000000,610000005377,
0.3053,µm^2,Spine,5,2,1,100000001,610000005391,
0.119023,µm^2,Spine,3,2,1,100000001,610000005392,
0.251827,µm^2,Spine,3,2,1,100000001,610000005393,
0.260472,µm^2,Spine,6,1,1,100000001,610000005394,
0.161421,µm^2,Spine,4,2,1,100000001,610000005395,
0.152199,µm^2,Spine,4,2,1,100000001,610000005396,
0.145189,µm^2,Spine,2,2,1,100000001,610000005397,
0.317794,µm^2,Spine,9,3,1,100000001,610000005399,
0.319508,µm^2,Spine,8,3,1,100000001,610000005400,
0.128113,µm^2,Spine,5,3,1,100000001,610000005401,
0.356168,µm^2,Spine,1,1,1,100000001,610000005402,
0.41229,µm^2,Spine,1,1,1,100000001,610000005403,
0.231374,µm^2,Spine,11,6,1,100000001,610000005404,
0.352018,µm^2,Spine,10,5,1,100000001,610000005405,
0.160304,µm^2,Spine,10,5,1,100000001,610000005406,
0.354222,µm^2,Spine,8,5,1,100000001,610000005407,
0.356234,µm^2,Spine,8,4,1,100000001,610000005408,
0.633733,µm^2,Spine,6,4,1,100000001,610000005409,
0.171524,µm^2,Spine,7,3,1,100000001,610000005410,
0.672982,µm^2,Spine,6,3,1,100000001,610000005411,
0.45983,µm^2,Spine,5,3,1,100000001,610000005412,
0.255853,µm^2,Spine,11,6,1,100000001,610000005413,
0.127861,µm^2,Spine,10,6,1,100000001,610000005414,
0.14805,µm^2,Spine,9,5,1,100000001,610000005415,
0.557999,µm^2,Spine,7,5,1,100000001,610000005416,
0.366504,µm^2,Spine,7,6,1,100000001,610000005417,
0.217596,µm^2,Spine,7,6,1,100000001,610000005418,
0.343764,µm^2,Spine,5,5,1,100000001,610000005419,
0.184168,µm^2,Spine,5,5,1,100000001,610000005420,
0.225008,µm^2,Spine,5,4,1,100000001,610000005421,
0.22888,µm^2,Spine,4,4,1,100000001,610000005422,
0.594446,µm^2,Spine,4,4,1,100000001,610000005423,
0.45751,µm^2,Spine,4,4,1,100000001,610000005424,
0.297329,µm^2,Spine,4,4,1,100000001,610000005425,
1.06908,µm^2,Spine,4,3,1,100000001,610000005426,
0.335407,µm^2,Spine,8,2,1,100000001,610000005427,
0.120223,µm^2,Spine,5,3,1,100000001,610000005428,
0.177478,µm^2,Spine,4,2,1,100000001,610000005429,
0.271619,µm^2,Spine,9,3,1,100000001,610000005430,
0.25511,µm^2,Spine,9,3,1,100000001,610000005431,
0.170015,µm^2,Spine,8,3,1,100000001,610000005432,
0.205745,µm^2,Spine,7,3,1,100000001,610000005433,
0.272581,µm^2,Spine,4,2,1,100000001,610000005434,
0.194314,µm^2,Spine,3,2,1,100000001,610000005435,
0.24281,µm^2,Spine,7,2,1,100000002,610000005439,
0.265363,µm^2,Spine,6,2,1,100000002,610000005440,
0.198388,µm^2,Spine,3,1,1,100000002,610000005441,
0.214372,µm^2,Spine,2,1,1,100000002,610000005442,
0.163086,µm^2,Spine,2,1,1,100000002,610000005443,
0.291391,µm^2,Spine,2,2,1,100000002,610000005444,
0.229186,µm^2,Spine,7,4,1,100000002,610000005447,
0.240363,µm^2,Spine,7,4,1,100000002,610000005448,
0.225784,µm^2,Spine,9,4,1,100000002,610000005449,
0.136695,µm^2,Spine,7,3,1,100000002,610000005450,
0.155333,µm^2,Spine,7,3,1,100000002,610000005451,
0.247403,µm^2,Spine,5,3,1,100000002,610000005452,
0.526164,µm^2,Spine,5,3,1,100000002,610000005453,
0.273982,µm^2,Spine,6,2,1,100000002,610000005454,
0.260629,µm^2,Spine,4,2,1,100000002,610000005455,
0.160341,µm^2,Spine,8,6,1,100000002,610000005456,
0.273189,µm^2,Spine,5,3,1,100000002,610000005457,
0.16278,µm^2,Spine,4,3,1,100000002,610000005458,
0.276657,µm^2,Spine,5,3,1,100000002,610000005459,
0.234872,µm^2,Spine,4,4,1,100000002,610000005460,
0.200916,µm^2,Spine,3,3,1,100000002,610000005461,
0.188804,µm^2,Spine,3,3,1,100000002,610000005462,
0.217422,µm^2,Spine,3,3,1,100000002,610000005463,
0.152656,µm^2,Spine,3,3,1,100000002,610000005464,
0.355238,µm^2,Spine,2,2,1,100000002,610000005465,
0.360449,µm^2,Spine,2,2,1,100000002,610000005466,
0.288943,µm^2,Spine,2,2,1,100000002,610000005467,
0.243138,µm^2,Spine,6,4,1,100000002,610000005468,
0.120659,µm^2,Spine,5,4,1,100000002,610000005469,
0.244862,µm^2,Spine,9,7,1,100000002,610000005470,
0.209987,µm^2,Spine,3,3,1,100000002,610000005471,
0.49757,µm^2,Spine,3,3,1,100000002,610000005472,
0.613349,µm^2,Spine,1,2,1,100000002,610000005473,
0.270111,µm^2,Spine,4,3,1,100000002,610000005474,
0.271333,µm^2,Spine,3,3,1,100000002,610000005475,
0.289838,µm^2,Spine,2,3,1,100000002,610000005476,
0.271735,µm^2,Spine,2,3,1,100000002,610000005477,
0.221849,µm^2,Spine,2,3,1,100000002,610000005478,
0.296216,µm^2,Spine,0,1,1,100000002,610000005480,
0.172492,µm^2,Spine,0,1,1,100000002,610000005481,
