
Spine Terminal Pt Time Index
 ==================== 
Spine Terminal Pt Time Index,Unit,Category,Depth,Level,Time,FilamentID,ID,
1,,Spine,2,2,1,100000000,610000004888,
1,,Spine,7,2,1,100000000,610000004891,
1,,Spine,14,7,1,100000000,610000004897,
1,,Spine,,,1,,610000004899,
1,,Spine,6,4,1,100000000,610000004906,
1,,Spine,9,4,1,100000000,610000004908,
1,,Spine,2,1,1,100000000,610000004913,
1,,Spine,3,3,1,100000000,610000004915,
1,,Spine,,,1,,610000004917,
1,,Spine,16,9,1,100000000,610000004920,
1,,Spine,2,1,1,100000000,610000004924,
1,,Spine,9,5,1,100000000,610000004926,
1,,Spine,13,6,1,100000000,610000004928,
1,,Spine,3,2,1,100000000,610000004930,
1,,Spine,,,1,,610000004932,
1,,Spine,2,2,1,100000002,610000004939,
1,,Spine,3,2,1,100000000,610000004942,
1,,Spine,10,3,1,100000000,610000004948,
1,,Spine,5,3,1,100000000,610000004955,
1,,Spine,12,7,1,100000000,610000004958,
1,,Spine,9,4,1,100000000,610000004964,
1,,Spine,10,5,1,100000000,610000004969,
1,,Spine,,,1,,610000004971,
1,,Spine,,,1,,610000004978,
1,,Spine,6,2,1,100000000,610000004983,
1,,Spine,1,2,1,100000001,610000004986,
1,,Spine,12,5,1,100000000,610000004989,
1,,Spine,3,1,1,100000000,610000004991,
1,,Spine,,,1,,610000004994,
1,,Spine,13,8,1,100000000,610000004998,
1,,Spine,7,4,1,100000000,610000005002,
1,,Spine,7,3,1,100000000,610000005004,
1,,Spine,7,4,1,100000000,610000005008,
1,,Spine,1,2,1,100000001,610000005011,
1,,Spine,0,1,1,100000001,610000005013,
1,,Spine,12,5,1,100000000,610000005015,
1,,Spine,17,8,1,100000000,610000005017,
1,,Spine,1,2,1,100000002,610000005019,
1,,Spine,14,7,1,100000000,610000005021,
1,,Spine,14,7,1,100000000,610000005024,
1,,Spine,13,6,1,100000000,610000005031,
1,,Spine,,,1,,610000005035,
1,,Spine,4,3,1,100000000,610000005038,
1,,Spine,7,5,1,100000000,610000005045,
1,,Spine,8,5,1,100000000,610000005047,
1,,Spine,1,2,1,100000002,610000005051,
1,,Spine,5,4,1,100000000,610000005053,
1,,Spine,1,1,1,100000001,610000005055,
1,,Spine,2,2,1,100000000,610000005059,
1,,Spine,14,7,1,100000000,610000005062,
1,,Spine,8,3,1,100000000,610000005064,
1,,Spine,14,6,1,100000000,610000005066,
1,,Spine,3,4,1,100000000,610000005070,
1,,Spine,2,1,1,100000000,610000005075,
1,,Spine,3,1,1,100000001,610000005077,
1,,Spine,2,1,1,100000000,610000005080,
1,,Spine,1,2,1,100000001,610000005083,
1,,Spine,1,1,1,100000000,610000005086,
1,,Spine,11,6,1,100000000,610000005088,
1,,Spine,1,1,1,100000001,610000005092,
1,,Spine,9,4,1,100000000,610000005096,
1,,Spine,,,1,,610000005098,
1,,Spine,14,7,1,100000000,610000005102,
1,,Spine,,,1,,610000005108,
1,,Spine,7,4,1,100000000,610000005111,
1,,Spine,0,1,1,100000002,610000005113,
1,,Spine,13,5,1,100000000,610000005117,
1,,Spine,6,4,1,100000000,610000005119,
1,,Spine,13,6,1,100000000,610000005122,
1,,Spine,5,1,1,100000000,610000005124,
1,,Spine,13,6,1,100000000,610000005127,
1,,Spine,8,5,1,100000000,610000005129,
1,,Spine,9,2,1,100000000,610000005131,
1,,Spine,10,5,1,100000000,610000005137,
1,,Spine,5,1,1,100000000,610000005144,
1,,Spine,2,1,1,100000000,610000005146,
1,,Spine,13,6,1,100000000,610000005149,
1,,Spine,,,1,,610000005151,
1,,Spine,17,8,1,100000000,610000005157,
1,,Spine,7,4,1,100000000,610000005161,
1,,Spine,2,2,1,100000000,610000005165,
1,,Spine,2,1,1,100000000,610000005168,
1,,Spine,0,1,1,100000000,610000005172,
1,,Spine,0,1,1,100000000,610000005176,
1,,Spine,8,5,1,100000000,610000005178,
1,,Spine,,,1,,610000005184,
1,,Spine,8,2,1,100000000,610000005192,
1,,Spine,6,2,1,100000000,610000005195,
1,,Spine,17,10,1,100000000,610000005198,
1,,Spine,1,2,1,100000002,610000005200,
1,,Spine,,,1,,610000005202,
1,,Spine,,,1,,610000005205,
1,,Spine,9,2,1,100000000,610000005209,
1,,Spine,12,5,1,100000000,610000005212,
1,,Spine,,,1,,610000005215,
1,,Spine,6,2,1,100000000,610000005219,
1,,Spine,2,1,1,100000000,610000005221,
1,,Spine,16,8,1,100000000,610000005223,
1,,Spine,13,6,1,100000000,610000005225,
1,,Spine,0,1,1,100000001,610000005228,
1,,Spine,2,2,1,100000000,610000005231,
1,,Spine,0,1,1,100000001,610000005235,
1,,Spine,3,3,1,100000000,610000005239,
1,,Spine,14,7,1,100000000,610000005243,
1,,Spine,3,2,1,100000000,610000005246,
1,,Spine,1,1,1,100000000,610000005251,
1,,Spine,2,2,1,100000000,610000005254,
1,,Spine,1,2,1,100000000,610000005259,
1,,Spine,7,4,1,100000000,610000005263,
1,,Spine,4,3,1,100000000,610000005266,
1,,Spine,14,7,1,100000000,610000005268,
1,,Spine,2,2,1,100000000,610000005273,
1,,Spine,15,8,1,100000000,610000005275,
1,,Spine,7,2,1,100000000,610000005279,
1,,Spine,14,7,1,100000000,610000005282,
1,,Spine,10,5,1,100000000,610000005284,
1,,Spine,,,1,,610000005294,
1,,Spine,11,2,1,100000000,610000005299,
1,,Spine,3,3,1,100000000,610000005304,
1,,Spine,9,5,1,100000000,610000005306,
1,,Spine,3,2,1,100000000,610000005314,
1,,Spine,7,4,1,100000000,610000005318,
1,,Spine,12,5,1,100000000,610000005321,
1,,Spine,2,2,1,100000000,610000005323,
1,,Spine,6,4,1,100000000,610000005328,
1,,Spine,7,4,1,100000000,610000005330,
1,,Spine,0,1,1,100000001,610000005333,
1,,Spine,4,3,1,100000000,610000005336,
1,,Spine,7,4,1,100000000,610000005339,
1,,Spine,3,3,1,100000000,610000005343,
1,,Spine,2,1,1,100000000,610000005346,
1,,Spine,,,1,,610000005348,
1,,Spine,3,3,1,100000000,610000005353,
1,,Spine,10,2,1,100000000,610000005357,
1,,Spine,2,2,1,100000001,610000005365,
1,,Spine,4,3,1,100000000,610000005367,
1,,Spine,0,1,1,100000000,610000005373,
1,,Spine,3,3,1,100000000,610000005379,
1,,Spine,1,1,1,100000002,610000005383,
1,,Spine,2,1,1,100000000,610000005385,
1,,Spine,13,6,1,100000000,610000005389,
1,,Spine,14,7,1,100000000,610000005391,
1,,Spine,11,5,1,100000000,610000005397,
1,,Spine,3,3,1,100000000,610000005404,
1,,Spine,1,1,1,100000001,610000005410,
1,,Spine,3,2,1,100000000,610000005414,
1,,Spine,0,1,1,100000001,610000005418,
1,,Spine,10,3,1,100000000,610000005422,
1,,Spine,8,5,1,100000000,610000005428,
1,,Spine,14,7,1,100000000,610000005430,
1,,Spine,2,3,1,100000000,610000005432,
1,,Spine,14,5,1,100000000,610000005434,
1,,Spine,1,1,1,100000000,610000005438,
1,,Spine,6,2,1,100000000,610000005441,
1,,Spine,1,2,1,100000001,610000005443,
1,,Spine,4,1,1,100000000,610000005445,
1,,Spine,,,1,,610000005448,
1,,Spine,4,3,1,100000000,610000005457,
1,,Spine,3,3,1,100000000,610000005460,
1,,Spine,4,4,1,100000000,610000005464,
1,,Spine,1,1,1,100000000,610000005466,
1,,Spine,7,5,1,100000000,610000005471,
1,,Spine,6,2,1,100000000,610000005484,
1,,Spine,,,1,,610000005490,
1,,Spine,,,1,,610000005493,
1,,Spine,0,1,1,100000002,610000005497,
1,,Spine,,,1,,610000005499,
1,,Spine,13,6,1,100000000,610000005504,
1,,Spine,9,4,1,100000000,610000005512,
1,,Spine,,,1,,610000005516,
1,,Spine,2,1,1,100000000,610000005525,
1,,Spine,10,5,1,100000000,610000005531,
1,,Spine,1,1,1,100000000,610000005534,
1,,Spine,12,6,1,100000000,610000005536,
1,,Spine,2,1,1,100000000,610000005540,
1,,Spine,0,1,1,100000002,610000005542,
1,,Spine,0,1,1,100000001,610000005547,
1,,Spine,2,1,1,100000000,610000005549,
1,,Spine,1,2,1,100000002,610000005551,
1,,Spine,12,7,1,100000000,610000005554,
1,,Spine,1,1,1,100000000,610000005558,
1,,Spine,3,3,1,100000000,610000005562,
1,,Spine,3,3,1,100000000,610000005566,
1,,Spine,4,2,1,100000000,610000005575,
1,,Spine,14,5,1,100000000,610000005577,
1,,Spine,5,1,1,100000000,610000005580,
1,,Spine,,,1,,610000005583,
1,,Spine,10,5,1,100000000,610000005592,
1,,Spine,5,1,1,100000000,610000005594,
1,,Spine,10,5,1,100000000,610000005602,
1,,Spine,0,1,1,100000001,610000005606,
1,,Spine,13,7,1,100000000,610000005608,
1,,Spine,1,2,1,100000001,610000005610,
1,,Spine,,,1,,610000005615,
1,,Spine,4,3,1,100000000,610000005618,
1,,Spine,8,4,1,100000000,610000005623,
1,,Spine,5,1,1,100000000,610000005630,
1,,Spine,0,1,1,100000001,610000005632,
1,,Spine,0,1,1,100000000,610000005635,
1,,Spine,5,3,1,100000000,610000005643,
1,,Spine,14,7,1,100000000,610000005650,
1,,Spine,12,7,1,100000000,610000005654,
1,,Spine,2,1,1,100000000,610000005661,
1,,Spine,5,2,1,100000000,610000005663,
1,,Spine,1,2,1,100000001,610000005667,
1,,Spine,7,4,1,100000000,610000005669,
1,,Spine,2,1,1,100000000,610000005671,
1,,Spine,8,3,1,100000000,610000005675,
1,,Spine,13,5,1,100000000,610000005677,
1,,Spine,6,4,1,100000000,610000005680,
1,,Spine,1,2,1,100000002,610000005683,
1,,Spine,6,2,1,100000000,610000005686,
1,,Spine,1,2,1,100000001,610000005689,
1,,Spine,1,2,1,100000000,610000005697,
1,,Spine,14,7,1,100000000,610000005700,
1,,Spine,2,1,1,100000000,610000005702,
1,,Spine,10,3,1,100000000,610000005704,
1,,Spine,14,5,1,100000000,610000005710,
1,,Spine,1,1,1,100000000,610000005713,
1,,Spine,4,1,1,100000000,610000005717,
1,,Spine,8,5,1,100000000,610000005727,
1,,Spine,3,2,1,100000000,610000005736,
1,,Spine,3,3,1,100000000,610000005738,
1,,Spine,3,2,1,100000000,610000005747,
1,,Spine,10,5,1,100000000,610000005751,
1,,Spine,0,1,1,100000002,610000005753,
1,,Spine,3,1,1,100000001,610000005756,
1,,Spine,13,8,1,100000000,610000005759,
1,,Spine,0,1,1,100000001,610000005761,
1,,Spine,,,1,,610000005764,
1,,Spine,,,1,,610000005768,
1,,Spine,10,5,1,100000000,610000005771,
1,,Spine,1,1,1,100000000,610000005790,
1,,Spine,4,1,1,100000000,610000005803,
1,,Spine,9,2,1,100000000,610000005806,
1,,Spine,0,1,1,100000000,610000005809,
1,,Spine,5,3,1,100000000,610000005823,
1,,Spine,2,1,1,100000000,610000005829,
1,,Spine,8,5,1,100000000,610000005834,
1,,Spine,9,5,1,100000000,610000005842,
1,,Spine,1,1,1,100000000,610000005844,
1,,Spine,4,3,1,100000000,610000005853,
1,,Spine,15,8,1,100000000,610000005865,
1,,Spine,7,5,1,100000000,610000005877,
1,,Spine,1,2,1,100000000,610000005881,
1,,Spine,0,1,1,100000000,610000005887,
1,,Spine,0,1,1,100000001,610000005891,
1,,Spine,0,1,1,100000001,610000005910,
1,,Spine,2,1,1,100000000,610000005915,
1,,Spine,2,2,1,100000000,610000005917,
1,,Spine,11,5,1,100000000,610000005919,
1,,Spine,1,1,1,100000000,610000005922,
1,,Spine,1,1,1,100000000,610000005924,
1,,Spine,13,5,1,100000000,610000005929,
1,,Spine,1,1,1,100000000,610000005935,
1,,Spine,14,7,1,100000000,610000005937,
1,,Spine,5,1,1,100000000,610000005942,
1,,Spine,8,5,1,100000000,610000005944,
1,,Spine,0,1,1,100000000,610000005957,
1,,Spine,1,1,1,100000000,610000005960,
1,,Spine,1,1,1,100000002,610000005962,
1,,Spine,10,3,1,100000000,610000005973,
1,,Spine,1,1,1,100000000,610000005975,
1,,Spine,10,5,1,100000000,610000005984,
1,,Spine,1,1,1,100000000,610000005988,
1,,Spine,1,1,1,100000000,610000005991,
1,,Spine,1,2,1,100000001,610000005995,
1,,Spine,5,2,1,100000000,610000006003,
1,,Spine,2,1,1,100000000,610000006016,
1,,Spine,12,7,1,100000000,610000006025,
1,,Spine,2,2,1,100000000,610000006036,
1,,Spine,15,6,1,100000000,610000006057,
1,,Spine,0,1,1,100000000,610000006063,
1,,Spine,1,1,1,100000002,610000006074,
1,,Spine,4,2,1,100000000,610000006077,
1,,Spine,9,2,1,100000000,610000006087,
1,,Spine,17,8,1,100000000,610000006091,
1,,Spine,0,1,1,100000000,610000006095,
1,,Spine,7,2,1,100000000,610000006102,
1,,Spine,7,5,1,100000000,610000006111,
1,,Spine,1,1,1,100000000,610000006123,
1,,Spine,1,2,1,100000000,610000006130,
1,,Spine,2,2,1,100000000,610000006132,
1,,Spine,0,1,1,100000000,610000006135,
1,,Spine,0,1,1,100000000,610000006142,
1,,Spine,0,1,1,100000000,610000006145,
1,,Spine,1,2,1,100000000,610000006147,
1,,Spine,2,1,1,100000000,610000006149,
1,,Spine,0,1,1,100000000,610000006158,
1,,Spine,1,2,1,100000000,610000006173,
1,,Spine,0,1,1,100000000,610000006179,
1,,Spine,2,1,1,100000000,610000006183,
1,,Spine,13,6,1,100000000,610000006198,
1,,Spine,4,2,1,100000000,610000006211,
1,,Spine,0,1,1,100000000,610000006236,
1,,Spine,0,1,1,100000001,610000006244,
1,,Spine,0,1,1,100000000,610000006287,
1,,Spine,0,1,1,,610000006984,
1,,Spine,5,5,1,,610000006984,
1,,Spine,1,2,1,,610000006985,
1,,Spine,0,1,1,,610000006985,
1,,Spine,5,5,1,,610000006985,
1,,Spine,1,2,1,,610000006986,
1,,Spine,0,1,1,,610000006986,
1,,Spine,5,5,1,,610000006986,
1,,Spine,0,1,1,,610000006987,
1,,Spine,1,1,1,,610000006987,
1,,Spine,5,5,1,,610000006987,
1,,Spine,0,1,1,,610000006988,
1,,Spine,1,1,1,,610000006988,
1,,Spine,5,5,1,,610000006988,
1,,Spine,0,1,1,,610000006989,
1,,Spine,1,1,1,,610000006989,
1,,Spine,5,6,1,,610000006989,
1,,Spine,0,1,1,,610000006990,
1,,Spine,1,1,1,,610000006990,
1,,Spine,5,6,1,,610000006990,
1,,Spine,1,1,1,,610000006991,
1,,Spine,5,6,1,,610000006991,
1,,Spine,1,1,1,,610000006992,
1,,Spine,4,5,1,,610000006992,
1,,Spine,1,1,1,,610000006993,
1,,Spine,4,5,1,,610000006993,
1,,Spine,1,1,1,,610000006994,
1,,Spine,4,5,1,,610000006994,
1,,Spine,1,1,1,,610000006995,
1,,Spine,3,4,1,,610000006995,
1,,Spine,1,1,1,,610000006996,
1,,Spine,3,4,1,,610000006996,
1,,Spine,1,1,1,,610000006997,
1,,Spine,3,4,1,,610000006997,
1,,Spine,2,2,1,,610000006998,
1,,Spine,1,1,1,,610000006998,
1,,Spine,3,4,1,,610000006998,
1,,Spine,2,2,1,,610000006999,
1,,Spine,1,1,1,,610000006999,
1,,Spine,4,3,1,,610000006999,
1,,Spine,2,2,1,,610000007000,
1,,Spine,4,3,1,,610000007000,
1,,Spine,2,2,1,,610000007001,
1,,Spine,2,1,1,,610000007001,
1,,Spine,3,3,1,,610000007001,
1,,Spine,2,2,1,,610000007002,
1,,Spine,2,1,1,,610000007002,
1,,Spine,2,3,1,,610000007002,
1,,Spine,2,1,1,,610000007003,
1,,Spine,2,3,1,,610000007003,
1,,Spine,2,1,1,,610000007004,
1,,Spine,2,3,1,,610000007004,
1,,Spine,2,1,1,,610000007005,
1,,Spine,3,1,1,,610000007005,
1,,Spine,2,3,1,,610000007005,
1,,Spine,2,1,1,,610000007006,
1,,Spine,3,1,1,,610000007006,
1,,Spine,2,3,1,,610000007006,
1,,Spine,2,1,1,,610000007007,
1,,Spine,3,1,1,,610000007007,
1,,Spine,2,3,1,,610000007007,
1,,Spine,2,1,1,,610000007008,
1,,Spine,3,1,1,,610000007008,
1,,Spine,2,3,1,,610000007008,
1,,Spine,2,1,1,,610000007009,
1,,Spine,3,1,1,,610000007009,
1,,Spine,11,6,1,,610000007009,
1,,Spine,2,1,1,,610000007010,
1,,Spine,3,1,1,,610000007010,
1,,Spine,11,6,1,,610000007010,
1,,Spine,2,1,1,,610000007011,
1,,Spine,3,1,1,,610000007011,
1,,Spine,11,6,1,,610000007011,
1,,Spine,0,1,1,,610000007012,
1,,Spine,3,1,1,,610000007012,
1,,Spine,11,6,1,,610000007012,
1,,Spine,0,1,1,,610000007013,
1,,Spine,3,1,1,,610000007013,
1,,Spine,11,6,1,,610000007013,
1,,Spine,0,1,1,,610000007014,
1,,Spine,3,1,1,,610000007014,
1,,Spine,11,6,1,,610000007014,
1,,Spine,0,1,1,,610000007015,
1,,Spine,3,1,1,,610000007015,
1,,Spine,11,6,1,,610000007015,
1,,Spine,1,1,1,,610000007016,
1,,Spine,3,1,1,,610000007016,
1,,Spine,11,6,1,,610000007016,
1,,Spine,1,1,1,,610000007017,
1,,Spine,11,6,1,,610000007017,
1,,Spine,0,1,1,,610000007018,
1,,Spine,1,1,1,,610000007018,
1,,Spine,11,6,1,,610000007018,
1,,Spine,0,1,1,,610000007019,
1,,Spine,1,1,1,,610000007019,
1,,Spine,11,6,1,,610000007019,
1,,Spine,2,2,1,,610000007020,
1,,Spine,0,1,1,,610000007020,
1,,Spine,11,6,1,,610000007020,
1,,Spine,2,2,1,,610000007021,
1,,Spine,0,1,1,,610000007021,
1,,Spine,11,6,1,,610000007021,
1,,Spine,0,1,1,,610000007022,
1,,Spine,2,1,1,,610000007022,
1,,Spine,11,5,1,,610000007022,
1,,Spine,0,1,1,,610000007023,
1,,Spine,2,1,1,,610000007023,
1,,Spine,11,5,1,,610000007023,
1,,Spine,0,1,1,,610000007024,
1,,Spine,2,1,1,,610000007024,
1,,Spine,11,5,1,,610000007024,
1,,Spine,0,1,1,,610000007025,
1,,Spine,2,1,1,,610000007025,
1,,Spine,10,5,1,,610000007025,
1,,Spine,3,2,1,,610000007026,
1,,Spine,0,1,1,,610000007026,
1,,Spine,10,5,1,,610000007026,
1,,Spine,0,1,1,,610000007027,
1,,Spine,3,1,1,,610000007027,
1,,Spine,10,5,1,,610000007027,
1,,Spine,0,1,1,,610000007028,
1,,Spine,3,1,1,,610000007028,
1,,Spine,10,5,1,,610000007028,
1,,Spine,0,1,1,,610000007029,
1,,Spine,8,4,1,,610000007029,
1,,Spine,3,1,1,,610000007029,
1,,Spine,1,2,1,,610000007030,
1,,Spine,8,4,1,,610000007030,
1,,Spine,3,1,1,,610000007030,
1,,Spine,1,2,1,,610000007031,
1,,Spine,4,1,1,,610000007031,
1,,Spine,8,5,1,,610000007031,
1,,Spine,1,2,1,,610000007032,
1,,Spine,4,1,1,,610000007032,
1,,Spine,8,5,1,,610000007032,
1,,Spine,1,2,1,,610000007033,
1,,Spine,5,2,1,,610000007033,
1,,Spine,8,5,1,,610000007033,
1,,Spine,1,2,1,,610000007034,
1,,Spine,5,2,1,,610000007034,
1,,Spine,7,4,1,,610000007034,
1,,Spine,1,2,1,,610000007035,
1,,Spine,5,2,1,,610000007035,
1,,Spine,7,4,1,,610000007035,
1,,Spine,1,2,1,,610000007036,
1,,Spine,5,2,1,,610000007036,
1,,Spine,7,4,1,,610000007036,
1,,Spine,1,2,1,,610000007037,
1,,Spine,5,2,1,,610000007037,
1,,Spine,7,4,1,,610000007037,
1,,Spine,1,1,1,,610000007038,
1,,Spine,5,2,1,,610000007038,
1,,Spine,7,3,1,,610000007038,
1,,Spine,1,2,1,,610000007039,
1,,Spine,7,3,1,,610000007039,
1,,Spine,5,1,1,,610000007039,
1,,Spine,1,2,1,,610000007040,
1,,Spine,7,3,1,,610000007040,
1,,Spine,5,1,1,,610000007040,
1,,Spine,1,2,1,,610000007041,
1,,Spine,7,3,1,,610000007041,
1,,Spine,5,1,1,,610000007041,
1,,Spine,1,2,1,,610000007042,
1,,Spine,6,2,1,,610000007042,
1,,Spine,5,1,1,,610000007042,
1,,Spine,1,2,1,,610000007043,
1,,Spine,5,1,1,,610000007043,
1,,Spine,6,3,1,,610000007043,
1,,Spine,1,2,1,,610000007044,
1,,Spine,5,1,1,,610000007044,
1,,Spine,6,3,1,,610000007044,
1,,Spine,5,2,1,,610000007045,
1,,Spine,5,1,1,,610000007045,
1,,Spine,0,1,1,,610000007046,
1,,Spine,5,2,1,,610000007046,
1,,Spine,5,1,1,,610000007046,
1,,Spine,0,1,1,,610000007047,
1,,Spine,5,2,1,,610000007047,
1,,Spine,6,1,1,,610000007047,
1,,Spine,0,1,1,,610000007048,
1,,Spine,4,3,1,,610000007048,
1,,Spine,0,1,1,,610000007049,
1,,Spine,4,3,1,,610000007049,
1,,Spine,3,2,1,,610000007050,
1,,Spine,0,1,1,,610000007050,
1,,Spine,1,2,1,,610000007051,
1,,Spine,0,1,1,,610000007051,
1,,Spine,5,3,1,,610000007051,
1,,Spine,1,1,1,,610000007052,
1,,Spine,,,1,,610000007052,
1,,Spine,5,3,1,,610000007052,
1,,Spine,1,1,1,,610000007053,
1,,Spine,,,1,,610000007053,
1,,Spine,5,3,1,,610000007053,
1,,Spine,1,1,1,,610000007054,
1,,Spine,,,1,,610000007054,
1,,Spine,5,3,1,,610000007054,
1,,Spine,2,2,1,,610000007055,
1,,Spine,,,1,,610000007055,
1,,Spine,5,3,1,,610000007055,
1,,Spine,2,2,1,,610000007056,
1,,Spine,,,1,,610000007056,
1,,Spine,5,3,1,,610000007056,
1,,Spine,2,2,1,,610000007057,
1,,Spine,5,3,1,,610000007057,
1,,Spine,2,2,1,,610000007058,
1,,Spine,5,3,1,,610000007058,
1,,Spine,2,2,1,,610000007059,
1,,Spine,,,1,,610000007059,
1,,Spine,5,3,1,,610000007059,
1,,Spine,2,2,1,,610000007060,
1,,Spine,5,3,1,,610000007060,
1,,Spine,2,2,1,,610000007061,
1,,Spine,,,1,,610000007061,
1,,Spine,5,4,1,,610000007061,
1,,Spine,0,1,1,,610000007062,
1,,Spine,5,3,1,,610000007062,
1,,Spine,1,1,1,,610000007063,
1,,Spine,,,1,,610000007063,
1,,Spine,3,3,1,,610000007063,
1,,Spine,1,2,1,,610000007064,
1,,Spine,3,3,1,,610000007064,
1,,Spine,1,2,1,,610000007065,
1,,Spine,,,1,,610000007065,
1,,Spine,3,3,1,,610000007065,
1,,Spine,2,2,1,,610000007066,
1,,Spine,1,2,1,,610000007066,
1,,Spine,,,1,,610000007066,
1,,Spine,2,2,1,,610000007067,
1,,Spine,1,2,1,,610000007067,
1,,Spine,,,1,,610000007067,
1,,Spine,2,2,1,,610000007068,
1,,Spine,,,1,,610000007068,
1,,Spine,2,2,1,,610000007069,
1,,Spine,,,1,,610000007069,
1,,Spine,2,2,1,,610000007070,
1,,Spine,,,1,,610000007070,
1,,Spine,2,2,1,,610000007071,
1,,Spine,,,1,,610000007071,
1,,Spine,2,2,1,,610000007072,
1,,Spine,,,1,,610000007072,
1,,Spine,2,2,1,,610000007073,
1,,Spine,,,1,,610000007073,
1,,Spine,2,2,1,,610000007074,
1,,Spine,,,1,,610000007074,
1,,Spine,2,2,1,,610000007075,
1,,Spine,1,2,1,,610000007076,
1,,Spine,,,1,,610000007076,
1,,Spine,1,2,1,,610000007077,
1,,Spine,,,1,,610000007077,
1,,Spine,1,2,1,,610000007078,
1,,Spine,,,1,,610000007078,
1,,Spine,1,2,1,,610000007079,
1,,Spine,,,1,,610000007079,
1,,Spine,1,2,1,,610000007080,
1,,Spine,,,1,,610000007080,
1,,Spine,1,1,1,,610000007081,
1,,Spine,,,1,,610000007081,
1,,Spine,1,1,1,,610000007082,
1,,Spine,,,1,,610000007083,
1,,Spine,2,1,1,,610000007083,
1,,Spine,,,1,,610000007084,
1,,Spine,5,2,1,,610000007084,
1,,Spine,,,1,,610000007085,
1,,Spine,5,2,1,,610000007085,
1,,Spine,5,2,1,,610000007086,
1,,Spine,,,1,,610000007087,
1,,Spine,5,2,1,,610000007087,
1,,Spine,5,1,1,,610000007088,
1,,Spine,4,1,1,,610000007089,
1,,Spine,3,1,1,,610000007090,
1,,Spine,,,1,,610000007091,
1,,Spine,3,1,1,,610000007091,
1,,Spine,3,2,1,,610000007092,
1,,Spine,3,2,1,,610000007093,
1,,Spine,3,2,1,,610000007094,
1,,Spine,,,1,,610000007094,
1,,Spine,4,2,1,,610000007095,
1,,Spine,4,2,1,,610000007096,
1,,Spine,4,2,1,,610000007097,
1,,Spine,4,3,1,,610000007098,
1,,Spine,4,3,1,,610000007099,
1,,Spine,4,3,1,,610000007100,
1,,Spine,4,3,1,,610000007101,
1,,Spine,4,3,1,,610000007102,
1,,Spine,4,3,1,,610000007103,
1,,Spine,4,3,1,,610000007104,
1,,Spine,4,3,1,,610000007105,
1,,Spine,4,3,1,,610000007106,
1,,Spine,4,3,1,,610000007107,
1,,Spine,12,5,1,,610000007108,
1,,Spine,12,5,1,,610000007109,
1,,Spine,12,5,1,,610000007110,
1,,Spine,12,5,1,,610000007111,
1,,Spine,12,6,1,,610000007112,
1,,Spine,11,5,1,,610000007113,
1,,Spine,11,5,1,,610000007114,
1,,Spine,11,5,1,,610000007115,
1,,Spine,11,5,1,,610000007116,
1,,Spine,11,5,1,,610000007117,
1,,Spine,11,5,1,,610000007118,
1,,Spine,11,5,1,,610000007119,
1,,Spine,11,5,1,,610000007120,
1,,Spine,11,5,1,,610000007121,
1,,Spine,11,5,1,,610000007122,
1,,Spine,11,5,1,,610000007123,
1,,Spine,17,10,1,,610000007124,
1,,Spine,16,9,1,,610000007125,
1,,Spine,16,9,1,,610000007126,
1,,Spine,16,9,1,,610000007127,
1,,Spine,16,8,1,,610000007128,
1,,Spine,16,8,1,,610000007129,
1,,Spine,16,8,1,,610000007130,
1,,Spine,16,8,1,,610000007131,
1,,Spine,15,8,1,,610000007132,
1,,Spine,16,9,1,,610000007133,
1,,Spine,16,10,1,,610000007134,
1,,Spine,16,10,1,,610000007135,
1,,Spine,16,9,1,,610000007136,
1,,Spine,16,9,1,,610000007137,
1,,Spine,14,8,1,,610000007138,
1,,Spine,14,7,1,,610000007139,
1,,Spine,14,7,1,,610000007140,
1,,Spine,14,7,1,,610000007141,
1,,Spine,13,8,1,,610000007142,
1,,Spine,13,8,1,,610000007143,
1,,Spine,13,8,1,,610000007144,
1,,Spine,13,8,1,,610000007145,
1,,Spine,12,7,1,,610000007146,
1,,Spine,12,6,1,,610000007147,
1,,Spine,12,6,1,,610000007148,
1,,Spine,11,6,1,,610000007149,
1,,Spine,11,6,1,,610000007150,
1,,Spine,11,6,1,,610000007151,
1,,Spine,11,6,1,,610000007152,
1,,Spine,10,5,1,,610000007153,
1,,Spine,10,5,1,,610000007154,
1,,Spine,10,5,1,,610000007155,
1,,Spine,10,5,1,,610000007156,
1,,Spine,10,5,1,,610000007157,
1,,Spine,10,5,1,,610000007158,
1,,Spine,21,8,1,,610000007159,
1,,Spine,21,8,1,,610000007160,
1,,Spine,21,8,1,,610000007161,
1,,Spine,21,8,1,,610000007162,
1,,Spine,20,8,1,,610000007163,
1,,Spine,19,8,1,,610000007164,
1,,Spine,19,8,1,,610000007165,
1,,Spine,19,8,1,,610000007166,
1,,Spine,19,8,1,,610000007167,
1,,Spine,19,8,1,,610000007168,
1,,Spine,19,8,1,,610000007169,
1,,Spine,19,8,1,,610000007170,
1,,Spine,19,8,1,,610000007171,
1,,Spine,19,9,1,,610000007172,
1,,Spine,18,8,1,,610000007173,
1,,Spine,18,8,1,,610000007174,
1,,Spine,18,7,1,,610000007175,
1,,Spine,17,7,1,,610000007176,
1,,Spine,17,7,1,,610000007177,
1,,Spine,17,7,1,,610000007178,
1,,Spine,17,7,1,,610000007179,
1,,Spine,17,7,1,,610000007180,
1,,Spine,17,7,1,,610000007181,
