
Spine Terminal Pt Diameter
 ==================== 
Spine Terminal Pt Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.234911,µm,Spine,1,1,1,100000001,610000003853,
0.195082,µm,Spine,15,6,1,100000000,610000003857,
0.193673,µm,Spine,8,2,1,100000000,610000003860,
0.199775,µm,Spine,3,1,1,100000000,610000003862,
0.428958,µm,Spine,6,4,1,100000000,610000003864,
0.281542,µm,Spine,5,2,1,100000000,610000003866,
0.343859,µm,Spine,10,5,1,100000000,610000003868,
0.310711,µm,Spine,7,4,1,100000000,610000003871,
0.508542,µm,Spine,11,5,1,100000000,610000003873,
0.188952,µm,Spine,0,1,1,100000002,610000003875,
0.244188,µm,Spine,3,1,1,100000000,610000003878,
0.185397,µm,Spine,12,6,1,100000000,610000003881,
0.286828,µm,Spine,2,1,1,100000000,610000003884,
0.162331,µm,Spine,10,5,1,100000000,610000003887,
0.200429,µm,Spine,10,5,1,100000000,610000003890,
0.343694,µm,Spine,9,5,1,100000000,610000003892,
0.450992,µm,Spine,1,2,1,100000002,610000003896,
0.243496,µm,Spine,14,7,1,100000000,610000003899,
0.220571,µm,Spine,1,2,1,100000001,610000003901,
0.266936,µm,Spine,4,3,1,100000000,610000003904,
0.208909,µm,Spine,12,6,1,100000000,610000003906,
0.300326,µm,Spine,5,4,1,100000000,610000003908,
0.189863,µm,Spine,12,5,1,100000000,610000003911,
0.250301,µm,Spine,6,4,1,100000000,610000003913,
0.273636,µm,Spine,7,4,1,100000000,610000003917,
0.213398,µm,Spine,14,7,1,100000000,610000003920,
0.19758,µm,Spine,2,1,1,100000001,610000003922,
0.162331,µm,Spine,14,7,1,100000000,610000003926,
0.20985,µm,Spine,10,5,1,100000000,610000003929,
0.339742,µm,Spine,14,7,1,100000000,610000003931,
0.187962,µm,Spine,4,5,1,100000000,610000003933,
0.176478,µm,Spine,10,5,1,100000000,610000003935,
0.288606,µm,Spine,3,3,1,100000000,610000003938,
0.267125,µm,Spine,8,5,1,100000000,610000003940,
0.282047,µm,Spine,1,2,1,100000002,610000003943,
0.6018,µm,Spine,1,2,1,100000002,610000003948,
0.259287,µm,Spine,6,2,1,100000000,610000003951,
0.175405,µm,Spine,21,8,1,100000000,610000003953,
0.403569,µm,Spine,11,5,1,100000000,610000003955,
0.202356,µm,Spine,7,3,1,100000000,610000003958,
0.27968,µm,Spine,11,6,1,100000000,610000003960,
0.192901,µm,Spine,8,5,1,100000000,610000003962,
0.427614,µm,Spine,5,1,1,100000000,610000003964,
0.205238,µm,Spine,1,2,1,100000002,610000003966,
0.306993,µm,Spine,2,2,1,100000000,610000003968,
0.225103,µm,Spine,17,8,1,100000000,610000003971,
0.198664,µm,Spine,1,1,1,100000002,610000003973,
0.241403,µm,Spine,8,3,1,100000000,610000003975,
0.242197,µm,Spine,14,6,1,100000000,610000003978,
0.243496,µm,Spine,2,2,1,100000002,610000003980,
0.27423,µm,Spine,8,5,1,100000000,610000003983,
0.180289,µm,Spine,3,1,1,100000001,610000003986,
0.223205,µm,Spine,1,1,1,100000001,610000003988,
0.390781,µm,Spine,13,5,1,100000000,610000003991,
0.188072,µm,Spine,10,5,1,100000000,610000003993,
0.268728,µm,Spine,17,8,1,100000000,610000003995,
0.226177,µm,Spine,10,5,1,100000000,610000003997,
0.16987,µm,Spine,4,2,1,100000002,610000004000,
0.178712,µm,Spine,6,4,1,100000000,610000004002,
0.266552,µm,Spine,2,2,1,100000000,610000004007,
0.289645,µm,Spine,5,2,1,100000000,610000004010,
0.306907,µm,Spine,11,2,1,100000000,610000004012,
0.244322,µm,Spine,8,5,1,100000000,610000004014,
0.184708,µm,Spine,12,6,1,100000000,610000004016,
0.207204,µm,Spine,1,2,1,100000002,610000004020,
0.193301,µm,Spine,19,8,1,100000000,610000004022,
0.162331,µm,Spine,13,6,1,100000000,610000004025,
0.186134,µm,Spine,3,1,1,100000000,610000004028,
0.494601,µm,Spine,1,1,1,100000002,610000004030,
0.200664,µm,Spine,8,3,1,100000000,610000004032,
0.174335,µm,Spine,12,7,1,100000000,610000004034,
0.169331,µm,Spine,5,2,1,100000000,610000004038,
0.217087,µm,Spine,14,7,1,100000000,610000004040,
0.178762,µm,Spine,13,5,1,100000000,610000004043,
0.162331,µm,Spine,1,1,1,100000002,610000004045,
0.258715,µm,Spine,6,4,1,100000000,610000004049,
0.162331,µm,Spine,5,5,1,100000000,610000004052,
0.259523,µm,Spine,14,7,1,100000000,610000004055,
0.177001,µm,Spine,12,7,1,100000000,610000004059,
0.425453,µm,Spine,4,3,1,100000000,610000004062,
0.189575,µm,Spine,14,7,1,100000000,610000004065,
0.259386,µm,Spine,14,7,1,100000000,610000004067,
0.193737,µm,Spine,15,8,1,100000000,610000004069,
0.262027,µm,Spine,13,8,1,100000000,610000004071,
0.162331,µm,Spine,2,1,1,100000000,610000004074,
0.366363,µm,Spine,18,8,1,100000000,610000004077,
0.168624,µm,Spine,12,7,1,100000000,610000004079,
0.484575,µm,Spine,14,7,1,100000000,610000004083,
0.243496,µm,Spine,8,5,1,100000000,610000004085,
0.162331,µm,Spine,2,3,1,100000000,610000004087,
0.321792,µm,Spine,1,2,1,100000001,610000004090,
0.162997,µm,Spine,5,3,1,100000000,610000004094,
0.345266,µm,Spine,5,1,1,100000000,610000004096,
0.162331,µm,Spine,0,1,1,100000001,610000004100,
0.333896,µm,Spine,11,5,1,100000000,610000004102,
0.162331,µm,Spine,5,5,1,100000000,610000004105,
0.162331,µm,Spine,3,1,1,100000001,610000004108,
0.267082,µm,Spine,9,5,1,100000000,610000004110,
0.174379,µm,Spine,1,2,1,100000002,610000004113,
0.205192,µm,Spine,4,2,1,100000000,610000004116,
0.162331,µm,Spine,8,5,1,100000000,610000004119,
0.162331,µm,Spine,13,8,1,100000000,610000004122,
0.250474,µm,Spine,1,1,1,100000002,610000004126,
0.342369,µm,Spine,8,5,1,100000000,610000004131,
0.325453,µm,Spine,5,5,1,100000000,610000004134,
0.217802,µm,Spine,4,3,1,100000000,610000004137,
0.280428,µm,Spine,1,2,1,100000001,610000004139,
0.220014,µm,Spine,14,7,1,100000000,610000004141,
0.212693,µm,Spine,3,3,1,100000000,610000004143,
0.259027,µm,Spine,8,2,1,100000000,610000004145,
0.184264,µm,Spine,9,4,1,100000000,610000004148,
0.190318,µm,Spine,10,5,1,100000000,610000004150,
0.251567,µm,Spine,2,1,1,100000001,610000004152,
0.188631,µm,Spine,13,6,1,100000000,610000004154,
0.162331,µm,Spine,9,4,1,100000000,610000004156,
0.348141,µm,Spine,0,1,1,100000001,610000004158,
0.181575,µm,Spine,1,2,1,100000000,610000004160,
0.215556,µm,Spine,0,1,1,100000001,610000004163,
0.228763,µm,Spine,14,5,1,100000000,610000004166,
0.199152,µm,Spine,1,1,1,100000002,610000004168,
0.220668,µm,Spine,1,2,1,100000002,610000004172,
0.197146,µm,Spine,8,5,1,100000000,610000004174,
0.335089,µm,Spine,0,1,1,100000001,610000004176,
0.230706,µm,Spine,10,5,1,100000000,610000004180,
0.222901,µm,Spine,15,6,1,100000000,610000004182,
0.1748,µm,Spine,14,7,1,100000000,610000004185,
0.236516,µm,Spine,1,1,1,100000000,610000004188,
0.162331,µm,Spine,5,5,1,100000000,610000004190,
0.268908,µm,Spine,17,10,1,100000000,610000004193,
0.222493,µm,Spine,5,2,1,100000000,610000004196,
0.272206,µm,Spine,13,6,1,100000000,610000004202,
0.442882,µm,Spine,11,6,1,100000000,610000004204,
0.277505,µm,Spine,6,4,1,100000000,610000004206,
0.183926,µm,Spine,0,1,1,100000002,610000004208,
0.369604,µm,Spine,7,2,1,100000000,610000004211,
0.260034,µm,Spine,10,5,1,100000000,610000004213,
0.223205,µm,Spine,2,1,1,100000000,610000004216,
0.811654,µm,Spine,0,1,1,100000001,610000004219,
0.186678,µm,Spine,1,1,1,100000002,610000004221,
0.302747,µm,Spine,8,5,1,100000000,610000004223,
0.263787,µm,Spine,1,1,1,100000000,610000004226,
0.255539,µm,Spine,17,8,1,100000000,610000004228,
0.228414,µm,Spine,5,3,1,100000000,610000004230,
0.6018,µm,Spine,1,2,1,100000002,610000004234,
0.273607,µm,Spine,5,2,1,100000000,610000004236,
0.264393,µm,Spine,11,6,1,100000000,610000004238,
0.258828,µm,Spine,3,2,1,100000000,610000004242,
0.233522,µm,Spine,17,8,1,100000000,610000004245,
0.162331,µm,Spine,7,3,1,100000000,610000004248,
0.421804,µm,Spine,0,1,1,100000001,610000004255,
0.175051,µm,Spine,4,2,1,100000000,610000004258,
0.164051,µm,Spine,12,5,1,100000000,610000004260,
0.578812,µm,Spine,2,2,1,100000000,610000004263,
0.218356,µm,Spine,2,2,1,100000000,610000004266,
0.278985,µm,Spine,5,1,1,100000000,610000004268,
0.162331,µm,Spine,10,5,1,100000000,610000004271,
0.433259,µm,Spine,3,1,1,100000000,610000004273,
0.220034,µm,Spine,5,3,1,100000000,610000004275,
0.324661,µm,Spine,5,3,1,100000000,610000004277,
0.261082,µm,Spine,1,1,1,100000001,610000004279,
0.4388,µm,Spine,7,2,1,100000000,610000004282,
0.162331,µm,Spine,5,3,1,100000000,610000004285,
0.229609,µm,Spine,10,3,1,100000000,610000004288,
0.178183,µm,Spine,14,7,1,100000000,610000004290,
0.387385,µm,Spine,8,5,1,100000000,610000004292,
0.225827,µm,Spine,4,3,1,100000000,610000004294,
0.46248,µm,Spine,0,1,1,100000001,610000004297,
0.262611,µm,Spine,17,10,1,100000000,610000004300,
0.168191,µm,Spine,7,4,1,100000000,610000004303,
0.26045,µm,Spine,10,5,1,100000000,610000004305,
0.328737,µm,Spine,4,3,1,100000000,610000004307,
0.243535,µm,Spine,1,2,1,100000002,610000004312,
0.175372,µm,Spine,13,5,1,100000000,610000004314,
0.285621,µm,Spine,10,5,1,100000000,610000004317,
0.652748,µm,Spine,0,1,1,100000000,610000004323,
0.162331,µm,Spine,3,2,1,100000000,610000004326,
0.289152,µm,Spine,7,4,1,100000000,610000004328,
0.162331,µm,Spine,1,1,1,100000001,610000004330,
0.186272,µm,Spine,6,4,1,100000000,610000004332,
0.611087,µm,Spine,0,1,1,100000001,610000004335,
0.230815,µm,Spine,1,1,1,100000002,610000004337,
0.176936,µm,Spine,18,8,1,100000000,610000004339,
0.243496,µm,Spine,12,6,1,100000000,610000004341,
0.178554,µm,Spine,1,2,1,100000001,610000004343,
0.23361,µm,Spine,10,5,1,100000000,610000004346,
0.289946,µm,Spine,4,5,1,100000000,610000004348,
0.194599,µm,Spine,2,1,1,100000000,610000004350,
0.162331,µm,Spine,1,2,1,100000002,610000004356,
0.162331,µm,Spine,10,6,1,100000000,610000004358,
0.320857,µm,Spine,11,5,1,100000000,610000004361,
0.188233,µm,Spine,10,5,1,100000000,610000004364,
0.309553,µm,Spine,14,7,1,100000000,610000004366,
0.261201,µm,Spine,14,7,1,100000000,610000004368,
0.251937,µm,Spine,2,1,1,100000001,610000004371,
0.252374,µm,Spine,3,1,1,100000000,610000004374,
0.43533,µm,Spine,0,1,1,100000001,610000004376,
0.167201,µm,Spine,4,2,1,100000000,610000004379,
0.214001,µm,Spine,4,2,1,100000000,610000004381,
0.25288,µm,Spine,7,4,1,100000000,610000004383,
0.430577,µm,Spine,1,2,1,100000002,610000004385,
0.306353,µm,Spine,5,1,1,100000000,610000004387,
0.170946,µm,Spine,1,1,1,100000002,610000004389,
0.186337,µm,Spine,0,1,1,100000001,610000004393,
0.274245,µm,Spine,2,2,1,100000000,610000004395,
0.262639,µm,Spine,0,1,1,100000001,610000004397,
0.187024,µm,Spine,9,2,1,100000000,610000004399,
0.235955,µm,Spine,14,5,1,100000000,610000004402,
0.903022,µm,Spine,1,2,1,100000002,610000004408,
0.209254,µm,Spine,1,2,1,100000001,610000004410,
0.207675,µm,Spine,5,3,1,100000000,610000004413,
0.26721,µm,Spine,1,2,1,100000001,610000004415,
0.239113,µm,Spine,11,5,1,100000000,610000004418,
0.362254,µm,Spine,2,1,1,100000000,610000004423,
0.18437,µm,Spine,1,2,1,100000002,610000004431,
0.205611,µm,Spine,3,1,1,100000000,610000004434,
0.367201,µm,Spine,1,1,1,100000001,610000004438,
0.206828,µm,Spine,0,1,1,100000001,610000004441,
0.162331,µm,Spine,1,2,1,100000002,610000004443,
0.175555,µm,Spine,15,6,1,100000000,610000004445,
0.174904,µm,Spine,8,2,1,100000000,610000004448,
0.228279,µm,Spine,5,1,1,100000000,610000004450,
0.235635,µm,Spine,2,2,1,100000000,610000004454,
0.287704,µm,Spine,4,3,1,100000000,610000004458,
0.232067,µm,Spine,6,4,1,100000000,610000004462,
0.192768,µm,Spine,8,5,1,100000000,610000004464,
0.162331,µm,Spine,10,4,1,100000000,610000004466,
0.609337,µm,Spine,1,2,1,100000002,610000004469,
0.292627,µm,Spine,6,2,1,100000000,610000004472,
0.582808,µm,Spine,5,2,1,100000000,610000004474,
0.185576,µm,Spine,14,7,1,100000000,610000004476,
0.243496,µm,Spine,13,6,1,100000000,610000004480,
0.271393,µm,Spine,15,5,1,100000000,610000004482,
0.250206,µm,Spine,3,3,1,100000000,610000004487,
0.275548,µm,Spine,1,1,1,100000001,610000004489,
0.242202,µm,Spine,8,5,1,100000000,610000004491,
0.246485,µm,Spine,10,6,1,100000000,610000004493,
0.296295,µm,Spine,11,5,1,100000000,610000004496,
0.310897,µm,Spine,2,1,1,100000000,610000004499,
0.315342,µm,Spine,1,2,1,100000002,610000004502,
0.224097,µm,Spine,8,5,1,100000000,610000004504,
0.778726,µm,Spine,1,2,1,100000002,610000004509,
0.39391,µm,Spine,16,9,1,100000000,610000004511,
0.340283,µm,Spine,7,2,1,100000000,610000004515,
0.162331,µm,Spine,2,2,1,100000000,610000004517,
0.421804,µm,Spine,0,1,1,100000001,610000004522,
0.189449,µm,Spine,2,1,1,100000000,610000004525,
0.247301,µm,Spine,7,5,1,100000000,610000004527,
