
Spine Terminal Pt Position Y
 ==================== 
Spine Terminal Pt Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
21214.9,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003232,
21195.4,µm,Spine,Spine Terminal Pt Position,17,7,1,100000000,610000003234,
21196.9,µm,Spine,Spine Terminal Pt Position,19,8,1,100000000,610000003236,
21198.4,µm,Spine,Spine Terminal Pt Position,13,8,1,100000000,610000003241,
21201,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003246,
21209.1,µm,Spine,Spine Terminal Pt Position,13,5,1,100000000,610000003248,
21208,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003251,
21208.4,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003255,
21204.9,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000003259,
21216.1,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003264,
21206.2,µm,Spine,Spine Terminal Pt Position,1,2,1,100000000,610000003267,
21207.7,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000003270,
21214.5,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003272,
21202.7,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003274,
21197.5,µm,Spine,Spine Terminal Pt Position,19,8,1,100000000,610000003276,
21198.2,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003280,
21196,µm,Spine,Spine Terminal Pt Position,12,5,1,100000000,610000003283,
21212.5,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000003286,
21203.2,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003289,
21199.3,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003292,
21207.5,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000003295,
21200.8,µm,Spine,Spine Terminal Pt Position,7,2,1,100000000,610000003298,
21203.6,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003301,
21199.5,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003303,
21215.1,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003306,
21202.5,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003309,
21198.2,µm,Spine,Spine Terminal Pt Position,17,9,1,100000000,610000003311,
21207,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000003314,
21215.1,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003316,
21204.9,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003319,
21208,µm,Spine,Spine Terminal Pt Position,13,6,1,100000000,610000003323,
21203.8,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003325,
21214.5,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003327,
21201.9,µm,Spine,Spine Terminal Pt Position,11,3,1,100000000,610000003329,
21206.1,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003333,
21215.3,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003337,
21213.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003340,
21214.4,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003342,
21214.9,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003344,
21216.2,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003349,
21198.2,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003354,
21214.5,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003356,
21194.8,µm,Spine,Spine Terminal Pt Position,12,7,1,100000000,610000003358,
21209.7,µm,Spine,Spine Terminal Pt Position,14,5,1,100000000,610000003361,
21197.6,µm,Spine,Spine Terminal Pt Position,21,8,1,100000000,610000003363,
21199.7,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003368,
21202.7,µm,Spine,Spine Terminal Pt Position,9,4,1,100000000,610000003371,
21203.1,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003373,
21214.6,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003375,
21205.4,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003380,
21198.2,µm,Spine,Spine Terminal Pt Position,13,8,1,100000000,610000003382,
21196.2,µm,Spine,Spine Terminal Pt Position,18,8,1,100000000,610000003384,
21208.4,µm,Spine,Spine Terminal Pt Position,12,5,1,100000000,610000003387,
21214.8,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003390,
21218.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000003392,
21203.3,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003398,
21197.1,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003401,
21214.5,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003403,
21204.8,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003407,
21205.1,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003409,
21204.7,µm,Spine,Spine Terminal Pt Position,9,5,1,100000000,610000003411,
21205.1,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000003414,
21197.9,µm,Spine,Spine Terminal Pt Position,21,8,1,100000000,610000003417,
21199,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003420,
21210.1,µm,Spine,Spine Terminal Pt Position,14,5,1,100000000,610000003422,
21203.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003426,
21214.4,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003428,
21214.9,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003430,
21195.9,µm,Spine,Spine Terminal Pt Position,10,6,1,100000000,610000003433,
21200.1,µm,Spine,Spine Terminal Pt Position,8,2,1,100000000,610000003435,
21198.9,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003439,
21215.6,µm,Spine,Spine Terminal Pt Position,5,1,1,100000002,610000003441,
21199.3,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003444,
21197,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003450,
21201.2,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003452,
21201.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003456,
21195.3,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003458,
21202.2,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003460,
21214.1,µm,Spine,Spine Terminal Pt Position,8,4,1,100000000,610000003462,
21196.9,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003465,
21203.2,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003468,
21197.8,µm,Spine,Spine Terminal Pt Position,19,8,1,100000000,610000003470,
21214.1,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003472,
21198.3,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003475,
21218,µm,Spine,Spine Terminal Pt Position,,,1,,610000003477,
21200.9,µm,Spine,Spine Terminal Pt Position,9,5,1,100000000,610000003481,
21207.3,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003484,
21207.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003487,
21198.2,µm,Spine,Spine Terminal Pt Position,16,8,1,100000000,610000003490,
21204.7,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003492,
21200.7,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003497,
21201.7,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003501,
21202.9,µm,Spine,Spine Terminal Pt Position,9,4,1,100000000,610000003503,
21197,µm,Spine,Spine Terminal Pt Position,19,8,1,100000000,610000003506,
21204.3,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000003509,
21196,µm,Spine,Spine Terminal Pt Position,17,7,1,100000000,610000003511,
21209,µm,Spine,Spine Terminal Pt Position,2,3,1,100000000,610000003516,
21204.3,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003520,
21195.8,µm,Spine,Spine Terminal Pt Position,12,5,1,100000000,610000003523,
21211,µm,Spine,Spine Terminal Pt Position,15,6,1,100000000,610000003525,
21203.3,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003528,
21202.5,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003530,
21204,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003532,
21197.8,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003535,
21202.3,µm,Spine,Spine Terminal Pt Position,6,3,1,100000000,610000003538,
21203.1,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003540,
21198.8,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003542,
21202.1,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003545,
21208.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003548,
21199.2,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003551,
21208,µm,Spine,Spine Terminal Pt Position,13,6,1,100000000,610000003556,
21208.1,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003559,
21207.4,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000003562,
21201.7,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003564,
21204.5,µm,Spine,Spine Terminal Pt Position,9,5,1,100000000,610000003566,
21195.8,µm,Spine,Spine Terminal Pt Position,13,7,1,100000000,610000003570,
21212.5,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000003572,
21207.4,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000003574,
21201.4,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003576,
21214.5,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003578,
21198.4,µm,Spine,Spine Terminal Pt Position,16,9,1,100000000,610000003580,
21201.2,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003583,
21201.6,µm,Spine,Spine Terminal Pt Position,4,1,1,100000000,610000003586,
21209.1,µm,Spine,Spine Terminal Pt Position,5,5,1,100000000,610000003588,
21206.9,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000003590,
21195.7,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003592,
21203.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003596,
21198.5,µm,Spine,Spine Terminal Pt Position,16,9,1,100000000,610000003599,
21200.4,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003603,
21215.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003605,
21201.4,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003608,
21202.7,µm,Spine,Spine Terminal Pt Position,9,4,1,100000000,610000003611,
21216.3,µm,Spine,Spine Terminal Pt Position,5,1,1,100000002,610000003614,
21198.8,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003618,
21200.3,µm,Spine,Spine Terminal Pt Position,8,2,1,100000000,610000003620,
21205.8,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003622,
21214.7,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003624,
21195.6,µm,Spine,Spine Terminal Pt Position,17,7,1,100000000,610000003626,
21205.8,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003629,
21207.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003632,
21200.5,µm,Spine,Spine Terminal Pt Position,8,2,1,100000000,610000003634,
21215.6,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003636,
21207,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003639,
21201.8,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003641,
21212.6,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003644,
21212.5,µm,Spine,Spine Terminal Pt Position,3,2,1,100000000,610000003648,
21200.6,µm,Spine,Spine Terminal Pt Position,7,2,1,100000000,610000003651,
21205.4,µm,Spine,Spine Terminal Pt Position,4,1,1,100000000,610000003654,
21198.3,µm,Spine,Spine Terminal Pt Position,21,8,1,100000000,610000003656,
21203.5,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003658,
21211,µm,Spine,Spine Terminal Pt Position,15,6,1,100000000,610000003661,
21211.4,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003665,
21195.4,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003667,
21208.9,µm,Spine,Spine Terminal Pt Position,13,6,1,100000000,610000003670,
21197.4,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003673,
21214.7,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003676,
21218.1,µm,Spine,Spine Terminal Pt Position,,,1,,610000003678,
21207.7,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003683,
21196.9,µm,Spine,Spine Terminal Pt Position,18,8,1,100000000,610000003685,
21208.5,µm,Spine,Spine Terminal Pt Position,13,6,1,100000000,610000003689,
21209.3,µm,Spine,Spine Terminal Pt Position,5,5,1,100000000,610000003691,
21199,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003693,
21195.4,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003695,
21201.4,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003697,
21209.8,µm,Spine,Spine Terminal Pt Position,14,5,1,100000000,610000003701,
21214.7,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003703,
21202.5,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003705,
21196.9,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003708,
21207.1,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003710,
21209,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003712,
21205.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000000,610000003716,
21196.8,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003719,
21214.5,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003721,
21195,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003723,
21204.5,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000003726,
21198.6,µm,Spine,Spine Terminal Pt Position,17,9,1,100000000,610000003728,
21197.8,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003730,
21209.2,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003733,
21207.7,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003736,
21209,µm,Spine,Spine Terminal Pt Position,13,5,1,100000000,610000003739,
21215.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003742,
21195.4,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003744,
21196.3,µm,Spine,Spine Terminal Pt Position,16,7,1,100000000,610000003746,
21201.2,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003748,
21206.6,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003751,
21214.9,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000003753,
21200.3,µm,Spine,Spine Terminal Pt Position,7,2,1,100000000,610000003757,
21199.5,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003761,
21203.6,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003764,
21202.3,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003768,
21203.3,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003772,
21204.8,µm,Spine,Spine Terminal Pt Position,4,2,1,100000000,610000003775,
21198.9,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003780,
21206,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003783,
21207.3,µm,Spine,Spine Terminal Pt Position,3,4,1,100000000,610000003785,
21202.9,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003788,
21209.9,µm,Spine,Spine Terminal Pt Position,14,5,1,100000000,610000003790,
21196.6,µm,Spine,Spine Terminal Pt Position,18,8,1,100000000,610000003792,
21215.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003795,
21201.5,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003798,
21207.7,µm,Spine,Spine Terminal Pt Position,2,2,1,100000001,610000003800,
21207.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003803,
21198.1,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003808,
21202.5,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003812,
21208.1,µm,Spine,Spine Terminal Pt Position,12,5,1,100000000,610000003814,
21212.3,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003818,
21207.1,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003820,
21196.7,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003823,
21217.1,µm,Spine,Spine Terminal Pt Position,2,1,1,100000002,610000003826,
21217.4,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000003831,
21219.1,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003833,
21202,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003836,
21215.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003838,
21205.5,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003842,
21208.6,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003844,
21208.4,µm,Spine,Spine Terminal Pt Position,0,1,1,100000001,610000003847,
21198.3,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003851,
21207.8,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003853,
21210.8,µm,Spine,Spine Terminal Pt Position,15,6,1,100000000,610000003857,
21200.3,µm,Spine,Spine Terminal Pt Position,8,2,1,100000000,610000003860,
21205.7,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003862,
21201.5,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003864,
21213.3,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000003866,
21215.1,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003868,
21200.8,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003871,
21214.4,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003873,
21216.9,µm,Spine,Spine Terminal Pt Position,0,1,1,100000002,610000003875,
21201.4,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000003878,
21195.4,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003881,
21202.1,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000003884,
21206.2,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003887,
21197.3,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003890,
21204.7,µm,Spine,Spine Terminal Pt Position,9,5,1,100000000,610000003892,
21218.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000003894,
21196.6,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003899,
21204.1,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000003901,
21204.3,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000003904,
21195.2,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000003906,
21204.9,µm,Spine,Spine Terminal Pt Position,5,4,1,100000000,610000003908,
21196,µm,Spine,Spine Terminal Pt Position,12,5,1,100000000,610000003911,
21202.5,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000003913,
21200.5,µm,Spine,Spine Terminal Pt Position,7,4,1,100000000,610000003917,
21198.6,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003920,
21207,µm,Spine,Spine Terminal Pt Position,2,1,1,100000001,610000003922,
21198.3,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003926,
21205.7,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003929,
21197.3,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000003931,
21207.9,µm,Spine,Spine Terminal Pt Position,4,5,1,100000000,610000003933,
21214.9,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003935,
21209.1,µm,Spine,Spine Terminal Pt Position,3,3,1,100000000,610000003938,
21198.8,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003940,
21217.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000003942,
21217.8,µm,Spine,Spine Terminal Pt Position,,,1,,610000003945,
21202.8,µm,Spine,Spine Terminal Pt Position,6,2,1,100000000,610000003951,
21197.7,µm,Spine,Spine Terminal Pt Position,21,8,1,100000000,610000003953,
21214.5,µm,Spine,Spine Terminal Pt Position,11,5,1,100000000,610000003955,
21199.9,µm,Spine,Spine Terminal Pt Position,7,3,1,100000000,610000003958,
21195.8,µm,Spine,Spine Terminal Pt Position,11,6,1,100000000,610000003960,
21198.4,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003962,
21201.9,µm,Spine,Spine Terminal Pt Position,5,1,1,100000000,610000003964,
21217.3,µm,Spine,Spine Terminal Pt Position,1,2,1,100000002,610000003966,
21204.8,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000003968,
21199.1,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003971,
21216.4,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000003973,
21199.3,µm,Spine,Spine Terminal Pt Position,8,3,1,100000000,610000003975,
21209.5,µm,Spine,Spine Terminal Pt Position,14,6,1,100000000,610000003978,
21216.7,µm,Spine,Spine Terminal Pt Position,2,2,1,100000002,610000003980,
21199.9,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000003983,
21206.7,µm,Spine,Spine Terminal Pt Position,3,1,1,100000001,610000003986,
21207.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000001,610000003988,
21209.1,µm,Spine,Spine Terminal Pt Position,13,5,1,100000000,610000003991,
21197.5,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003993,
21198.2,µm,Spine,Spine Terminal Pt Position,17,8,1,100000000,610000003995,
21199.9,µm,Spine,Spine Terminal Pt Position,10,5,1,100000000,610000003997,
21219.4,µm,Spine,Spine Terminal Pt Position,4,2,1,100000002,610000004000,
21202.1,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000004002,
21209.8,µm,Spine,Spine Terminal Pt Position,2,2,1,100000000,610000004007,
21201.7,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000004010,
21201.9,µm,Spine,Spine Terminal Pt Position,11,2,1,100000000,610000004012,
21198.7,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000004014,
21195,µm,Spine,Spine Terminal Pt Position,12,6,1,100000000,610000004016,
21219.4,µm,Spine,Spine Terminal Pt Position,,,1,,610000004018,
21197.3,µm,Spine,Spine Terminal Pt Position,19,8,1,100000000,610000004022,
21196.6,µm,Spine,Spine Terminal Pt Position,13,6,1,100000000,610000004025,
21205.6,µm,Spine,Spine Terminal Pt Position,3,1,1,100000000,610000004028,
21217.3,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000004030,
21199.4,µm,Spine,Spine Terminal Pt Position,8,3,1,100000000,610000004032,
21194,µm,Spine,Spine Terminal Pt Position,12,7,1,100000000,610000004034,
21202.2,µm,Spine,Spine Terminal Pt Position,5,2,1,100000000,610000004038,
21197.3,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000004040,
21209,µm,Spine,Spine Terminal Pt Position,13,5,1,100000000,610000004043,
21215.5,µm,Spine,Spine Terminal Pt Position,1,1,1,100000002,610000004045,
21202.3,µm,Spine,Spine Terminal Pt Position,6,4,1,100000000,610000004049,
21208.5,µm,Spine,Spine Terminal Pt Position,5,5,1,100000000,610000004052,
21197.2,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000004055,
21194.7,µm,Spine,Spine Terminal Pt Position,12,7,1,100000000,610000004059,
21203.8,µm,Spine,Spine Terminal Pt Position,4,3,1,100000000,610000004062,
21198,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000004065,
21196.7,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000004067,
21198.6,µm,Spine,Spine Terminal Pt Position,15,8,1,100000000,610000004069,
21198.5,µm,Spine,Spine Terminal Pt Position,13,8,1,100000000,610000004071,
21205.8,µm,Spine,Spine Terminal Pt Position,2,1,1,100000000,610000004074,
21197.3,µm,Spine,Spine Terminal Pt Position,18,8,1,100000000,610000004077,
21197.9,µm,Spine,Spine Terminal Pt Position,12,7,1,100000000,610000004079,
21197.9,µm,Spine,Spine Terminal Pt Position,14,7,1,100000000,610000004083,
21198.7,µm,Spine,Spine Terminal Pt Position,8,5,1,100000000,610000004085,
21208.6,µm,Spine,Spine Terminal Pt Position,2,3,1,100000000,610000004087,
21205.4,µm,Spine,Spine Terminal Pt Position,1,2,1,100000001,610000004090,
21214.6,µm,Spine,Spine Terminal Pt Position,5,3,1,100000000,610000004094,
