
Spine Branch Level
 ==================== 
Spine Branch Level,Unit,Category,Depth,Level,Time,FilamentID,ID,
7,,Spine,12,7,1,100000000,610000006520,
7,,Spine,12,7,1,100000000,610000006521,
6,,Spine,11,6,1,100000000,610000006522,
6,,Spine,10,6,1,100000000,610000006523,
6,,Spine,10,6,1,100000000,610000006524,
6,,Spine,10,6,1,100000000,610000006525,
6,,Spine,9,6,1,100000000,610000006526,
5,,Spine,8,5,1,100000000,610000006527,
5,,Spine,8,5,1,100000000,610000006528,
5,,Spine,8,5,1,100000000,610000006529,
5,,Spine,8,5,1,100000000,610000006530,
5,,Spine,8,5,1,100000000,610000006531,
5,,Spine,8,5,1,100000000,610000006532,
5,,Spine,8,5,1,100000000,610000006533,
5,,Spine,8,5,1,100000000,610000006534,
5,,Spine,8,5,1,100000000,610000006535,
5,,Spine,8,5,1,100000000,610000006536,
5,,Spine,8,5,1,100000000,610000006537,
5,,Spine,8,5,1,100000000,610000006538,
6,,Spine,10,6,1,100000000,610000006539,
6,,Spine,10,6,1,100000000,610000006540,
6,,Spine,10,6,1,100000000,610000006541,
6,,Spine,10,6,1,100000000,610000006542,
6,,Spine,10,6,1,100000000,610000006543,
5,,Spine,10,5,1,100000000,610000006544,
5,,Spine,10,5,1,100000000,610000006545,
5,,Spine,10,5,1,100000000,610000006546,
4,,Spine,9,4,1,100000000,610000006547,
4,,Spine,9,4,1,100000000,610000006548,
4,,Spine,8,4,1,100000000,610000006549,
4,,Spine,7,4,1,100000000,610000006550,
4,,Spine,7,4,1,100000000,610000006551,
4,,Spine,7,4,1,100000000,610000006552,
4,,Spine,7,4,1,100000000,610000006553,
4,,Spine,7,4,1,100000000,610000006554,
5,,Spine,7,5,1,100000000,610000006555,
5,,Spine,7,5,1,100000000,610000006556,
4,,Spine,6,4,1,100000000,610000006557,
4,,Spine,6,4,1,100000000,610000006558,
4,,Spine,6,4,1,100000000,610000006559,
4,,Spine,6,4,1,100000000,610000006560,
4,,Spine,6,4,1,100000000,610000006561,
4,,Spine,6,4,1,100000000,610000006562,
4,,Spine,6,4,1,100000000,610000006563,
3,,Spine,5,3,1,100000000,610000006564,
3,,Spine,4,3,1,100000000,610000006565,
3,,Spine,4,3,1,100000000,610000006566,
3,,Spine,4,3,1,100000000,610000006567,
3,,Spine,4,3,1,100000000,610000006568,
3,,Spine,4,3,1,100000000,610000006569,
3,,Spine,4,3,1,100000000,610000006570,
3,,Spine,4,3,1,100000000,610000006571,
3,,Spine,4,3,1,100000000,610000006572,
3,,Spine,4,3,1,100000000,610000006573,
3,,Spine,4,3,1,100000000,610000006574,
2,,Spine,4,2,1,100000000,610000006575,
2,,Spine,4,2,1,100000000,610000006576,
2,,Spine,4,2,1,100000000,610000006577,
2,,Spine,3,2,1,100000000,610000006578,
2,,Spine,3,2,1,100000000,610000006579,
2,,Spine,3,2,1,100000000,610000006580,
2,,Spine,5,2,1,100000000,610000006581,
2,,Spine,5,2,1,100000000,610000006582,
2,,Spine,5,2,1,100000000,610000006583,
2,,Spine,5,2,1,100000000,610000006584,
1,,Spine,5,1,1,100000000,610000006585,
1,,Spine,4,1,1,100000000,610000006586,
1,,Spine,3,1,1,100000000,610000006587,
1,,Spine,3,1,1,100000000,610000006588,
1,,Spine,2,1,1,100000000,610000006589,
1,,Spine,1,1,1,100000000,610000006590,
1,,Spine,1,1,1,100000000,610000006591,
5,,Spine,5,5,1,100000000,610000006592,
5,,Spine,5,5,1,100000000,610000006593,
5,,Spine,5,5,1,100000000,610000006594,
5,,Spine,5,5,1,100000000,610000006595,
5,,Spine,5,5,1,100000000,610000006596,
6,,Spine,5,6,1,100000000,610000006597,
6,,Spine,5,6,1,100000000,610000006598,
6,,Spine,5,6,1,100000000,610000006599,
5,,Spine,4,5,1,100000000,610000006600,
5,,Spine,4,5,1,100000000,610000006601,
5,,Spine,4,5,1,100000000,610000006602,
4,,Spine,3,4,1,100000000,610000006603,
4,,Spine,3,4,1,100000000,610000006604,
4,,Spine,3,4,1,100000000,610000006605,
4,,Spine,3,4,1,100000000,610000006606,
3,,Spine,4,3,1,100000000,610000006607,
3,,Spine,4,3,1,100000000,610000006608,
3,,Spine,3,3,1,100000000,610000006609,
3,,Spine,2,3,1,100000000,610000006610,
3,,Spine,2,3,1,100000000,610000006611,
3,,Spine,2,3,1,100000000,610000006612,
3,,Spine,2,3,1,100000000,610000006613,
3,,Spine,2,3,1,100000000,610000006614,
3,,Spine,2,3,1,100000000,610000006615,
3,,Spine,2,3,1,100000000,610000006616,
6,,Spine,11,6,1,100000000,610000006617,
6,,Spine,11,6,1,100000000,610000006618,
6,,Spine,11,6,1,100000000,610000006619,
6,,Spine,11,6,1,100000000,610000006620,
6,,Spine,11,6,1,100000000,610000006621,
6,,Spine,11,6,1,100000000,610000006622,
6,,Spine,11,6,1,100000000,610000006623,
6,,Spine,11,6,1,100000000,610000006624,
6,,Spine,11,6,1,100000000,610000006625,
6,,Spine,11,6,1,100000000,610000006626,
6,,Spine,11,6,1,100000000,610000006627,
6,,Spine,11,6,1,100000000,610000006628,
6,,Spine,11,6,1,100000000,610000006629,
5,,Spine,11,5,1,100000000,610000006630,
5,,Spine,11,5,1,100000000,610000006631,
5,,Spine,11,5,1,100000000,610000006632,
5,,Spine,10,5,1,100000000,610000006633,
5,,Spine,10,5,1,100000000,610000006634,
5,,Spine,10,5,1,100000000,610000006635,
5,,Spine,10,5,1,100000000,610000006636,
4,,Spine,8,4,1,100000000,610000006637,
4,,Spine,8,4,1,100000000,610000006638,
5,,Spine,8,5,1,100000000,610000006639,
5,,Spine,8,5,1,100000000,610000006640,
5,,Spine,8,5,1,100000000,610000006641,
4,,Spine,7,4,1,100000000,610000006642,
4,,Spine,7,4,1,100000000,610000006643,
4,,Spine,7,4,1,100000000,610000006644,
4,,Spine,7,4,1,100000000,610000006645,
3,,Spine,7,3,1,100000000,610000006646,
3,,Spine,7,3,1,100000000,610000006647,
3,,Spine,7,3,1,100000000,610000006648,
3,,Spine,7,3,1,100000000,610000006649,
2,,Spine,6,2,1,100000000,610000006650,
3,,Spine,6,3,1,100000000,610000006651,
3,,Spine,6,3,1,100000000,610000006652,
2,,Spine,5,2,1,100000000,610000006653,
2,,Spine,5,2,1,100000000,610000006654,
2,,Spine,5,2,1,100000000,610000006655,
3,,Spine,4,3,1,100000000,610000006656,
3,,Spine,4,3,1,100000000,610000006657,
2,,Spine,3,2,1,100000000,610000006658,
3,,Spine,5,3,1,100000000,610000006659,
3,,Spine,5,3,1,100000000,610000006660,
3,,Spine,5,3,1,100000000,610000006661,
3,,Spine,5,3,1,100000000,610000006662,
3,,Spine,5,3,1,100000000,610000006663,
3,,Spine,5,3,1,100000000,610000006664,
3,,Spine,5,3,1,100000000,610000006665,
3,,Spine,5,3,1,100000000,610000006666,
3,,Spine,5,3,1,100000000,610000006667,
3,,Spine,5,3,1,100000000,610000006668,
4,,Spine,5,4,1,100000000,610000006669,
3,,Spine,5,3,1,100000000,610000006670,
3,,Spine,3,3,1,100000000,610000006671,
3,,Spine,3,3,1,100000000,610000006672,
3,,Spine,3,3,1,100000000,610000006673,
2,,Spine,2,2,1,100000000,610000006674,
2,,Spine,2,2,1,100000000,610000006675,
2,,Spine,2,2,1,100000000,610000006676,
2,,Spine,2,2,1,100000000,610000006677,
2,,Spine,2,2,1,100000000,610000006678,
2,,Spine,2,2,1,100000000,610000006679,
2,,Spine,2,2,1,100000000,610000006680,
2,,Spine,2,2,1,100000000,610000006681,
2,,Spine,2,2,1,100000000,610000006682,
2,,Spine,2,2,1,100000000,610000006683,
2,,Spine,1,2,1,100000000,610000006684,
2,,Spine,1,2,1,100000000,610000006685,
2,,Spine,1,2,1,100000000,610000006686,
2,,Spine,1,2,1,100000000,610000006687,
2,,Spine,1,2,1,100000000,610000006688,
2,,Spine,11,2,1,100000000,610000006689,
2,,Spine,11,2,1,100000000,610000006690,
3,,Spine,11,3,1,100000000,610000006691,
3,,Spine,11,3,1,100000000,610000006692,
2,,Spine,11,2,1,100000000,610000006693,
2,,Spine,10,2,1,100000000,610000006694,
2,,Spine,10,2,1,100000000,610000006695,
3,,Spine,10,3,1,100000000,610000006696,
3,,Spine,10,3,1,100000000,610000006697,
3,,Spine,10,3,1,100000000,610000006698,
3,,Spine,10,3,1,100000000,610000006699,
2,,Spine,10,2,1,100000000,610000006700,
2,,Spine,9,2,1,100000000,610000006701,
2,,Spine,9,2,1,100000000,610000006702,
2,,Spine,9,2,1,100000000,610000006703,
2,,Spine,9,2,1,100000000,610000006704,
2,,Spine,9,2,1,100000000,610000006705,
2,,Spine,9,2,1,100000000,610000006706,
2,,Spine,9,2,1,100000000,610000006707,
2,,Spine,9,2,1,100000000,610000006708,
3,,Spine,9,3,1,100000000,610000006709,
3,,Spine,9,3,1,100000000,610000006710,
2,,Spine,9,2,1,100000000,610000006711,
2,,Spine,8,2,1,100000000,610000006712,
2,,Spine,8,2,1,100000000,610000006713,
2,,Spine,8,2,1,100000000,610000006714,
2,,Spine,8,2,1,100000000,610000006715,
3,,Spine,8,3,1,100000000,610000006716,
3,,Spine,8,3,1,100000000,610000006717,
3,,Spine,8,3,1,100000000,610000006718,
3,,Spine,8,3,1,100000000,610000006719,
3,,Spine,8,3,1,100000000,610000006720,
3,,Spine,8,3,1,100000000,610000006721,
3,,Spine,8,3,1,100000000,610000006722,
2,,Spine,7,2,1,100000000,610000006723,
2,,Spine,7,2,1,100000000,610000006724,
2,,Spine,7,2,1,100000000,610000006725,
2,,Spine,7,2,1,100000000,610000006726,
3,,Spine,7,3,1,100000000,610000006727,
3,,Spine,7,3,1,100000000,610000006728,
3,,Spine,7,3,1,100000000,610000006729,
3,,Spine,7,3,1,100000000,610000006730,
3,,Spine,7,3,1,100000000,610000006731,
2,,Spine,6,2,1,100000000,610000006732,
2,,Spine,6,2,1,100000000,610000006733,
1,,Spine,6,1,1,100000000,610000006734,
1,,Spine,5,1,1,100000000,610000006735,
1,,Spine,5,1,1,100000000,610000006736,
1,,Spine,5,1,1,100000000,610000006737,
1,,Spine,5,1,1,100000000,610000006738,
2,,Spine,5,2,1,100000000,610000006739,
2,,Spine,5,2,1,100000000,610000006740,
1,,Spine,5,1,1,100000000,610000006741,
1,,Spine,4,1,1,100000000,610000006742,
1,,Spine,4,1,1,100000000,610000006743,
1,,Spine,3,1,1,100000000,610000006744,
1,,Spine,3,1,1,100000000,610000006745,
1,,Spine,2,1,1,100000000,610000006746,
1,,Spine,2,1,1,100000000,610000006747,
1,,Spine,2,1,1,100000000,610000006748,
1,,Spine,2,1,1,100000000,610000006749,
1,,Spine,2,1,1,100000000,610000006750,
1,,Spine,2,1,1,100000000,610000006751,
1,,Spine,2,1,1,100000000,610000006752,
1,,Spine,2,1,1,100000000,610000006753,
1,,Spine,2,1,1,100000000,610000006754,
1,,Spine,2,1,1,100000000,610000006755,
4,,Spine,5,4,1,100000000,610000006756,
4,,Spine,5,4,1,100000000,610000006757,
4,,Spine,5,4,1,100000000,610000006758,
4,,Spine,5,4,1,100000000,610000006759,
4,,Spine,5,4,1,100000000,610000006760,
4,,Spine,5,4,1,100000000,610000006761,
4,,Spine,5,4,1,100000000,610000006762,
3,,Spine,4,3,1,100000000,610000006763,
3,,Spine,4,3,1,100000000,610000006764,
3,,Spine,4,3,1,100000000,610000006765,
3,,Spine,4,3,1,100000000,610000006766,
4,,Spine,4,4,1,100000000,610000006767,
3,,Spine,3,3,1,100000000,610000006768,
3,,Spine,3,3,1,100000000,610000006769,
3,,Spine,3,3,1,100000000,610000006770,
3,,Spine,3,3,1,100000000,610000006771,
3,,Spine,3,3,1,100000000,610000006772,
3,,Spine,3,3,1,100000000,610000006773,
3,,Spine,3,3,1,100000000,610000006774,
2,,Spine,3,2,1,100000000,610000006775,
2,,Spine,2,2,1,100000000,610000006776,
2,,Spine,2,2,1,100000000,610000006777,
2,,Spine,2,2,1,100000000,610000006778,
1,,Spine,1,1,1,100000000,610000006779,
1,,Spine,1,1,1,100000000,610000006780,
2,,Spine,1,2,1,100000000,610000006781,
2,,Spine,1,2,1,100000000,610000006782,
2,,Spine,1,2,1,100000000,610000006783,
1,,Spine,0,1,1,100000000,610000006784,
1,,Spine,0,1,1,100000000,610000006785,
1,,Spine,0,1,1,100000000,610000006786,
1,,Spine,0,1,1,100000000,610000006787,
1,,Spine,0,1,1,100000000,610000006788,
1,,Spine,3,1,1,100000001,610000006790,
1,,Spine,3,1,1,100000001,610000006791,
1,,Spine,3,1,1,100000001,610000006792,
1,,Spine,3,1,1,100000001,610000006793,
1,,Spine,3,1,1,100000001,610000006794,
1,,Spine,3,1,1,100000001,610000006795,
1,,Spine,3,1,1,100000001,610000006796,
1,,Spine,3,1,1,100000001,610000006797,
1,,Spine,3,1,1,100000001,610000006798,
1,,Spine,3,1,1,100000001,610000006799,
1,,Spine,3,1,1,100000001,610000006800,
1,,Spine,3,1,1,100000001,610000006801,
1,,Spine,2,1,1,100000001,610000006802,
1,,Spine,2,1,1,100000001,610000006803,
1,,Spine,2,1,1,100000001,610000006804,
1,,Spine,2,1,1,100000001,610000006805,
2,,Spine,2,2,1,100000001,610000006806,
2,,Spine,2,2,1,100000001,610000006807,
2,,Spine,2,2,1,100000001,610000006808,
1,,Spine,1,1,1,100000001,610000006809,
1,,Spine,1,1,1,100000001,610000006810,
1,,Spine,1,1,1,100000001,610000006811,
1,,Spine,1,1,1,100000001,610000006812,
1,,Spine,1,1,1,100000001,610000006813,
1,,Spine,1,1,1,100000001,610000006814,
1,,Spine,1,1,1,100000001,610000006815,
1,,Spine,0,1,1,100000001,610000006816,
1,,Spine,0,1,1,100000001,610000006817,
1,,Spine,0,1,1,100000001,610000006818,
1,,Spine,0,1,1,100000001,610000006819,
1,,Spine,0,1,1,100000001,610000006820,
1,,Spine,0,1,1,100000001,610000006821,
1,,Spine,0,1,1,100000001,610000006822,
1,,Spine,0,1,1,100000001,610000006824,
1,,Spine,0,1,1,100000001,610000006832,
1,,Spine,0,1,1,100000001,610000006833,
2,,Spine,1,2,1,100000001,610000006834,
2,,Spine,1,2,1,100000001,610000006835,
2,,Spine,1,2,1,100000001,610000006836,
2,,Spine,1,2,1,100000001,610000006837,
2,,Spine,1,2,1,100000001,610000006838,
2,,Spine,1,2,1,100000001,610000006839,
2,,Spine,1,2,1,100000001,610000006840,
2,,Spine,1,2,1,100000001,610000006841,
2,,Spine,1,2,1,100000001,610000006842,
2,,Spine,1,2,1,100000001,610000006843,
2,,Spine,1,2,1,100000001,610000006844,
2,,Spine,1,2,1,100000001,610000006845,
2,,Spine,1,2,1,100000001,610000006846,
2,,Spine,1,2,1,100000001,610000006847,
1,,Spine,1,1,1,100000001,610000006848,
1,,Spine,0,1,1,100000001,610000006849,
1,,Spine,0,1,1,100000001,610000006850,
1,,Spine,0,1,1,100000001,610000006851,
1,,Spine,0,1,1,100000001,610000006853,
1,,Spine,0,1,1,100000001,610000006854,
1,,Spine,0,1,1,100000001,610000006855,
1,,Spine,0,1,1,100000001,610000006856,
1,,Spine,0,1,1,100000001,610000006857,
1,,Spine,0,1,1,100000001,610000006858,
1,,Spine,0,1,1,100000001,610000006859,
1,,Spine,0,1,1,100000001,610000006860,
1,,Spine,0,1,1,100000001,610000006861,
1,,Spine,0,1,1,100000001,610000006862,
1,,Spine,0,1,1,100000001,610000006863,
1,,Spine,0,1,1,100000001,610000006864,
1,,Spine,0,1,1,100000001,610000006865,
1,,Spine,0,1,1,100000001,610000006867,
1,,Spine,2,1,1,100000002,610000006873,
1,,Spine,2,1,1,100000002,610000006874,
1,,Spine,2,1,1,100000002,610000006875,
1,,Spine,2,1,1,100000002,610000006876,
1,,Spine,2,1,1,100000002,610000006877,
1,,Spine,2,1,1,100000002,610000006878,
1,,Spine,2,1,1,100000002,610000006879,
1,,Spine,2,1,1,100000002,610000006880,
1,,Spine,2,1,1,100000002,610000006881,
2,,Spine,2,2,1,100000002,610000006882,
2,,Spine,2,2,1,100000002,610000006883,
2,,Spine,2,2,1,100000002,610000006884,
1,,Spine,1,1,1,100000002,610000006885,
1,,Spine,1,1,1,100000002,610000006886,
1,,Spine,1,1,1,100000002,610000006887,
1,,Spine,1,1,1,100000002,610000006888,
1,,Spine,1,1,1,100000002,610000006889,
1,,Spine,1,1,1,100000002,610000006890,
1,,Spine,1,1,1,100000002,610000006891,
1,,Spine,1,1,1,100000002,610000006892,
1,,Spine,1,1,1,100000002,610000006893,
1,,Spine,1,1,1,100000002,610000006894,
1,,Spine,1,1,1,100000002,610000006895,
1,,Spine,1,1,1,100000002,610000006896,
1,,Spine,1,1,1,100000002,610000006897,
2,,Spine,1,2,1,100000002,610000006898,
2,,Spine,1,2,1,100000002,610000006899,
1,,Spine,0,1,1,100000002,610000006900,
2,,Spine,1,2,1,100000002,610000006907,
2,,Spine,1,2,1,100000002,610000006908,
2,,Spine,1,2,1,100000002,610000006909,
2,,Spine,1,2,1,100000002,610000006910,
1,,Spine,1,1,1,100000002,610000006911,
1,,Spine,0,1,1,100000002,610000006912,
1,,Spine,6,1,1,100000002,610000006920,
1,,Spine,5,1,1,100000002,610000006921,
1,,Spine,5,1,1,100000002,610000006922,
1,,Spine,5,1,1,100000002,610000006923,
1,,Spine,5,1,1,100000002,610000006924,
1,,Spine,5,1,1,100000002,610000006925,
1,,Spine,5,1,1,100000002,610000006926,
1,,Spine,5,1,1,100000002,610000006927,
1,,Spine,5,1,1,100000002,610000006928,
2,,Spine,5,2,1,100000002,610000006929,
2,,Spine,5,2,1,100000002,610000006930,
2,,Spine,5,2,1,100000002,610000006931,
2,,Spine,5,2,1,100000002,610000006932,
2,,Spine,5,2,1,100000002,610000006933,
2,,Spine,5,2,1,100000002,610000006934,
1,,Spine,4,1,1,100000002,610000006935,
1,,Spine,4,1,1,100000002,610000006936,
1,,Spine,3,1,1,100000002,610000006937,
1,,Spine,3,1,1,100000002,610000006938,
2,,Spine,3,2,1,100000002,610000006939,
1,,Spine,3,1,1,100000002,610000006940,
1,,Spine,3,1,1,100000002,610000006941,
1,,Spine,2,1,1,100000002,610000006942,
1,,Spine,2,1,1,100000002,610000006943,
1,,Spine,2,1,1,100000002,610000006944,
1,,Spine,2,1,1,100000002,610000006945,
2,,Spine,2,2,1,100000002,610000006946,
2,,Spine,2,2,1,100000002,610000006947,
1,,Spine,1,1,1,100000002,610000006948,
1,,Spine,1,1,1,100000002,610000006949,
1,,Spine,1,1,1,100000002,610000006950,
1,,Spine,1,1,1,100000002,610000006951,
1,,Spine,0,1,1,100000002,610000006952,
1,,Spine,0,1,1,100000002,610000006953,
1,,Spine,0,1,1,100000002,610000006954,
1,,Spine,0,1,1,100000002,610000006955,
2,,Spine,2,2,1,100000002,610000006958,
2,,Spine,2,2,1,100000002,610000006959,
2,,Spine,2,2,1,100000002,610000006960,
2,,Spine,2,2,1,100000002,610000006961,
2,,Spine,2,2,1,100000002,610000006962,
2,,Spine,2,2,1,100000002,610000006963,
2,,Spine,2,2,1,100000002,610000006964,
1,,Spine,1,1,1,100000002,610000006965,
1,,Spine,1,1,1,100000002,610000006966,
2,,Spine,1,2,1,100000002,610000006967,
1,,Spine,1,1,1,100000002,610000006968,
1,,Spine,0,1,1,100000002,610000006969,
1,,Spine,0,1,1,100000002,610000006970,
1,,Spine,0,1,1,100000002,610000006971,
