
Spine Orientation Angle
 ==================== 
Spine Orientation Angle,Unit,Category,Depth,Level,Time,FilamentID,ID,
108.481,°,Spine,2,2,1,100000003,610000010381,
16.8243,°,Spine,3,2,1,100000003,610000010382,
-135.664,°,Spine,3,1,1,100000003,610000010383,
96.1347,°,Spine,3,1,1,100000003,610000010384,
107.16,°,Spine,0,1,1,100000003,610000010385,
-103.442,°,Spine,0,1,1,100000003,610000010386,
134.59,°,Spine,4,3,1,100000003,610000010387,
-8.74099,°,Spine,4,3,1,100000003,610000010388,
-45.981,°,Spine,2,3,1,100000003,610000010389,
31.5834,°,Spine,2,3,1,100000003,610000010390,
43.1695,°,Spine,3,3,1,100000003,610000010391,
-46.2224,°,Spine,3,3,1,100000003,610000010392,
-177.773,°,Spine,3,3,1,100000003,610000010393,
-119.249,°,Spine,5,3,1,100000003,610000010394,
127.515,°,Spine,5,3,1,100000003,610000010395,
86.6157,°,Spine,5,3,1,100000003,610000010396,
-30.3667,°,Spine,5,3,1,100000003,610000010397,
86.4827,°,Spine,4,2,1,100000003,610000010398,
-162.203,°,Spine,1,1,1,100000003,610000010399,
-1.43809,°,Spine,0,1,1,100000003,610000010400,
-13.7308,°,Spine,0,1,1,100000003,610000010401,
2.6322,°,Spine,0,1,1,100000003,610000010402,
-11.7157,°,Spine,0,1,1,100000003,610000010403,
49.2597,°,Spine,9,3,1,100000004,610000010404,
171.711,°,Spine,4,1,1,100000004,610000010405,
165.113,°,Spine,1,2,1,100000004,610000010406,
28.8568,°,Spine,0,1,1,100000004,610000010407,
-67.2072,°,Spine,0,1,1,100000004,610000010408,
67.6652,°,Spine,0,1,1,100000004,610000010409,
-60.9085,°,Spine,2,1,1,100000004,610000010416,
80.3656,°,Spine,1,1,1,100000004,610000010417,
64.4513,°,Spine,7,4,1,100000004,610000010423,
-67.7603,°,Spine,4,3,1,100000004,610000010424,
63.0648,°,Spine,3,2,1,100000004,610000010425,
60.2377,°,Spine,3,2,1,100000004,610000010426,
-75.294,°,Spine,4,1,1,100000004,610000010430,
26.2892,°,Spine,2,1,1,100000004,610000010431,
