
Spine Attachment Pt Distance from Origin
 ==================== 
Spine Attachment Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20830.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000010941,
20877.1,µm,Spine,Spine Attachment Pt Distance from Origin,13,4,1,,610000010942,
20832.7,µm,Spine,Spine Attachment Pt Distance from Origin,8,3,1,,610000010942,
20857.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000010942,
20848.1,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,,610000010942,
20877.5,µm,Spine,Spine Attachment Pt Distance from Origin,13,4,1,,610000010943,
20857,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000010943,
20832.5,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,,610000010943,
20848.4,µm,Spine,Spine Attachment Pt Distance from Origin,2,3,1,,610000010943,
20855.5,µm,Spine,Spine Attachment Pt Distance from Origin,4,1,1,,610000010944,
20838.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010944,
20877.9,µm,Spine,Spine Attachment Pt Distance from Origin,13,4,1,,610000010944,
20837.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010945,
20878,µm,Spine,Spine Attachment Pt Distance from Origin,13,4,1,,610000010945,
20855.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000010945,
20850.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000010945,
20878.1,µm,Spine,Spine Attachment Pt Distance from Origin,14,5,1,,610000010946,
20855.8,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000010946,
20833.4,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000010946,
20855.7,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,,610000010947,
20834.1,µm,Spine,Spine Attachment Pt Distance from Origin,1,2,1,,610000010947,
20878,µm,Spine,Spine Attachment Pt Distance from Origin,17,8,1,,610000010947,
20876.4,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010948,
20856.3,µm,Spine,Spine Attachment Pt Distance from Origin,5,1,1,,610000010948,
20876.3,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010949,
20857.5,µm,Spine,Spine Attachment Pt Distance from Origin,17,2,1,,610000010949,
20858.5,µm,Spine,Spine Attachment Pt Distance from Origin,17,3,1,,610000010950,
20876.3,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000010951,
20858.1,µm,Spine,Spine Attachment Pt Distance from Origin,16,2,1,,610000010951,
20856.7,µm,Spine,Spine Attachment Pt Distance from Origin,13,2,1,,610000010952,
20856.7,µm,Spine,Spine Attachment Pt Distance from Origin,13,2,1,,610000010953,
20876.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000010953,
20875.9,µm,Spine,Spine Attachment Pt Distance from Origin,5,2,1,,610000010954,
20857.3,µm,Spine,Spine Attachment Pt Distance from Origin,12,1,1,,610000010954,
20875.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000010955,
20857.3,µm,Spine,Spine Attachment Pt Distance from Origin,12,1,1,,610000010955,
20856.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,1,1,,610000010956,
20875.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000010956,
20858.4,µm,Spine,Spine Attachment Pt Distance from Origin,10,2,1,,610000010957,
20874.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000010957,
20857.8,µm,Spine,Spine Attachment Pt Distance from Origin,10,2,1,,610000010958,
20874.8,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000010958,
20854.9,µm,Spine,Spine Attachment Pt Distance from Origin,8,2,1,,610000010959,
20875.7,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000010959,
20874,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000010960,
20857.1,µm,Spine,Spine Attachment Pt Distance from Origin,7,2,1,,610000010960,
20874.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000010961,
20856.5,µm,Spine,Spine Attachment Pt Distance from Origin,6,1,1,,610000010961,
20856.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000010962,
20874.1,µm,Spine,Spine Attachment Pt Distance from Origin,6,4,1,,610000010962,
20856.6,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000010963,
20872.8,µm,Spine,Spine Attachment Pt Distance from Origin,7,4,1,,610000010963,
20857.8,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000010964,
20873.4,µm,Spine,Spine Attachment Pt Distance from Origin,6,3,1,,610000010964,
20858.2,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000010965,
20876,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010965,
20877.4,µm,Spine,Spine Attachment Pt Distance from Origin,7,3,1,,610000010966,
20859.1,µm,Spine,Spine Attachment Pt Distance from Origin,8,3,1,,610000010966,
20875.2,µm,Spine,Spine Attachment Pt Distance from Origin,5,3,1,,610000010967,
20858.5,µm,Spine,Spine Attachment Pt Distance from Origin,8,4,1,,610000010967,
20876.2,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010968,
20861.1,µm,Spine,Spine Attachment Pt Distance from Origin,9,4,1,,610000010968,
20862.6,µm,Spine,Spine Attachment Pt Distance from Origin,11,4,1,,610000010969,
20851.5,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010970,
20875.9,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010970,
20876.9,µm,Spine,Spine Attachment Pt Distance from Origin,3,1,1,,610000010971,
20856.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000010971,
20853.5,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000010972,
20877.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,2,1,,610000010972,
20851.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000010973,
20852.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010974,
20852.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010975,
20852.3,µm,Spine,Spine Attachment Pt Distance from Origin,2,1,1,,610000010976,
20847.4,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000010977,
20847.6,µm,Spine,Spine Attachment Pt Distance from Origin,3,3,1,,610000010978,
20847.9,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000010979,
20848,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000010980,
20848,µm,Spine,Spine Attachment Pt Distance from Origin,4,2,1,,610000010981,
20848.6,µm,Spine,Spine Attachment Pt Distance from Origin,2,2,1,,610000010982,
20847.4,µm,Spine,Spine Attachment Pt Distance from Origin,4,3,1,,610000010983,
20849.9,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010984,
20849.8,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010985,
20852.1,µm,Spine,Spine Attachment Pt Distance from Origin,0,1,1,,610000010986,
