
Spine Center Number of Voxel Ch=5 Img=1
 ==================== 
Spine Center Number of Voxel,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
2,,Spine,5,4,Image 1,2,1,100000002,610000010328,
2,,Spine,5,3,Image 1,2,1,100000002,610000010329,
2,,Spine,5,6,Image 1,4,1,100000002,610000010330,
2,,Spine,5,6,Image 1,4,1,100000002,610000010331,
2,,Spine,5,6,Image 1,5,1,100000002,610000010332,
2,,Spine,5,4,Image 1,4,1,100000002,610000010333,
2,,Spine,5,4,Image 1,4,1,100000002,610000010334,
2,,Spine,5,4,Image 1,4,1,100000002,610000010335,
2,,Spine,5,4,Image 1,2,1,100000002,610000010336,
2,,Spine,5,3,Image 1,2,1,100000002,610000010337,
2,,Spine,5,5,Image 1,4,1,100000002,610000010338,
2,,Spine,5,5,Image 1,4,1,100000002,610000010339,
2,,Spine,5,3,Image 1,3,1,100000002,610000010340,
2,,Spine,5,2,Image 1,3,1,100000002,610000010341,
2,,Spine,5,2,Image 1,3,1,100000002,610000010342,
2,,Spine,5,0,Image 1,1,1,100000002,610000010343,
2,,Spine,5,2,Image 1,1,1,100000002,610000010344,
2,,Spine,5,2,Image 1,1,1,100000002,610000010345,
2,,Spine,5,2,Image 1,1,1,100000002,610000010346,
2,,Spine,5,2,Image 1,2,1,100000002,610000010347,
2,,Spine,5,2,Image 1,2,1,100000002,610000010348,
2,,Spine,5,2,Image 1,2,1,100000002,610000010349,
2,,Spine,5,0,Image 1,1,1,100000002,610000010350,
2,,Spine,5,0,Image 1,1,1,100000002,610000010351,
2,,Spine,5,0,Image 1,1,1,100000002,610000010352,
2,,Spine,5,6,Image 1,5,1,100000003,610000010353,
2,,Spine,5,6,Image 1,5,1,100000003,610000010354,
2,,Spine,5,2,Image 1,3,1,100000003,610000010355,
2,,Spine,5,10,Image 1,4,1,100000003,610000010356,
2,,Spine,5,10,Image 1,2,1,100000003,610000010357,
2,,Spine,5,13,Image 1,1,1,100000003,610000010358,
2,,Spine,5,13,Image 1,1,1,100000003,610000010359,
2,,Spine,5,12,Image 1,2,1,100000003,610000010360,
2,,Spine,5,10,Image 1,1,1,100000003,610000010361,
2,,Spine,5,7,Image 1,1,1,100000003,610000010362,
2,,Spine,5,7,Image 1,2,1,100000003,610000010363,
2,,Spine,5,6,Image 1,1,1,100000003,610000010364,
2,,Spine,5,6,Image 1,2,1,100000003,610000010365,
2,,Spine,5,13,Image 1,5,1,100000003,610000010366,
2,,Spine,5,8,Image 1,4,1,100000003,610000010367,
2,,Spine,5,8,Image 1,4,1,100000003,610000010368,
2,,Spine,5,7,Image 1,3,1,100000003,610000010369,
2,,Spine,5,7,Image 1,3,1,100000003,610000010370,
2,,Spine,5,5,Image 1,2,1,100000003,610000010371,
2,,Spine,5,1,Image 1,2,1,100000003,610000010372,
2,,Spine,5,0,Image 1,1,1,100000003,610000010373,
2,,Spine,5,6,Image 1,4,1,100000003,610000010374,
2,,Spine,5,6,Image 1,4,1,100000003,610000010375,
2,,Spine,5,4,Image 1,4,1,100000003,610000010376,
2,,Spine,5,4,Image 1,4,1,100000003,610000010377,
2,,Spine,5,3,Image 1,2,1,100000003,610000010378,
2,,Spine,5,2,Image 1,2,1,100000003,610000010379,
2,,Spine,5,2,Image 1,2,1,100000003,610000010380,
2,,Spine,5,2,Image 1,2,1,100000003,610000010381,
2,,Spine,5,3,Image 1,2,1,100000003,610000010382,
2,,Spine,5,3,Image 1,1,1,100000003,610000010383,
2,,Spine,5,3,Image 1,1,1,100000003,610000010384,
2,,Spine,5,0,Image 1,1,1,100000003,610000010385,
2,,Spine,5,0,Image 1,1,1,100000003,610000010386,
2,,Spine,5,4,Image 1,3,1,100000003,610000010387,
2,,Spine,5,4,Image 1,3,1,100000003,610000010388,
2,,Spine,5,2,Image 1,3,1,100000003,610000010389,
2,,Spine,5,2,Image 1,3,1,100000003,610000010390,
1,,Spine,5,3,Image 1,3,1,100000003,610000010391,
2,,Spine,5,3,Image 1,3,1,100000003,610000010392,
2,,Spine,5,3,Image 1,3,1,100000003,610000010393,
2,,Spine,5,5,Image 1,3,1,100000003,610000010394,
2,,Spine,5,5,Image 1,3,1,100000003,610000010395,
2,,Spine,5,5,Image 1,3,1,100000003,610000010396,
2,,Spine,5,5,Image 1,3,1,100000003,610000010397,
2,,Spine,5,4,Image 1,2,1,100000003,610000010398,
2,,Spine,5,1,Image 1,1,1,100000003,610000010399,
1,,Spine,5,0,Image 1,1,1,100000003,610000010400,
1,,Spine,5,0,Image 1,1,1,100000003,610000010401,
1,,Spine,5,0,Image 1,1,1,100000003,610000010402,
1,,Spine,5,0,Image 1,1,1,100000003,610000010403,
2,,Spine,5,9,Image 1,3,1,100000004,610000010404,
2,,Spine,5,4,Image 1,1,1,100000004,610000010405,
2,,Spine,5,1,Image 1,2,1,100000004,610000010406,
2,,Spine,5,0,Image 1,1,1,100000004,610000010407,
2,,Spine,5,0,Image 1,1,1,100000004,610000010408,
2,,Spine,5,0,Image 1,1,1,100000004,610000010409,
2,,Spine,5,2,Image 1,1,1,100000004,610000010416,
2,,Spine,5,1,Image 1,1,1,100000004,610000010417,
2,,Spine,5,7,Image 1,4,1,100000004,610000010423,
2,,Spine,5,4,Image 1,3,1,100000004,610000010424,
2,,Spine,5,3,Image 1,2,1,100000004,610000010425,
2,,Spine,5,3,Image 1,2,1,100000004,610000010426,
2,,Spine,5,4,Image 1,1,1,100000004,610000010430,
2,,Spine,5,2,Image 1,1,1,100000004,610000010431,
