
Spine Part Max Diameter Neck
 ==================== 
Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010235,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010236,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010237,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010238,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010239,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000010240,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010241,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000010242,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010243,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010244,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010245,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010246,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010247,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000010248,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010249,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000010250,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010251,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010252,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000010253,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010254,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010255,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010256,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000010257,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010258,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010259,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010260,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010261,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010262,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010263,
0,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010264,
0,µm,Spine,Spine Part Max Diameter,12,4,1,100000002,610000010265,
0,µm,Spine,Spine Part Max Diameter,12,4,1,100000002,610000010266,
0,µm,Spine,Spine Part Max Diameter,13,6,1,100000002,610000010267,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000010268,
0,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000010269,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000010270,
0,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000010271,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000002,610000010272,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010273,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010274,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010275,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010276,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010277,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000010278,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000010279,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010280,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010281,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010282,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000010283,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010284,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010285,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010286,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010287,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010288,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010289,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010290,
0,µm,Spine,Spine Part Max Diameter,11,4,1,100000002,610000010291,
0,µm,Spine,Spine Part Max Diameter,9,4,1,100000002,610000010292,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000010293,
0,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010294,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010295,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010296,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010297,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010298,
0,µm,Spine,Spine Part Max Diameter,17,2,1,100000002,610000010299,
0,µm,Spine,Spine Part Max Diameter,17,3,1,100000002,610000010300,
0,µm,Spine,Spine Part Max Diameter,16,2,1,100000002,610000010301,
0,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000010302,
0,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000010303,
0,µm,Spine,Spine Part Max Diameter,12,1,1,100000002,610000010304,
0,µm,Spine,Spine Part Max Diameter,12,1,1,100000002,610000010305,
0,µm,Spine,Spine Part Max Diameter,10,1,1,100000002,610000010306,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000002,610000010307,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000002,610000010308,
0,µm,Spine,Spine Part Max Diameter,8,2,1,100000002,610000010309,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000010310,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000002,610000010311,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010312,
0,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010313,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010314,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010315,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000010316,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000010317,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000010318,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000010319,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010320,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010321,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010322,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010323,
0,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000010324,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010325,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010326,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000010327,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010328,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010329,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010330,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010331,
0,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000010332,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010333,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010334,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010335,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010336,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010337,
0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000010338,
0,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000010339,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010340,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000010341,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000010342,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010343,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010344,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010345,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010346,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010347,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010348,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010349,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010350,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010351,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010352,
0,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000010353,
0,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000010354,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010355,
0,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000010356,
0,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000010357,
0,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000010358,
0,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000010359,
0,µm,Spine,Spine Part Max Diameter,12,2,1,100000003,610000010360,
0,µm,Spine,Spine Part Max Diameter,10,1,1,100000003,610000010361,
0,µm,Spine,Spine Part Max Diameter,7,1,1,100000003,610000010362,
0,µm,Spine,Spine Part Max Diameter,7,2,1,100000003,610000010363,
0,µm,Spine,Spine Part Max Diameter,6,1,1,100000003,610000010364,
0,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000010365,
0,µm,Spine,Spine Part Max Diameter,13,5,1,100000003,610000010366,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000010367,
0,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000010368,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000010369,
0,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000010370,
0,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000010371,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000010372,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010373,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000003,610000010374,
0,µm,Spine,Spine Part Max Diameter,6,4,1,100000003,610000010375,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000010376,
0,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000010377,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000010378,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010379,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010380,
0,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010381,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000010382,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000010383,
0,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000010384,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010385,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010386,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000010387,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000010388,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010389,
0,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010390,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010391,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010392,
0,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010393,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010394,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010395,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010396,
0,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010397,
0,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000010398,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000010399,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010400,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010401,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010402,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010403,
0,µm,Spine,Spine Part Max Diameter,9,3,1,100000004,610000010404,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000004,610000010405,
0,µm,Spine,Spine Part Max Diameter,1,2,1,100000004,610000010406,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010407,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010408,
0,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010409,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000010416,
0,µm,Spine,Spine Part Max Diameter,1,1,1,100000004,610000010417,
0,µm,Spine,Spine Part Max Diameter,7,4,1,100000004,610000010423,
0,µm,Spine,Spine Part Max Diameter,4,3,1,100000004,610000010424,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000010425,
0,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000010426,
0,µm,Spine,Spine Part Max Diameter,4,1,1,100000004,610000010430,
0,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000010431,
