
Spine Part Max Diameter Head
 ==================== 
Spine Part Max Diameter Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.216501,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010214,
0.24375,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010215,
0.275488,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000010216,
0.248828,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000010217,
0.307374,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000010218,
0.296224,µm,Spine,Spine Part Max Diameter,14,3,1,100000001,610000010219,
0.297865,µm,Spine,Spine Part Max Diameter,16,5,1,100000001,610000010220,
0.348486,µm,Spine,Spine Part Max Diameter,14,4,1,100000001,610000010221,
0.241914,µm,Spine,Spine Part Max Diameter,10,4,1,100000001,610000010222,
0.40625,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000010223,
0.336426,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000010224,
0.190974,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000010225,
0.2845,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000010226,
0.348575,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010227,
0.347621,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010228,
0.169965,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010229,
0.268382,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010230,
0.315583,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000010231,
0.390381,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000010232,
0.420237,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010233,
0.428929,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010234,
0.410059,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010235,
0.304688,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000010236,
0.182059,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010237,
0.332297,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010238,
0.249857,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000010239,
0.253906,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000010240,
0.325647,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010241,
0.282692,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000010242,
0.299609,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010243,
0.23042,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000010244,
0.253718,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010245,
0.266171,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010246,
0.351059,µm,Spine,Spine Part Max Diameter,6,3,1,100000001,610000010247,
0.274056,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000010248,
0.1625,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010249,
0.554636,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000010250,
0.395392,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010251,
0.432358,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010252,
0.239632,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000010253,
0.241579,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000010254,
0.223438,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000010255,
0.335156,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000010256,
0.26332,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000010257,
0.326511,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010258,
0.289978,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010259,
0.279095,µm,Spine,Spine Part Max Diameter,2,1,1,100000001,610000010260,
0.18061,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010261,
0.20474,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010262,
0.265646,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010263,
0.261116,µm,Spine,Spine Part Max Diameter,14,5,1,100000002,610000010264,
0.248412,µm,Spine,Spine Part Max Diameter,12,4,1,100000002,610000010265,
0.354574,µm,Spine,Spine Part Max Diameter,12,4,1,100000002,610000010266,
0.238672,µm,Spine,Spine Part Max Diameter,13,6,1,100000002,610000010267,
0.287982,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000010268,
0.325,µm,Spine,Spine Part Max Diameter,12,5,1,100000002,610000010269,
0.186485,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000010270,
0.271464,µm,Spine,Spine Part Max Diameter,11,5,1,100000002,610000010271,
0.324108,µm,Spine,Spine Part Max Diameter,10,4,1,100000002,610000010272,
0.20766,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010273,
0.233028,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010274,
0.24375,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010275,
0.330078,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010276,
0.287564,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010277,
0.263234,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000010278,
0.40625,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000010279,
0.225945,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010280,
0.269141,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010281,
0.267244,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010282,
0.308714,µm,Spine,Spine Part Max Diameter,4,3,1,100000002,610000010283,
0.322739,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010284,
0.439575,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010285,
0.297634,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010286,
0.301864,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010287,
0.462874,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010288,
0.295314,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010289,
0.298295,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010290,
0.266022,µm,Spine,Spine Part Max Diameter,11,4,1,100000002,610000010291,
0.213926,µm,Spine,Spine Part Max Diameter,9,4,1,100000002,610000010292,
0.275506,µm,Spine,Spine Part Max Diameter,8,4,1,100000002,610000010293,
0.294531,µm,Spine,Spine Part Max Diameter,8,3,1,100000002,610000010294,
0.274904,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010295,
0.295168,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010296,
0.182812,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010297,
0.415465,µm,Spine,Spine Part Max Diameter,7,3,1,100000002,610000010298,
0.369434,µm,Spine,Spine Part Max Diameter,17,2,1,100000002,610000010299,
0.237982,µm,Spine,Spine Part Max Diameter,17,3,1,100000002,610000010300,
0.289442,µm,Spine,Spine Part Max Diameter,16,2,1,100000002,610000010301,
0.178305,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000010302,
0.185114,µm,Spine,Spine Part Max Diameter,13,2,1,100000002,610000010303,
0.319687,µm,Spine,Spine Part Max Diameter,12,1,1,100000002,610000010304,
0.176596,µm,Spine,Spine Part Max Diameter,12,1,1,100000002,610000010305,
0.3413,µm,Spine,Spine Part Max Diameter,10,1,1,100000002,610000010306,
0.172656,µm,Spine,Spine Part Max Diameter,10,2,1,100000002,610000010307,
0.182812,µm,Spine,Spine Part Max Diameter,10,2,1,100000002,610000010308,
0.264063,µm,Spine,Spine Part Max Diameter,8,2,1,100000002,610000010309,
0.215095,µm,Spine,Spine Part Max Diameter,7,2,1,100000002,610000010310,
0.1625,µm,Spine,Spine Part Max Diameter,6,1,1,100000002,610000010311,
0.511555,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010312,
0.483085,µm,Spine,Spine Part Max Diameter,5,1,1,100000002,610000010313,
0.205447,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010314,
0.243569,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010315,
0.507812,µm,Spine,Spine Part Max Diameter,4,1,1,100000002,610000010316,
0.5394,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000010317,
0.486049,µm,Spine,Spine Part Max Diameter,6,2,1,100000002,610000010318,
0.276149,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000010319,
0.325901,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010320,
0.254032,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010321,
0.259973,µm,Spine,Spine Part Max Diameter,5,2,1,100000002,610000010322,
0.265375,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010323,
0.276168,µm,Spine,Spine Part Max Diameter,6,3,1,100000002,610000010324,
0.19708,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010325,
0.314346,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010326,
0.236051,µm,Spine,Spine Part Max Diameter,5,3,1,100000002,610000010327,
0.325,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010328,
0.182812,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010329,
0.362159,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010330,
0.325,µm,Spine,Spine Part Max Diameter,6,4,1,100000002,610000010331,
0.318378,µm,Spine,Spine Part Max Diameter,6,5,1,100000002,610000010332,
0.185328,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010333,
0.295372,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010334,
0.286955,µm,Spine,Spine Part Max Diameter,4,4,1,100000002,610000010335,
0.274219,µm,Spine,Spine Part Max Diameter,4,2,1,100000002,610000010336,
0.308644,µm,Spine,Spine Part Max Diameter,3,2,1,100000002,610000010337,
0.189013,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000010338,
0.251995,µm,Spine,Spine Part Max Diameter,5,4,1,100000002,610000010339,
0.339116,µm,Spine,Spine Part Max Diameter,3,3,1,100000002,610000010340,
0.19722,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000010341,
0.300803,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000010342,
0.427832,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010343,
0.433368,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010344,
0.182914,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010345,
0.503213,µm,Spine,Spine Part Max Diameter,2,1,1,100000002,610000010346,
0.24375,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010347,
0.223437,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010348,
0.267105,µm,Spine,Spine Part Max Diameter,2,2,1,100000002,610000010349,
0.408789,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010350,
0.267793,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010351,
0.298429,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000010352,
0.272961,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000010353,
0.1625,µm,Spine,Spine Part Max Diameter,6,5,1,100000003,610000010354,
0.207404,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010355,
0.234774,µm,Spine,Spine Part Max Diameter,10,4,1,100000003,610000010356,
0.24375,µm,Spine,Spine Part Max Diameter,10,2,1,100000003,610000010357,
0.336211,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000010358,
0.311395,µm,Spine,Spine Part Max Diameter,13,1,1,100000003,610000010359,
0.1625,µm,Spine,Spine Part Max Diameter,12,2,1,100000003,610000010360,
0.284375,µm,Spine,Spine Part Max Diameter,10,1,1,100000003,610000010361,
0.247796,µm,Spine,Spine Part Max Diameter,7,1,1,100000003,610000010362,
0.191868,µm,Spine,Spine Part Max Diameter,7,2,1,100000003,610000010363,
0.387683,µm,Spine,Spine Part Max Diameter,6,1,1,100000003,610000010364,
0.1625,µm,Spine,Spine Part Max Diameter,6,2,1,100000003,610000010365,
0.166341,µm,Spine,Spine Part Max Diameter,13,5,1,100000003,610000010366,
0.247112,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000010367,
0.281982,µm,Spine,Spine Part Max Diameter,8,4,1,100000003,610000010368,
0.226926,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000010369,
0.1625,µm,Spine,Spine Part Max Diameter,7,3,1,100000003,610000010370,
0.325052,µm,Spine,Spine Part Max Diameter,5,2,1,100000003,610000010371,
0.198959,µm,Spine,Spine Part Max Diameter,1,2,1,100000003,610000010372,
0.289289,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010373,
0.212254,µm,Spine,Spine Part Max Diameter,6,4,1,100000003,610000010374,
0.230406,µm,Spine,Spine Part Max Diameter,6,4,1,100000003,610000010375,
0.184022,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000010376,
0.314863,µm,Spine,Spine Part Max Diameter,4,4,1,100000003,610000010377,
0.244189,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000010378,
0.213281,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010379,
0.1625,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010380,
0.261017,µm,Spine,Spine Part Max Diameter,2,2,1,100000003,610000010381,
0.332033,µm,Spine,Spine Part Max Diameter,3,2,1,100000003,610000010382,
0.175634,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000010383,
0.202199,µm,Spine,Spine Part Max Diameter,3,1,1,100000003,610000010384,
0.446875,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010385,
0.347736,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010386,
0.425763,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000010387,
0.269141,µm,Spine,Spine Part Max Diameter,4,3,1,100000003,610000010388,
0.269687,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010389,
0.1625,µm,Spine,Spine Part Max Diameter,2,3,1,100000003,610000010390,
0.1625,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010391,
0.308819,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010392,
0.417007,µm,Spine,Spine Part Max Diameter,3,3,1,100000003,610000010393,
0.248592,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010394,
0.1625,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010395,
0.24375,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010396,
0.2093,µm,Spine,Spine Part Max Diameter,5,3,1,100000003,610000010397,
0.189229,µm,Spine,Spine Part Max Diameter,4,2,1,100000003,610000010398,
0.183969,µm,Spine,Spine Part Max Diameter,1,1,1,100000003,610000010399,
0.223437,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010400,
0.182963,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010401,
0.1625,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010402,
0.40625,µm,Spine,Spine Part Max Diameter,0,1,1,100000003,610000010403,
0.247833,µm,Spine,Spine Part Max Diameter,9,3,1,100000004,610000010404,
0.383015,µm,Spine,Spine Part Max Diameter,4,1,1,100000004,610000010405,
0.199316,µm,Spine,Spine Part Max Diameter,1,2,1,100000004,610000010406,
0.340234,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010407,
0.358625,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010408,
0.287963,µm,Spine,Spine Part Max Diameter,0,1,1,100000004,610000010409,
0.365813,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000010416,
0.360779,µm,Spine,Spine Part Max Diameter,1,1,1,100000004,610000010417,
0.286871,µm,Spine,Spine Part Max Diameter,7,4,1,100000004,610000010423,
0.29834,µm,Spine,Spine Part Max Diameter,4,3,1,100000004,610000010424,
0.276758,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000010425,
0.273901,µm,Spine,Spine Part Max Diameter,3,2,1,100000004,610000010426,
0.460536,µm,Spine,Spine Part Max Diameter,4,1,1,100000004,610000010430,
0.332018,µm,Spine,Spine Part Max Diameter,2,1,1,100000004,610000010431,
