
Spine Terminal Pt Distance
 ==================== 
Spine Terminal Pt Distance,Unit,Category,Depth,Level,Time,FilamentID,ID,
9.99003,µm,Spine,9,4,1,100000000,610000010142,
9.92934,µm,Spine,9,4,1,100000000,610000010143,
7.78277,µm,Spine,8,3,1,100000000,610000010144,
7.78852,µm,Spine,8,3,1,100000000,610000010145,
7.25822,µm,Spine,8,2,1,100000000,610000010146,
6.9781,µm,Spine,9,1,1,100000000,610000010147,
7.11018,µm,Spine,8,2,1,100000000,610000010148,
6.30952,µm,Spine,8,2,1,100000000,610000010149,
4.22147,µm,Spine,3,2,1,100000000,610000010150,
1.425,µm,Spine,1,1,1,100000000,610000010151,
2.97402,µm,Spine,2,2,1,100000000,610000010152,
1.74519,µm,Spine,1,2,1,100000000,610000010153,
1.1094,µm,Spine,1,2,1,100000000,610000010154,
0.428661,µm,Spine,0,1,1,100000000,610000010155,
4.25023,µm,Spine,2,1,1,100000000,610000010156,
11.6173,µm,Spine,9,4,1,100000000,610000010157,
10.7283,µm,Spine,8,3,1,100000000,610000010158,
10.9453,µm,Spine,7,2,1,100000000,610000010159,
8.57138,µm,Spine,5,2,1,100000000,610000010160,
8.45852,µm,Spine,5,2,1,100000000,610000010161,
7.75662,µm,Spine,4,3,1,100000000,610000010162,
5.70067,µm,Spine,2,2,1,100000000,610000010163,
8.10349,µm,Spine,5,2,1,100000000,610000010164,
6.17757,µm,Spine,4,2,1,100000000,610000010165,
4.06508,µm,Spine,4,2,1,100000000,610000010166,
4.03478,µm,Spine,4,2,1,100000000,610000010167,
6.19301,µm,Spine,4,3,1,100000000,610000010168,
4.90955,µm,Spine,4,3,1,100000000,610000010169,
3.16946,µm,Spine,3,2,1,100000000,610000010170,
3.20641,µm,Spine,3,2,1,100000000,610000010171,
2.73707,µm,Spine,3,2,1,100000000,610000010172,
2.3359,µm,Spine,2,2,1,100000000,610000010173,
3.22577,µm,Spine,3,2,1,100000000,610000010174,
0.295396,µm,Spine,0,1,1,100000000,610000010175,
0.252684,µm,Spine,0,1,1,100000000,610000010176,
6.03648,µm,Spine,1,2,1,100000000,610000010180,
4.19585,µm,Spine,1,2,1,100000000,610000010181,
19.6435,µm,Spine,17,8,1,100000001,610000010183,
16.9564,µm,Spine,14,5,1,100000001,610000010184,
11.3961,µm,Spine,13,4,1,100000001,610000010185,
11.136,µm,Spine,13,4,1,100000001,610000010186,
10.7452,µm,Spine,13,4,1,100000001,610000010187,
10.4278,µm,Spine,13,4,1,100000001,610000010188,
8.41496,µm,Spine,11,5,1,100000001,610000010189,
13.4154,µm,Spine,9,4,1,100000001,610000010190,
10.0734,µm,Spine,8,4,1,100000001,610000010191,
9.38452,µm,Spine,8,4,1,100000001,610000010192,
6.39561,µm,Spine,7,3,1,100000001,610000010193,
6.40995,µm,Spine,7,3,1,100000001,610000010194,
16.7463,µm,Spine,17,11,1,100000001,610000010195,
18.249,µm,Spine,18,10,1,100000001,610000010196,
17.0385,µm,Spine,17,10,1,100000001,610000010197,
16.3145,µm,Spine,16,9,1,100000001,610000010198,
13.7323,µm,Spine,14,9,1,100000001,610000010199,
16.9828,µm,Spine,16,7,1,100000001,610000010200,
16.5624,µm,Spine,15,7,1,100000001,610000010201,
15.3256,µm,Spine,14,6,1,100000001,610000010202,
15.0515,µm,Spine,14,6,1,100000001,610000010203,
14.2441,µm,Spine,13,6,1,100000001,610000010204,
13.561,µm,Spine,13,6,1,100000001,610000010205,
10.3321,µm,Spine,11,5,1,100000001,610000010206,
6.18654,µm,Spine,9,4,1,100000001,610000010207,
16.1289,µm,Spine,21,6,1,100000001,610000010208,
15.3399,µm,Spine,21,6,1,100000001,610000010209,
15.2922,µm,Spine,21,6,1,100000001,610000010210,
15.3254,µm,Spine,21,5,1,100000001,610000010211,
15.15,µm,Spine,20,4,1,100000001,610000010212,
13.4148,µm,Spine,19,4,1,100000001,610000010213,
14.2656,µm,Spine,17,5,1,100000001,610000010214,
13.8199,µm,Spine,17,5,1,100000001,610000010215,
13.2789,µm,Spine,17,5,1,100000001,610000010216,
10.3249,µm,Spine,16,4,1,100000001,610000010217,
9.71781,µm,Spine,14,3,1,100000001,610000010218,
9.18322,µm,Spine,14,3,1,100000001,610000010219,
11.2791,µm,Spine,16,5,1,100000001,610000010220,
8.622,µm,Spine,14,4,1,100000001,610000010221,
6.49082,µm,Spine,10,4,1,100000001,610000010222,
5.4819,µm,Spine,8,3,1,100000001,610000010223,
6.51878,µm,Spine,9,2,1,100000001,610000010224,
4.76146,µm,Spine,6,2,1,100000001,610000010225,
6.39901,µm,Spine,7,2,1,100000001,610000010226,
3.50432,µm,Spine,2,1,1,100000001,610000010227,
3.1281,µm,Spine,2,1,1,100000001,610000010228,
3.25207,µm,Spine,2,2,1,100000001,610000010229,
2.59614,µm,Spine,2,1,1,100000001,610000010230,
4.2527,µm,Spine,2,3,1,100000001,610000010231,
2.08169,µm,Spine,1,1,1,100000001,610000010232,
1.82096,µm,Spine,0,1,1,100000001,610000010233,
1.63521,µm,Spine,0,1,1,100000001,610000010234,
0.886373,µm,Spine,0,1,1,100000001,610000010235,
11.056,µm,Spine,8,4,1,100000001,610000010236,
7.45461,µm,Spine,6,4,1,100000001,610000010237,
7.13234,µm,Spine,6,4,1,100000001,610000010238,
7.1653,µm,Spine,6,4,1,100000001,610000010239,
8.52214,µm,Spine,7,4,1,100000001,610000010240,
7.74952,µm,Spine,6,3,1,100000001,610000010241,
6.68849,µm,Spine,4,3,1,100000001,610000010242,
5.73483,µm,Spine,3,2,1,100000001,610000010243,
3.55052,µm,Spine,2,2,1,100000001,610000010244,
8.05465,µm,Spine,6,3,1,100000001,610000010245,
7.24728,µm,Spine,6,3,1,100000001,610000010246,
7.24231,µm,Spine,6,3,1,100000001,610000010247,
6.59111,µm,Spine,5,2,1,100000001,610000010248,
5.32798,µm,Spine,3,2,1,100000001,610000010249,
1.49806,µm,Spine,1,1,1,100000001,610000010250,
0.932215,µm,Spine,0,1,1,100000001,610000010251,
0.575419,µm,Spine,0,1,1,100000001,610000010252,
7.8886,µm,Spine,5,3,1,100000001,610000010253,
7.59385,µm,Spine,7,3,1,100000001,610000010254,
4.02188,µm,Spine,0,1,1,100000001,610000010255,
7.80525,µm,Spine,3,2,1,100000001,610000010256,
6.52302,µm,Spine,3,1,1,100000001,610000010257,
4.54888,µm,Spine,2,1,1,100000001,610000010258,
4.50286,µm,Spine,2,1,1,100000001,610000010259,
3.70938,µm,Spine,2,1,1,100000001,610000010260,
16.511,µm,Spine,14,5,1,100000002,610000010261,
16.3954,µm,Spine,14,5,1,100000002,610000010262,
16.0857,µm,Spine,14,5,1,100000002,610000010263,
15.2805,µm,Spine,14,5,1,100000002,610000010264,
14.3674,µm,Spine,12,4,1,100000002,610000010265,
12.5144,µm,Spine,12,4,1,100000002,610000010266,
13.0959,µm,Spine,13,6,1,100000002,610000010267,
12.7652,µm,Spine,12,5,1,100000002,610000010268,
12.7886,µm,Spine,12,5,1,100000002,610000010269,
11.6382,µm,Spine,11,5,1,100000002,610000010270,
11.0749,µm,Spine,11,5,1,100000002,610000010271,
10.2745,µm,Spine,10,4,1,100000002,610000010272,
8.83898,µm,Spine,8,3,1,100000002,610000010273,
9.57374,µm,Spine,8,3,1,100000002,610000010274,
9.41868,µm,Spine,7,3,1,100000002,610000010275,
9.06409,µm,Spine,7,3,1,100000002,610000010276,
8.0958,µm,Spine,5,2,1,100000002,610000010277,
5.05829,µm,Spine,3,1,1,100000002,610000010278,
4.13807,µm,Spine,3,1,1,100000002,610000010279,
4.39097,µm,Spine,3,2,1,100000002,610000010280,
4.62214,µm,Spine,2,2,1,100000002,610000010281,
2.26847,µm,Spine,0,1,1,100000002,610000010282,
2.66937,µm,Spine,4,3,1,100000002,610000010283,
0.96445,µm,Spine,2,2,1,100000002,610000010284,
0.482786,µm,Spine,0,1,1,100000002,610000010285,
3.66601,µm,Spine,4,2,1,100000002,610000010286,
3.64862,µm,Spine,4,2,1,100000002,610000010287,
3.06734,µm,Spine,4,2,1,100000002,610000010288,
2.43019,µm,Spine,3,3,1,100000002,610000010289,
2.14628,µm,Spine,3,3,1,100000002,610000010290,
17.5244,µm,Spine,11,4,1,100000002,610000010291,
15.5293,µm,Spine,9,4,1,100000002,610000010292,
12.0531,µm,Spine,8,4,1,100000002,610000010293,
12.4736,µm,Spine,8,3,1,100000002,610000010294,
11.3375,µm,Spine,7,3,1,100000002,610000010295,
10.893,µm,Spine,7,3,1,100000002,610000010296,
9.03776,µm,Spine,7,3,1,100000002,610000010297,
8.05487,µm,Spine,7,3,1,100000002,610000010298,
19.2302,µm,Spine,17,2,1,100000002,610000010299,
19.8589,µm,Spine,17,3,1,100000002,610000010300,
19.2568,µm,Spine,16,2,1,100000002,610000010301,
13.8652,µm,Spine,13,2,1,100000002,610000010302,
13.7244,µm,Spine,13,2,1,100000002,610000010303,
11.5064,µm,Spine,12,1,1,100000002,610000010304,
11.4998,µm,Spine,12,1,1,100000002,610000010305,
10.1571,µm,Spine,10,1,1,100000002,610000010306,
11.9323,µm,Spine,10,2,1,100000002,610000010307,
10.9417,µm,Spine,10,2,1,100000002,610000010308,
11.1447,µm,Spine,8,2,1,100000002,610000010309,
9.64255,µm,Spine,7,2,1,100000002,610000010310,
8.19466,µm,Spine,6,1,1,100000002,610000010311,
7.17848,µm,Spine,5,1,1,100000002,610000010312,
5.89263,µm,Spine,5,1,1,100000002,610000010313,
5.87977,µm,Spine,5,2,1,100000002,610000010314,
5.60862,µm,Spine,5,2,1,100000002,610000010315,
4.97424,µm,Spine,4,1,1,100000002,610000010316,
9.15611,µm,Spine,6,2,1,100000002,610000010317,
9.03796,µm,Spine,6,2,1,100000002,610000010318,
9.02766,µm,Spine,6,3,1,100000002,610000010319,
7.46773,µm,Spine,5,2,1,100000002,610000010320,
7.38486,µm,Spine,5,2,1,100000002,610000010321,
5.7563,µm,Spine,5,2,1,100000002,610000010322,
7.53952,µm,Spine,6,4,1,100000002,610000010323,
7.18038,µm,Spine,6,3,1,100000002,610000010324,
8.0747,µm,Spine,6,4,1,100000002,610000010325,
6.9468,µm,Spine,6,4,1,100000002,610000010326,
5.70169,µm,Spine,5,3,1,100000002,610000010327,
3.60333,µm,Spine,4,2,1,100000002,610000010328,
3.47757,µm,Spine,3,2,1,100000002,610000010329,
7.86403,µm,Spine,6,4,1,100000002,610000010330,
7.32338,µm,Spine,6,4,1,100000002,610000010331,
6.62601,µm,Spine,6,5,1,100000002,610000010332,
6.07014,µm,Spine,4,4,1,100000002,610000010333,
5.98803,µm,Spine,4,4,1,100000002,610000010334,
5.28817,µm,Spine,4,4,1,100000002,610000010335,
4.52244,µm,Spine,4,2,1,100000002,610000010336,
3.77287,µm,Spine,3,2,1,100000002,610000010337,
7.78283,µm,Spine,5,4,1,100000002,610000010338,
7.18981,µm,Spine,5,4,1,100000002,610000010339,
6.18184,µm,Spine,3,3,1,100000002,610000010340,
4.30586,µm,Spine,2,3,1,100000002,610000010341,
3.534,µm,Spine,2,3,1,100000002,610000010342,
0.362417,µm,Spine,0,1,1,100000002,610000010343,
6.72842,µm,Spine,2,1,1,100000002,610000010344,
5.51013,µm,Spine,2,1,1,100000002,610000010345,
4.46699,µm,Spine,2,1,1,100000002,610000010346,
4.22113,µm,Spine,2,2,1,100000002,610000010347,
9.46707,µm,Spine,2,2,1,100000002,610000010348,
5.27799,µm,Spine,2,2,1,100000002,610000010349,
1.85254,µm,Spine,0,1,1,100000002,610000010350,
3.00472,µm,Spine,0,1,1,100000002,610000010351,
2.39588,µm,Spine,0,1,1,100000002,610000010352,
10.9172,µm,Spine,6,5,1,100000003,610000010353,
10.1773,µm,Spine,6,5,1,100000003,610000010354,
6.14907,µm,Spine,2,3,1,100000003,610000010355,
10.9283,µm,Spine,10,4,1,100000003,610000010356,
15.8515,µm,Spine,10,2,1,100000003,610000010357,
15.4008,µm,Spine,13,1,1,100000003,610000010358,
15.338,µm,Spine,13,1,1,100000003,610000010359,
13.9657,µm,Spine,12,2,1,100000003,610000010360,
12.2256,µm,Spine,10,1,1,100000003,610000010361,
7.24253,µm,Spine,7,1,1,100000003,610000010362,
9.57315,µm,Spine,7,2,1,100000003,610000010363,
6.04839,µm,Spine,6,1,1,100000003,610000010364,
9.55666,µm,Spine,6,2,1,100000003,610000010365,
12.7028,µm,Spine,13,5,1,100000003,610000010366,
10.5272,µm,Spine,8,4,1,100000003,610000010367,
8.95129,µm,Spine,8,4,1,100000003,610000010368,
8.09546,µm,Spine,7,3,1,100000003,610000010369,
7.96854,µm,Spine,7,3,1,100000003,610000010370,
3.73151,µm,Spine,5,2,1,100000003,610000010371,
1.8271,µm,Spine,1,2,1,100000003,610000010372,
0.943851,µm,Spine,0,1,1,100000003,610000010373,
7.93944,µm,Spine,6,4,1,100000003,610000010374,
7.45088,µm,Spine,6,4,1,100000003,610000010375,
5.63482,µm,Spine,4,4,1,100000003,610000010376,
5.60663,µm,Spine,4,4,1,100000003,610000010377,
6.89355,µm,Spine,3,2,1,100000003,610000010378,
5.53603,µm,Spine,2,2,1,100000003,610000010379,
4.44698,µm,Spine,2,2,1,100000003,610000010380,
3.47318,µm,Spine,2,2,1,100000003,610000010381,
4.08109,µm,Spine,3,2,1,100000003,610000010382,
7.21174,µm,Spine,3,1,1,100000003,610000010383,
