
Spine Part Length Head
 ==================== 
Spine Part Length Head,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.197696,µm,Spine,Spine Part Length,0,1,1,100000001,610000010251,
0.216179,µm,Spine,Spine Part Length,0,1,1,100000001,610000010252,
0.119816,µm,Spine,Spine Part Length,5,3,1,100000001,610000010253,
0.12079,µm,Spine,Spine Part Length,7,3,1,100000001,610000010254,
0.111719,µm,Spine,Spine Part Length,0,1,1,100000001,610000010255,
0.167578,µm,Spine,Spine Part Length,3,2,1,100000001,610000010256,
0.13166,µm,Spine,Spine Part Length,3,1,1,100000001,610000010257,
0.163255,µm,Spine,Spine Part Length,2,1,1,100000001,610000010258,
0.144989,µm,Spine,Spine Part Length,2,1,1,100000001,610000010259,
0.139547,µm,Spine,Spine Part Length,2,1,1,100000001,610000010260,
0.0903052,µm,Spine,Spine Part Length,14,5,1,100000002,610000010261,
0.10237,µm,Spine,Spine Part Length,14,5,1,100000002,610000010262,
0.132823,µm,Spine,Spine Part Length,14,5,1,100000002,610000010263,
0.130558,µm,Spine,Spine Part Length,14,5,1,100000002,610000010264,
0.124206,µm,Spine,Spine Part Length,12,4,1,100000002,610000010265,
0.177287,µm,Spine,Spine Part Length,12,4,1,100000002,610000010266,
0.119336,µm,Spine,Spine Part Length,13,6,1,100000002,610000010267,
0.143991,µm,Spine,Spine Part Length,12,5,1,100000002,610000010268,
0.1625,µm,Spine,Spine Part Length,12,5,1,100000002,610000010269,
0.0932424,µm,Spine,Spine Part Length,11,5,1,100000002,610000010270,
0.135732,µm,Spine,Spine Part Length,11,5,1,100000002,610000010271,
0.162054,µm,Spine,Spine Part Length,10,4,1,100000002,610000010272,
0.10383,µm,Spine,Spine Part Length,8,3,1,100000002,610000010273,
0.116514,µm,Spine,Spine Part Length,8,3,1,100000002,610000010274,
0.121875,µm,Spine,Spine Part Length,7,3,1,100000002,610000010275,
0.165039,µm,Spine,Spine Part Length,7,3,1,100000002,610000010276,
0.143782,µm,Spine,Spine Part Length,5,2,1,100000002,610000010277,
0.131617,µm,Spine,Spine Part Length,3,1,1,100000002,610000010278,
0.203125,µm,Spine,Spine Part Length,3,1,1,100000002,610000010279,
0.112973,µm,Spine,Spine Part Length,3,2,1,100000002,610000010280,
0.13457,µm,Spine,Spine Part Length,2,2,1,100000002,610000010281,
0.133622,µm,Spine,Spine Part Length,0,1,1,100000002,610000010282,
0.154357,µm,Spine,Spine Part Length,4,3,1,100000002,610000010283,
0.16137,µm,Spine,Spine Part Length,2,2,1,100000002,610000010284,
0.219788,µm,Spine,Spine Part Length,0,1,1,100000002,610000010285,
0.148817,µm,Spine,Spine Part Length,4,2,1,100000002,610000010286,
0.150932,µm,Spine,Spine Part Length,4,2,1,100000002,610000010287,
0.231437,µm,Spine,Spine Part Length,4,2,1,100000002,610000010288,
0.147657,µm,Spine,Spine Part Length,3,3,1,100000002,610000010289,
0.149148,µm,Spine,Spine Part Length,3,3,1,100000002,610000010290,
0.133011,µm,Spine,Spine Part Length,11,4,1,100000002,610000010291,
0.106963,µm,Spine,Spine Part Length,9,4,1,100000002,610000010292,
0.137753,µm,Spine,Spine Part Length,8,4,1,100000002,610000010293,
0.147266,µm,Spine,Spine Part Length,8,3,1,100000002,610000010294,
0.137452,µm,Spine,Spine Part Length,7,3,1,100000002,610000010295,
0.147584,µm,Spine,Spine Part Length,7,3,1,100000002,610000010296,
0.0914062,µm,Spine,Spine Part Length,7,3,1,100000002,610000010297,
0.207733,µm,Spine,Spine Part Length,7,3,1,100000002,610000010298,
0.184717,µm,Spine,Spine Part Length,17,2,1,100000002,610000010299,
0.118991,µm,Spine,Spine Part Length,17,3,1,100000002,610000010300,
0.144721,µm,Spine,Spine Part Length,16,2,1,100000002,610000010301,
0.0891525,µm,Spine,Spine Part Length,13,2,1,100000002,610000010302,
0.0925568,µm,Spine,Spine Part Length,13,2,1,100000002,610000010303,
0.159843,µm,Spine,Spine Part Length,12,1,1,100000002,610000010304,
0.0882978,µm,Spine,Spine Part Length,12,1,1,100000002,610000010305,
0.17065,µm,Spine,Spine Part Length,10,1,1,100000002,610000010306,
0.0863281,µm,Spine,Spine Part Length,10,2,1,100000002,610000010307,
0.0914062,µm,Spine,Spine Part Length,10,2,1,100000002,610000010308,
0.132031,µm,Spine,Spine Part Length,8,2,1,100000002,610000010309,
0.107547,µm,Spine,Spine Part Length,7,2,1,100000002,610000010310,
0.08125,µm,Spine,Spine Part Length,6,1,1,100000002,610000010311,
0.255778,µm,Spine,Spine Part Length,5,1,1,100000002,610000010312,
0.241542,µm,Spine,Spine Part Length,5,1,1,100000002,610000010313,
0.102723,µm,Spine,Spine Part Length,5,2,1,100000002,610000010314,
0.121784,µm,Spine,Spine Part Length,5,2,1,100000002,610000010315,
0.253906,µm,Spine,Spine Part Length,4,1,1,100000002,610000010316,
0.2697,µm,Spine,Spine Part Length,6,2,1,100000002,610000010317,
0.243025,µm,Spine,Spine Part Length,6,2,1,100000002,610000010318,
0.138074,µm,Spine,Spine Part Length,6,3,1,100000002,610000010319,
0.162951,µm,Spine,Spine Part Length,5,2,1,100000002,610000010320,
0.127016,µm,Spine,Spine Part Length,5,2,1,100000002,610000010321,
0.129986,µm,Spine,Spine Part Length,5,2,1,100000002,610000010322,
0.132687,µm,Spine,Spine Part Length,6,4,1,100000002,610000010323,
0.138084,µm,Spine,Spine Part Length,6,3,1,100000002,610000010324,
0.0985401,µm,Spine,Spine Part Length,6,4,1,100000002,610000010325,
0.157173,µm,Spine,Spine Part Length,6,4,1,100000002,610000010326,
0.118026,µm,Spine,Spine Part Length,5,3,1,100000002,610000010327,
0.1625,µm,Spine,Spine Part Length,4,2,1,100000002,610000010328,
0.0914062,µm,Spine,Spine Part Length,3,2,1,100000002,610000010329,
0.181079,µm,Spine,Spine Part Length,6,4,1,100000002,610000010330,
0.1625,µm,Spine,Spine Part Length,6,4,1,100000002,610000010331,
0.159189,µm,Spine,Spine Part Length,6,5,1,100000002,610000010332,
0.0926639,µm,Spine,Spine Part Length,4,4,1,100000002,610000010333,
0.147686,µm,Spine,Spine Part Length,4,4,1,100000002,610000010334,
0.143478,µm,Spine,Spine Part Length,4,4,1,100000002,610000010335,
0.137109,µm,Spine,Spine Part Length,4,2,1,100000002,610000010336,
0.154322,µm,Spine,Spine Part Length,3,2,1,100000002,610000010337,
0.0945063,µm,Spine,Spine Part Length,5,4,1,100000002,610000010338,
0.125998,µm,Spine,Spine Part Length,5,4,1,100000002,610000010339,
0.169558,µm,Spine,Spine Part Length,3,3,1,100000002,610000010340,
0.0986099,µm,Spine,Spine Part Length,2,3,1,100000002,610000010341,
0.150402,µm,Spine,Spine Part Length,2,3,1,100000002,610000010342,
0.213916,µm,Spine,Spine Part Length,0,1,1,100000002,610000010343,
0.216684,µm,Spine,Spine Part Length,2,1,1,100000002,610000010344,
0.0914572,µm,Spine,Spine Part Length,2,1,1,100000002,610000010345,
0.251606,µm,Spine,Spine Part Length,2,1,1,100000002,610000010346,
0.121875,µm,Spine,Spine Part Length,2,2,1,100000002,610000010347,
0.111719,µm,Spine,Spine Part Length,2,2,1,100000002,610000010348,
0.133552,µm,Spine,Spine Part Length,2,2,1,100000002,610000010349,
0.204394,µm,Spine,Spine Part Length,0,1,1,100000002,610000010350,
0.133897,µm,Spine,Spine Part Length,0,1,1,100000002,610000010351,
0.149215,µm,Spine,Spine Part Length,0,1,1,100000002,610000010352,
0.136481,µm,Spine,Spine Part Length,6,5,1,100000003,610000010353,
0.08125,µm,Spine,Spine Part Length,6,5,1,100000003,610000010354,
0.103702,µm,Spine,Spine Part Length,2,3,1,100000003,610000010355,
0.117387,µm,Spine,Spine Part Length,10,4,1,100000003,610000010356,
0.121875,µm,Spine,Spine Part Length,10,2,1,100000003,610000010357,
0.168105,µm,Spine,Spine Part Length,13,1,1,100000003,610000010358,
0.155698,µm,Spine,Spine Part Length,13,1,1,100000003,610000010359,
0.08125,µm,Spine,Spine Part Length,12,2,1,100000003,610000010360,
0.142187,µm,Spine,Spine Part Length,10,1,1,100000003,610000010361,
0.123898,µm,Spine,Spine Part Length,7,1,1,100000003,610000010362,
0.095934,µm,Spine,Spine Part Length,7,2,1,100000003,610000010363,
0.193842,µm,Spine,Spine Part Length,6,1,1,100000003,610000010364,
0.08125,µm,Spine,Spine Part Length,6,2,1,100000003,610000010365,
0.0831707,µm,Spine,Spine Part Length,13,5,1,100000003,610000010366,
0.123556,µm,Spine,Spine Part Length,8,4,1,100000003,610000010367,
0.140991,µm,Spine,Spine Part Length,8,4,1,100000003,610000010368,
0.113463,µm,Spine,Spine Part Length,7,3,1,100000003,610000010369,
0.08125,µm,Spine,Spine Part Length,7,3,1,100000003,610000010370,
0.162526,µm,Spine,Spine Part Length,5,2,1,100000003,610000010371,
0.0994795,µm,Spine,Spine Part Length,1,2,1,100000003,610000010372,
0.144644,µm,Spine,Spine Part Length,0,1,1,100000003,610000010373,
0.106127,µm,Spine,Spine Part Length,6,4,1,100000003,610000010374,
0.115203,µm,Spine,Spine Part Length,6,4,1,100000003,610000010375,
0.0920112,µm,Spine,Spine Part Length,4,4,1,100000003,610000010376,
0.157431,µm,Spine,Spine Part Length,4,4,1,100000003,610000010377,
0.122094,µm,Spine,Spine Part Length,3,2,1,100000003,610000010378,
0.106641,µm,Spine,Spine Part Length,2,2,1,100000003,610000010379,
0.08125,µm,Spine,Spine Part Length,2,2,1,100000003,610000010380,
0.130508,µm,Spine,Spine Part Length,2,2,1,100000003,610000010381,
0.166016,µm,Spine,Spine Part Length,3,2,1,100000003,610000010382,
0.0878168,µm,Spine,Spine Part Length,3,1,1,100000003,610000010383,
0.101099,µm,Spine,Spine Part Length,3,1,1,100000003,610000010384,
0.223437,µm,Spine,Spine Part Length,0,1,1,100000003,610000010385,
0.173868,µm,Spine,Spine Part Length,0,1,1,100000003,610000010386,
0.212882,µm,Spine,Spine Part Length,4,3,1,100000003,610000010387,
0.13457,µm,Spine,Spine Part Length,4,3,1,100000003,610000010388,
0.134844,µm,Spine,Spine Part Length,2,3,1,100000003,610000010389,
0.08125,µm,Spine,Spine Part Length,2,3,1,100000003,610000010390,
0.08125,µm,Spine,Spine Part Length,3,3,1,100000003,610000010391,
0.154409,µm,Spine,Spine Part Length,3,3,1,100000003,610000010392,
0.208504,µm,Spine,Spine Part Length,3,3,1,100000003,610000010393,
0.124296,µm,Spine,Spine Part Length,5,3,1,100000003,610000010394,
0.08125,µm,Spine,Spine Part Length,5,3,1,100000003,610000010395,
0.121875,µm,Spine,Spine Part Length,5,3,1,100000003,610000010396,
0.10465,µm,Spine,Spine Part Length,5,3,1,100000003,610000010397,
0.0946147,µm,Spine,Spine Part Length,4,2,1,100000003,610000010398,
0.0919844,µm,Spine,Spine Part Length,1,1,1,100000003,610000010399,
0.111719,µm,Spine,Spine Part Length,0,1,1,100000003,610000010400,
0.0914815,µm,Spine,Spine Part Length,0,1,1,100000003,610000010401,
0.08125,µm,Spine,Spine Part Length,0,1,1,100000003,610000010402,
0.203125,µm,Spine,Spine Part Length,0,1,1,100000003,610000010403,
0.123916,µm,Spine,Spine Part Length,9,3,1,100000004,610000010404,
0.191508,µm,Spine,Spine Part Length,4,1,1,100000004,610000010405,
0.0996582,µm,Spine,Spine Part Length,1,2,1,100000004,610000010406,
0.170117,µm,Spine,Spine Part Length,0,1,1,100000004,610000010407,
0.179313,µm,Spine,Spine Part Length,0,1,1,100000004,610000010408,
0.143982,µm,Spine,Spine Part Length,0,1,1,100000004,610000010409,
0.182907,µm,Spine,Spine Part Length,2,1,1,100000004,610000010416,
0.18039,µm,Spine,Spine Part Length,1,1,1,100000004,610000010417,
0.143436,µm,Spine,Spine Part Length,7,4,1,100000004,610000010423,
0.14917,µm,Spine,Spine Part Length,4,3,1,100000004,610000010424,
0.138379,µm,Spine,Spine Part Length,3,2,1,100000004,610000010425,
0.136951,µm,Spine,Spine Part Length,3,2,1,100000004,610000010426,
0.230268,µm,Spine,Spine Part Length,4,1,1,100000004,610000010430,
0.166009,µm,Spine,Spine Part Length,2,1,1,100000004,610000010431,
