
Spine Min Diameter
 ==================== 
Spine Min Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.375602,µm,Spine,0,1,1,100000004,610000009689,
0.293723,µm,Spine,1,2,1,100000000,610000009692,
0.267832,µm,Spine,2,1,1,100000001,610000009695,
0.24375,µm,Spine,4,3,1,100000004,610000009697,
0.19826,µm,Spine,8,3,1,100000002,610000009701,
0.24375,µm,Spine,13,1,1,100000003,610000009703,
0.226039,µm,Spine,8,1,1,100000002,610000009706,
0.171763,µm,Spine,4,4,1,100000002,610000009708,
0.268216,µm,Spine,6,2,1,100000003,610000009710,
0.172733,µm,Spine,3,3,1,100000003,610000009712,
0.213474,µm,Spine,5,3,1,100000002,610000009714,
0.220303,µm,Spine,15,3,1,100000002,610000009717,
0.351652,µm,Spine,0,1,1,100000002,610000009721,
0.321134,µm,Spine,6,2,1,100000000,610000009726,
0.24375,µm,Spine,0,1,1,100000004,610000009729,
0.1625,µm,Spine,14,3,1,100000001,610000009731,
0.229809,µm,Spine,15,7,1,100000001,610000009735,
0.17873,µm,Spine,6,4,1,100000002,610000009738,
0.24248,µm,Spine,2,2,1,100000002,610000009742,
0.257242,µm,Spine,0,1,1,100000001,610000009746,
0.354513,µm,Spine,3,2,1,100000004,610000009749,
0.287287,µm,Spine,2,1,1,100000000,610000009752,
0.1625,µm,Spine,13,4,1,100000001,610000009756,
0.27523,µm,Spine,4,2,1,100000001,610000009760,
0.1625,µm,Spine,1,2,1,100000000,610000009767,
0.167997,µm,Spine,13,5,1,100000002,610000009769,
0.272881,µm,Spine,13,4,1,100000001,610000009773,
0.276708,µm,Spine,0,1,1,100000004,610000009776,
0.1625,µm,Spine,0,1,1,100000002,610000009780,
0.288462,µm,Spine,14,4,1,100000001,610000009785,
0.21535,µm,Spine,1,1,1,100000003,610000009789,
0.342519,µm,Spine,17,9,1,100000001,610000009791,
0.398633,µm,Spine,0,1,1,100000004,610000009793,
0.270538,µm,Spine,2,2,1,100000002,610000009800,
0.201095,µm,Spine,0,1,1,100000001,610000009803,
0.24375,µm,Spine,1,2,1,100000000,610000009805,
0.387647,µm,Spine,0,1,1,100000004,610000009808,
0.332012,µm,Spine,7,2,1,100000002,610000009814,
0.187809,µm,Spine,2,2,1,100000001,610000009817,
0.213865,µm,Spine,2,2,1,100000000,610000009819,
0.396269,µm,Spine,0,1,1,100000004,610000009826,
0.287486,µm,Spine,0,1,1,100000004,610000009830,
0.335791,µm,Spine,2,1,1,100000002,610000009833,
0.301208,µm,Spine,14,5,1,100000001,610000009836,
0.1625,µm,Spine,9,2,1,100000001,610000009839,
0.245568,µm,Spine,0,1,1,100000000,610000009842,
0.18916,µm,Spine,1,1,1,100000001,610000009844,
0.226791,µm,Spine,14,9,1,100000001,610000009846,
0.203855,µm,Spine,3,2,1,100000000,610000009851,
0.24375,µm,Spine,16,3,1,100000001,610000009854,
0.269623,µm,Spine,6,2,1,100000000,610000009858,
0.1625,µm,Spine,1,2,1,100000000,610000009863,
0.196584,µm,Spine,0,1,1,100000004,610000009870,
0.379919,µm,Spine,2,2,1,100000000,610000009875,
0.364844,µm,Spine,5,2,1,100000000,610000009878,
0.367602,µm,Spine,3,1,1,100000000,610000009888,
0.325,µm,Spine,10,2,1,100000000,610000009898,
0.442897,µm,Spine,6,3,1,100000001,610000009901,
0.355537,µm,Spine,0,1,1,100000004,610000009904,
0.269435,µm,Spine,1,2,1,100000000,610000009909,
0.315535,µm,Spine,5,2,1,100000002,610000009913,
0.22641,µm,Spine,8,4,1,100000001,610000009916,
0.406455,µm,Spine,0,1,1,100000000,610000009920,
0.268744,µm,Spine,14,5,1,100000001,610000009925,
0.271434,µm,Spine,1,2,1,100000000,610000009929,
0.264133,µm,Spine,13,4,1,100000001,610000009932,
0.281729,µm,Spine,0,1,1,100000002,610000009935,
0.420084,µm,Spine,0,1,1,100000002,610000009939,
0.185352,µm,Spine,0,1,1,100000000,610000009949,
0.258247,µm,Spine,15,7,1,100000001,610000009961,
0.408789,µm,Spine,14,4,1,100000001,610000009966,
0.373254,µm,Spine,1,2,1,100000000,610000009974,
0.369195,µm,Spine,3,2,1,100000004,610000009978,
0.332084,µm,Spine,1,1,1,100000001,610000009983,
0.1625,µm,Spine,1,2,1,100000000,610000009995,
0.517996,µm,Spine,4,2,1,100000000,610000010003,
0.299165,µm,Spine,0,1,1,100000004,610000010011,
0.227351,µm,Spine,4,2,1,100000000,610000010013,
0.284811,µm,Spine,1,2,1,100000000,610000010015,
0.400892,µm,Spine,5,1,1,100000002,610000010029,
0.295013,µm,Spine,2,2,1,100000001,610000010058,
0.431052,µm,Spine,0,1,1,100000004,610000010060,
0.365625,µm,Spine,0,1,1,100000002,610000010066,
0.376278,µm,Spine,0,1,1,100000001,610000010074,
0.223437,µm,Spine,13,5,1,100000002,610000010097,
0.276105,µm,Spine,2,2,1,100000000,610000010126,
0.341639,µm,Spine,2,2,1,100000000,610000010127,
0.269141,µm,Spine,2,2,1,100000000,610000010128,
0.246429,µm,Spine,2,2,1,100000000,610000010129,
0.329347,µm,Spine,10,2,1,100000000,610000010130,
0.315173,µm,Spine,10,2,1,100000000,610000010131,
0.222845,µm,Spine,8,3,1,100000000,610000010132,
0.266743,µm,Spine,6,1,1,100000000,610000010133,
0.226784,µm,Spine,6,1,1,100000000,610000010134,
0.359869,µm,Spine,5,1,1,100000000,610000010135,
0.353572,µm,Spine,5,1,1,100000000,610000010136,
0.244636,µm,Spine,4,2,1,100000000,610000010137,
0.343052,µm,Spine,2,1,1,100000000,610000010138,
0.176606,µm,Spine,10,3,1,100000000,610000010139,
0.220841,µm,Spine,9,4,1,100000000,610000010140,
0.241725,µm,Spine,9,4,1,100000000,610000010141,
0.310968,µm,Spine,9,4,1,100000000,610000010142,
0.392285,µm,Spine,9,4,1,100000000,610000010143,
0.260354,µm,Spine,8,3,1,100000000,610000010144,
0.258699,µm,Spine,8,3,1,100000000,610000010145,
0.261455,µm,Spine,8,2,1,100000000,610000010146,
0.336073,µm,Spine,9,1,1,100000000,610000010147,
0.247198,µm,Spine,8,2,1,100000000,610000010148,
0.39064,µm,Spine,8,2,1,100000000,610000010149,
0.216897,µm,Spine,3,2,1,100000000,610000010150,
0.256445,µm,Spine,1,1,1,100000000,610000010151,
0.273296,µm,Spine,2,2,1,100000000,610000010152,
0.25796,µm,Spine,1,2,1,100000000,610000010153,
0.291333,µm,Spine,1,2,1,100000000,610000010154,
0.32627,µm,Spine,0,1,1,100000000,610000010155,
0.373769,µm,Spine,2,1,1,100000000,610000010156,
0.502065,µm,Spine,9,4,1,100000000,610000010157,
0.307599,µm,Spine,8,3,1,100000000,610000010158,
0.335073,µm,Spine,7,2,1,100000000,610000010159,
0.380859,µm,Spine,5,2,1,100000000,610000010160,
0.474452,µm,Spine,5,2,1,100000000,610000010161,
0.338341,µm,Spine,4,3,1,100000000,610000010162,
0.380583,µm,Spine,2,2,1,100000000,610000010163,
0.355633,µm,Spine,5,2,1,100000000,610000010164,
0.180657,µm,Spine,4,2,1,100000000,610000010165,
0.341943,µm,Spine,4,2,1,100000000,610000010166,
0.378111,µm,Spine,4,2,1,100000000,610000010167,
0.237189,µm,Spine,4,3,1,100000000,610000010168,
0.30878,µm,Spine,4,3,1,100000000,610000010169,
0.503052,µm,Spine,3,2,1,100000000,610000010170,
0.255626,µm,Spine,3,2,1,100000000,610000010171,
0.267908,µm,Spine,3,2,1,100000000,610000010172,
0.178896,µm,Spine,2,2,1,100000000,610000010173,
0.322179,µm,Spine,3,2,1,100000000,610000010174,
0.392309,µm,Spine,0,1,1,100000000,610000010175,
0.200873,µm,Spine,0,1,1,100000000,610000010176,
0.264783,µm,Spine,1,2,1,100000000,610000010180,
0.335043,µm,Spine,1,2,1,100000000,610000010181,
0.250501,µm,Spine,17,8,1,100000001,610000010183,
0.343954,µm,Spine,14,5,1,100000001,610000010184,
0.192362,µm,Spine,13,4,1,100000001,610000010185,
0.280634,µm,Spine,13,4,1,100000001,610000010186,
0.334012,µm,Spine,13,4,1,100000001,610000010187,
0.251624,µm,Spine,13,4,1,100000001,610000010188,
0.232228,µm,Spine,11,5,1,100000001,610000010189,
0.1625,µm,Spine,9,4,1,100000001,610000010190,
0.1625,µm,Spine,8,4,1,100000001,610000010191,
0.29849,µm,Spine,8,4,1,100000001,610000010192,
0.262125,µm,Spine,7,3,1,100000001,610000010193,
0.262125,µm,Spine,7,3,1,100000001,610000010194,
0.168001,µm,Spine,17,11,1,100000001,610000010195,
0.264944,µm,Spine,18,10,1,100000001,610000010196,
0.276733,µm,Spine,17,10,1,100000001,610000010197,
0.247559,µm,Spine,16,9,1,100000001,610000010198,
0.22792,µm,Spine,14,9,1,100000001,610000010199,
0.257012,µm,Spine,16,7,1,100000001,610000010200,
0.266445,µm,Spine,15,7,1,100000001,610000010201,
0.171072,µm,Spine,14,6,1,100000001,610000010202,
0.1625,µm,Spine,14,6,1,100000001,610000010203,
0.253906,µm,Spine,13,6,1,100000001,610000010204,
0.1625,µm,Spine,13,6,1,100000001,610000010205,
0.233564,µm,Spine,11,5,1,100000001,610000010206,
0.289453,µm,Spine,9,4,1,100000001,610000010207,
0.205071,µm,Spine,21,6,1,100000001,610000010208,
0.241081,µm,Spine,21,6,1,100000001,610000010209,
0.312165,µm,Spine,21,6,1,100000001,610000010210,
0.263206,µm,Spine,21,5,1,100000001,610000010211,
0.334855,µm,Spine,20,4,1,100000001,610000010212,
0.273011,µm,Spine,19,4,1,100000001,610000010213,
0.216501,µm,Spine,17,5,1,100000001,610000010214,
0.24375,µm,Spine,17,5,1,100000001,610000010215,
0.275488,µm,Spine,17,5,1,100000001,610000010216,
0.248828,µm,Spine,16,4,1,100000001,610000010217,
0.307374,µm,Spine,14,3,1,100000001,610000010218,
0.296224,µm,Spine,14,3,1,100000001,610000010219,
0.297865,µm,Spine,16,5,1,100000001,610000010220,
0.348486,µm,Spine,14,4,1,100000001,610000010221,
0.241914,µm,Spine,10,4,1,100000001,610000010222,
0.360924,µm,Spine,8,3,1,100000001,610000010223,
0.279617,µm,Spine,9,2,1,100000001,610000010224,
0.190974,µm,Spine,6,2,1,100000001,610000010225,
0.2845,µm,Spine,7,2,1,100000001,610000010226,
0.348575,µm,Spine,2,1,1,100000001,610000010227,
0.347621,µm,Spine,2,1,1,100000001,610000010228,
0.169965,µm,Spine,2,2,1,100000001,610000010229,
0.268382,µm,Spine,2,1,1,100000001,610000010230,
0.264105,µm,Spine,2,3,1,100000001,610000010231,
0.390381,µm,Spine,1,1,1,100000001,610000010232,
0.420237,µm,Spine,0,1,1,100000001,610000010233,
0.405467,µm,Spine,0,1,1,100000001,610000010234,
0.410059,µm,Spine,0,1,1,100000001,610000010235,
0.304688,µm,Spine,8,4,1,100000001,610000010236,
0.182059,µm,Spine,6,4,1,100000001,610000010237,
0.277104,µm,Spine,6,4,1,100000001,610000010238,
0.249857,µm,Spine,6,4,1,100000001,610000010239,
0.253906,µm,Spine,7,4,1,100000001,610000010240,
0.32414,µm,Spine,6,3,1,100000001,610000010241,
0.259631,µm,Spine,4,3,1,100000001,610000010242,
0.299609,µm,Spine,3,2,1,100000001,610000010243,
0.23042,µm,Spine,2,2,1,100000001,610000010244,
0.230196,µm,Spine,6,3,1,100000001,610000010245,
0.219045,µm,Spine,6,3,1,100000001,610000010246,
0.219045,µm,Spine,6,3,1,100000001,610000010247,
0.274056,µm,Spine,5,2,1,100000001,610000010248,
0.1625,µm,Spine,3,2,1,100000001,610000010249,
0.363369,µm,Spine,1,1,1,100000001,610000010250,
0.358825,µm,Spine,0,1,1,100000001,610000010251,
0.432358,µm,Spine,0,1,1,100000001,610000010252,
0.239632,µm,Spine,5,3,1,100000001,610000010253,
0.241579,µm,Spine,7,3,1,100000001,610000010254,
0.223438,µm,Spine,0,1,1,100000001,610000010255,
0.335156,µm,Spine,3,2,1,100000001,610000010256,
0.26332,µm,Spine,3,1,1,100000001,610000010257,
0.326511,µm,Spine,2,1,1,100000001,610000010258,
0.289978,µm,Spine,2,1,1,100000001,610000010259,
0.263172,µm,Spine,2,1,1,100000001,610000010260,
0.18061,µm,Spine,14,5,1,100000002,610000010261,
0.20474,µm,Spine,14,5,1,100000002,610000010262,
0.265646,µm,Spine,14,5,1,100000002,610000010263,
0.259022,µm,Spine,14,5,1,100000002,610000010264,
0.248412,µm,Spine,12,4,1,100000002,610000010265,
0.354574,µm,Spine,12,4,1,100000002,610000010266,
0.214962,µm,Spine,13,6,1,100000002,610000010267,
0.283355,µm,Spine,12,5,1,100000002,610000010268,
0.303843,µm,Spine,12,5,1,100000002,610000010269,
0.186485,µm,Spine,11,5,1,100000002,610000010270,
0.271464,µm,Spine,11,5,1,100000002,610000010271,
0.311006,µm,Spine,10,4,1,100000002,610000010272,
0.20766,µm,Spine,8,3,1,100000002,610000010273,
0.233028,µm,Spine,8,3,1,100000002,610000010274,
0.24375,µm,Spine,7,3,1,100000002,610000010275,
0.330078,µm,Spine,7,3,1,100000002,610000010276,
0.287564,µm,Spine,5,2,1,100000002,610000010277,
0.263234,µm,Spine,3,1,1,100000002,610000010278,
0.35363,µm,Spine,3,1,1,100000002,610000010279,
0.225945,µm,Spine,3,2,1,100000002,610000010280,
0.269141,µm,Spine,2,2,1,100000002,610000010281,
0.267244,µm,Spine,0,1,1,100000002,610000010282,
0.308714,µm,Spine,4,3,1,100000002,610000010283,
0.322739,µm,Spine,2,2,1,100000002,610000010284,
0.39644,µm,Spine,0,1,1,100000002,610000010285,
0.297634,µm,Spine,4,2,1,100000002,610000010286,
0.301864,µm,Spine,4,2,1,100000002,610000010287,
0.294313,µm,Spine,4,2,1,100000002,610000010288,
0.246513,µm,Spine,3,3,1,100000002,610000010289,
0.298295,µm,Spine,3,3,1,100000002,610000010290,
0.266022,µm,Spine,11,4,1,100000002,610000010291,
0.213926,µm,Spine,9,4,1,100000002,610000010292,
0.275506,µm,Spine,8,4,1,100000002,610000010293,
0.294531,µm,Spine,8,3,1,100000002,610000010294,
0.274904,µm,Spine,7,3,1,100000002,610000010295,
0.271197,µm,Spine,7,3,1,100000002,610000010296,
0.182812,µm,Spine,7,3,1,100000002,610000010297,
0.415465,µm,Spine,7,3,1,100000002,610000010298,
0.369434,µm,Spine,17,2,1,100000002,610000010299,
0.237982,µm,Spine,17,3,1,100000002,610000010300,
0.289442,µm,Spine,16,2,1,100000002,610000010301,
0.178305,µm,Spine,13,2,1,100000002,610000010302,
0.185114,µm,Spine,13,2,1,100000002,610000010303,
0.319687,µm,Spine,12,1,1,100000002,610000010304,
0.176596,µm,Spine,12,1,1,100000002,610000010305,
0.3413,µm,Spine,10,1,1,100000002,610000010306,
0.172656,µm,Spine,10,2,1,100000002,610000010307,
0.182812,µm,Spine,10,2,1,100000002,610000010308,
0.264063,µm,Spine,8,2,1,100000002,610000010309,
0.215095,µm,Spine,7,2,1,100000002,610000010310,
0.1625,µm,Spine,6,1,1,100000002,610000010311,
0.470601,µm,Spine,5,1,1,100000002,610000010312,
0.454695,µm,Spine,5,1,1,100000002,610000010313,
0.205447,µm,Spine,5,2,1,100000002,610000010314,
0.243569,µm,Spine,5,2,1,100000002,610000010315,
0.463618,µm,Spine,4,1,1,100000002,610000010316,
0.394455,µm,Spine,6,2,1,100000002,610000010317,
0.486049,µm,Spine,6,2,1,100000002,610000010318,
0.261242,µm,Spine,6,3,1,100000002,610000010319,
0.317988,µm,Spine,5,2,1,100000002,610000010320,
0.254032,µm,Spine,5,2,1,100000002,610000010321,
0.259973,µm,Spine,5,2,1,100000002,610000010322,
0.265375,µm,Spine,6,4,1,100000002,610000010323,
0.276168,µm,Spine,6,3,1,100000002,610000010324,
0.19708,µm,Spine,6,4,1,100000002,610000010325,
0.313273,µm,Spine,6,4,1,100000002,610000010326,
0.236051,µm,Spine,5,3,1,100000002,610000010327,
0.255862,µm,Spine,4,2,1,100000002,610000010328,
0.182812,µm,Spine,3,2,1,100000002,610000010329,
0.323659,µm,Spine,6,4,1,100000002,610000010330,
0.325,µm,Spine,6,4,1,100000002,610000010331,
0.25461,µm,Spine,6,5,1,100000002,610000010332,
0.185328,µm,Spine,4,4,1,100000002,610000010333,
0.295372,µm,Spine,4,4,1,100000002,610000010334,
0.28041,µm,Spine,4,4,1,100000002,610000010335,
0.274219,µm,Spine,4,2,1,100000002,610000010336,
0.308644,µm,Spine,3,2,1,100000002,610000010337,
0.189013,µm,Spine,5,4,1,100000002,610000010338,
0.251995,µm,Spine,5,4,1,100000002,610000010339,
0.310341,µm,Spine,3,3,1,100000002,610000010340,
0.19722,µm,Spine,2,3,1,100000002,610000010341,
0.300803,µm,Spine,2,3,1,100000002,610000010342,
0.427832,µm,Spine,0,1,1,100000002,610000010343,
0.393602,µm,Spine,2,1,1,100000002,610000010344,
0.182914,µm,Spine,2,1,1,100000002,610000010345,
0.330226,µm,Spine,2,1,1,100000002,610000010346,
0.24375,µm,Spine,2,2,1,100000002,610000010347,
0.223437,µm,Spine,2,2,1,100000002,610000010348,
0.267105,µm,Spine,2,2,1,100000002,610000010349,
0.368352,µm,Spine,0,1,1,100000002,610000010350,
0.267793,µm,Spine,0,1,1,100000002,610000010351,
0.298429,µm,Spine,0,1,1,100000002,610000010352,
0.272961,µm,Spine,6,5,1,100000003,610000010353,
0.1625,µm,Spine,6,5,1,100000003,610000010354,
0.207404,µm,Spine,2,3,1,100000003,610000010355,
0.234774,µm,Spine,10,4,1,100000003,610000010356,
0.24375,µm,Spine,10,2,1,100000003,610000010357,
0.285771,µm,Spine,13,1,1,100000003,610000010358,
0.295231,µm,Spine,13,1,1,100000003,610000010359,
0.1625,µm,Spine,12,2,1,100000003,610000010360,
0.284375,µm,Spine,10,1,1,100000003,610000010361,
0.247796,µm,Spine,7,1,1,100000003,610000010362,
