
Spine Terminal Pt Distance from Origin
 ==================== 
Spine Terminal Pt Distance from Origin,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
20864.3,µm,Spine,Spine Terminal Pt Distance from Origin,16,9,1,,610000010907,
20866.1,µm,Spine,Spine Terminal Pt Distance from Origin,14,9,1,,610000010908,
20845.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,5,1,,610000010908,
20837.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010908,
20861.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010908,
20846.2,µm,Spine,Spine Terminal Pt Distance from Origin,13,6,1,,610000010908,
20864.3,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010909,
20837.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010909,
20844,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010909,
20869.4,µm,Spine,Spine Terminal Pt Distance from Origin,16,7,1,,610000010909,
20845.7,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,,610000010909,
20837.9,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010910,
20842.7,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010910,
20869.5,µm,Spine,Spine Terminal Pt Distance from Origin,15,7,1,,610000010910,
20845.6,µm,Spine,Spine Terminal Pt Distance from Origin,12,5,1,,610000010910,
20859.7,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010911,
20845.4,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000010911,
20842.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010911,
20838.5,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000010911,
20868,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,,610000010911,
20843.9,µm,Spine,Spine Terminal Pt Distance from Origin,12,4,1,,610000010912,
20842.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010912,
20839.4,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010912,
20868,µm,Spine,Spine Terminal Pt Distance from Origin,14,6,1,,610000010912,
20841.7,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000010913,
20867.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,6,1,,610000010913,
20842.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,1,1,,610000010913,
20840.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010913,
20841.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000010914,
20866.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,6,1,,610000010914,
20843.1,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000010914,
20840.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000010914,
20865.1,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010915,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000010915,
20842.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000010915,
20868.5,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000010915,
20840.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000010915,
20840.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010916,
20843,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000010916,
20843.6,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000010916,
20871.5,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010916,
20843.3,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010917,
20852.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010917,
20871.9,µm,Spine,Spine Terminal Pt Distance from Origin,21,6,1,,610000010917,
20843.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010918,
20841.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010918,
20856.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010918,
20872.2,µm,Spine,Spine Terminal Pt Distance from Origin,21,6,1,,610000010918,
20841.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000010919,
20856.2,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010919,
20844.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010919,
20872.6,µm,Spine,Spine Terminal Pt Distance from Origin,21,6,1,,610000010919,
20841.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000010920,
20855.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,5,1,,610000010920,
20844.5,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010920,
20871.9,µm,Spine,Spine Terminal Pt Distance from Origin,21,5,1,,610000010920,
20855.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000010921,
20837.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010921,
20843.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010921,
20871.3,µm,Spine,Spine Terminal Pt Distance from Origin,20,4,1,,610000010921,
20855.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000010922,
20838.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010922,
20844,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010922,
20872,µm,Spine,Spine Terminal Pt Distance from Origin,19,4,1,,610000010922,
20842.4,µm,Spine,Spine Terminal Pt Distance from Origin,10,3,1,,610000010923,
20873.7,µm,Spine,Spine Terminal Pt Distance from Origin,17,5,1,,610000010923,
20854.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000010923,
20839.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010923,
20873.5,µm,Spine,Spine Terminal Pt Distance from Origin,17,5,1,,610000010924,
20854.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010924,
20839.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010924,
20873,µm,Spine,Spine Terminal Pt Distance from Origin,17,5,1,,610000010925,
20838.1,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000010925,
20853.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010925,
20871.9,µm,Spine,Spine Terminal Pt Distance from Origin,16,4,1,,610000010926,
20838.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,4,1,,610000010926,
20829.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010926,
20854.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000010926,
20831.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010927,
20871.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,3,1,,610000010927,
20837.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010927,
20854.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,4,1,,610000010927,
20854.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010928,
20832.4,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010928,
20870.8,µm,Spine,Spine Terminal Pt Distance from Origin,14,3,1,,610000010928,
20837.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010928,
20871.6,µm,Spine,Spine Terminal Pt Distance from Origin,16,5,1,,610000010929,
20832.6,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010929,
20843.5,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010929,
20853,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010929,
20832,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010930,
20843.9,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010930,
20870.7,µm,Spine,Spine Terminal Pt Distance from Origin,14,4,1,,610000010930,
20853.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010930,
20832.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010931,
20844.2,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010931,
20856.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010931,
20872.5,µm,Spine,Spine Terminal Pt Distance from Origin,10,4,1,,610000010931,
20872,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010932,
20857.5,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010932,
20845,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010932,
20833.1,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010932,
20833.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010933,
20845.7,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000010933,
20858.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010933,
20871.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,2,1,,610000010933,
20852.2,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010934,
20872.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000010934,
20833.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010934,
20857.7,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010934,
20850.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010935,
20870.9,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000010935,
20834.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010935,
20856.6,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010935,
20850.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010936,
20855,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010936,
20871.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010936,
20833.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010936,
20871.4,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010937,
20854.9,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010937,
20834.1,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010937,
20846.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010937,
20833.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010938,
20858.1,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000010938,
20846.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010938,
20868,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010938,
20857.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,2,1,,610000010939,
20832.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010939,
20848.8,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010939,
20870.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010939,
20858.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010940,
20832.3,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010940,
20848.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010940,
20871,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010940,
20848.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010941,
20857.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010941,
20830.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000010941,
20874.8,µm,Spine,Spine Terminal Pt Distance from Origin,11,5,1,,610000010941,
20832.9,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010942,
20877.2,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,,610000010942,
20857.4,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010942,
20848.2,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010942,
20877.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,,610000010943,
20857.2,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010943,
20832.4,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010943,
20848.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,3,1,,610000010943,
20851,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010944,
20878.1,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,,610000010944,
20855.3,µm,Spine,Spine Terminal Pt Distance from Origin,4,1,1,,610000010944,
20838.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010944,
20850.9,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010945,
20878.3,µm,Spine,Spine Terminal Pt Distance from Origin,13,4,1,,610000010945,
20856,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010945,
20837.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010945,
20833.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010946,
20856,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010946,
20877.9,µm,Spine,Spine Terminal Pt Distance from Origin,14,5,1,,610000010946,
20855.9,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000010947,
20834.2,µm,Spine,Spine Terminal Pt Distance from Origin,1,2,1,,610000010947,
20877.9,µm,Spine,Spine Terminal Pt Distance from Origin,17,8,1,,610000010947,
20856.5,µm,Spine,Spine Terminal Pt Distance from Origin,5,1,1,,610000010948,
20837.4,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010948,
20876.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010948,
20876.3,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010949,
20857.5,µm,Spine,Spine Terminal Pt Distance from Origin,17,2,1,,610000010949,
20876.1,µm,Spine,Spine Terminal Pt Distance from Origin,1,1,1,,610000010950,
20858.6,µm,Spine,Spine Terminal Pt Distance from Origin,17,3,1,,610000010950,
20876.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010951,
20857.8,µm,Spine,Spine Terminal Pt Distance from Origin,16,2,1,,610000010951,
20876.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010952,
20856.6,µm,Spine,Spine Terminal Pt Distance from Origin,13,2,1,,610000010952,
20876.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010953,
20856.4,µm,Spine,Spine Terminal Pt Distance from Origin,13,2,1,,610000010953,
20876.1,µm,Spine,Spine Terminal Pt Distance from Origin,5,2,1,,610000010954,
20857.2,µm,Spine,Spine Terminal Pt Distance from Origin,12,1,1,,610000010954,
20875.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010955,
20857.3,µm,Spine,Spine Terminal Pt Distance from Origin,12,1,1,,610000010955,
20875.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010956,
20856.6,µm,Spine,Spine Terminal Pt Distance from Origin,10,1,1,,610000010956,
20858.3,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000010957,
20874.8,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010957,
20857.9,µm,Spine,Spine Terminal Pt Distance from Origin,10,2,1,,610000010958,
20874.5,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010958,
20855.1,µm,Spine,Spine Terminal Pt Distance from Origin,8,2,1,,610000010959,
20875.8,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010959,
20857,µm,Spine,Spine Terminal Pt Distance from Origin,7,2,1,,610000010960,
20873.8,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010960,
20874.3,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010961,
20856.9,µm,Spine,Spine Terminal Pt Distance from Origin,6,1,1,,610000010961,
20856.2,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010962,
20874.4,µm,Spine,Spine Terminal Pt Distance from Origin,6,4,1,,610000010962,
20856.5,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010963,
20872.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,4,1,,610000010963,
20873.6,µm,Spine,Spine Terminal Pt Distance from Origin,6,3,1,,610000010964,
20857.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010964,
20858.1,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010965,
20875.8,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010965,
20859.2,µm,Spine,Spine Terminal Pt Distance from Origin,8,3,1,,610000010966,
20877.7,µm,Spine,Spine Terminal Pt Distance from Origin,7,3,1,,610000010966,
20875,µm,Spine,Spine Terminal Pt Distance from Origin,5,3,1,,610000010967,
20858.6,µm,Spine,Spine Terminal Pt Distance from Origin,8,4,1,,610000010967,
20876.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010968,
20860.9,µm,Spine,Spine Terminal Pt Distance from Origin,9,4,1,,610000010968,
20862.6,µm,Spine,Spine Terminal Pt Distance from Origin,11,4,1,,610000010969,
20875.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010969,
20851.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010970,
20875.7,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010970,
20876.7,µm,Spine,Spine Terminal Pt Distance from Origin,3,1,1,,610000010971,
20856.9,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010971,
20877.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,2,1,,610000010972,
20853.3,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010972,
20851.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010973,
20852.4,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010974,
20852.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010975,
20852.6,µm,Spine,Spine Terminal Pt Distance from Origin,2,1,1,,610000010976,
20847.5,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010977,
20847.6,µm,Spine,Spine Terminal Pt Distance from Origin,3,3,1,,610000010978,
20847.7,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010979,
20848.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010980,
20848.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,2,1,,610000010981,
20848.5,µm,Spine,Spine Terminal Pt Distance from Origin,2,2,1,,610000010982,
20847.2,µm,Spine,Spine Terminal Pt Distance from Origin,4,3,1,,610000010983,
20849.7,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010984,
20849.6,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010985,
20852.1,µm,Spine,Spine Terminal Pt Distance from Origin,0,1,1,,610000010986,
20849,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010987,
20852,µm,Spine,Spine Terminal Pt Distance from Origin,,,1,,610000010988,
