
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.339267,0.277743,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001030,
0.412653,0.198463,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000000,610000001033,
0.295279,0.281548,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001050,
0.295279,0.23021,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001051,
0.285462,0.285462,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001052,
0.213063,0.213063,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000001,610000001054,
0.589246,0.589246,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001064,
0.32786,0.282836,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001065,
0.32786,0.19404,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001066,
0.191245,0.162334,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001067,
0.483356,0.162334,0,µm,Spine,Spine Part Max Diameter,0,1,1,100000002,610000001068,
0.376211,0.289378,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001044,
0.384322,0.290995,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001045,
0.476778,0.35992,0,µm,Spine,Spine Part Max Diameter,1,1,1,100000001,610000001046,
0.598163,0.2417,0.423052,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000000874,
0.287685,0.185837,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000001,610000001047,
0.328283,0.328283,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001060,
0.274148,0.274148,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001061,
0.315242,0.278429,0,µm,Spine,Spine Part Max Diameter,2,3,1,100000002,610000001062,
0.59574,0.59574,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000001043,
0.204958,0.204958,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000002,610000001063,
0.382645,0.168667,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000000973,
0.399593,0.263694,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000001039,
0.382645,0.200258,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000001040,
0.353095,0.282933,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000001041,
0.253367,0.240597,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000001042,
0.37099,0.162334,0.413416,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000000867,
0.392917,0.200341,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000001037,
0.422748,0.236663,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000001,610000001038,
