
Spine Part Volume Neck
 ==================== 
Spine Part Volume Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000000,610000004440,
0,µm^3,Spine,Spine Part Volume,4,1,1,100000001,610000004442,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004443,
0,µm^3,Spine,Spine Part Volume,4,2,1,100000001,610000004444,
0,µm^3,Spine,Spine Part Volume,2,1,1,100000001,610000004445,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000004446,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000004447,
0,µm^3,Spine,Spine Part Volume,6,3,1,100000001,610000004448,
0,µm^3,Spine,Spine Part Volume,6,4,1,100000001,610000004449,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000001,610000004450,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004451,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000001,610000004452,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000001,610000004453,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004454,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000001,610000004460,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004462,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004463,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004464,
0,µm^3,Spine,Spine Part Volume,2,2,1,100000002,610000004465,
0,µm^3,Spine,Spine Part Volume,1,2,1,100000002,610000004466,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004470,
0,µm^3,Spine,Spine Part Volume,5,3,1,100000002,610000004471,
0,µm^3,Spine,Spine Part Volume,7,2,1,100000002,610000004472,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000002,610000004473,
0,µm^3,Spine,Spine Part Volume,3,2,1,100000003,610000004478,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004480,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004481,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004482,
0,µm^3,Spine,Spine Part Volume,0,1,1,100000003,610000004483,
