
Spine Mean Diameter
 ==================== 
Spine Mean Diameter,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.499764,µm,Spine,0,1,1,100000000,610000004132,
0.312123,µm,Spine,3,1,1,100000000,610000004135,
0.221881,µm,Spine,3,1,1,100000003,610000004137,
0.457175,µm,Spine,0,1,1,100000001,610000004140,
0.487287,µm,Spine,5,3,1,100000002,610000004145,
0.392037,µm,Spine,0,1,1,100000000,610000004149,
0.422391,µm,Spine,0,1,1,100000001,610000004151,
0.428622,µm,Spine,0,1,1,100000000,610000004155,
0.43838,µm,Spine,0,1,1,100000000,610000004163,
0.320516,µm,Spine,0,1,1,100000000,610000004167,
0.467311,µm,Spine,0,1,1,100000001,610000004170,
0.255996,µm,Spine,0,1,1,100000003,610000004173,
0.329451,µm,Spine,3,3,1,100000000,610000004176,
0.310854,µm,Spine,5,2,1,100000002,610000004178,
0.704062,µm,Spine,5,3,1,100000002,610000004184,
0.322,µm,Spine,1,2,1,100000002,610000004186,
0.282359,µm,Spine,2,2,1,100000000,610000004189,
0.216667,µm,Spine,0,1,1,100000000,610000004192,
0.566836,µm,Spine,0,1,1,100000000,610000004198,
0.565386,µm,Spine,5,3,1,100000002,610000004205,
0.319977,µm,Spine,0,1,1,100000003,610000004207,
0.430953,µm,Spine,0,1,1,100000002,610000004209,
0.295729,µm,Spine,0,1,1,100000003,610000004212,
0.303594,µm,Spine,6,3,1,100000001,610000004214,
0.330435,µm,Spine,0,1,1,100000001,610000004216,
0.450374,µm,Spine,0,1,1,100000003,610000004219,
0.292028,µm,Spine,1,2,1,100000002,610000004221,
0.213426,µm,Spine,0,1,1,100000003,610000004225,
0.235949,µm,Spine,4,2,1,100000001,610000004228,
0.541129,µm,Spine,0,1,1,100000000,610000004235,
0.292053,µm,Spine,2,2,1,100000000,610000004238,
0.353633,µm,Spine,5,1,1,100000002,610000004242,
0.413822,µm,Spine,0,1,1,100000000,610000004244,
0.433999,µm,Spine,5,3,1,100000002,610000004247,
0.205029,µm,Spine,0,1,1,100000003,610000004249,
0.673539,µm,Spine,5,3,1,100000002,610000004254,
0.491552,µm,Spine,0,1,1,100000001,610000004256,
0.336381,µm,Spine,0,1,1,100000003,610000004259,
0.515917,µm,Spine,5,3,1,100000002,610000004263,
0.559275,µm,Spine,0,1,1,100000001,610000004265,
0.371579,µm,Spine,4,2,1,100000001,610000004268,
0.639088,µm,Spine,5,3,1,100000002,610000004271,
0.478859,µm,Spine,0,1,1,100000003,610000004274,
0.481787,µm,Spine,0,1,1,100000000,610000004277,
0.518326,µm,Spine,0,1,1,100000000,610000004281,
0.502574,µm,Spine,0,1,1,100000001,610000004284,
0.557116,µm,Spine,0,1,1,100000000,610000004289,
0.257327,µm,Spine,1,2,1,100000002,610000004291,
0.561505,µm,Spine,0,1,1,100000001,610000004293,
0.412135,µm,Spine,0,1,1,100000001,610000004295,
0.290064,µm,Spine,0,1,1,100000000,610000004297,
0.505714,µm,Spine,0,1,1,100000000,610000004301,
0.594625,µm,Spine,5,3,1,100000002,610000004305,
0.409572,µm,Spine,0,1,1,100000000,610000004307,
0.5642,µm,Spine,0,1,1,100000001,610000004309,
0.439707,µm,Spine,0,1,1,100000003,610000004313,
0.298546,µm,Spine,0,1,1,100000000,610000004318,
0.225705,µm,Spine,0,1,1,100000001,610000004320,
0.439618,µm,Spine,0,1,1,100000001,610000004323,
0.457306,µm,Spine,0,1,1,100000000,610000004326,
0.466714,µm,Spine,5,3,1,100000002,610000004331,
0.552861,µm,Spine,0,1,1,100000000,610000004337,
0.609186,µm,Spine,0,1,1,100000000,610000004342,
0.428573,µm,Spine,0,1,1,100000000,610000004345,
0.37312,µm,Spine,0,1,1,100000003,610000004348,
0.466764,µm,Spine,5,3,1,100000002,610000004351,
0.431983,µm,Spine,5,3,1,100000002,610000004355,
0.273053,µm,Spine,0,1,1,100000000,610000004362,
0.563058,µm,Spine,5,3,1,100000002,610000004367,
0.439278,µm,Spine,7,4,1,100000000,610000004369,
0.301705,µm,Spine,0,1,1,100000003,610000004371,
0.488252,µm,Spine,0,1,1,100000000,610000004376,
0.503508,µm,Spine,1,1,1,100000001,610000004389,
0.384017,µm,Spine,0,1,1,100000000,610000004391,
0.37121,µm,Spine,2,2,1,100000000,610000004396,
0.415429,µm,Spine,5,3,1,100000002,610000004401,
0.350012,µm,Spine,0,1,1,100000000,610000004408,
0.445173,µm,Spine,7,4,1,100000000,610000004424,
0.298358,µm,Spine,4,3,1,100000000,610000004425,
0.36285,µm,Spine,1,2,1,100000000,610000004426,
0.266648,µm,Spine,1,2,1,100000000,610000004427,
0.318147,µm,Spine,4,3,1,100000000,610000004431,
0.375027,µm,Spine,4,3,1,100000000,610000004432,
0.29044,µm,Spine,4,3,1,100000000,610000004433,
0.361837,µm,Spine,3,2,1,100000000,610000004434,
0.307746,µm,Spine,3,3,1,100000000,610000004435,
0.371714,µm,Spine,3,1,1,100000000,610000004436,
0.315259,µm,Spine,3,2,1,100000000,610000004437,
0.352283,µm,Spine,3,2,1,100000000,610000004438,
0.548456,µm,Spine,0,1,1,100000000,610000004439,
0.32261,µm,Spine,0,1,1,100000000,610000004440,
0.474402,µm,Spine,4,1,1,100000001,610000004442,
0.287366,µm,Spine,4,2,1,100000001,610000004443,
0.433261,µm,Spine,4,2,1,100000001,610000004444,
0.433819,µm,Spine,2,1,1,100000001,610000004445,
0.320249,µm,Spine,2,2,1,100000001,610000004446,
0.313892,µm,Spine,6,3,1,100000001,610000004447,
0.310795,µm,Spine,6,3,1,100000001,610000004448,
0.262558,µm,Spine,6,4,1,100000001,610000004449,
0.433121,µm,Spine,3,2,1,100000001,610000004450,
0.38679,µm,Spine,1,2,1,100000001,610000004451,
0.357106,µm,Spine,1,2,1,100000001,610000004452,
0.385778,µm,Spine,2,2,1,100000001,610000004453,
0.418725,µm,Spine,0,1,1,100000001,610000004454,
0.401533,µm,Spine,0,1,1,100000001,610000004460,
0.345153,µm,Spine,2,2,1,100000002,610000004462,
0.306378,µm,Spine,2,2,1,100000002,610000004463,
0.326343,µm,Spine,2,2,1,100000002,610000004464,
0.34638,µm,Spine,2,2,1,100000002,610000004465,
0.292483,µm,Spine,1,2,1,100000002,610000004466,
0.364791,µm,Spine,5,3,1,100000002,610000004470,
0.305913,µm,Spine,5,3,1,100000002,610000004471,
0.299418,µm,Spine,7,2,1,100000002,610000004472,
0.267079,µm,Spine,3,2,1,100000002,610000004473,
0.262867,µm,Spine,3,2,1,100000003,610000004478,
0.308938,µm,Spine,0,1,1,100000003,610000004480,
0.310659,µm,Spine,0,1,1,100000003,610000004481,
0.188357,µm,Spine,0,1,1,100000003,610000004482,
0.477506,µm,Spine,0,1,1,100000003,610000004483,
