
Segment Area
 ==================== 
Segment Area,Unit,Category,Depth,Level,Time,FilamentID,ID,
2.42222,µm^2,Segment,5,2,1,100000000,510000003027,
2.21604,µm^2,Segment,1,2,1,100000001,510000003049,
2.78297,µm^2,Segment,3,2,1,100000003,510000003081,
0.801543,µm^2,Segment,4,3,1,100000000,510000003092,
0.813932,µm^2,Segment,3,2,1,100000000,510000003097,
0.965333,µm^2,Segment,5,3,1,100000000,510000003105,
3.53313,µm^2,Segment,1,2,1,100000001,510000003141,
1.84597,µm^2,Segment,0,1,1,100000001,510000003164,
0.943376,µm^2,Segment,3,2,1,100000001,510000003176,
5.82827,µm^2,Segment,0,1,1,100000001,510000003220,
1.64425,µm^2,Segment,3,3,1,100000000,510000003254,
0.737265,µm^2,Segment,2,2,1,100000001,510000003264,
1.27217,µm^2,Segment,1,1,1,100000001,510000003273,
2.05883,µm^2,Segment,2,2,1,100000001,510000003292,
1.1487,µm^2,Segment,2,2,1,100000001,510000003300,
1.63967,µm^2,Segment,3,3,1,100000000,510000003321,
3.57538,µm^2,Segment,0,1,1,100000003,510000003364,
1.03195,µm^2,Segment,2,3,1,100000000,510000003389,
2.48386,µm^2,Segment,1,2,1,100000000,510000003412,
1.51451,µm^2,Segment,2,2,1,100000003,510000003424,
1.89533,µm^2,Segment,1,2,1,100000002,510000003439,
0.30021,µm^2,Segment,0,1,1,100000001,510000003466,
0.97314,µm^2,Segment,1,2,1,100000003,510000003474,
0.151434,µm^2,Segment,0,1,1,100000003,510000003586,
0.373811,µm^2,Segment,2,1,1,100000001,510000003627,
0.325527,µm^2,Segment,4,2,1,100000002,510000003630,
