
Spine Part Max Diameter
 ==================== 
Spine Part Max Diameter Ground,Spine Part Max Diameter Head,Spine Part Max Diameter Neck,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
0.385677,0.24375,0.325,µm,Spine,Spine Part Max Diameter,12,2,1,100000001,610000004161,
0.585776,0.402174,0,µm,Spine,Spine Part Max Diameter,12,2,1,100000000,610000004189,
0.482538,0.334493,0,µm,Spine,Spine Part Max Diameter,12,2,1,100000000,610000004276,
0.318218,0.300662,0,µm,Spine,Spine Part Max Diameter,12,2,1,100000000,610000004347,
0.385677,0.312305,0,µm,Spine,Spine Part Max Diameter,12,2,1,100000001,610000004439,
0.417043,0.257248,0.350681,µm,Spine,Spine Part Max Diameter,12,3,1,100000000,610000004138,
0.417043,0.350681,0,µm,Spine,Spine Part Max Diameter,12,3,1,100000000,610000004210,
0.324728,0.305813,0,µm,Spine,Spine Part Max Diameter,12,3,1,100000000,610000004389,
0.325,0.27745,0,µm,Spine,Spine Part Max Diameter,12,3,1,100000001,610000004438,
0.430723,0.425112,0,µm,Spine,Spine Part Max Diameter,12,3,1,100000001,610000004465,
0.311931,0.1625,0,µm,Spine,Spine Part Max Diameter,12,4,1,100000000,610000004388,
0.37685,0.294531,0,µm,Spine,Spine Part Max Diameter,13,1,1,100000000,610000004259,
0.331949,0.317552,0,µm,Spine,Spine Part Max Diameter,13,2,1,100000000,610000004351,
0.36153,0.36153,0,µm,Spine,Spine Part Max Diameter,13,2,1,100000000,610000004352,
0.412953,0.412953,0,µm,Spine,Spine Part Max Diameter,13,2,1,100000000,610000004353,
0.433833,0.175731,0.303192,µm,Spine,Spine Part Max Diameter,13,3,1,100000001,610000004099,
0.456769,0.256443,0,µm,Spine,Spine Part Max Diameter,13,3,1,100000001,610000004464,
0.34171,0.325,0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000004461,
0.256702,0.220758,0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000004462,
0.300095,0.276996,0,µm,Spine,Spine Part Max Diameter,13,4,1,100000001,610000004463,
0.314481,0.24375,0.420174,µm,Spine,Spine Part Max Diameter,13,8,1,100000001,610000004003,
0.251265,0.174243,0,µm,Spine,Spine Part Max Diameter,13,8,1,100000001,610000004007,
0.314481,0.269542,0.420174,µm,Spine,Spine Part Max Diameter,13,8,1,100000001,610000004021,
0.393989,0.306331,0.211972,µm,Spine,Spine Part Max Diameter,13,8,1,100000001,610000004031,
0.314481,0.420174,0,µm,Spine,Spine Part Max Diameter,13,8,1,100000001,610000004035,
0.442394,0.262325,0,µm,Spine,Spine Part Max Diameter,14,1,1,100000000,610000004151,
0.300688,0.290832,0,µm,Spine,Spine Part Max Diameter,14,2,1,100000000,610000004349,
0.27392,0.174199,0,µm,Spine,Spine Part Max Diameter,14,2,1,100000001,610000004456,
0.276869,0.276869,0,µm,Spine,Spine Part Max Diameter,14,3,1,100000000,610000004350,
0.220996,0.167769,0,µm,Spine,Spine Part Max Diameter,14,6,1,100000000,610000004387,
0.458302,0.40498,0,µm,Spine,Spine Part Max Diameter,15,1,1,100000000,610000004355,
0.40625,0.40625,0,µm,Spine,Spine Part Max Diameter,15,1,1,100000000,610000004356,
0.406963,0.315143,0,µm,Spine,Spine Part Max Diameter,15,4,1,100000000,610000004385,
0.42299,0.183092,0,µm,Spine,Spine Part Max Diameter,15,4,1,100000000,610000004386,
0.274645,0.1625,0,µm,Spine,Spine Part Max Diameter,15,4,1,100000001,610000004435,
0.41845,0.203407,0.272303,µm,Spine,Spine Part Max Diameter,16,2,1,100000000,610000004079,
0.41845,0.272303,0,µm,Spine,Spine Part Max Diameter,16,2,1,100000000,610000004123,
0.372121,0.25922,0,µm,Spine,Spine Part Max Diameter,16,3,1,100000001,610000004437,
0.364716,0.21582,0,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000004182,
0.315331,0.184082,0,µm,Spine,Spine Part Max Diameter,16,4,1,100000001,610000004436,
0.343506,0.248549,0,µm,Spine,Spine Part Max Diameter,16,5,1,100000001,610000004433,
0.340615,0.327222,0,µm,Spine,Spine Part Max Diameter,16,5,1,100000001,610000004434,
0.236811,0.181162,0,µm,Spine,Spine Part Max Diameter,16,7,1,100000000,610000004366,
0.432495,0.192828,0,µm,Spine,Spine Part Max Diameter,17,1,1,100000000,610000004257,
0.242208,0.203713,0,µm,Spine,Spine Part Max Diameter,17,4,1,100000000,610000004348,
0.359473,0.301654,0,µm,Spine,Spine Part Max Diameter,17,4,1,100000001,610000004430,
0.373778,0.373778,0,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000004431,
0.348183,0.274013,0,µm,Spine,Spine Part Max Diameter,17,5,1,100000001,610000004432,
0.305276,0.260549,0,µm,Spine,Spine Part Max Diameter,17,6,1,100000001,610000004177,
0.392997,0.230522,0,µm,Spine,Spine Part Max Diameter,17,6,1,100000000,610000004365,
0.372521,0.372521,0,µm,Spine,Spine Part Max Diameter,18,3,1,100000000,610000004354,
0.4508,0.231679,0,µm,Spine,Spine Part Max Diameter,18,5,1,100000001,610000004125,
0.316122,0.31098,0,µm,Spine,Spine Part Max Diameter,19,5,1,100000001,610000004427,
0.267531,0.232459,0.1625,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000004048,
0.325047,0.192835,0,µm,Spine,Spine Part Max Diameter,2,1,1,100000000,610000004421,
0.38711,0.32195,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004268,
0.349571,0.348522,0,µm,Spine,Spine Part Max Diameter,2,2,1,100000001,610000004470,
0.306501,0.258984,0,µm,Spine,Spine Part Max Diameter,20,5,1,100000001,610000004428,
0.32147,0.279233,0,µm,Spine,Spine Part Max Diameter,20,5,1,100000001,610000004429,
0.40625,0.40625,0,µm,Spine,Spine Part Max Diameter,20,6,1,100000001,610000004425,
0.285512,0.259603,0,µm,Spine,Spine Part Max Diameter,20,6,1,100000001,610000004426,
0.259045,0.198339,0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000004064,
0.280263,0.186903,0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000004423,
0.284924,0.172656,0,µm,Spine,Spine Part Max Diameter,21,6,1,100000001,610000004424,
0.392786,0.313572,0,µm,Spine,Spine Part Max Diameter,21,7,1,100000001,610000004179,
0.191747,0.164806,0,µm,Spine,Spine Part Max Diameter,23,6,1,100000001,610000004076,
0.600424,0.269728,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000000,610000004172,
0.581964,0.581964,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000004468,
0.336654,0.272591,0,µm,Spine,Spine Part Max Diameter,3,1,1,100000001,610000004469,
0.283253,0.325,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004121,
0.349337,0.232131,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004156,
0.318576,0.177625,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004158,
0.51394,0.51394,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004264,
0.337222,0.337222,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000004377,
0.346554,0.257542,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000004378,
0.365003,0.171839,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000000,610000004420,
0.318576,0.271468,0,µm,Spine,Spine Part Max Diameter,3,2,1,100000001,610000004472,
0.668004,0.169923,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004142,
0.63368,0.425458,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004203,
0.745118,0.616907,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004293,
0.745118,0.502394,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004374,
0.644224,0.532519,0,µm,Spine,Spine Part Max Diameter,4,1,1,100000000,610000004375,
0.340182,0.1981,0.237878,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000004087,
0.410557,0.325,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000004116,
0.626092,0.355754,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000004376,
0.254656,0.224313,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000000,610000004397,
0.410557,0.375781,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000004454,
0.410557,0.377416,0,µm,Spine,Spine Part Max Diameter,4,2,1,100000001,610000004455,
0.407581,0.32854,0,µm,Spine,Spine Part Max Diameter,4,3,1,100000001,610000004291,
0.355728,0.1625,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004016,
0.422754,0.29707,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000001,610000004140,
0.428269,0.266245,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000004396,
0.486435,0.315707,0,µm,Spine,Spine Part Max Diameter,5,1,1,100000000,610000004406,
0.434354,0.1625,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004044,
0.354028,0.1625,0.188488,µm,Spine,Spine Part Max Diameter,5,2,1,100000001,610000004059,
0.296493,0.178543,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004108,
0.296493,0.210015,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004405,
0.163523,0.163523,0,µm,Spine,Spine Part Max Diameter,5,2,1,100000000,610000004419,
0.312098,0.175313,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000000,610000004149,
0.354497,0.213903,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000004452,
0.382913,0.366343,0,µm,Spine,Spine Part Max Diameter,5,3,1,100000001,610000004453,
0.335771,0.1625,0,µm,Spine,Spine Part Max Diameter,5,4,1,100000001,610000004118,
0.342111,0.1625,0.182238,µm,Spine,Spine Part Max Diameter,6,1,1,100000000,610000004062,
0.400043,0.400043,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000000,610000004418,
0.421429,0.29707,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000004442,
0.396688,0.1625,0,µm,Spine,Spine Part Max Diameter,6,2,1,100000001,610000004443,
0.451054,0.33438,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000004243,
0.430591,0.333658,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000004246,
0.279614,0.209633,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000000,610000004404,
0.2642,0.196589,0,µm,Spine,Spine Part Max Diameter,6,4,1,100000001,610000004451,
0.337566,0.300709,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000004394,
0.325442,0.325442,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000000,610000004395,
0.358743,0.227242,0,µm,Spine,Spine Part Max Diameter,7,1,1,100000001,610000004459,
0.378443,0.267641,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000004066,
0.429728,0.22446,0.24375,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000004074,
0.429728,0.274219,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000004198,
0.429728,0.325,0,µm,Spine,Spine Part Max Diameter,7,2,1,100000001,610000004467,
0.346981,0.1625,0,µm,Spine,Spine Part Max Diameter,7,3,1,100000001,610000004450,
0.31664,0.229785,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000004400,
0.276757,0.192969,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000004401,
0.218967,0.218967,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000004402,
0.193477,0.18233,0,µm,Spine,Spine Part Max Diameter,7,4,1,100000000,610000004403,
0.415003,0.1625,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000004361,
0.415003,0.294531,0,µm,Spine,Spine Part Max Diameter,8,1,1,100000000,610000004362,
0.557451,0.264062,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000004195,
0.386315,0.386315,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000004372,
0.378601,0.308697,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000004373,
0.386102,0.302079,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000004392,
0.384126,0.384126,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000000,610000004393,
0.354548,0.348284,0,µm,Spine,Spine Part Max Diameter,8,2,1,100000001,610000004458,
0.332668,0.299609,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000000,610000004368,
0.286263,0.164517,0,µm,Spine,Spine Part Max Diameter,8,3,1,100000001,610000004445,
0.229091,0.192969,0,µm,Spine,Spine Part Max Diameter,8,4,1,100000001,610000004444,
0.414326,0.335156,0,µm,Spine,Spine Part Max Diameter,9,1,1,100000000,610000004360,
0.431641,0.431641,0,µm,Spine,Spine Part Max Diameter,9,2,1,100000001,610000004466,
0.393526,0.239456,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000004128,
0.382647,0.24375,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000004201,
0.420667,0.288184,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000000,610000004370,
0.484987,0.335339,0,µm,Spine,Spine Part Max Diameter,9,3,1,100000001,610000004460,
0.240521,0.192998,0,µm,Spine,Spine Part Max Diameter,9,4,1,100000000,610000004417,
0.416836,0.220919,0.320872,µm,Spine,Spine Part Max Diameter,9,5,1,100000000,610000004154,
