
Spine Attachment Pt Time
 ==================== 
Spine Attachment Pt Time,Unit,Category,Depth,Level,Time,FilamentID,ID,
0,s,Spine,11,4,1,,610000006269,
0,s,Spine,12,9,1,,610000006269,
0,s,Spine,6,4,1,,610000006270,
0,s,Spine,14,5,1,,610000006270,
0,s,Spine,9,6,1,,610000006270,
0,s,Spine,12,8,1,,610000006270,
0,s,Spine,12,4,1,,610000006271,
0,s,Spine,8,5,1,,610000006271,
0,s,Spine,3,4,1,,610000006271,
0,s,Spine,12,8,1,,610000006271,
0,s,Spine,4,3,1,,610000006272,
0,s,Spine,8,5,1,,610000006272,
0,s,Spine,8,4,1,,610000006272,
0,s,Spine,13,9,1,,610000006272,
0,s,Spine,14,6,1,,610000006273,
0,s,Spine,0,1,1,,610000006273,
0,s,Spine,13,8,1,,610000006273,
0,s,Spine,6,2,1,,610000006274,
0,s,Spine,8,4,1,,610000006274,
0,s,Spine,13,7,1,,610000006274,
0,s,Spine,14,9,1,,610000006274,
0,s,Spine,14,7,1,,610000006275,
0,s,Spine,0,1,1,,610000006275,
0,s,Spine,7,3,1,,610000006275,
0,s,Spine,11,9,1,,610000006275,
0,s,Spine,7,4,1,,610000006276,
0,s,Spine,11,6,1,,610000006276,
0,s,Spine,10,8,1,,610000006276,
0,s,Spine,7,4,1,,610000006277,
0,s,Spine,5,1,1,,610000006277,
0,s,Spine,6,4,1,,610000006278,
0,s,Spine,1,1,1,,610000006278,
0,s,Spine,6,3,1,,610000006279,
0,s,Spine,3,2,1,,610000006279,
0,s,Spine,10,8,1,,610000006279,
0,s,Spine,2,2,1,,610000006280,
0,s,Spine,10,7,1,,610000006280,
0,s,Spine,2,2,1,,610000006281,
0,s,Spine,1,2,1,,610000006281,
0,s,Spine,9,7,1,,610000006281,
0,s,Spine,10,6,1,,610000006282,
0,s,Spine,1,1,1,,610000006282,
0,s,Spine,10,6,1,,610000006283,
0,s,Spine,1,1,1,,610000006283,
0,s,Spine,2,2,1,,610000006284,
0,s,Spine,5,3,1,,610000006285,
0,s,Spine,11,6,1,,610000006286,
0,s,Spine,11,6,1,,610000006287,
0,s,Spine,7,4,1,,610000006289,
0,s,Spine,7,4,1,,610000006290,
0,s,Spine,7,4,1,,610000006292,
0,s,Spine,7,4,1,,610000006293,
0,s,Spine,6,3,1,,610000006294,
0,s,Spine,6,3,1,,610000006295,
0,s,Spine,6,3,1,,610000006296,
0,s,Spine,6,3,1,,610000006297,
0,s,Spine,4,3,1,,610000006298,
0,s,Spine,4,3,1,,610000006300,
0,s,Spine,4,3,1,,610000006301,
0,s,Spine,3,3,1,,610000006302,
0,s,Spine,3,3,1,,610000006303,
0,s,Spine,7,3,1,,610000006304,
0,s,Spine,5,3,1,,610000006305,
0,s,Spine,5,3,1,,610000006306,
0,s,Spine,4,3,1,,610000006307,
0,s,Spine,5,5,1,,610000006308,
0,s,Spine,9,7,1,,610000006309,
0,s,Spine,11,8,1,,610000006310,
