
Spine Position Y
 ==================== 
Spine Position Y,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
-23514.5,µm,Spine,Spine Position,18,8,1,100000000,610000006067,
-23515,µm,Spine,Spine Position,17,7,1,100000000,610000006068,
-23515.8,µm,Spine,Spine Position,16,6,1,100000000,610000006069,
-23515.8,µm,Spine,Spine Position,16,6,1,100000000,610000006070,
-23517.4,µm,Spine,Spine Position,16,6,1,100000000,610000006071,
-23517.8,µm,Spine,Spine Position,16,6,1,100000000,610000006072,
-23518,µm,Spine,Spine Position,16,5,1,100000000,610000006073,
-23518.1,µm,Spine,Spine Position,16,5,1,100000000,610000006074,
-23519.2,µm,Spine,Spine Position,14,5,1,100000000,610000006075,
-23525.5,µm,Spine,Spine Position,12,4,1,100000000,610000006076,
-23533,µm,Spine,Spine Position,8,4,1,100000000,610000006077,
-23519.5,µm,Spine,Spine Position,14,6,1,100000000,610000006078,
-23520.6,µm,Spine,Spine Position,13,7,1,100000000,610000006079,
-23522.6,µm,Spine,Spine Position,14,7,1,100000000,610000006080,
-23519.6,µm,Spine,Spine Position,11,6,1,100000000,610000006081,
-23522.5,µm,Spine,Spine Position,8,4,1,100000000,610000006082,
-23523.5,µm,Spine,Spine Position,6,4,1,100000000,610000006083,
-23523.9,µm,Spine,Spine Position,6,3,1,100000000,610000006084,
-23531,µm,Spine,Spine Position,2,2,1,100000000,610000006085,
-23530.8,µm,Spine,Spine Position,2,2,1,100000000,610000006086,
-23531.4,µm,Spine,Spine Position,1,1,1,100000000,610000006087,
-23533.8,µm,Spine,Spine Position,1,1,1,100000000,610000006088,
-23520.5,µm,Spine,Spine Position,11,8,1,100000000,610000006089,
-23528.1,µm,Spine,Spine Position,9,7,1,100000000,610000006090,
-23531.6,µm,Spine,Spine Position,5,5,1,100000000,610000006091,
-23539.8,µm,Spine,Spine Position,7,3,1,100000000,610000006092,
-23540.8,µm,Spine,Spine Position,5,3,1,100000000,610000006093,
-23542.6,µm,Spine,Spine Position,5,3,1,100000000,610000006094,
-23543.4,µm,Spine,Spine Position,4,3,1,100000000,610000006095,
-23541.9,µm,Spine,Spine Position,3,3,1,100000000,610000006096,
-23545.7,µm,Spine,Spine Position,6,4,1,100000000,610000006097,
-23551.2,µm,Spine,Spine Position,7,4,1,100000000,610000006098,
-23551.2,µm,Spine,Spine Position,7,4,1,100000000,610000006099,
-23552.1,µm,Spine,Spine Position,7,4,1,100000000,610000006100,
-23552.1,µm,Spine,Spine Position,7,4,1,100000000,610000006101,
-23552.3,µm,Spine,Spine Position,7,4,1,100000000,610000006102,
-23552.2,µm,Spine,Spine Position,6,3,1,100000000,610000006103,
-23549.1,µm,Spine,Spine Position,6,3,1,100000000,610000006104,
-23548,µm,Spine,Spine Position,6,3,1,100000000,610000006105,
-23547.8,µm,Spine,Spine Position,6,3,1,100000000,610000006106,
-23546.8,µm,Spine,Spine Position,4,3,1,100000000,610000006107,
-23546.8,µm,Spine,Spine Position,4,3,1,100000000,610000006108,
-23546.8,µm,Spine,Spine Position,4,3,1,100000000,610000006109,
-23546.5,µm,Spine,Spine Position,4,3,1,100000000,610000006110,
-23545.6,µm,Spine,Spine Position,3,3,1,100000000,610000006111,
-23537.4,µm,Spine,Spine Position,11,4,1,100000001,610000006112,
-23537.2,µm,Spine,Spine Position,11,3,1,100000001,610000006113,
-23538.4,µm,Spine,Spine Position,10,3,1,100000001,610000006114,
-23540.5,µm,Spine,Spine Position,11,5,1,100000001,610000006115,
-23540.4,µm,Spine,Spine Position,11,5,1,100000001,610000006116,
-23540.3,µm,Spine,Spine Position,11,5,1,100000001,610000006117,
-23542.5,µm,Spine,Spine Position,8,5,1,100000001,610000006118,
-23534.4,µm,Spine,Spine Position,3,2,1,100000001,610000006119,
-23530.4,µm,Spine,Spine Position,0,1,1,100000001,610000006120,
-23530,µm,Spine,Spine Position,0,1,1,100000001,610000006121,
-23523.5,µm,Spine,Spine Position,10,6,1,100000001,610000006127,
-23523.3,µm,Spine,Spine Position,10,6,1,100000001,610000006128,
-23511.9,µm,Spine,Spine Position,13,8,1,100000001,610000006129,
-23512.2,µm,Spine,Spine Position,14,9,1,100000001,610000006130,
-23516.2,µm,Spine,Spine Position,11,9,1,100000001,610000006131,
-23517.5,µm,Spine,Spine Position,10,8,1,100000001,610000006132,
-23518.2,µm,Spine,Spine Position,10,8,1,100000001,610000006133,
-23518.2,µm,Spine,Spine Position,10,8,1,100000001,610000006134,
-23518.2,µm,Spine,Spine Position,10,8,1,100000001,610000006135,
-23521,µm,Spine,Spine Position,10,7,1,100000001,610000006136,
-23521.2,µm,Spine,Spine Position,9,7,1,100000001,610000006137,
-23518.7,µm,Spine,Spine Position,9,6,1,100000001,610000006138,
-23519.4,µm,Spine,Spine Position,8,5,1,100000001,610000006139,
-23520.1,µm,Spine,Spine Position,8,5,1,100000001,610000006140,
-23500.8,µm,Spine,Spine Position,5,1,1,100000002,610000006144,
-23494,µm,Spine,Spine Position,2,2,1,100000002,610000006145,
-23494.2,µm,Spine,Spine Position,2,2,1,100000002,610000006146,
-23495.1,µm,Spine,Spine Position,2,2,1,100000002,610000006147,
-23496.4,µm,Spine,Spine Position,1,2,1,100000002,610000006148,
-23494.2,µm,Spine,Spine Position,0,1,1,100000002,610000006149,
-23468.8,µm,Spine,Spine Position,14,9,1,100000002,610000006152,
-23467.5,µm,Spine,Spine Position,12,9,1,100000002,610000006153,
-23467.7,µm,Spine,Spine Position,12,9,1,100000002,610000006154,
-23468,µm,Spine,Spine Position,12,8,1,100000002,610000006155,
-23467.9,µm,Spine,Spine Position,12,8,1,100000002,610000006156,
-23466.3,µm,Spine,Spine Position,13,9,1,100000002,610000006157,
-23489.3,µm,Spine,Spine Position,0,1,1,100000002,610000006158,
-23487.8,µm,Spine,Spine Position,1,1,1,100000002,610000006159,
-23489.4,µm,Spine,Spine Position,1,2,1,100000002,610000006160,
-23489.2,µm,Spine,Spine Position,0,1,1,100000002,610000006161,
-23472.2,µm,Spine,Spine Position,6,2,1,100000002,610000006162,
-23489.6,µm,Spine,Spine Position,0,1,1,100000002,610000006163,
-23504.4,µm,Spine,Spine Position,5,1,1,100000002,610000006164,
-23502,µm,Spine,Spine Position,3,1,1,100000002,610000006165,
-23493.2,µm,Spine,Spine Position,0,1,1,100000002,610000006166,
-23478.9,µm,Spine,Spine Position,3,2,1,100000002,610000006172,
-23484.8,µm,Spine,Spine Position,1,1,1,100000002,610000006173,
-23510.2,µm,Spine,Spine Position,9,4,1,100000003,610000006175,
-23505.5,µm,Spine,Spine Position,7,4,1,100000003,610000006176,
-23505.1,µm,Spine,Spine Position,7,4,1,100000003,610000006177,
-23505.5,µm,Spine,Spine Position,8,4,1,100000003,610000006178,
-23503.3,µm,Spine,Spine Position,7,3,1,100000003,610000006179,
-23500.9,µm,Spine,Spine Position,5,3,1,100000003,610000006180,
-23498.2,µm,Spine,Spine Position,4,3,1,100000003,610000006181,
-23495.4,µm,Spine,Spine Position,6,4,1,100000003,610000006182,
-23493.8,µm,Spine,Spine Position,3,4,1,100000003,610000006183,
-23487.9,µm,Spine,Spine Position,0,1,1,100000003,610000006184,
-23487.6,µm,Spine,Spine Position,0,1,1,100000003,610000006185,
-23487.5,µm,Spine,Spine Position,0,1,1,100000003,610000006186,
-23470.6,µm,Spine,Spine Position,5,2,1,100000003,610000006187,
-23470.3,µm,Spine,Spine Position,4,1,1,100000003,610000006188,
-23466.9,µm,Spine,Spine Position,8,3,1,100000003,610000006189,
-23473.3,µm,Spine,Spine Position,2,1,1,100000003,610000006190,
-23477.6,µm,Spine,Spine Position,1,1,1,100000003,610000006191,
-23477.9,µm,Spine,Spine Position,1,1,1,100000003,610000006192,
-23480.1,µm,Spine,Spine Position,0,1,1,100000003,610000006193,
-23448.6,µm,Spine,Spine Position,4,3,1,100000004,610000006195,
-23449.9,µm,Spine,Spine Position,4,3,1,100000004,610000006196,
-23455.5,µm,Spine,Spine Position,3,4,1,100000004,610000006197,
-23454.1,µm,Spine,Spine Position,1,2,1,100000004,610000006198,
-23455,µm,Spine,Spine Position,5,2,1,100000004,610000006199,
-23453.6,µm,Spine,Spine Position,5,2,1,100000004,610000006200,
-23451.9,µm,Spine,Spine Position,6,1,1,100000004,610000006201,
-23441.9,µm,Spine,Spine Position,2,1,1,100000004,610000006204,
-23449.9,µm,Spine,Spine Position,0,1,1,100000004,610000006205,
-23449.9,µm,Spine,Spine Position,0,1,1,100000004,610000006206,
