
Spine Intensity Mean Ch=5 Img=1
 ==================== 
Spine Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
0.772358,,Spine,5,14,Image 1,6,1,100000000,610000002856,
0,,Spine,5,14,Image 1,6,1,100000000,610000002857,
0,,Spine,5,13,Image 1,6,1,100000000,610000002858,
0,,Spine,5,13,Image 1,6,1,100000000,610000002859,
0,,Spine,5,12,Image 1,5,1,100000000,610000002860,
3.97872,,Spine,5,10,Image 1,4,1,100000000,610000002861,
4.28302,,Spine,5,10,Image 1,4,1,100000000,610000002862,
0,,Spine,5,9,Image 1,3,1,100000000,610000002863,
1.6746,,Spine,5,7,Image 1,3,1,100000000,610000002864,
0,,Spine,5,6,Image 1,3,1,100000000,610000002865,
0,,Spine,5,6,Image 1,3,1,100000000,610000002866,
0,,Spine,5,6,Image 1,3,1,100000000,610000002867,
0,,Spine,5,6,Image 1,4,1,100000000,610000002868,
0,,Spine,5,5,Image 1,4,1,100000000,610000002869,
0,,Spine,5,5,Image 1,4,1,100000000,610000002870,
0,,Spine,5,5,Image 1,3,1,100000000,610000002871,
0,,Spine,5,5,Image 1,3,1,100000000,610000002872,
0,,Spine,5,3,Image 1,1,1,100000000,610000002873,
0,,Spine,5,6,Image 1,3,1,100000001,610000002878,
0,,Spine,5,6,Image 1,5,1,100000001,610000002879,
3.36,,Spine,5,6,Image 1,2,1,100000001,610000002880,
0,,Spine,5,2,Image 1,2,1,100000001,610000002881,
1.17073,,Spine,5,2,Image 1,2,1,100000001,610000002882,
0,,Spine,5,1,Image 1,1,1,100000001,610000002883,
0.0428571,,Spine,5,5,Image 1,4,1,100000001,610000002888,
0,,Spine,5,2,Image 1,1,1,100000001,610000002889,
10.8889,,Spine,5,2,Image 1,1,1,100000001,610000002890,
16.6038,,Spine,5,1,Image 1,2,1,100000001,610000002891,
0.604651,,Spine,5,0,Image 1,1,1,100000001,610000002892,
0,,Spine,5,0,Image 1,1,1,100000001,610000002893,
0,,Spine,5,0,Image 1,1,1,100000001,610000002894,
0,,Spine,5,0,Image 1,1,1,100000001,610000002895,
0,,Spine,5,0,Image 1,1,1,100000001,610000002896,
0,,Spine,5,8,Image 1,5,1,100000002,610000002898,
0,,Spine,5,7,Image 1,4,1,100000002,610000002899,
0,,Spine,5,6,Image 1,3,1,100000002,610000002900,
0,,Spine,5,6,Image 1,3,1,100000002,610000002901,
0,,Spine,5,4,Image 1,4,1,100000002,610000002902,
0,,Spine,5,2,Image 1,3,1,100000002,610000002903,
0,,Spine,5,2,Image 1,3,1,100000002,610000002904,
0,,Spine,5,2,Image 1,2,1,100000002,610000002908,
