
Segment Intensity Max Ch=2 Img=1
 ==================== 
Segment Intensity Max,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
84,,Segment,2,2,Image 1,2,1,100000001,510000002144,
83,,Segment,2,2,Image 1,2,1,100000001,510000002146,
132,,Segment,2,0,Image 1,1,1,100000001,510000002181,
83,,Segment,2,2,Image 1,1,1,100000001,510000002188,
83,,Segment,2,1,Image 1,2,1,100000001,510000002192,
77,,Segment,2,1,Image 1,2,1,100000001,510000002250,
172,,Segment,2,11,Image 1,5,1,100000000,510000002283,
172,,Segment,2,12,Image 1,5,1,100000000,510000002284,
109,,Segment,2,15,Image 1,6,1,100000000,510000002285,
172,,Segment,2,11,Image 1,5,1,100000000,510000002286,
130,,Segment,2,10,Image 1,3,1,100000000,510000002288,
66,,Segment,2,2,Image 1,2,1,100000001,510000002290,
122,,Segment,2,5,Image 1,3,1,100000001,510000002293,
83,,Segment,2,1,Image 1,1,1,100000001,510000002296,
171,,Segment,2,5,Image 1,3,1,100000002,510000002297,
63,,Segment,2,1,Image 1,1,1,100000002,510000002299,
