
Spine Length
 ==================== 
Spine Length,Unit,Category,Depth,Level,Time,FilamentID,ID,
0.493227,µm,Spine,1,2,1,100000000,610000002797,
0.183014,µm,Spine,2,2,1,100000002,610000002800,
0.239882,µm,Spine,2,2,1,100000002,610000002807,
0.255737,µm,Spine,2,2,1,100000002,610000002810,
0.342642,µm,Spine,0,1,1,100000000,610000002812,
0.315048,µm,Spine,8,5,1,100000002,610000002816,
0.30272,µm,Spine,0,1,1,100000001,610000002818,
0.453559,µm,Spine,1,2,1,100000000,610000002825,
0.226138,µm,Spine,14,7,1,100000000,610000002855,
0.358556,µm,Spine,14,6,1,100000000,610000002856,
0.307671,µm,Spine,14,6,1,100000000,610000002857,
0.369058,µm,Spine,13,6,1,100000000,610000002858,
0.257419,µm,Spine,13,6,1,100000000,610000002859,
0.373631,µm,Spine,12,5,1,100000000,610000002860,
0.246029,µm,Spine,10,4,1,100000000,610000002861,
0.315868,µm,Spine,10,4,1,100000000,610000002862,
0.218304,µm,Spine,9,3,1,100000000,610000002863,
0.27611,µm,Spine,7,3,1,100000000,610000002864,
0.305947,µm,Spine,6,3,1,100000000,610000002865,
0.303875,µm,Spine,6,3,1,100000000,610000002866,
0.25993,µm,Spine,6,3,1,100000000,610000002867,
0.266477,µm,Spine,6,4,1,100000000,610000002868,
0.271671,µm,Spine,5,4,1,100000000,610000002869,
0.301117,µm,Spine,5,4,1,100000000,610000002870,
0.263091,µm,Spine,5,3,1,100000000,610000002871,
0.332645,µm,Spine,5,3,1,100000000,610000002872,
0.211423,µm,Spine,3,1,1,100000000,610000002873,
0.31551,µm,Spine,6,3,1,100000001,610000002878,
0.283592,µm,Spine,6,5,1,100000001,610000002879,
0.194516,µm,Spine,6,2,1,100000001,610000002880,
0.387713,µm,Spine,2,2,1,100000001,610000002881,
0.359899,µm,Spine,2,2,1,100000001,610000002882,
0.227381,µm,Spine,1,1,1,100000001,610000002883,
0.383393,µm,Spine,5,4,1,100000001,610000002888,
0.236813,µm,Spine,2,1,1,100000001,610000002889,
0.18097,µm,Spine,2,1,1,100000001,610000002890,
0.249471,µm,Spine,1,2,1,100000001,610000002891,
0.352508,µm,Spine,0,1,1,100000001,610000002892,
0.210659,µm,Spine,0,1,1,100000001,610000002893,
0.293153,µm,Spine,0,1,1,100000001,610000002894,
0.247178,µm,Spine,0,1,1,100000001,610000002895,
0.290982,µm,Spine,0,1,1,100000001,610000002896,
0.208864,µm,Spine,8,5,1,100000002,610000002898,
0.245428,µm,Spine,7,4,1,100000002,610000002899,
0.258209,µm,Spine,6,3,1,100000002,610000002900,
0.261188,µm,Spine,6,3,1,100000002,610000002901,
0.334728,µm,Spine,4,4,1,100000002,610000002902,
0.261459,µm,Spine,2,3,1,100000002,610000002903,
0.282169,µm,Spine,2,3,1,100000002,610000002904,
0.270047,µm,Spine,2,2,1,100000002,610000002908,
